-8.968433e+15	-8.932481e+15	-8.898341e+15	-8.865983e+15	-8.835378e+15	-8.806497e+15	-8.779312e+15	-8.753798e+15	-8.729928e+15	-8.707678e+15	-8.687024e+15	-8.667941e+15	-8.650409e+15	-8.634405e+15	-8.619909e+15	-8.606901e+15	-8.595361e+15	-8.585273e+15	-8.576618e+15	-8.569380e+15	-8.563544e+15	-8.559094e+15	-8.556017e+15	-8.554299e+15	-8.553929e+15	-8.554895e+15	-8.557186e+15	-8.560792e+15	-8.565705e+15	-8.571917e+15	-8.579419e+15	-8.588206e+15	-8.598273e+15	-8.609613e+15	-8.622224e+15	-8.636103e+15	-8.651246e+15	-8.667654e+15	-8.685324e+15	-8.704258e+15	-8.724457e+15	-8.745922e+15	-8.768657e+15	-8.792665e+15	-8.817951e+15	-8.844521e+15	-8.872381e+15	-8.901538e+15	-8.932001e+15	-8.963778e+15	-8.996880e+15	-9.031318e+15	-9.067103e+15	-9.104248e+15	-9.142768e+15	-9.182676e+15	-9.223989e+15	-9.266723e+15	-9.310896e+15	
-6.712413e+29	-6.480679e+29	-6.248972e+29	-6.017292e+29	-5.785639e+29	-5.554010e+29	-5.322406e+29	-5.090825e+29	-4.859267e+29	-4.627730e+29	-4.396214e+29	-4.164718e+29	-3.933240e+29	-3.701780e+29	-3.470336e+29	-3.238909e+29	-3.007496e+29	-2.776097e+29	-2.544710e+29	-2.313336e+29	-2.081972e+29	-1.850617e+29	-1.619271e+29	-1.387933e+29	-1.156601e+29	-9.252743e+28	-6.939520e+28	-4.626329e+28	-2.313159e+28	-8.022037e+15	2.313159e+28	4.626329e+28	6.939520e+28	9.252743e+28	1.156601e+29	1.387933e+29	1.619271e+29	1.850617e+29	2.081972e+29	2.313336e+29	2.544710e+29	2.776097e+29	3.007496e+29	3.238909e+29	3.470336e+29	3.701780e+29	3.933240e+29	4.164718e+29	4.396214e+29	4.627730e+29	4.859267e+29	5.090825e+29	5.322406e+29	5.554010e+29	5.785639e+29	6.017292e+29	6.248972e+29	6.480679e+29	6.712413e+29	
-1.341090e+30	-1.294792e+30	-1.248498e+30	-1.202211e+30	-1.155928e+30	-1.109650e+30	-1.063378e+30	-1.017110e+30	-9.708460e+29	-9.245867e+29	-8.783315e+29	-8.320803e+29	-7.858327e+29	-7.395887e+29	-6.933480e+29	-6.471105e+29	-6.008759e+29	-5.546441e+29	-5.084148e+29	-4.621878e+29	-4.159629e+29	-3.697400e+29	-3.235188e+29	-2.772990e+29	-2.310806e+29	-1.848632e+29	-1.386466e+29	-9.243072e+28	-4.621525e+28	-7.969260e+15	4.621525e+28	9.243072e+28	1.386466e+29	1.848632e+29	2.310806e+29	2.772990e+29	3.235188e+29	3.697400e+29	4.159629e+29	4.621878e+29	5.084148e+29	5.546441e+29	6.008759e+29	6.471105e+29	6.933480e+29	7.395887e+29	7.858327e+29	8.320803e+29	8.783315e+29	9.245867e+29	9.708460e+29	1.017110e+30	1.063378e+30	1.109650e+30	1.155928e+30	1.202211e+30	1.248498e+30	1.294792e+30	1.341090e+30	
-2.008159e+30	-1.938831e+30	-1.869511e+30	-1.800200e+30	-1.730896e+30	-1.661600e+30	-1.592311e+30	-1.523029e+30	-1.453753e+30	-1.384484e+30	-1.315222e+30	-1.245965e+30	-1.176713e+30	-1.107467e+30	-1.038226e+30	-9.689896e+29	-8.997576e+29	-8.305296e+29	-7.613054e+29	-6.920847e+29	-6.228672e+29	-5.536525e+29	-4.844403e+29	-4.152304e+29	-3.460224e+29	-2.768160e+29	-2.076109e+29	-1.384067e+29	-6.920320e+28	-7.547048e+15	6.920320e+28	1.384067e+29	2.076109e+29	2.768160e+29	3.460224e+29	4.152304e+29	4.844403e+29	5.536525e+29	6.228672e+29	6.920847e+29	7.613054e+29	8.305296e+29	8.997576e+29	9.689896e+29	1.038226e+30	1.107467e+30	1.176713e+30	1.245965e+30	1.315222e+30	1.384484e+30	1.453753e+30	1.523029e+30	1.592311e+30	1.661600e+30	1.730896e+30	1.800200e+30	1.869511e+30	1.938831e+30	2.008159e+30	
-2.671066e+30	-2.578853e+30	-2.486651e+30	-2.394460e+30	-2.302279e+30	-2.210108e+30	-2.117946e+30	-2.025794e+30	-1.933650e+30	-1.841515e+30	-1.749388e+30	-1.657269e+30	-1.565158e+30	-1.473053e+30	-1.380955e+30	-1.288863e+30	-1.196777e+30	-1.104696e+30	-1.012620e+30	-9.205490e+29	-8.284821e+29	-7.364190e+29	-6.443592e+29	-5.523024e+29	-4.602481e+29	-3.681959e+29	-2.761455e+29	-1.840963e+29	-9.204793e+28	-6.790584e+15	9.204793e+28	1.840963e+29	2.761455e+29	3.681959e+29	4.602481e+29	5.523024e+29	6.443592e+29	7.364190e+29	8.284821e+29	9.205490e+29	1.012620e+30	1.104696e+30	1.196777e+30	1.288863e+30	1.380955e+30	1.473053e+30	1.565158e+30	1.657269e+30	1.749388e+30	1.841515e+30	1.933650e+30	2.025794e+30	2.117946e+30	2.210108e+30	2.302279e+30	2.394460e+30	2.486651e+30	2.578853e+30	2.671066e+30	
-3.328444e+30	-3.213537e+30	-3.098644e+30	-2.983764e+30	-2.868897e+30	-2.754042e+30	-2.639199e+30	-2.524367e+30	-2.409546e+30	-2.294736e+30	-2.179936e+30	-2.065145e+30	-1.950364e+30	-1.835591e+30	-1.720827e+30	-1.606070e+30	-1.491320e+30	-1.376577e+30	-1.261841e+30	-1.147110e+30	-1.032384e+30	-9.176625e+29	-8.029456e+29	-6.882322e+29	-5.735221e+29	-4.588145e+29	-3.441090e+29	-2.294052e+29	-1.147023e+29	-5.172103e+15	1.147023e+29	2.294052e+29	3.441090e+29	4.588145e+29	5.735221e+29	6.882322e+29	8.029456e+29	9.176625e+29	1.032384e+30	1.147110e+30	1.261841e+30	1.376577e+30	1.491320e+30	1.606070e+30	1.720827e+30	1.835591e+30	1.950364e+30	2.065145e+30	2.179936e+30	2.294736e+30	2.409546e+30	2.524367e+30	2.639199e+30	2.754042e+30	2.868897e+30	2.983764e+30	3.098644e+30	3.213537e+30	3.328444e+30	
-3.978939e+30	-3.841577e+30	-3.704231e+30	-3.566900e+30	-3.429584e+30	-3.292283e+30	-3.154996e+30	-3.017723e+30	-2.880463e+30	-2.743215e+30	-2.605979e+30	-2.468754e+30	-2.331541e+30	-2.194337e+30	-2.057144e+30	-1.919959e+30	-1.782783e+30	-1.645615e+30	-1.508454e+30	-1.371301e+30	-1.234153e+30	-1.097011e+30	-9.598735e+29	-8.227406e+29	-6.856115e+29	-5.484854e+29	-4.113619e+29	-2.742402e+29	-1.371198e+29	-6.157265e+15	1.371198e+29	2.742402e+29	4.113619e+29	5.484854e+29	6.856115e+29	8.227406e+29	9.598735e+29	1.097011e+30	1.234153e+30	1.371301e+30	1.508454e+30	1.645615e+30	1.782783e+30	1.919959e+30	2.057144e+30	2.194337e+30	2.331541e+30	2.468754e+30	2.605979e+30	2.743215e+30	2.880463e+30	3.017723e+30	3.154996e+30	3.292283e+30	3.429584e+30	3.566900e+30	3.704231e+30	3.841577e+30	3.978939e+30	
-4.621219e+30	-4.461685e+30	-4.302170e+30	-4.142673e+30	-3.983193e+30	-3.823730e+30	-3.664283e+30	-3.504851e+30	-3.345435e+30	-3.186033e+30	-3.026645e+30	-2.867270e+30	-2.707907e+30	-2.548556e+30	-2.389217e+30	-2.229888e+30	-2.070568e+30	-1.911258e+30	-1.751957e+30	-1.592663e+30	-1.433376e+30	-1.274096e+30	-1.114822e+30	-9.555521e+29	-7.962868e+29	-6.370252e+29	-4.777664e+29	-3.185097e+29	-1.592545e+29	-6.825768e+15	1.592545e+29	3.185097e+29	4.777664e+29	6.370252e+29	7.962868e+29	9.555521e+29	1.114822e+30	1.274096e+30	1.433376e+30	1.592663e+30	1.751957e+30	1.911258e+30	2.070568e+30	2.229888e+30	2.389217e+30	2.548556e+30	2.707907e+30	2.867270e+30	3.026645e+30	3.186033e+30	3.345435e+30	3.504851e+30	3.664283e+30	3.823730e+30	3.983193e+30	4.142673e+30	4.302170e+30	4.461685e+30	4.621219e+30	
-5.253974e+30	-5.072599e+30	-4.891244e+30	-4.709909e+30	-4.528594e+30	-4.347297e+30	-4.166019e+30	-3.984759e+30	-3.803515e+30	-3.622288e+30	-3.441076e+30	-3.259879e+30	-3.078696e+30	-2.897526e+30	-2.716369e+30	-2.535224e+30	-2.354090e+30	-2.172966e+30	-1.991852e+30	-1.810746e+30	-1.629649e+30	-1.448558e+30	-1.267474e+30	-1.086396e+30	-9.053227e+29	-7.242533e+29	-5.431872e+29	-3.621234e+29	-1.810613e+29	-9.077568e+15	1.810613e+29	3.621234e+29	5.431872e+29	7.242533e+29	9.053227e+29	1.086396e+30	1.267474e+30	1.448558e+30	1.629649e+30	1.810746e+30	1.991852e+30	2.172966e+30	2.354090e+30	2.535224e+30	2.716369e+30	2.897526e+30	3.078696e+30	3.259879e+30	3.441076e+30	3.622288e+30	3.803515e+30	3.984759e+30	4.166019e+30	4.347297e+30	4.528594e+30	4.709909e+30	4.891244e+30	5.072599e+30	5.253974e+30	
-5.875922e+30	-5.673078e+30	-5.470257e+30	-5.267458e+30	-5.064681e+30	-4.861926e+30	-4.659190e+30	-4.456473e+30	-4.253776e+30	-4.051096e+30	-3.848433e+30	-3.645787e+30	-3.443157e+30	-3.240541e+30	-3.037939e+30	-2.835350e+30	-2.632773e+30	-2.430208e+30	-2.227653e+30	-2.025108e+30	-1.822572e+30	-1.620044e+30	-1.417523e+30	-1.215008e+30	-1.012498e+30	-8.099933e+29	-6.074919e+29	-4.049931e+29	-2.024961e+29	-9.570149e+15	2.024961e+29	4.049931e+29	6.074919e+29	8.099933e+29	1.012498e+30	1.215008e+30	1.417523e+30	1.620044e+30	1.822572e+30	2.025108e+30	2.227653e+30	2.430208e+30	2.632773e+30	2.835350e+30	3.037939e+30	3.240541e+30	3.443157e+30	3.645787e+30	3.848433e+30	4.051096e+30	4.253776e+30	4.456473e+30	4.659190e+30	4.861926e+30	5.064681e+30	5.267458e+30	5.470257e+30	5.673078e+30	5.875922e+30	
