3	106.53426171870692
5	236.7300331642221
7	341.1806228199885
9	439.009228709655
11	483.2757115836186
13	524.1507873555322
15	568.4422129152899
17	624.7200955602526
19	603.0093832206227
21	663.9401742443572
23	657.221811940349
25	702.5484587313044
27	700.0733461345859
29	663.8749241783198
31	630.1741630067304
33	598.5444429219953
35	801.4486024026849
37	745.6105091936433
39	693.2400479344385
41	643.5905343831388
43	848.8712329662885
45	758.3386619836213
47	676.9327195037525
49	603.9286708482495
51	726.0801866753889
53	622.0187029180103
55	714.9629323047359
57	813.3686121729345
59	643.1625178949123
61	682.9409136578315
63	706.1054852670272
65	708.7031163363663
67	690.2754600716968
69	654.123531281751
71	802.1833141554353
73	701.4571663424416
75	793.6505211160223
77	647.9363484144137
79	659.5329014352857
81	815.0922515320489
83	574.7215839493223
85	398.48574503669494
