-5.329366e-16	-5.359811e-16	-5.388783e-16	-5.416416e-16	-5.442836e-16	-5.468160e-16	-5.492495e-16	-5.515940e-16	-5.538585e-16	-5.560515e-16	-5.581804e-16	-5.602522e-16	-5.622732e-16	-5.642491e-16	-5.661852e-16	-5.680860e-16	-5.699559e-16	-5.717986e-16	-5.736176e-16	-5.754157e-16	-5.771958e-16	-5.789600e-16	-5.807105e-16	-5.824489e-16	-5.841767e-16	-5.858950e-16	-5.876045e-16	-5.893061e-16	-5.909998e-16	-5.926859e-16	-5.943641e-16	-5.960339e-16	-5.976944e-16	-5.993446e-16	-6.009831e-16	-6.026080e-16	-6.042171e-16	-6.058078e-16	-6.073769e-16	-6.089208e-16	-6.104350e-16	-6.119143e-16	-6.133527e-16	-6.147428e-16	-6.160763e-16	-6.173427e-16	-6.185297e-16	-6.196225e-16	-6.206029e-16	-6.214486e-16	-6.221320e-16	-6.226189e-16	-6.228662e-16	-6.228196e-16	-6.224102e-16	-6.215498e-16	-6.201254e-16	-6.179909e-16	-6.149571e-16	-6.107781e-16	-6.051326e-16	
-1.447097e-02	-1.441711e-02	-1.430910e-02	-1.415081e-02	-1.394587e-02	-1.369765e-02	-1.340930e-02	-1.308377e-02	-1.272380e-02	-1.233197e-02	-1.191070e-02	-1.146224e-02	-1.098872e-02	-1.049211e-02	-9.974293e-03	-9.437028e-03	-8.881974e-03	-8.310700e-03	-7.724689e-03	-7.125351e-03	-6.514026e-03	-5.891990e-03	-5.260467e-03	-4.620631e-03	-3.973612e-03	-3.320503e-03	-2.662368e-03	-2.000241e-03	-1.335139e-03	-6.680620e-04	-4.176222e-11	6.680619e-04	1.335139e-03	2.000241e-03	2.662368e-03	3.320503e-03	3.973612e-03	4.620631e-03	5.260467e-03	5.891990e-03	6.514025e-03	7.125351e-03	7.724689e-03	8.310699e-03	8.881974e-03	9.437028e-03	9.974293e-03	1.049211e-02	1.098872e-02	1.146224e-02	1.191070e-02	1.233197e-02	1.272380e-02	1.308376e-02	1.340930e-02	1.369765e-02	1.394587e-02	1.415081e-02	1.430910e-02	1.441711e-02	1.447097e-02	
-2.894328e-02	-2.883553e-02	-2.861949e-02	-2.830289e-02	-2.789298e-02	-2.739651e-02	-2.681977e-02	-2.616866e-02	-2.544869e-02	-2.466500e-02	-2.382241e-02	-2.292545e-02	-2.197836e-02	-2.098510e-02	-1.994942e-02	-1.887484e-02	-1.776468e-02	-1.662209e-02	-1.545001e-02	-1.425129e-02	-1.302859e-02	-1.178446e-02	-1.052137e-02	-9.241640e-03	-7.947548e-03	-6.641277e-03	-5.324952e-03	-4.000645e-03	-2.670387e-03	-1.336178e-03	-8.353900e-11	1.336178e-03	2.670387e-03	4.000645e-03	5.324952e-03	6.641277e-03	7.947548e-03	9.241640e-03	1.052137e-02	1.178446e-02	1.302859e-02	1.425129e-02	1.545001e-02	1.662209e-02	1.776468e-02	1.887484e-02	1.994942e-02	2.098510e-02	2.197835e-02	2.292545e-02	2.382241e-02	2.466500e-02	2.544869e-02	2.616866e-02	2.681977e-02	2.739651e-02	2.789298e-02	2.830289e-02	2.861949e-02	2.883553e-02	2.894328e-02	
-4.341827e-02	-4.325659e-02	-4.293246e-02	-4.245750e-02	-4.184256e-02	-4.109776e-02	-4.023257e-02	-3.925582e-02	-3.817576e-02	-3.700012e-02	-3.573614e-02	-3.439060e-02	-3.296984e-02	-3.147984e-02	-2.992621e-02	-2.831422e-02	-2.664887e-02	-2.493484e-02	-2.317661e-02	-2.137840e-02	-1.954421e-02	-1.767790e-02	-1.578312e-02	-1.386340e-02	-1.192213e-02	-9.962592e-03	-7.987970e-03	-6.001374e-03	-4.005852e-03	-2.004403e-03	-1.253464e-10	2.004403e-03	4.005851e-03	6.001374e-03	7.987970e-03	9.962592e-03	1.192213e-02	1.386340e-02	1.578312e-02	1.767790e-02	1.954421e-02	2.137840e-02	2.317661e-02	2.493484e-02	2.664887e-02	2.831422e-02	2.992621e-02	3.147984e-02	3.296984e-02	3.439060e-02	3.573614e-02	3.700012e-02	3.817576e-02	3.925582e-02	4.023257e-02	4.109776e-02	4.184256e-02	4.245750e-02	4.293246e-02	4.325659e-02	4.341827e-02	
-5.789727e-02	-5.768160e-02	-5.724930e-02	-5.661589e-02	-5.579583e-02	-5.480261e-02	-5.364886e-02	-5.234635e-02	-5.090610e-02	-4.933840e-02	-4.765290e-02	-4.585864e-02	-4.396409e-02	-4.197721e-02	-3.990548e-02	-3.775595e-02	-3.553525e-02	-3.324966e-02	-3.090512e-02	-2.850726e-02	-2.606144e-02	-2.357278e-02	-2.104617e-02	-1.848630e-02	-1.589769e-02	-1.328472e-02	-1.065164e-02	-8.002591e-03	-5.341641e-03	-2.672791e-03	-1.671992e-10	2.672791e-03	5.341641e-03	8.002590e-03	1.065164e-02	1.328472e-02	1.589769e-02	1.848630e-02	2.104617e-02	2.357278e-02	2.606144e-02	2.850726e-02	3.090512e-02	3.324966e-02	3.553525e-02	3.775595e-02	3.990548e-02	4.197721e-02	4.396409e-02	4.585864e-02	4.765290e-02	4.933840e-02	5.090610e-02	5.234635e-02	5.364886e-02	5.480261e-02	5.579583e-02	5.661589e-02	5.724930e-02	5.768160e-02	5.789727e-02	
-7.238161e-02	-7.211185e-02	-7.157129e-02	-7.077932e-02	-6.975401e-02	-6.851225e-02	-6.706980e-02	-6.544139e-02	-6.364079e-02	-6.168087e-02	-5.957368e-02	-5.733054e-02	-5.496202e-02	-5.247808e-02	-4.988807e-02	-4.720080e-02	-4.442456e-02	-4.156721e-02	-3.863616e-02	-3.563845e-02	-3.258080e-02	-2.946959e-02	-2.631093e-02	-2.311069e-02	-1.987453e-02	-1.660792e-02	-1.331617e-02	-1.000446e-02	-6.677864e-03	-3.341395e-03	-2.091131e-10	3.341395e-03	6.677863e-03	1.000446e-02	1.331617e-02	1.660792e-02	1.987453e-02	2.311069e-02	2.631093e-02	2.946959e-02	3.258080e-02	3.563845e-02	3.863616e-02	4.156721e-02	4.442456e-02	4.720080e-02	4.988807e-02	5.247808e-02	5.496202e-02	5.733054e-02	5.957368e-02	6.168087e-02	6.364079e-02	6.544139e-02	6.706980e-02	6.851225e-02	6.975401e-02	7.077931e-02	7.157129e-02	7.211185e-02	7.238161e-02	
-8.687260e-02	-8.654864e-02	-8.589969e-02	-8.494902e-02	-8.371832e-02	-8.222785e-02	-8.049654e-02	-7.854205e-02	-7.638090e-02	-7.402856e-02	-7.149948e-02	-6.880724e-02	-6.596453e-02	-6.298331e-02	-5.987479e-02	-5.664955e-02	-5.331753e-02	-4.988817e-02	-4.637036e-02	-4.277256e-02	-3.910281e-02	-3.536879e-02	-3.157782e-02	-2.773696e-02	-2.385299e-02	-1.993247e-02	-1.598177e-02	-1.200713e-02	-8.014626e-03	-4.010269e-03	-2.511024e-10	4.010268e-03	8.014625e-03	1.200713e-02	1.598177e-02	1.993247e-02	2.385299e-02	2.773696e-02	3.157782e-02	3.536879e-02	3.910281e-02	4.277256e-02	4.637036e-02	4.988816e-02	5.331753e-02	5.664954e-02	5.987479e-02	6.298331e-02	6.596453e-02	6.880724e-02	7.149948e-02	7.402855e-02	7.638090e-02	7.854204e-02	8.049654e-02	8.222785e-02	8.371832e-02	8.494902e-02	8.589969e-02	8.654864e-02	8.687260e-02	
-1.013716e-01	-1.009933e-01	-1.002358e-01	-9.912623e-02	-9.768996e-02	-9.595059e-02	-9.393020e-02	-9.164941e-02	-8.912749e-02	-8.638249e-02	-8.343128e-02	-8.028968e-02	-7.697253e-02	-7.349375e-02	-6.986645e-02	-6.610295e-02	-6.221487e-02	-5.821320e-02	-5.410834e-02	-4.991014e-02	-4.562800e-02	-4.127085e-02	-3.684727e-02	-3.236547e-02	-2.783337e-02	-2.325862e-02	-1.864867e-02	-1.401077e-02	-9.352032e-03	-4.679465e-03	-2.931822e-10	4.679464e-03	9.352031e-03	1.401077e-02	1.864867e-02	2.325862e-02	2.783337e-02	3.236547e-02	3.684727e-02	4.127085e-02	4.562800e-02	4.991014e-02	5.410833e-02	5.821320e-02	6.221487e-02	6.610295e-02	6.986645e-02	7.349375e-02	7.697253e-02	8.028968e-02	8.343128e-02	8.638249e-02	8.912749e-02	9.164941e-02	9.393020e-02	9.595059e-02	9.768995e-02	9.912623e-02	1.002358e-01	1.009933e-01	1.013716e-01	
-1.158798e-01	-1.154470e-01	-1.145808e-01	-1.133122e-01	-1.116701e-01	-1.096816e-01	-1.073719e-01	-1.047646e-01	-1.018816e-01	-9.874368e-02	-9.537005e-02	-9.177880e-02	-8.798690e-02	-8.401026e-02	-7.986385e-02	-7.556176e-02	-7.111728e-02	-6.654297e-02	-6.185071e-02	-5.705176e-02	-5.215687e-02	-4.717625e-02	-4.211969e-02	-3.699658e-02	-3.181598e-02	-2.658664e-02	-2.131706e-02	-1.601553e-02	-1.069019e-02	-5.349036e-03	-3.353675e-10	5.349035e-03	1.069019e-02	1.601553e-02	2.131706e-02	2.658664e-02	3.181598e-02	3.699658e-02	4.211969e-02	4.717625e-02	5.215687e-02	5.705176e-02	6.185071e-02	6.654297e-02	7.111728e-02	7.556176e-02	7.986384e-02	8.401025e-02	8.798690e-02	9.177880e-02	9.537005e-02	9.874368e-02	1.018816e-01	1.047646e-01	1.073719e-01	1.096816e-01	1.116701e-01	1.133122e-01	1.145808e-01	1.154470e-01	1.158797e-01	
-1.303985e-01	-1.299110e-01	-1.289359e-01	-1.275080e-01	-1.256599e-01	-1.234221e-01	-1.208228e-01	-1.178886e-01	-1.146443e-01	-1.111131e-01	-1.073167e-01	-1.032755e-01	-9.900851e-02	-9.453365e-02	-8.986777e-02	-8.502672e-02	-8.002547e-02	-7.487813e-02	-6.959807e-02	-6.419799e-02	-5.868994e-02	-5.308543e-02	-4.739548e-02	-4.163066e-02	-3.580114e-02	-2.991678e-02	-2.398715e-02	-1.802157e-02	-1.202920e-02	-6.019033e-03	-3.776719e-10	6.019033e-03	1.202919e-02	1.802157e-02	2.398715e-02	2.991678e-02	3.580114e-02	4.163066e-02	4.739548e-02	5.308543e-02	5.868993e-02	6.419798e-02	6.959807e-02	7.487813e-02	8.002547e-02	8.502672e-02	8.986776e-02	9.453365e-02	9.900851e-02	1.032755e-01	1.073167e-01	1.111131e-01	1.146443e-01	1.178886e-01	1.208228e-01	1.234221e-01	1.256599e-01	1.275080e-01	1.289359e-01	1.299110e-01	1.303985e-01	
-1.449289e-01	-1.443866e-01	-1.433024e-01	-1.417150e-01	-1.396606e-01	-1.371731e-01	-1.342839e-01	-1.310225e-01	-1.274166e-01	-1.234918e-01	-1.192723e-01	-1.147807e-01	-1.100382e-01	-1.050647e-01	-9.987899e-02	-9.449857e-02	-8.894011e-02	-8.321931e-02	-7.735102e-02	-7.134935e-02	-6.522769e-02	-5.899885e-02	-5.267505e-02	-4.626804e-02	-3.978914e-02	-3.324930e-02	-2.665914e-02	-2.002904e-02	-1.336916e-02	-6.689508e-03	-4.201104e-10	6.689507e-03	1.336916e-02	2.002904e-02	2.665914e-02	3.324930e-02	3.978914e-02	4.626804e-02	5.267505e-02	5.899885e-02	6.522769e-02	7.134935e-02	7.735102e-02	8.321931e-02	8.894011e-02	9.449857e-02	9.987899e-02	1.050647e-01	1.100382e-01	1.147807e-01	1.192723e-01	1.234918e-01	1.274166e-01	1.310225e-01	1.342839e-01	1.371730e-01	1.396606e-01	1.417150e-01	1.433024e-01	1.443866e-01	1.449289e-01	
