-6.440491e-16	-6.435634e-16	-6.437502e-16	-6.445480e-16	-6.459140e-16	-6.478221e-16	-6.502617e-16	-6.532378e-16	-6.567716e-16	-6.609026e-16	-6.656915e-16	-6.712250e-16	-6.776219e-16	-6.850419e-16	-6.936974e-16	-7.038695e-16	-7.159285e-16	
-4.876515e-02	-4.600742e-02	-4.345116e-02	-4.108826e-02	-3.891161e-02	-3.691504e-02	-3.509333e-02	-3.344215e-02	-3.195806e-02	-3.063848e-02	-2.948166e-02	-2.848672e-02	-2.765359e-02	-2.698305e-02	-2.647671e-02	-2.613703e-02	-2.596733e-02	
-9.753503e-02	-9.201928e-02	-8.690649e-02	-8.218044e-02	-7.782689e-02	-7.383353e-02	-7.018990e-02	-6.688735e-02	-6.391899e-02	-6.127966e-02	-5.896588e-02	-5.697587e-02	-5.530950e-02	-5.396831e-02	-5.295554e-02	-5.227611e-02	-5.193665e-02	
-1.463144e-01	-1.380400e-01	-1.303702e-01	-1.232804e-01	-1.167495e-01	-1.107589e-01	-1.052929e-01	-1.003386e-01	-9.588567e-02	-9.192627e-02	-8.845524e-02	-8.546988e-02	-8.297003e-02	-8.095800e-02	-7.943863e-02	-7.841930e-02	-7.790997e-02	
-1.951079e-01	-1.840740e-01	-1.738463e-01	-1.643921e-01	-1.556831e-01	-1.476946e-01	-1.404057e-01	-1.337991e-01	-1.278610e-01	-1.225810e-01	-1.179523e-01	-1.139712e-01	-1.106375e-01	-1.079543e-01	-1.059281e-01	-1.045686e-01	-1.038893e-01	
-2.439203e-01	-2.301258e-01	-2.173390e-01	-2.055194e-01	-1.946314e-01	-1.846441e-01	-1.755314e-01	-1.672717e-01	-1.598477e-01	-1.532465e-01	-1.474595e-01	-1.424822e-01	-1.383142e-01	-1.349594e-01	-1.324260e-01	-1.307262e-01	-1.298765e-01	
-2.927562e-01	-2.761996e-01	-2.608525e-01	-2.466662e-01	-2.335979e-01	-2.216107e-01	-2.106732e-01	-2.007594e-01	-1.918487e-01	-1.839256e-01	-1.769795e-01	-1.710053e-01	-1.660024e-01	-1.619756e-01	-1.589345e-01	-1.568939e-01	-1.558737e-01	
-3.416202e-01	-3.222999e-01	-3.043908e-01	-2.878362e-01	-2.725863e-01	-2.585978e-01	-2.458343e-01	-2.342653e-01	-2.238668e-01	-2.146207e-01	-2.065148e-01	-1.995429e-01	-1.937044e-01	-1.890049e-01	-1.854556e-01	-1.830739e-01	-1.818828e-01	
-3.905171e-01	-3.684309e-01	-3.479580e-01	-3.290334e-01	-3.116001e-01	-2.956089e-01	-2.810178e-01	-2.677924e-01	-2.559049e-01	-2.453347e-01	-2.360679e-01	-2.280973e-01	-2.214224e-01	-2.160495e-01	-2.119915e-01	-2.092680e-01	-2.079057e-01	
-4.394513e-01	-4.145970e-01	-3.915580e-01	-3.702614e-01	-3.506429e-01	-3.326471e-01	-3.162270e-01	-3.013435e-01	-2.879656e-01	-2.760700e-01	-2.656411e-01	-2.566709e-01	-2.491587e-01	-2.431116e-01	-2.385441e-01	-2.354784e-01	-2.339444e-01	
