3.49947e-21 	2.44835e-21 	2.26246e-21 	2.48289e-21 	4.57390e-21 	
-6.48596e-08 	-7.88679e-09 	-9.39241e-10 	-1.12512e-10 	-1.96067e-11 	
-1.26108e-07 	-1.53456e-08 	-1.82794e-09 	-2.19055e-10 	-3.82760e-11 	
-1.80393e-07 	-2.19773e-08 	-2.61889e-09 	-3.14040e-10 	-5.51115e-11 	
-2.24858e-07 	-2.74379e-08 	-3.27125e-09 	-3.92599e-10 	-6.92977e-11 	
-2.57314e-07 	-3.14588e-08 	-3.75293e-09 	-4.50871e-10 	-8.01378e-11 	
-2.76350e-07 	-3.38597e-08 	-4.04216e-09 	-4.86181e-10 	-8.70880e-11 	
-2.81364e-07 	-3.45548e-08 	-4.12820e-09 	-4.97144e-10 	-8.97867e-11 	
-2.72532e-07 	-3.35499e-08 	-4.01117e-09 	-4.83657e-10 	-8.80759e-11 	
-2.50708e-07 	-3.09348e-08 	-3.70121e-09 	-4.46824e-10 	-8.20141e-11 	
-2.17312e-07 	-2.68709e-08 	-3.21713e-09 	-3.88813e-10 	-7.18785e-11 	
-1.74183e-07 	-2.15770e-08 	-2.58478e-09 	-3.12684e-10 	-5.81552e-11 	
-1.23458e-07 	-1.53149e-08 	-1.83543e-09 	-2.22195e-10 	-4.15173e-11 	
-6.74618e-08 	-8.37622e-09 	-1.00414e-09 	-1.21618e-10 	-2.27924e-11 	
-8.62507e-09 	-1.07130e-09 	-1.28442e-10 	-1.55594e-11 	-2.91947e-12 	
5.05728e-08 	6.28027e-09 	7.52918e-10 	9.11982e-11 	1.71006e-11 	
1.07647e-07 	1.33577e-08 	1.60103e-09 	1.93851e-10 	3.62591e-11 	
1.60146e-07 	1.98472e-08 	2.37790e-09 	2.87725e-10 	5.35936e-11 	
2.05710e-07 	2.54506e-08 	3.04762e-09 	3.68435e-10 	6.82395e-11 	
2.42135e-07 	2.98961e-08 	3.57765e-09 	4.32052e-10 	7.94749e-11 	
2.67484e-07 	3.29510e-08 	3.94042e-09 	4.75296e-10 	8.67569e-11 	
