-4.612725e-16	-4.585838e-16	-4.560136e-16	-4.536810e-16	-4.516133e-16	-4.497973e-16	-4.482041e-16	-4.468019e-16	-4.455606e-16	-4.444539e-16	-4.434594e-16	-4.425590e-16	-4.417377e-16	-4.409843e-16	-4.402911e-16	-4.396546e-16	-4.390769e-16	-4.385680e-16	-4.381496e-16	-4.378606e-16	-4.377674e-16	-4.379785e-16	-4.386706e-16	-4.401306e-16	-4.428274e-16	
-4.016184e-02	-3.568797e-02	-3.163348e-02	-2.794144e-02	-2.456336e-02	-2.145801e-02	-1.859048e-02	-1.593141e-02	-1.345624e-02	-1.114471e-02	-8.980334e-03	-6.950045e-03	-5.043893e-03	-3.254804e-03	-1.578424e-03	-1.301277e-05	1.440592e-03	2.778959e-03	3.995978e-03	5.082725e-03	6.027248e-03	6.814293e-03	7.424949e-03	7.836210e-03	8.020437e-03	
-8.034990e-02	-7.139932e-02	-6.328774e-02	-5.590129e-02	-4.914293e-02	-4.293017e-02	-3.719321e-02	-3.187328e-02	-2.692127e-02	-2.229662e-02	-1.796636e-02	-1.390436e-02	-1.009070e-02	-6.511240e-03	-3.157259e-03	-2.528180e-05	2.883019e-03	5.560776e-03	7.995768e-03	1.017014e-02	1.205998e-02	1.363478e-02	1.485669e-02	1.567970e-02	1.604851e-02	
-1.205905e-01	-1.071575e-01	-9.498365e-02	-8.389801e-02	-7.375494e-02	-6.443069e-02	-5.582048e-02	-4.783611e-02	-4.040389e-02	-3.346294e-02	-2.696379e-02	-2.086723e-02	-1.514335e-02	-9.770943e-03	-4.736920e-03	-3.606129e-05	4.329120e-03	8.348318e-03	1.200319e-02	1.526695e-02	1.810370e-02	2.046766e-02	2.230204e-02	2.353776e-02	2.409186e-02	
-1.609100e-01	-1.429861e-01	-1.267422e-01	-1.119501e-01	-9.841575e-02	-8.597385e-02	-7.448464e-02	-6.383045e-02	-5.391295e-02	-4.465092e-02	-3.597837e-02	-2.784295e-02	-2.020479e-02	-1.303556e-02	-6.317820e-03	-4.460130e-05	5.780745e-03	1.114447e-02	1.602210e-02	2.037788e-02	2.416394e-02	2.731918e-02	2.976783e-02	3.141774e-02	3.215820e-02	
-2.013351e-01	-1.789089e-01	-1.585844e-01	-1.400764e-01	-1.231418e-01	-1.075740e-01	-9.319814e-02	-7.986692e-02	-6.745738e-02	-5.586789e-02	-4.501587e-02	-3.483586e-02	-2.527796e-02	-1.630675e-02	-7.900379e-03	-5.014566e-05	7.239758e-03	1.395213e-02	2.005635e-02	2.550770e-02	3.024627e-02	3.419562e-02	3.726098e-02	3.932704e-02	4.025528e-02	
-2.418927e-01	-2.149498e-01	-1.905317e-01	-1.682957e-01	-1.479498e-01	-1.292458e-01	-1.119736e-01	-9.595629e-02	-8.104620e-02	-6.712122e-02	-5.408216e-02	-4.185035e-02	-3.036589e-02	-1.958618e-02	-9.485018e-03	-5.192987e-05	8.708045e-03	1.677424e-02	2.410988e-02	3.066123e-02	3.635634e-02	4.110336e-02	4.478846e-02	4.727312e-02	4.839094e-02	
-2.826102e-01	-2.511333e-01	-2.226058e-01	-1.966272e-01	-1.728566e-01	-1.510038e-01	-1.308237e-01	-1.121094e-01	-9.468856e-02	-7.841842e-02	-6.318315e-02	-4.889087e-02	-3.547159e-02	-2.287556e-02	-1.107217e-02	-4.917884e-05	1.018752e-02	1.961378e-02	2.818665e-02	3.584336e-02	4.249985e-02	4.804884e-02	5.235735e-02	5.526357e-02	5.657314e-02	
-3.235152e-01	-2.874841e-01	-2.548286e-01	-2.250904e-01	-1.978792e-01	-1.728632e-01	-1.497614e-01	-1.283375e-01	-1.083937e-01	-8.976710e-02	-7.232488e-02	-5.596193e-02	-4.059815e-02	-2.617661e-02	-1.266226e-02	-4.110471e-05	1.168012e-02	2.247377e-02	3.229070e-02	4.105904e-02	4.868260e-02	5.503861e-02	5.997484e-02	6.330610e-02	6.480995e-02	
-3.646361e-01	-3.240274e-01	-2.872225e-01	-2.537052e-01	-2.230353e-01	-1.948391e-01	-1.688000e-01	-1.446516e-01	-1.221712e-01	-1.011750e-01	-8.151348e-02	-6.306814e-02	-4.574872e-02	-2.949109e-02	-1.425574e-02	-2.690447e-05	1.318782e-02	2.535730e-02	3.642613e-02	4.631334e-02	5.491053e-02	6.207934e-02	6.764824e-02	7.140856e-02	7.310960e-02	
-4.060016e-01	-3.607889e-01	-3.198105e-01	-2.824917e-01	-2.483426e-01	-2.169472e-01	-1.879530e-01	-1.610634e-01	-1.360307e-01	-1.126501e-01	-9.075521e-02	-7.021418e-02	-5.092651e-02	-3.282079e-02	-1.585306e-02	-5.757588e-06	1.471266e-02	2.826752e-02	4.059715e-02	5.161142e-02	6.118966e-02	6.917786e-02	7.538505e-02	7.957895e-02	8.148050e-02	
-4.476414e-01	-3.977950e-01	-3.526160e-01	-3.114707e-01	-2.738194e-01	-2.392034e-01	-2.072341e-01	-1.775847e-01	-1.499820e-01	-1.242004e-01	-1.000565e-01	-7.740489e-02	-5.613480e-02	-3.616756e-02	-1.745468e-02	2.317659e-05	1.625669e-02	3.120764e-02	4.480806e-02	5.695858e-02	6.752620e-02	7.634114e-02	8.319293e-02	8.782550e-02	8.993127e-02	
-4.895858e-01	-4.350728e-01	-3.856630e-01	-3.406636e-01	-2.994845e-01	-2.616240e-01	-2.266575e-01	-1.942275e-01	-1.640354e-01	-1.358343e-01	-1.094239e-01	-8.464518e-02	-6.137698e-02	-3.953327e-02	-1.906107e-02	6.076144e-05	1.782204e-02	3.418099e-02	4.906327e-02	6.236025e-02	7.392649e-02	8.357636e-02	9.107974e-02	9.615664e-02	9.847075e-02	
-5.318660e-01	-4.726501e-01	-4.189763e-01	-3.700923e-01	-3.253572e-01	-2.842261e-01	-2.462379e-01	-2.110044e-01	-1.782012e-01	-1.475604e-01	-1.188643e-01	-9.194016e-02	-6.665650e-02	-4.291987e-02	-2.067273e-02	1.078859e-04	1.941091e-02	3.719098e-02	5.336733e-02	6.782202e-02	8.039707e-02	9.089090e-02	9.905357e-02	1.045810e-01	1.071080e-01	
-5.745142e-01	-5.105556e-01	-4.525814e-01	-3.997793e-01	-3.514573e-01	-3.070269e-01	-2.659903e-01	-2.279281e-01	-1.924904e-01	-1.593875e-01	-1.283846e-01	-9.929506e-02	-7.197696e-02	-4.632937e-02	-2.229016e-02	1.654675e-04	2.102556e-02	4.024111e-02	5.772494e-02	7.334965e-02	8.694469e-02	9.829237e-02	1.071228e-01	1.131076e-01	1.158525e-01	
-6.175638e-01	-5.488191e-01	-4.865048e-01	-4.297482e-01	-3.778054e-01	-3.300444e-01	-2.859301e-01	-2.450121e-01	-2.069139e-01	-1.713248e-01	-1.379920e-01	-1.067153e-01	-7.734205e-02	-4.976383e-02	-2.391387e-02	2.344555e-04	2.266831e-02	4.333503e-02	6.214093e-02	7.894912e-02	9.357633e-02	1.057886e-01	1.152960e-01	1.217457e-01	1.247139e-01	
-6.610492e-01	-5.874713e-01	-5.207738e-01	-4.600230e-01	-4.044229e-01	-3.532974e-01	-3.060737e-01	-2.622700e-01	-2.214835e-01	-1.833817e-01	-1.476941e-01	-1.142065e-01	-8.275562e-02	-5.322539e-02	-2.554441e-02	3.158340e-04	2.434159e-02	4.647650e-02	6.662033e-02	8.462661e-02	1.002992e-01	1.133879e-01	1.235823e-01	1.305049e-01	1.337022e-01	
-7.050064e-01	-6.265441e-01	-5.554168e-01	-4.906289e-01	-4.313320e-01	-3.768050e-01	-3.264377e-01	-2.797161e-01	-2.362111e-01	-1.955680e-01	-1.574986e-01	-1.217745e-01	-8.822163e-02	-5.671629e-02	-2.718233e-02	4.106263e-04	2.604791e-02	4.966945e-02	7.116838e-02	9.038854e-02	1.071209e-01	1.210985e-01	1.319908e-01	1.393951e-01	1.428280e-01	
-7.494725e-01	-6.660710e-01	-5.904635e-01	-5.215923e-01	-4.585557e-01	-4.005876e-01	-3.470395e-01	-2.973654e-01	-2.511091e-01	-2.078940e-01	-1.674137e-01	-1.294254e-01	-9.374426e-02	-6.023883e-02	-2.882821e-02	5.198980e-04	2.778990e-02	5.291795e-02	7.579050e-02	9.624161e-02	1.140491e-01	1.289295e-01	1.405312e-01	1.484266e-01	1.521021e-01	
-7.944865e-01	-7.060865e-01	-6.259447e-01	-5.529403e-01	-4.861180e-01	-4.246661e-01	-3.678974e-01	-3.152334e-01	-2.661908e-01	-2.203704e-01	-1.774477e-01	-1.371655e-01	-9.932781e-02	-6.379544e-02	-3.048265e-02	6.447615e-04	2.957028e-02	5.622626e-02	8.049236e-02	1.021928e-01	1.210921e-01	1.368899e-01	1.492137e-01	1.576105e-01	1.615358e-01	
-8.400892e-01	-7.466271e-01	-6.618927e-01	-5.847016e-01	-5.140442e-01	-4.490625e-01	-3.890303e-01	-3.333363e-01	-2.814696e-01	-2.330083e-01	-1.876095e-01	-1.450014e-01	-1.049768e-01	-6.738865e-02	-3.214630e-02	7.863810e-04	3.139192e-02	5.959883e-02	8.527991e-02	1.082494e-01	1.282584e-01	1.449894e-01	1.580489e-01	1.669579e-01	1.711411e-01	
-8.863232e-01	-7.877307e-01	-6.983413e-01	-6.169061e-01	-5.423605e-01	-4.737998e-01	-4.104583e-01	-3.516911e-01	-2.969599e-01	-2.458195e-01	-1.979085e-01	-1.529401e-01	-1.106960e-01	-7.102110e-02	-3.381981e-02	9.459766e-04	3.325782e-02	6.304032e-02	9.015936e-02	1.144190e-01	1.355569e-01	1.532382e-01	1.670478e-01	1.764807e-01	1.809304e-01	
-9.332333e-01	-8.294372e-01	-7.353261e-01	-6.495853e-01	-5.710947e-01	-4.989023e-01	-4.322022e-01	-3.703159e-01	-3.126766e-01	-2.588162e-01	-2.083542e-01	-1.609888e-01	-1.164904e-01	-7.469557e-02	-3.550386e-02	1.124831e-03	3.517111e-02	6.655563e-02	9.513724e-02	1.207097e-01	1.429970e-01	1.616467e-01	1.762220e-01	1.861915e-01	1.909168e-01	
-9.808666e-01	-8.717888e-01	-7.728843e-01	-6.827722e-01	-6.002760e-01	-5.243954e-01	-4.542840e-01	-3.892292e-01	-3.286356e-01	-2.720114e-01	-2.189570e-01	-1.691553e-01	-1.223652e-01	-7.841499e-02	-3.719920e-02	1.324293e-03	3.713512e-02	7.014992e-02	1.002204e-01	1.271300e-01	1.505886e-01	1.702262e-01	1.855838e-01	1.961033e-01	2.011140e-01	
-1.029273e+00	-9.148297e-01	-8.110554e-01	-7.165018e-01	-6.299349e-01	-5.503058e-01	-4.767270e-01	-4.084510e-01	-3.448535e-01	-2.854187e-01	-2.297275e-01	-1.774476e-01	-1.283259e-01	-8.218243e-02	-3.890660e-02	1.545787e-03	3.915333e-02	7.382862e-02	1.054161e-01	1.336887e-01	1.583422e-01	1.789884e-01	1.951461e-01	2.062299e-01	2.115365e-01	
-1.078504e+00	-9.586066e-01	-8.498809e-01	-7.508108e-01	-6.601039e-01	-5.766621e-01	-4.995557e-01	-4.280022e-01	-3.613479e-01	-2.990525e-01	-2.406773e-01	-1.858743e-01	-1.343783e-01	-8.600115e-02	-4.062685e-02	1.790818e-03	4.122945e-02	7.759748e-02	1.107321e-01	1.403953e-01	1.662687e-01	1.879458e-01	2.049225e-01	2.165860e-01	2.221997e-01	
-1.128616e+00	-1.003169e+00	-8.894050e-01	-7.857382e-01	-6.908173e-01	-6.034940e-01	-5.227960e-01	-4.479050e-01	-3.781373e-01	-3.129281e-01	-2.518184e-01	-1.944443e-01	-1.405287e-01	-8.987459e-02	-4.236082e-02	2.060980e-03	4.336736e-02	8.146258e-02	1.161763e-01	1.472598e-01	1.743798e-01	1.971114e-01	2.149275e-01	2.271870e-01	2.331197e-01	
-1.179668e+00	-1.048570e+00	-9.296743e-01	-8.213254e-01	-7.221116e-01	-6.308335e-01	-5.464755e-01	-4.681829e-01	-3.952415e-01	-3.270615e-01	-2.631635e-01	-2.031673e-01	-1.467835e-01	-9.380641e-02	-4.410941e-02	2.357965e-03	4.557123e-02	8.543036e-02	1.217575e-01	1.542926e-01	1.826879e-01	2.064993e-01	2.251764e-01	2.380494e-01	2.443139e-01	
-1.231723e+00	-1.094865e+00	-9.707385e-01	-8.576164e-01	-7.540255e-01	-6.587143e-01	-5.706234e-01	-4.888608e-01	-4.126815e-01	-3.414700e-01	-2.747262e-01	-2.120534e-01	-1.531497e-01	-9.780048e-02	-4.587360e-02	2.683572e-03	4.784546e-02	8.950768e-02	1.274846e-01	1.615051e-01	1.912061e-01	2.161243e-01	2.356853e-01	2.491905e-01	2.558004e-01	
-1.284846e+00	-1.142113e+00	-1.012650e+00	-8.946579e-01	-7.866001e-01	-6.871725e-01	-5.952708e-01	-5.099653e-01	-4.304795e-01	-3.561719e-01	-2.865210e-01	-2.211136e-01	-1.596348e-01	-1.018609e-01	-4.765440e-02	3.039715e-03	5.019474e-02	9.370186e-02	1.333676e-01	1.689092e-01	1.999484e-01	2.260021e-01	2.464718e-01	2.606290e-01	2.675988e-01	
-1.339109e+00	-1.190378e+00	-1.055466e+00	-9.324998e-01	-8.198793e-01	-7.162464e-01	-6.204510e-01	-5.315249e-01	-4.486595e-01	-3.711866e-01	-2.985634e-01	-2.303593e-01	-1.662465e-01	-1.059922e-01	-4.945290e-02	3.428442e-03	5.262407e-02	9.802066e-02	1.394167e-01	1.765177e-01	2.089297e-01	2.361497e-01	2.575542e-01	2.723846e-01	2.797299e-01	
-1.394589e+00	-1.239727e+00	-1.099247e+00	-9.711955e-01	-8.539102e-01	-7.459771e-01	-6.461994e-01	-5.535699e-01	-4.672468e-01	-3.865351e-01	-3.108698e-01	-2.398029e-01	-1.729934e-01	-1.101989e-01	-5.127028e-02	3.851939e-03	5.513883e-02	1.024724e-01	1.456430e-01	1.843443e-01	2.181661e-01	2.465850e-01	2.689523e-01	2.844786e-01	2.922158e-01	
-1.451366e+00	-1.290234e+00	-1.144056e+00	-1.010802e+00	-8.887431e-01	-7.764086e-01	-6.725543e-01	-5.761327e-01	-4.862688e-01	-4.022396e-01	-3.234578e-01	-2.494577e-01	-1.798845e-01	-1.144862e-01	-5.310779e-02	4.312551e-03	5.774473e-02	1.070661e-01	1.520585e-01	1.924035e-01	2.276745e-01	2.573274e-01	2.806873e-01	2.969336e-01	3.050804e-01	
