-9.224964e-16	-9.188491e-16	-9.153836e-16	-9.120969e-16	-9.089859e-16	-9.060478e-16	-9.032799e-16	-9.006795e-16	-8.982439e-16	-8.959706e-16	-8.938572e-16	-8.919013e-16	-8.901006e-16	-8.884530e-16	-8.869563e-16	-8.856085e-16	-8.844077e-16	-8.833520e-16	-8.824396e-16	-8.816688e-16	-8.810380e-16	-8.805457e-16	-8.801904e-16	-8.799708e-16	-8.798856e-16	-8.799335e-16	-8.801134e-16	-8.804243e-16	-8.808653e-16	-8.814355e-16	-8.821340e-16	-8.829601e-16	-8.839133e-16	-8.849929e-16	-8.861985e-16	-8.875298e-16	-8.889864e-16	-8.905680e-16	-8.922746e-16	-8.941062e-16	-8.960626e-16	-8.981442e-16	-9.003509e-16	-9.026833e-16	-9.051415e-16	-9.077261e-16	-9.104376e-16	-9.132766e-16	-9.162439e-16	-9.193403e-16	-9.225666e-16	-9.259239e-16	-9.294132e-16	-9.330357e-16	-9.367926e-16	-9.406854e-16	-9.447154e-16	-9.488841e-16	-9.531933e-16	-9.576447e-16	-9.622401e-16	
-6.926533e-02	-6.695376e-02	-6.464245e-02	-6.233141e-02	-6.002062e-02	-5.771008e-02	-5.539977e-02	-5.308969e-02	-5.077983e-02	-4.847018e-02	-4.616073e-02	-4.385147e-02	-4.154240e-02	-3.923351e-02	-3.692478e-02	-3.461621e-02	-3.230779e-02	-2.999951e-02	-2.769135e-02	-2.538332e-02	-2.307539e-02	-2.076757e-02	-1.845983e-02	-1.615218e-02	-1.384459e-02	-1.153707e-02	-9.229593e-03	-6.922159e-03	-4.614756e-03	-2.307373e-03	-8.409457e-16	2.307373e-03	4.614756e-03	6.922159e-03	9.229593e-03	1.153707e-02	1.384459e-02	1.615218e-02	1.845983e-02	2.076757e-02	2.307539e-02	2.538332e-02	2.769135e-02	2.999951e-02	3.230779e-02	3.461621e-02	3.692478e-02	3.923351e-02	4.154240e-02	4.385147e-02	4.616073e-02	4.847018e-02	5.077983e-02	5.308969e-02	5.539977e-02	5.771008e-02	6.002062e-02	6.233141e-02	6.464245e-02	6.695376e-02	6.926533e-02	
-1.385596e-01	-1.339355e-01	-1.293119e-01	-1.246889e-01	-1.200664e-01	-1.154443e-01	-1.108227e-01	-1.062016e-01	-1.015809e-01	-9.696067e-02	-9.234081e-02	-8.772134e-02	-8.310224e-02	-7.848348e-02	-7.386506e-02	-6.924696e-02	-6.462915e-02	-6.001161e-02	-5.539434e-02	-5.077730e-02	-4.616048e-02	-4.154386e-02	-3.692742e-02	-3.231114e-02	-2.769500e-02	-2.307898e-02	-1.846307e-02	-1.384723e-02	-9.231452e-03	-4.615716e-03	-8.955974e-16	4.615716e-03	9.231452e-03	1.384723e-02	1.846307e-02	2.307898e-02	2.769500e-02	3.231114e-02	3.692742e-02	4.154386e-02	4.616048e-02	5.077730e-02	5.539434e-02	6.001161e-02	6.462915e-02	6.924696e-02	7.386506e-02	7.848348e-02	8.310224e-02	8.772134e-02	9.234081e-02	9.696067e-02	1.015809e-01	1.062016e-01	1.108227e-01	1.154443e-01	1.200664e-01	1.246889e-01	1.293119e-01	1.339355e-01	1.385596e-01	
-2.079118e-01	-2.009733e-01	-1.940356e-01	-1.870986e-01	-1.801624e-01	-1.732269e-01	-1.662921e-01	-1.593581e-01	-1.524246e-01	-1.454918e-01	-1.385596e-01	-1.316280e-01	-1.246969e-01	-1.177664e-01	-1.108364e-01	-1.039068e-01	-9.697765e-02	-9.004893e-02	-8.312060e-02	-7.619262e-02	-6.926497e-02	-6.233762e-02	-5.541053e-02	-4.848369e-02	-4.155706e-02	-3.463060e-02	-2.770430e-02	-2.077812e-02	-1.385203e-02	-6.926000e-03	-8.522632e-16	6.926000e-03	1.385203e-02	2.077812e-02	2.770430e-02	3.463060e-02	4.155706e-02	4.848369e-02	5.541053e-02	6.233762e-02	6.926497e-02	7.619262e-02	8.312060e-02	9.004893e-02	9.697765e-02	1.039068e-01	1.108364e-01	1.177664e-01	1.246969e-01	1.316280e-01	1.385596e-01	1.454918e-01	1.524246e-01	1.593581e-01	1.662921e-01	1.732269e-01	1.801624e-01	1.870986e-01	1.940356e-01	2.009733e-01	2.079118e-01	
-2.773510e-01	-2.680952e-01	-2.588404e-01	-2.495866e-01	-2.403339e-01	-2.310821e-01	-2.218313e-01	-2.125813e-01	-2.033323e-01	-1.940840e-01	-1.848366e-01	-1.755899e-01	-1.663440e-01	-1.570988e-01	-1.478542e-01	-1.386103e-01	-1.293669e-01	-1.201241e-01	-1.108818e-01	-1.016400e-01	-9.239858e-02	-8.315759e-02	-7.391695e-02	-6.467663e-02	-5.543659e-02	-4.619680e-02	-3.695720e-02	-2.771776e-02	-1.847844e-02	-9.239199e-03	-7.787997e-16	9.239199e-03	1.847844e-02	2.771776e-02	3.695720e-02	4.619680e-02	5.543659e-02	6.467663e-02	7.391695e-02	8.315759e-02	9.239858e-02	1.016400e-01	1.108818e-01	1.201241e-01	1.293669e-01	1.386103e-01	1.478542e-01	1.570988e-01	1.663440e-01	1.755899e-01	1.848366e-01	1.940840e-01	2.033323e-01	2.125813e-01	2.218313e-01	2.310821e-01	2.403339e-01	2.495866e-01	2.588404e-01	2.680952e-01	2.773510e-01	
-3.469063e-01	-3.353293e-01	-3.237536e-01	-3.121793e-01	-3.006061e-01	-2.890342e-01	-2.774634e-01	-2.658938e-01	-2.543252e-01	-2.427577e-01	-2.311912e-01	-2.196256e-01	-2.080610e-01	-1.964972e-01	-1.849342e-01	-1.733720e-01	-1.618106e-01	-1.502498e-01	-1.386896e-01	-1.271301e-01	-1.155711e-01	-1.040126e-01	-9.245448e-02	-8.089680e-02	-6.933947e-02	-5.778243e-02	-4.622565e-02	-3.466906e-02	-2.311262e-02	-1.155629e-02	-6.956541e-16	1.155629e-02	2.311262e-02	3.466906e-02	4.622565e-02	5.778243e-02	6.933947e-02	8.089680e-02	9.245448e-02	1.040126e-01	1.155711e-01	1.271301e-01	1.386896e-01	1.502498e-01	1.618106e-01	1.733720e-01	1.849342e-01	1.964972e-01	2.080610e-01	2.196256e-01	2.311912e-01	2.427577e-01	2.543252e-01	2.658938e-01	2.774634e-01	2.890342e-01	3.006061e-01	3.121793e-01	3.237536e-01	3.353293e-01	3.469063e-01	
-4.166069e-01	-4.027040e-01	-3.888026e-01	-3.749028e-01	-3.610045e-01	-3.471076e-01	-3.332121e-01	-3.193179e-01	-3.054250e-01	-2.915334e-01	-2.776429e-01	-2.637536e-01	-2.498654e-01	-2.359782e-01	-2.220920e-01	-2.082067e-01	-1.943223e-01	-1.804387e-01	-1.665559e-01	-1.526737e-01	-1.387922e-01	-1.249113e-01	-1.110309e-01	-9.715104e-02	-8.327155e-02	-6.939242e-02	-5.551358e-02	-4.163497e-02	-2.775655e-02	-1.387825e-02	-5.284299e-16	1.387825e-02	2.775655e-02	4.163497e-02	5.551358e-02	6.939242e-02	8.327155e-02	9.715104e-02	1.110309e-01	1.249113e-01	1.387922e-01	1.526737e-01	1.665559e-01	1.804387e-01	1.943223e-01	2.082067e-01	2.220920e-01	2.359782e-01	2.498654e-01	2.637536e-01	2.776429e-01	2.915334e-01	3.054250e-01	3.193179e-01	3.332121e-01	3.471076e-01	3.610045e-01	3.749028e-01	3.888026e-01	4.027040e-01	4.166069e-01	
-4.864822e-01	-4.702476e-01	-4.540148e-01	-4.377838e-01	-4.215544e-01	-4.053268e-01	-3.891007e-01	-3.728762e-01	-3.566532e-01	-3.404317e-01	-3.242115e-01	-3.079926e-01	-2.917750e-01	-2.755586e-01	-2.593433e-01	-2.431291e-01	-2.269159e-01	-2.107037e-01	-1.944923e-01	-1.782817e-01	-1.620719e-01	-1.458628e-01	-1.296542e-01	-1.134463e-01	-9.723875e-02	-8.103166e-02	-6.482492e-02	-4.861845e-02	-3.241218e-02	-1.620606e-02	-6.653254e-16	1.620606e-02	3.241218e-02	4.861845e-02	6.482492e-02	8.103166e-02	9.723875e-02	1.134463e-01	1.296542e-01	1.458628e-01	1.620719e-01	1.782817e-01	1.944923e-01	2.107037e-01	2.269159e-01	2.431291e-01	2.593433e-01	2.755586e-01	2.917750e-01	3.079926e-01	3.242115e-01	3.404317e-01	3.566532e-01	3.728762e-01	3.891007e-01	4.053268e-01	4.215544e-01	4.377838e-01	4.540148e-01	4.702476e-01	4.864822e-01	
-5.565618e-01	-5.379887e-01	-5.194177e-01	-5.008487e-01	-4.822816e-01	-4.637165e-01	-4.451531e-01	-4.265915e-01	-4.080316e-01	-3.894733e-01	-3.709166e-01	-3.523614e-01	-3.338076e-01	-3.152551e-01	-2.967040e-01	-2.781540e-01	-2.596052e-01	-2.410575e-01	-2.225108e-01	-2.039649e-01	-1.854200e-01	-1.668758e-01	-1.483322e-01	-1.297894e-01	-1.112470e-01	-9.270513e-02	-7.416363e-02	-5.562245e-02	-3.708151e-02	-1.854071e-02	-8.293215e-16	1.854071e-02	3.708151e-02	5.562245e-02	7.416363e-02	9.270513e-02	1.112470e-01	1.297894e-01	1.483322e-01	1.668758e-01	1.854200e-01	2.039649e-01	2.225108e-01	2.410575e-01	2.596052e-01	2.781540e-01	2.967040e-01	3.152551e-01	3.338076e-01	3.523614e-01	3.709166e-01	3.894733e-01	4.080316e-01	4.265915e-01	4.451531e-01	4.637165e-01	4.822816e-01	5.008487e-01	5.194177e-01	5.379887e-01	5.565618e-01	
-6.268754e-01	-6.059562e-01	-5.850392e-01	-5.641245e-01	-5.432119e-01	-5.223015e-01	-5.013930e-01	-4.804866e-01	-4.595820e-01	-4.386792e-01	-4.177782e-01	-3.968788e-01	-3.759810e-01	-3.550847e-01	-3.341899e-01	-3.132964e-01	-2.924042e-01	-2.715132e-01	-2.506232e-01	-2.297343e-01	-2.088464e-01	-1.879593e-01	-1.670730e-01	-1.461873e-01	-1.253023e-01	-1.044178e-01	-8.353371e-02	-6.264998e-02	-4.176651e-02	-2.088321e-02	-1.126961e-15	2.088321e-02	4.176651e-02	6.264998e-02	8.353371e-02	1.044178e-01	1.253023e-01	1.461873e-01	1.670730e-01	1.879593e-01	2.088464e-01	2.297343e-01	2.506232e-01	2.715132e-01	2.924042e-01	3.132964e-01	3.341899e-01	3.550847e-01	3.759810e-01	3.968788e-01	4.177782e-01	4.386792e-01	4.595820e-01	4.804866e-01	5.013930e-01	5.223015e-01	5.432119e-01	5.641245e-01	5.850392e-01	6.059562e-01	6.268754e-01	
