-1.982055e+33	-6.288283e+32	5.973859e+32	1.660810e+33	2.561644e+33	3.315198e+33	3.941608e+33	4.461052e+33	4.891750e+33	5.249337e+33	5.546864e+33	5.795064e+33	6.002697e+33	6.176888e+33	6.323435e+33	6.447062e+33	6.551626e+33	6.640295e+33	6.715675e+33	6.779924e+33	6.834835e+33	6.881906e+33	6.922395e+33	6.957364e+33	6.987714e+33	7.014216e+33	7.037535e+33	7.058247e+33	7.076861e+33	7.093828e+33	7.109557e+33	7.124422e+33	7.138776e+33	7.152959e+33	7.167303e+33	7.182144e+33	7.197827e+33	7.214718e+33	7.233207e+33	7.253723e+33	7.276740e+33	7.302789e+33	7.332469e+33	7.366462e+33	7.405548e+33	7.450622e+33	7.502710e+33	7.563000e+33	7.632856e+33	7.713856e+33	7.807820e+33	7.916848e+33	8.043359e+33	8.190139e+33	8.360393e+33	8.557794e+33	8.786549e+33	9.051460e+33	9.357980e+33	9.712283e+33	1.012131e+34	1.059280e+34	1.113530e+34	1.175811e+34	1.247118e+34	1.328477e+34	1.420904e+34	1.525317e+34	1.642395e+34	1.772341e+34	1.914492e+34	2.066662e+34	2.224025e+34	2.377217e+34	2.509048e+34	
-5.067094e+48	-4.351712e+48	-3.737329e+48	-3.209686e+48	-2.756537e+48	-2.367363e+48	-2.033135e+48	-1.746093e+48	-1.499576e+48	-1.287863e+48	-1.106040e+48	-9.498874e+47	-8.157805e+47	-7.006070e+47	-6.016940e+47	-5.167457e+47	-4.437906e+47	-3.811354e+47	-3.273260e+47	-2.811135e+47	-2.414253e+47	-2.073405e+47	-1.780678e+47	-1.529278e+47	-1.313372e+47	-1.127948e+47	-9.687019e+46	-8.319389e+46	-7.144843e+46	-6.136122e+46	-5.269815e+46	-4.525814e+46	-3.886854e+46	-3.338103e+46	-2.866827e+46	-2.462087e+46	-2.114489e+46	-1.815967e+46	-1.559591e+46	-1.339412e+46	-1.150320e+46	-9.879252e+45	-8.484593e+45	-7.286853e+45	-6.258234e+45	-5.374862e+45	-4.616236e+45	-3.964748e+45	-3.405278e+45	-2.924841e+45	-2.512286e+45	-2.158040e+45	-1.853879e+45	-1.592745e+45	-1.368577e+45	-1.176173e+45	-1.011066e+45	-8.694249e+44	-7.479625e+44	-6.438596e+44	-5.547000e+44	-4.784144e+44	-4.132324e+44	-3.576412e+44	-3.103504e+44	-2.702625e+44	-2.364472e+44	-2.081196e+44	-1.846222e+44	-1.654097e+44	-1.500362e+44	-1.381449e+44	-1.294599e+44	-1.237794e+44	-1.209718e+44	
-1.012561e+49	-8.696058e+48	-7.468332e+48	-6.413939e+48	-5.508407e+48	-4.730720e+48	-4.062828e+48	-3.489230e+48	-2.996614e+48	-2.573546e+48	-2.210208e+48	-1.898167e+48	-1.630180e+48	-1.400028e+48	-1.202369e+48	-1.032617e+48	-8.868299e+47	-7.616256e+47	-6.540979e+47	-5.617511e+47	-4.824420e+47	-4.143300e+47	-3.558341e+47	-3.055968e+47	-2.624520e+47	-2.253986e+47	-1.935764e+47	-1.662469e+47	-1.427759e+47	-1.226186e+47	-1.053071e+47	-9.043968e+46	-7.767128e+46	-6.670556e+46	-5.728801e+46	-4.920006e+46	-4.225399e+46	-3.628860e+46	-3.116543e+46	-2.676557e+46	-2.298693e+46	-1.974178e+46	-1.695482e+46	-1.456137e+46	-1.250587e+46	-1.074063e+46	-9.224658e+45	-7.922784e+45	-6.804791e+45	-5.844730e+45	-5.020320e+45	-4.312426e+45	-3.704620e+45	-3.182794e+45	-2.734838e+45	-2.350354e+45	-2.020420e+45	-1.737378e+45	-1.494659e+45	-1.286629e+45	-1.108461e+45	-9.560191e+44	-8.257654e+44	-7.146769e+44	-6.201754e+44	-5.400675e+44	-4.724941e+44	-4.158868e+44	-3.689318e+44	-3.305394e+44	-2.998185e+44	-2.760561e+44	-2.587006e+44	-2.473493e+44	-2.417388e+44	
-1.516700e+49	-1.302569e+49	-1.118670e+49	-9.607339e+48	-8.250957e+48	-7.086071e+48	-6.085646e+48	-5.226463e+48	-4.488581e+48	-3.854875e+48	-3.310636e+48	-2.843235e+48	-2.441821e+48	-2.097080e+48	-1.801011e+48	-1.546740e+48	-1.328369e+48	-1.140827e+48	-9.797630e+47	-8.414382e+47	-7.226424e+47	-6.206184e+47	-5.329983e+47	-4.577486e+47	-3.931228e+47	-3.376210e+47	-2.899551e+47	-2.490187e+47	-2.138618e+47	-1.836685e+47	-1.577378e+47	-1.354682e+47	-1.163426e+47	-9.991722e+46	-8.581082e+46	-7.369600e+46	-6.329159e+46	-5.435612e+46	-4.668221e+46	-4.009174e+46	-3.443176e+46	-2.957091e+46	-2.539637e+46	-2.181125e+46	-1.873236e+46	-1.608822e+46	-1.381747e+46	-1.186742e+46	-1.019279e+46	-8.754731e+45	-7.519859e+45	-6.459516e+45	-5.549092e+45	-4.767458e+45	-4.096471e+45	-3.520559e+45	-3.026356e+45	-2.602392e+45	-2.238826e+45	-1.927222e+45	-1.660346e+45	-1.432006e+45	-1.236901e+45	-1.070503e+45	-9.289511e+44	-8.089588e+44	-7.077416e+44	-6.229504e+44	-5.526173e+44	-4.951098e+44	-4.490934e+44	-4.135001e+44	-3.875036e+44	-3.705007e+44	-3.620968e+44	
-2.018274e+49	-1.733330e+49	-1.488615e+49	-1.278450e+49	-1.097956e+49	-9.429442e+48	-8.098176e+48	-6.954860e+48	-5.972960e+48	-5.129686e+48	-4.405467e+48	-3.783495e+48	-3.249334e+48	-2.790587e+48	-2.396607e+48	-2.058249e+48	-1.767662e+48	-1.518100e+48	-1.303772e+48	-1.119703e+48	-9.616210e+47	-8.258575e+47	-7.092614e+47	-6.091266e+47	-5.231290e+47	-4.492727e+47	-3.858435e+47	-3.313695e+47	-2.845861e+47	-2.444078e+47	-2.099019e+47	-1.802677e+47	-1.548172e+47	-1.329599e+47	-1.141885e+47	-9.806734e+46	-8.422219e+46	-7.233175e+46	-6.212006e+46	-5.335012e+46	-4.581838e+46	-3.935004e+46	-3.379497e+46	-2.902426e+46	-2.492716e+46	-2.140861e+46	-1.838692e+46	-1.579198e+46	-1.356356e+46	-1.164993e+46	-1.000668e+46	-8.595685e+45	-7.384183e+45	-6.344061e+45	-5.451178e+45	-4.684811e+45	-4.027175e+45	-3.463005e+45	-2.979208e+45	-2.564556e+45	-2.209425e+45	-1.905572e+45	-1.645946e+45	-1.424520e+45	-1.236156e+45	-1.076482e+45	-9.417924e+44	-8.289607e+44	-7.353684e+44	-6.588432e+44	-5.976091e+44	-5.502450e+44	-5.156515e+44	-4.930257e+44	-4.818426e+44	
-2.516439e+49	-2.161163e+49	-1.856046e+49	-1.594006e+49	-1.368961e+49	-1.175689e+49	-1.009703e+49	-8.671510e+48	-7.447250e+48	-6.395833e+48	-5.492857e+48	-4.717365e+48	-4.051359e+48	-3.479380e+48	-2.988155e+48	-2.566281e+48	-2.203969e+48	-1.892809e+48	-1.625578e+48	-1.396076e+48	-1.198975e+48	-1.029702e+48	-8.843266e+47	-7.594757e+47	-6.522515e+47	-5.601655e+47	-4.810803e+47	-4.131605e+47	-3.548298e+47	-3.047343e+47	-2.617115e+47	-2.247626e+47	-1.930304e+47	-1.657781e+47	-1.423734e+47	-1.222731e+47	-1.050105e+47	-9.018521e+46	-7.745299e+46	-6.651839e+46	-5.712761e+46	-4.906270e+46	-4.213650e+46	-3.618824e+46	-3.107987e+46	-2.669284e+46	-2.292532e+46	-1.968988e+46	-1.691141e+46	-1.452545e+46	-1.247661e+46	-1.071734e+46	-9.206802e+45	-7.909949e+45	-6.796678e+45	-5.841151e+45	-5.021192e+45	-4.317770e+45	-3.714559e+45	-3.197559e+45	-2.754771e+45	-2.375919e+45	-2.052210e+45	-1.776131e+45	-1.541273e+45	-1.342188e+45	-1.174253e+45	-1.033571e+45	-9.168774e+44	-8.214637e+44	-7.451154e+44	-6.860605e+44	-6.429284e+44	-6.147180e+44	-6.007746e+44	
-3.010360e+49	-2.585351e+49	-2.220347e+49	-1.906874e+49	-1.637658e+49	-1.406450e+49	-1.207885e+49	-1.037353e+49	-8.908979e+48	-7.651192e+48	-6.570983e+48	-5.643279e+48	-4.846550e+48	-4.162305e+48	-3.574663e+48	-3.069985e+48	-2.636559e+48	-2.264325e+48	-1.944643e+48	-1.670095e+48	-1.434307e+48	-1.231809e+48	-1.057900e+48	-9.085438e+47	-7.802739e+47	-6.701134e+47	-5.755056e+47	-4.942547e+47	-4.244750e+47	-3.645469e+47	-3.130796e+47	-2.688785e+47	-2.309179e+47	-1.983166e+47	-1.703181e+47	-1.462725e+47	-1.256218e+47	-1.078866e+47	-9.265529e+46	-7.957446e+46	-6.834048e+46	-5.869262e+46	-5.040695e+46	-4.329118e+46	-3.718016e+46	-3.193205e+46	-2.742505e+46	-2.355456e+46	-2.023075e+46	-1.737647e+46	-1.492549e+46	-1.282091e+46	-1.101389e+46	-9.462495e+45	-8.130714e+45	-6.987639e+45	-6.006740e+45	-5.165252e+45	-4.443644e+45	-3.825168e+45	-3.295471e+45	-2.842259e+45	-2.455013e+45	-2.124745e+45	-1.843791e+45	-1.605629e+45	-1.404732e+45	-1.236438e+45	-1.096840e+45	-9.826987e+44	-8.913649e+44	-8.207189e+44	-7.691208e+44	-7.353734e+44	-7.186932e+44	
-3.499211e+49	-3.005186e+49	-2.580908e+49	-2.216531e+49	-1.903597e+49	-1.634843e+49	-1.404033e+49	-1.205809e+49	-1.035571e+49	-8.893667e+48	-7.638043e+48	-6.559689e+48	-5.633580e+48	-4.838221e+48	-4.155151e+48	-3.568519e+48	-3.064709e+48	-2.632028e+48	-2.260433e+48	-1.941301e+48	-1.667224e+48	-1.431842e+48	-1.229692e+48	-1.056082e+48	-9.069824e+47	-7.789330e+47	-6.689618e+47	-5.745166e+47	-4.934054e+47	-4.237456e+47	-3.639205e+47	-3.125416e+47	-2.684166e+47	-2.305212e+47	-1.979760e+47	-1.700257e+47	-1.460214e+47	-1.254062e+47	-1.077016e+47	-9.249654e+46	-7.943827e+46	-6.822370e+46	-5.859252e+46	-5.032122e+46	-4.321783e+46	-3.711748e+46	-3.187859e+46	-2.737958e+46	-2.351601e+46	-2.019823e+46	-1.734923e+46	-1.490289e+46	-1.280243e+46	-1.099911e+46	-9.451058e+45	-8.122360e+45	-6.982173e+45	-6.004035e+45	-5.165246e+45	-4.446336e+45	-3.830622e+45	-3.303813e+45	-2.853682e+45	-2.469782e+45	-2.143204e+45	-1.866367e+45	-1.632846e+45	-1.437223e+45	-1.274956e+45	-1.142279e+45	-1.036113e+45	-9.539952e+44	-8.940182e+44	-8.547905e+44	-8.354016e+44	
-3.982182e+49	-3.419970e+49	-2.937132e+49	-2.522462e+49	-2.166336e+49	-1.860489e+49	-1.597821e+49	-1.372238e+49	-1.178503e+49	-1.012120e+49	-8.692266e+48	-7.465075e+48	-6.411142e+48	-5.506005e+48	-4.728657e+48	-4.061056e+48	-3.487708e+48	-2.995307e+48	-2.572424e+48	-2.209244e+48	-1.897339e+48	-1.629469e+48	-1.399418e+48	-1.201845e+48	-1.032167e+48	-8.864434e+47	-7.612937e+47	-6.538129e+47	-5.615065e+47	-4.822321e+47	-4.141498e+47	-3.556795e+47	-3.054642e+47	-2.623384e+47	-2.253012e+47	-1.934931e+47	-1.661757e+47	-1.427151e+47	-1.225668e+47	-1.052632e+47	-9.040256e+46	-7.764011e+46	-6.667962e+46	-5.726669e+46	-4.918287e+46	-4.224054e+46	-3.627856e+46	-3.115858e+46	-2.676176e+46	-2.298605e+46	-1.974382e+46	-1.695983e+46	-1.456946e+46	-1.251723e+46	-1.075552e+46	-9.243429e+45	-7.945871e+45	-6.832728e+45	-5.878167e+45	-5.060032e+45	-4.359335e+45	-3.759814e+45	-3.247555e+45	-2.810668e+45	-2.439014e+45	-2.123968e+45	-1.858216e+45	-1.635592e+45	-1.450928e+45	-1.299939e+45	-1.179121e+45	-1.085668e+45	-1.017413e+45	-9.727709e+44	-9.507060e+44	
-4.458475e+49	-3.829019e+49	-3.288431e+49	-2.824164e+49	-2.425443e+49	-2.083014e+49	-1.788930e+49	-1.536366e+49	-1.319459e+49	-1.133175e+49	-9.731913e+48	-8.357943e+48	-7.177953e+48	-6.164556e+48	-5.294232e+48	-4.546783e+48	-3.904859e+48	-3.353564e+48	-2.880101e+48	-2.473483e+48	-2.124272e+48	-1.824364e+48	-1.566796e+48	-1.345593e+48	-1.155620e+48	-9.924674e+47	-8.523490e+47	-7.320129e+47	-6.286660e+47	-5.399099e+47	-4.636846e+47	-3.982209e+47	-3.419995e+47	-2.937156e+47	-2.522486e+47	-2.166360e+47	-1.860513e+47	-1.597847e+47	-1.372265e+47	-1.178533e+47	-1.012152e+47	-8.692634e+46	-7.465490e+46	-6.411614e+46	-5.506544e+46	-4.729276e+46	-4.061770e+46	-3.488533e+46	-2.996262e+46	-2.573532e+46	-2.210530e+46	-1.898833e+46	-1.631206e+46	-1.401437e+46	-1.204194e+46	-1.034900e+46	-8.896245e+45	-7.649964e+45	-6.581231e+45	-5.665242e+45	-4.880738e+45	-4.209510e+45	-3.635982e+45	-3.146841e+45	-2.730735e+45	-2.378007e+45	-2.080470e+45	-1.831219e+45	-1.624468e+45	-1.455420e+45	-1.320151e+45	-1.215521e+45	-1.139102e+45	-1.089120e+45	-1.064416e+45	
-4.927310e+49	-4.231663e+49	-3.634229e+49	-3.121142e+49	-2.680493e+49	-2.302056e+49	-1.977047e+49	-1.697924e+49	-1.458208e+49	-1.252335e+49	-1.075528e+49	-9.236832e+48	-7.932759e+48	-6.812797e+48	-5.850953e+48	-5.024905e+48	-4.315479e+48	-3.706212e+48	-3.182962e+48	-2.733585e+48	-2.347652e+48	-2.016206e+48	-1.731555e+48	-1.487091e+48	-1.277140e+48	-1.096831e+48	-9.419787e+47	-8.089885e+47	-6.947741e+47	-5.966847e+47	-5.124438e+47	-4.400963e+47	-3.779629e+47	-3.246016e+47	-2.787741e+47	-2.394166e+47	-2.056158e+47	-1.765870e+47	-1.516567e+47	-1.302463e+47	-1.118586e+47	-9.606717e+46	-8.250532e+46	-7.085834e+46	-6.085591e+46	-5.226588e+46	-4.488890e+46	-3.855374e+46	-3.311338e+46	-2.844154e+46	-2.442981e+46	-2.098507e+46	-1.802737e+46	-1.548807e+46	-1.330823e+46	-1.143726e+46	-9.831740e+45	-8.454404e+45	-7.273288e+45	-6.260977e+45	-5.393977e+45	-4.652166e+45	-4.018328e+45	-3.477751e+45	-3.017889e+45	-2.628069e+45	-2.299244e+45	-2.023782e+45	-1.795291e+45	-1.608466e+45	-1.458972e+45	-1.343340e+45	-1.258885e+45	-1.203648e+45	-1.176346e+45	
