-9.782482e-16	-9.764126e-16	-9.747090e-16	-9.731355e-16	-9.716901e-16	-9.703705e-16	-9.691751e-16	-9.681017e-16	-9.671486e-16	-9.663139e-16	-9.655959e-16	-9.649929e-16	-9.645031e-16	-9.641252e-16	-9.638573e-16	-9.636981e-16	-9.636461e-16	-9.636999e-16	-9.638582e-16	-9.641196e-16	-9.644828e-16	-9.649468e-16	-9.655103e-16	-9.661723e-16	-9.669316e-16	-9.677874e-16	-9.687387e-16	-9.697845e-16	-9.709241e-16	-9.721566e-16	-9.734814e-16	-9.748977e-16	-9.764049e-16	-9.780024e-16	-9.796897e-16	-9.814663e-16	-9.833318e-16	-9.852858e-16	-9.873279e-16	-9.894580e-16	-9.916758e-16	-9.939811e-16	-9.963738e-16	-9.988538e-16	-1.001421e-15	-1.004076e-15	-1.006818e-15	-1.009648e-15	-1.012566e-15	-1.015571e-15	-1.018665e-15	-1.021848e-15	-1.025120e-15	-1.028482e-15	-1.031934e-15	-1.035476e-15	-1.039110e-15	-1.042836e-15	-1.046655e-15	-1.050567e-15	-1.054574e-15	-1.058677e-15	-1.062876e-15	-1.067172e-15	-1.071567e-15	-1.076061e-15	-1.080657e-15	-1.085355e-15	-1.090157e-15	-1.095063e-15	-1.100076e-15	
-6.182011e-02	-6.005270e-02	-5.828539e-02	-5.651816e-02	-5.475103e-02	-5.298398e-02	-5.121701e-02	-4.945013e-02	-4.768332e-02	-4.591659e-02	-4.414994e-02	-4.238336e-02	-4.061685e-02	-3.885041e-02	-3.708403e-02	-3.531771e-02	-3.355145e-02	-3.178525e-02	-3.001910e-02	-2.825300e-02	-2.648695e-02	-2.472095e-02	-2.295499e-02	-2.118907e-02	-1.942318e-02	-1.765733e-02	-1.589151e-02	-1.412572e-02	-1.235995e-02	-1.059420e-02	-8.828473e-03	-7.062760e-03	-5.297059e-03	-3.531368e-03	-1.765682e-03	-1.006099e-15	1.765682e-03	3.531368e-03	5.297059e-03	7.062760e-03	8.828473e-03	1.059420e-02	1.235995e-02	1.412572e-02	1.589151e-02	1.765733e-02	1.942318e-02	2.118907e-02	2.295499e-02	2.472095e-02	2.648695e-02	2.825300e-02	3.001910e-02	3.178525e-02	3.355145e-02	3.531771e-02	3.708403e-02	3.885041e-02	4.061685e-02	4.238336e-02	4.414994e-02	4.591659e-02	4.768332e-02	4.945013e-02	5.121701e-02	5.298398e-02	5.475103e-02	5.651816e-02	5.828539e-02	6.005270e-02	6.182011e-02	
-1.236500e-01	-1.201149e-01	-1.165800e-01	-1.130452e-01	-1.095107e-01	-1.059763e-01	-1.024421e-01	-9.890807e-02	-9.537418e-02	-9.184045e-02	-8.830687e-02	-8.477343e-02	-8.124013e-02	-7.770697e-02	-7.417393e-02	-7.064102e-02	-6.710822e-02	-6.357554e-02	-6.004297e-02	-5.651049e-02	-5.297812e-02	-4.944583e-02	-4.591363e-02	-4.238150e-02	-3.884945e-02	-3.531747e-02	-3.178555e-02	-2.825368e-02	-2.472186e-02	-2.119009e-02	-1.765835e-02	-1.412664e-02	-1.059496e-02	-7.063297e-03	-3.531645e-03	-1.148544e-15	3.531645e-03	7.063297e-03	1.059496e-02	1.412664e-02	1.765835e-02	2.119009e-02	2.472186e-02	2.825368e-02	3.178555e-02	3.531747e-02	3.884945e-02	4.238150e-02	4.591363e-02	4.944583e-02	5.297812e-02	5.651049e-02	6.004297e-02	6.357554e-02	6.710822e-02	7.064102e-02	7.417393e-02	7.770697e-02	8.124013e-02	8.477343e-02	8.830687e-02	9.184045e-02	9.537418e-02	9.890807e-02	1.024421e-01	1.059763e-01	1.095107e-01	1.130452e-01	1.165800e-01	1.201149e-01	1.236500e-01	
-1.854993e-01	-1.801960e-01	-1.748929e-01	-1.695902e-01	-1.642876e-01	-1.589854e-01	-1.536834e-01	-1.483816e-01	-1.430801e-01	-1.377788e-01	-1.324778e-01	-1.271769e-01	-1.218763e-01	-1.165758e-01	-1.112756e-01	-1.059755e-01	-1.006756e-01	-9.537592e-02	-9.007636e-02	-8.477695e-02	-7.947769e-02	-7.417856e-02	-6.887955e-02	-6.358067e-02	-5.828190e-02	-5.298322e-02	-4.768464e-02	-4.238614e-02	-3.708771e-02	-3.178934e-02	-2.649104e-02	-2.119277e-02	-1.589455e-02	-1.059635e-02	-5.298170e-03	-1.015184e-15	5.298170e-03	1.059635e-02	1.589455e-02	2.119277e-02	2.649104e-02	3.178934e-02	3.708771e-02	4.238614e-02	4.768464e-02	5.298322e-02	5.828190e-02	6.358067e-02	6.887955e-02	7.417856e-02	7.947769e-02	8.477695e-02	9.007636e-02	9.537592e-02	1.006756e-01	1.059755e-01	1.112756e-01	1.165758e-01	1.218763e-01	1.271769e-01	1.324778e-01	1.377788e-01	1.430801e-01	1.483816e-01	1.536834e-01	1.589854e-01	1.642876e-01	1.695902e-01	1.748929e-01	1.801960e-01	1.854993e-01	
-2.473778e-01	-2.403054e-01	-2.332334e-01	-2.261618e-01	-2.190905e-01	-2.120195e-01	-2.049489e-01	-1.978786e-01	-1.908087e-01	-1.837390e-01	-1.766696e-01	-1.696005e-01	-1.625317e-01	-1.554632e-01	-1.483949e-01	-1.413268e-01	-1.342590e-01	-1.271914e-01	-1.201240e-01	-1.130568e-01	-1.059899e-01	-9.892305e-02	-9.185641e-02	-8.478993e-02	-7.772359e-02	-7.065738e-02	-6.359130e-02	-5.652532e-02	-4.945944e-02	-4.239365e-02	-3.532793e-02	-2.826227e-02	-2.119666e-02	-1.413109e-02	-7.065537e-03	-9.182893e-16	7.065537e-03	1.413109e-02	2.119666e-02	2.826227e-02	3.532793e-02	4.239365e-02	4.945944e-02	5.652532e-02	6.359130e-02	7.065738e-02	7.772359e-02	8.478993e-02	9.185641e-02	9.892305e-02	1.059899e-01	1.130568e-01	1.201240e-01	1.271914e-01	1.342590e-01	1.413268e-01	1.483949e-01	1.554632e-01	1.625317e-01	1.696005e-01	1.766696e-01	1.837390e-01	1.908087e-01	1.978786e-01	2.049489e-01	2.120195e-01	2.190905e-01	2.261618e-01	2.332334e-01	2.403054e-01	2.473778e-01	
-3.092952e-01	-3.004527e-01	-2.916106e-01	-2.827690e-01	-2.739278e-01	-2.650871e-01	-2.562468e-01	-2.474068e-01	-2.385673e-01	-2.297281e-01	-2.208893e-01	-2.120509e-01	-2.032128e-01	-1.943750e-01	-1.855376e-01	-1.767005e-01	-1.678636e-01	-1.590270e-01	-1.501907e-01	-1.413546e-01	-1.325188e-01	-1.236832e-01	-1.148478e-01	-1.060126e-01	-9.717760e-02	-8.834274e-02	-7.950804e-02	-7.067347e-02	-6.183902e-02	-5.300468e-02	-4.417042e-02	-3.533625e-02	-2.650213e-02	-1.766806e-02	-8.834024e-03	-1.159344e-15	8.834024e-03	1.766806e-02	2.650213e-02	3.533625e-02	4.417042e-02	5.300468e-02	6.183902e-02	7.067347e-02	7.950804e-02	8.834274e-02	9.717760e-02	1.060126e-01	1.148478e-01	1.236832e-01	1.325188e-01	1.413546e-01	1.501907e-01	1.590270e-01	1.678636e-01	1.767005e-01	1.855376e-01	1.943750e-01	2.032128e-01	2.120509e-01	2.208893e-01	2.297281e-01	2.385673e-01	2.474068e-01	2.562468e-01	2.650871e-01	2.739278e-01	2.827690e-01	2.916106e-01	3.004527e-01	3.092952e-01	
-3.712611e-01	-3.606471e-01	-3.500336e-01	-3.394207e-01	-3.288083e-01	-3.181963e-01	-3.075849e-01	-2.969740e-01	-2.863635e-01	-2.757535e-01	-2.651439e-01	-2.545347e-01	-2.439260e-01	-2.333176e-01	-2.227096e-01	-2.121020e-01	-2.014947e-01	-1.908878e-01	-1.802811e-01	-1.696748e-01	-1.590687e-01	-1.484629e-01	-1.378574e-01	-1.272521e-01	-1.166470e-01	-1.060421e-01	-9.543737e-02	-8.483281e-02	-7.422839e-02	-6.362410e-02	-5.301992e-02	-4.241583e-02	-3.181181e-02	-2.120784e-02	-1.060391e-02	-1.382662e-15	1.060391e-02	2.120784e-02	3.181181e-02	4.241583e-02	5.301992e-02	6.362410e-02	7.422839e-02	8.483281e-02	9.543737e-02	1.060421e-01	1.166470e-01	1.272521e-01	1.378574e-01	1.484629e-01	1.590687e-01	1.696748e-01	1.802811e-01	1.908878e-01	2.014947e-01	2.121020e-01	2.227096e-01	2.333176e-01	2.439260e-01	2.545347e-01	2.651439e-01	2.757535e-01	2.863635e-01	2.969740e-01	3.075849e-01	3.181963e-01	3.288083e-01	3.394207e-01	3.500336e-01	3.606471e-01	3.712611e-01	
-4.332851e-01	-4.208980e-01	-4.085115e-01	-3.961256e-01	-3.837403e-01	-3.713555e-01	-3.589714e-01	-3.465878e-01	-3.342047e-01	-3.218222e-01	-3.094402e-01	-2.970586e-01	-2.846775e-01	-2.722969e-01	-2.599167e-01	-2.475370e-01	-2.351576e-01	-2.227786e-01	-2.104000e-01	-1.980217e-01	-1.856437e-01	-1.732661e-01	-1.608887e-01	-1.485117e-01	-1.361348e-01	-1.237582e-01	-1.113818e-01	-9.900555e-02	-8.662949e-02	-7.425358e-02	-6.187779e-02	-4.950211e-02	-3.712651e-02	-2.475097e-02	-1.237547e-02	-1.027830e-15	1.237547e-02	2.475097e-02	3.712651e-02	4.950211e-02	6.187779e-02	7.425358e-02	8.662949e-02	9.900555e-02	1.113818e-01	1.237582e-01	1.361348e-01	1.485117e-01	1.608887e-01	1.732661e-01	1.856437e-01	1.980217e-01	2.104000e-01	2.227786e-01	2.351576e-01	2.475370e-01	2.599167e-01	2.722969e-01	2.846775e-01	2.970586e-01	3.094402e-01	3.218222e-01	3.342047e-01	3.465878e-01	3.589714e-01	3.713555e-01	3.837403e-01	3.961256e-01	4.085115e-01	4.208980e-01	4.332851e-01	
-4.953768e-01	-4.812147e-01	-4.670532e-01	-4.528924e-01	-4.387323e-01	-4.245729e-01	-4.104141e-01	-3.962559e-01	-3.820984e-01	-3.679414e-01	-3.537850e-01	-3.396291e-01	-3.254738e-01	-3.113190e-01	-2.971647e-01	-2.830108e-01	-2.688574e-01	-2.547045e-01	-2.405519e-01	-2.263998e-01	-2.122480e-01	-1.980965e-01	-1.839454e-01	-1.697946e-01	-1.556441e-01	-1.414938e-01	-1.273437e-01	-1.131939e-01	-9.904425e-02	-8.489476e-02	-7.074542e-02	-5.659619e-02	-4.244706e-02	-2.829800e-02	-1.414899e-02	-1.086257e-15	1.414899e-02	2.829800e-02	4.244706e-02	5.659619e-02	7.074542e-02	8.489476e-02	9.904425e-02	1.131939e-01	1.273437e-01	1.414938e-01	1.556441e-01	1.697946e-01	1.839454e-01	1.980965e-01	2.122480e-01	2.263998e-01	2.405519e-01	2.547045e-01	2.688574e-01	2.830108e-01	2.971647e-01	3.113190e-01	3.254738e-01	3.396291e-01	3.537850e-01	3.679414e-01	3.820984e-01	3.962559e-01	4.104141e-01	4.245729e-01	4.387323e-01	4.528924e-01	4.670532e-01	4.812147e-01	4.953768e-01	
-5.575457e-01	-5.416063e-01	-5.256677e-01	-5.097299e-01	-4.937929e-01	-4.778565e-01	-4.619209e-01	-4.459860e-01	-4.300517e-01	-4.141181e-01	-3.981851e-01	-3.822528e-01	-3.663210e-01	-3.503898e-01	-3.344592e-01	-3.185291e-01	-3.025995e-01	-2.866703e-01	-2.707416e-01	-2.548134e-01	-2.388856e-01	-2.229581e-01	-2.070310e-01	-1.911042e-01	-1.751778e-01	-1.592516e-01	-1.433257e-01	-1.274000e-01	-1.114746e-01	-9.554930e-02	-7.962417e-02	-6.369918e-02	-4.777429e-02	-3.184949e-02	-1.592473e-02	-1.415545e-15	1.592473e-02	3.184949e-02	4.777429e-02	6.369918e-02	7.962417e-02	9.554930e-02	1.114746e-01	1.274000e-01	1.433257e-01	1.592516e-01	1.751778e-01	1.911042e-01	2.070310e-01	2.229581e-01	2.388856e-01	2.548134e-01	2.707416e-01	2.866703e-01	3.025995e-01	3.185291e-01	3.344592e-01	3.503898e-01	3.663210e-01	3.822528e-01	3.981851e-01	4.141181e-01	4.300517e-01	4.459860e-01	4.619209e-01	4.778565e-01	4.937929e-01	5.097299e-01	5.256677e-01	5.416063e-01	5.575457e-01	
