-3.901560e+30	-1.249330e+30	1.148604e+30	3.225994e+30	4.984970e+30	6.456208e+30	7.679339e+30	8.693852e+30	9.535318e+30	1.023423e+31	1.081602e+31	1.130161e+31	1.170808e+31	1.204933e+31	1.233666e+31	1.257932e+31	1.278484e+31	1.295943e+31	1.310819e+31	1.323537e+31	1.334451e+31	1.343856e+31	1.352004e+31	1.359107e+31	1.365346e+31	1.370881e+31	1.375848e+31	1.380371e+31	1.384558e+31	1.388512e+31	1.392326e+31	1.396091e+31	1.399896e+31	1.403830e+31	1.407985e+31	1.412457e+31	1.417351e+31	1.422778e+31	1.428865e+31	1.435752e+31	1.443596e+31	1.452578e+31	1.462902e+31	1.474803e+31	1.488551e+31	1.504457e+31	1.522878e+31	1.544226e+31	1.568974e+31	1.597668e+31	1.630934e+31	1.669490e+31	1.714158e+31	1.765875e+31	1.825707e+31	1.894858e+31	1.974684e+31	2.066693e+31	2.172556e+31	2.294087e+31	2.433225e+31	2.591976e+31	2.772322e+31	2.976051e+31	3.204490e+31	3.458036e+31	3.735395e+31	4.032301e+31	4.339338e+31	4.638238e+31	4.895457e+31	
-1.025964e+46	-8.811163e+45	-7.567186e+45	-6.498837e+45	-5.581318e+45	-4.793337e+45	-4.116605e+45	-3.535415e+45	-3.036278e+45	-2.607611e+45	-2.239463e+45	-1.923292e+45	-1.651758e+45	-1.418559e+45	-1.218285e+45	-1.046285e+45	-8.985684e+44	-7.717068e+44	-6.627558e+44	-5.691867e+44	-4.888279e+44	-4.198143e+44	-3.605441e+44	-3.096419e+44	-2.659261e+44	-2.283822e+44	-1.961388e+44	-1.684477e+44	-1.446660e+44	-1.242419e+44	-1.067013e+44	-9.163716e+43	-7.869982e+43	-6.758903e+43	-5.804691e+43	-4.985200e+43	-4.281411e+43	-3.676989e+43	-3.157907e+43	-2.712116e+43	-2.329271e+43	-2.000487e+43	-1.718131e+43	-1.475652e+43	-1.267421e+43	-1.088605e+43	-9.350555e+42	-8.032074e+42	-6.900009e+42	-5.928087e+42	-5.093749e+42	-4.377633e+42	-3.763117e+42	-3.235939e+42	-2.783865e+42	-2.396401e+42	-2.064555e+42	-1.780625e+42	-1.538022e+42	-1.331116e+42	-1.155103e+42	-1.005898e+42	-8.800400e+41	-7.746065e+41	-6.871509e+41	-6.156435e+41	-5.584244e+41	-5.141659e+41	-4.818407e+41	-4.606985e+41	-4.502487e+41	
-2.050138e+46	-1.760696e+46	-1.512118e+46	-1.298634e+46	-1.115290e+46	-9.578316e+45	-8.226031e+45	-7.064664e+45	-6.067262e+45	-5.210674e+45	-4.475021e+45	-3.843229e+45	-3.300635e+45	-2.834645e+45	-2.434445e+45	-2.090745e+45	-1.795570e+45	-1.542068e+45	-1.324356e+45	-1.137381e+45	-9.768033e+44	-8.388964e+44	-7.204595e+44	-6.187438e+44	-5.313885e+44	-4.563661e+44	-3.919356e+44	-3.366016e+44	-2.890797e+44	-2.482671e+44	-2.132165e+44	-1.831145e+44	-1.572624e+44	-1.350602e+44	-1.159926e+44	-9.961706e+43	-8.555355e+43	-7.347566e+43	-6.310306e+43	-5.419503e+43	-4.654481e+43	-3.997484e+43	-3.433266e+43	-2.948730e+43	-2.532631e+43	-2.175312e+43	-1.868480e+43	-1.605014e+43	-1.378799e+43	-1.184584e+43	-1.017862e+43	-8.747631e+42	-7.519671e+42	-6.466235e+42	-5.562874e+42	-4.788622e+42	-4.125509e+42	-3.558146e+42	-3.073363e+42	-2.659910e+42	-2.308191e+42	-2.010042e+42	-1.758545e+42	-1.547862e+42	-1.373104e+42	-1.230213e+42	-1.115875e+42	-1.027435e+42	-9.628411e+41	-9.205936e+41	-8.997121e+41	
-3.070739e+46	-2.637207e+46	-2.264881e+46	-1.945121e+46	-1.670505e+46	-1.434660e+46	-1.232112e+46	-1.058160e+46	-9.087669e+45	-7.804655e+45	-6.702779e+45	-5.756468e+45	-4.943759e+45	-4.245790e+45	-3.646361e+45	-3.131561e+45	-2.689441e+45	-2.309741e+45	-1.983647e+45	-1.703592e+45	-1.463076e+45	-1.256516e+45	-1.079119e+45	-9.267671e+44	-7.959245e+44	-6.835546e+44	-5.870492e+44	-5.041688e+44	-4.329895e+44	-3.718596e+44	-3.193601e+44	-2.742727e+44	-2.355508e+44	-2.022959e+44	-1.737361e+44	-1.492085e+44	-1.281439e+44	-1.100534e+44	-9.451706e+43	-8.117443e+43	-6.971577e+43	-5.987514e+43	-5.142416e+43	-4.416668e+43	-3.793427e+43	-3.258228e+43	-2.798648e+43	-2.404023e+43	-2.065193e+43	-1.774293e+43	-1.524574e+43	-1.310238e+43	-1.126312e+43	-9.685260e+42	-8.332187e+42	-7.172497e+42	-6.179273e+42	-5.329463e+42	-4.603346e+42	-3.984067e+42	-3.457255e+42	-3.010683e+42	-2.633985e+42	-2.318420e+42	-2.056663e+42	-1.842639e+42	-1.671381e+42	-1.538913e+42	-1.442163e+42	-1.378884e+42	-1.347607e+42	
-4.085992e+46	-3.509124e+46	-3.013699e+46	-2.588219e+46	-2.222809e+46	-1.908989e+46	-1.639474e+46	-1.408010e+46	-1.209225e+46	-1.038504e+46	-8.918861e+45	-7.659679e+45	-6.578271e+45	-5.649539e+45	-4.851926e+45	-4.166922e+45	-3.578628e+45	-3.073391e+45	-2.639484e+45	-2.266837e+45	-1.946800e+45	-1.671948e+45	-1.435899e+45	-1.233176e+45	-1.059074e+45	-9.095524e+44	-7.811403e+44	-6.708578e+44	-5.761452e+44	-4.948043e+44	-4.249474e+44	-3.649531e+44	-3.134290e+44	-2.691793e+44	-2.311769e+44	-1.985400e+44	-1.705110e+44	-1.464393e+44	-1.257664e+44	-1.080124e+44	-9.276529e+43	-7.967115e+43	-6.842609e+43	-5.876913e+43	-5.047615e+43	-4.335467e+43	-3.723941e+43	-3.198845e+43	-2.747990e+43	-2.360913e+43	-2.028631e+43	-1.743431e+43	-1.498695e+43	-1.288741e+43	-1.108699e+43	-9.543878e+42	-8.222273e+42	-7.091498e+42	-6.125311e+42	-5.301286e+42	-4.600298e+42	-4.006079e+42	-3.504837e+42	-3.084939e+42	-2.736639e+42	-2.451855e+42	-2.223975e+42	-2.047711e+42	-1.918973e+42	-1.834773e+42	-1.793155e+42	
-5.094134e+46	-4.374935e+46	-3.757273e+46	-3.226814e+46	-2.771247e+46	-2.379997e+46	-2.043984e+46	-1.755411e+46	-1.507578e+46	-1.294736e+46	-1.111942e+46	-9.549563e+45	-8.201338e+45	-7.043458e+45	-6.049049e+45	-5.195033e+45	-4.461588e+45	-3.831693e+45	-3.290727e+45	-2.826136e+45	-2.427137e+45	-2.084470e+45	-1.790180e+45	-1.537440e+45	-1.320381e+45	-1.133968e+45	-9.738722e+44	-8.363795e+44	-7.182983e+44	-6.168881e+44	-5.297953e+44	-4.549985e+44	-3.907618e+44	-3.355943e+44	-2.882156e+44	-2.475261e+44	-2.125814e+44	-1.825705e+44	-1.567970e+44	-1.346625e+44	-1.156534e+44	-9.932852e+43	-8.530896e+43	-7.326933e+43	-6.293021e+43	-5.405164e+43	-4.642755e+43	-3.988100e+43	-3.426005e+43	-2.943424e+43	-2.529158e+43	-2.173590e+43	-1.868470e+43	-1.606714e+43	-1.382250e+43	-1.189865e+43	-1.025097e+43	-8.841194e+42	-7.636618e+42	-6.609280e+42	-5.735336e+42	-4.994505e+42	-4.369591e+42	-3.846091e+42	-3.411855e+42	-3.056804e+42	-2.772699e+42	-2.552946e+42	-2.392444e+42	-2.287469e+42	-2.235583e+42	
-6.093425e+46	-5.233144e+46	-4.494319e+46	-3.859802e+46	-3.314868e+46	-2.846869e+46	-2.444942e+46	-2.099761e+46	-1.803313e+46	-1.548718e+46	-1.330067e+46	-1.142285e+46	-9.810153e+45	-8.425137e+45	-7.235661e+45	-6.214116e+45	-5.336796e+45	-4.583337e+45	-3.936253e+45	-3.380525e+45	-2.903257e+45	-2.493370e+45	-2.141351e+45	-1.839031e+45	-1.579394e+45	-1.356412e+45	-1.164912e+45	-1.000448e+45	-8.592033e+44	-7.379000e+44	-6.337226e+44	-5.442533e+44	-4.674156e+44	-4.014261e+44	-3.447534e+44	-2.960820e+44	-2.542824e+44	-2.183845e+44	-1.875550e+44	-1.610786e+44	-1.383406e+44	-1.188133e+44	-1.020436e+44	-8.764221e+43	-7.527491e+43	-6.465468e+43	-5.553501e+43	-4.770426e+43	-4.098067e+43	-3.520821e+43	-3.025290e+43	-2.599973e+43	-2.234998e+43	-1.921896e+43	-1.653399e+43	-1.423275e+43	-1.226185e+43	-1.057553e+43	-9.134655e+42	-7.905789e+42	-6.860409e+42	-5.974252e+42	-5.226752e+42	-4.600559e+42	-4.081141e+42	-3.656442e+42	-3.316606e+42	-3.053745e+42	-2.861758e+42	-2.736190e+42	-2.674126e+42	
-7.082145e+46	-6.082275e+46	-5.223568e+46	-4.486094e+46	-3.852739e+46	-3.308802e+46	-2.841659e+46	-2.440468e+46	-2.095918e+46	-1.800013e+46	-1.545884e+46	-1.327633e+46	-1.140195e+46	-9.792202e+45	-8.409720e+45	-7.222420e+45	-6.202745e+45	-5.327030e+45	-4.574950e+45	-3.929050e+45	-3.374340e+45	-2.897944e+45	-2.488807e+45	-2.137433e+45	-1.835666e+45	-1.576504e+45	-1.353931e+45	-1.162781e+45	-9.986177e+44	-8.576317e+44	-7.365505e+44	-6.325639e+44	-5.432585e+44	-4.665616e+44	-4.006931e+44	-3.441243e+44	-2.955423e+44	-2.538196e+44	-2.179878e+44	-1.872152e+44	-1.607877e+44	-1.380920e+44	-1.186012e+44	-1.018630e+44	-8.748903e+43	-7.514555e+43	-6.454613e+43	-5.544476e+43	-4.763021e+43	-4.092110e+43	-3.516174e+43	-3.021845e+43	-2.597649e+43	-2.233743e+43	-1.921679e+43	-1.654216e+43	-1.425146e+43	-1.229151e+43	-1.061685e+43	-9.188583e+42	-7.973580e+42	-6.943635e+42	-6.074845e+42	-5.347046e+42	-4.743348e+42	-4.249737e+42	-3.854759e+42	-3.549246e+42	-3.326107e+42	-3.180164e+42	-3.108030e+42	
-8.058604e+46	-6.920875e+46	-5.943773e+46	-5.104619e+46	-4.383940e+46	-3.765007e+46	-3.233456e+46	-2.776951e+46	-2.384895e+46	-2.048191e+46	-1.759024e+46	-1.510682e+46	-1.297401e+46	-1.114231e+46	-9.569219e+45	-8.218219e+45	-7.057955e+45	-6.061500e+45	-5.205726e+45	-4.470772e+45	-3.839580e+45	-3.297501e+45	-2.831954e+45	-2.432134e+45	-2.088761e+45	-1.793866e+45	-1.540605e+45	-1.323100e+45	-1.136303e+45	-9.758786e+44	-8.381032e+44	-7.197793e+44	-6.181609e+44	-5.308893e+44	-4.559391e+44	-3.915708e+44	-3.362906e+44	-2.888152e+44	-2.480431e+44	-2.130277e+44	-1.829565e+44	-1.571315e+44	-1.349535e+44	-1.159075e+44	-9.955168e+43	-8.550633e+43	-7.344550e+43	-6.308926e+43	-5.419727e+43	-4.656314e+43	-4.000970e+43	-3.438485e+43	-2.955803e+43	-2.541722e+43	-2.186633e+43	-1.882293e+43	-1.621639e+43	-1.398622e+43	-1.208065e+43	-1.045547e+43	-9.072945e+42	-7.900996e+42	-6.912421e+42	-6.084276e+42	-5.397342e+42	-4.835674e+42	-4.386238e+42	-4.038602e+42	-3.784698e+42	-3.618633e+42	-3.536553e+42	
-9.021141e+46	-7.747519e+46	-6.653710e+46	-5.714327e+46	-4.907567e+46	-4.214708e+46	-3.619667e+46	-3.108636e+46	-2.669753e+46	-2.292832e+46	-1.969126e+46	-1.691121e+46	-1.452365e+46	-1.247317e+46	-1.071219e+46	-9.199821e+45	-7.900973e+45	-6.785499e+45	-5.827510e+45	-5.004771e+45	-4.298188e+45	-3.691362e+45	-3.170209e+45	-2.722633e+45	-2.338247e+45	-2.008130e+45	-1.724619e+45	-1.481134e+45	-1.272026e+45	-1.092440e+45	-9.382081e+44	-8.057514e+44	-6.919954e+44	-5.942999e+44	-5.103975e+44	-4.383409e+44	-3.764579e+44	-3.233120e+44	-2.776699e+44	-2.384722e+44	-2.048092e+44	-1.758997e+44	-1.510726e+44	-1.297518e+44	-1.114424e+44	-9.571939e+43	-8.221799e+43	-7.062479e+43	-6.067071e+43	-5.212475e+43	-4.478855e+43	-3.849185e+43	-3.308851e+43	-2.845311e+43	-2.447809e+43	-2.107118e+43	-1.815331e+43	-1.565676e+43	-1.352359e+43	-1.170429e+43	-1.015664e+43	-8.844709e+42	-7.738056e+42	-6.810996e+42	-6.042012e+42	-5.413258e+42	-4.910140e+42	-4.520982e+42	-4.236751e+42	-4.050851e+42	-3.958967e+42	
