-3.608125e-16	-3.558061e-16	-3.523452e-16	-3.496608e-16	-3.473053e-16	-3.449802e-16	-3.424103e-16	-3.392609e-16	-3.350808e-16	-3.293551e-16	-3.223375e-16	
-7.258707e-03	-6.567137e-03	-5.301018e-03	-3.691202e-03	-1.888750e-03	-2.799947e-13	1.888750e-03	3.691202e-03	5.301018e-03	6.567137e-03	7.258707e-03	
-1.453152e-02	-1.314670e-02	-1.061192e-02	-7.389232e-03	-3.780980e-03	-5.599440e-13	3.780980e-03	7.389232e-03	1.061192e-02	1.314670e-02	1.453152e-02	
-2.183264e-02	-1.975122e-02	-1.594268e-02	-1.110097e-02	-5.680194e-03	-8.404928e-13	5.680194e-03	1.110097e-02	1.594268e-02	1.975122e-02	2.183264e-02	
-2.917649e-02	-2.639339e-02	-2.130339e-02	-1.483340e-02	-7.589951e-03	-1.121697e-12	7.589951e-03	1.483340e-02	2.130339e-02	2.639339e-02	2.917649e-02	
-3.657782e-02	-3.308621e-02	-2.670440e-02	-1.859366e-02	-9.513887e-03	-1.403942e-12	9.513887e-03	1.859366e-02	2.670440e-02	3.308621e-02	3.657782e-02	
-4.405180e-02	-3.984306e-02	-3.215634e-02	-2.238909e-02	-1.145575e-02	-1.687725e-12	1.145575e-02	2.238909e-02	3.215634e-02	3.984306e-02	4.405180e-02	
-5.161417e-02	-4.667780e-02	-3.767025e-02	-2.622733e-02	-1.341941e-02	-1.973008e-12	1.341941e-02	2.622733e-02	3.767025e-02	4.667780e-02	5.161417e-02	
-5.928139e-02	-5.360493e-02	-4.325767e-02	-3.011632e-02	-1.540894e-02	-2.260481e-12	1.540894e-02	3.011632e-02	4.325767e-02	5.360493e-02	5.928139e-02	
-6.707071e-02	-6.063966e-02	-4.893068e-02	-3.406444e-02	-1.742860e-02	-2.549617e-12	1.742860e-02	3.406444e-02	4.893068e-02	6.063966e-02	6.707071e-02	
-7.500043e-02	-6.779811e-02	-5.470212e-02	-3.808053e-02	-1.948289e-02	-2.841965e-12	1.948289e-02	3.808053e-02	5.470212e-02	6.779811e-02	7.500043e-02	
-8.309000e-02	-7.509743e-02	-6.058563e-02	-4.217401e-02	-2.157661e-02	-3.136473e-12	2.157661e-02	4.217401e-02	6.058563e-02	7.509743e-02	8.309000e-02	
-9.136027e-02	-8.255598e-02	-6.659581e-02	-4.635498e-02	-2.371491e-02	-3.434729e-12	2.371491e-02	4.635498e-02	6.659581e-02	8.255598e-02	9.136027e-02	
-9.983372e-02	-9.019356e-02	-7.274842e-02	-5.063431e-02	-2.590333e-02	-3.736695e-12	2.590333e-02	5.063431e-02	7.274842e-02	9.019356e-02	9.983372e-02	
-1.085347e-01	-9.803164e-02	-7.906052e-02	-5.502379e-02	-2.814787e-02	-4.042305e-12	2.814787e-02	5.502379e-02	7.906052e-02	9.803164e-02	1.085347e-01	
-1.174897e-01	-1.060936e-01	-8.555072e-02	-5.953627e-02	-3.045507e-02	-4.353044e-12	3.045507e-02	5.953627e-02	8.555072e-02	1.060936e-01	1.174897e-01	
