-7.588769e+13	-7.569400e+13	-7.551463e+13	-7.534937e+13	-7.519803e+13	-7.506042e+13	-7.493636e+13	-7.482567e+13	-7.472819e+13	-7.464375e+13	-7.457221e+13	-7.451342e+13	-7.446724e+13	-7.443354e+13	-7.441220e+13	-7.440311e+13	-7.440616e+13	-7.442125e+13	-7.444828e+13	-7.448718e+13	-7.453786e+13	-7.460025e+13	-7.467430e+13	-7.475993e+13	-7.485712e+13	-7.496581e+13	-7.508598e+13	-7.521759e+13	-7.536064e+13	-7.551510e+13	-7.568099e+13	-7.585829e+13	-7.604703e+13	-7.624722e+13	-7.645889e+13	-7.668208e+13	-7.691683e+13	-7.716319e+13	-7.742122e+13	-7.769099e+13	-7.797257e+13	-7.826605e+13	-7.857151e+13	
-4.130150e+27	-3.933361e+27	-3.736589e+27	-3.539832e+27	-3.343091e+27	-3.146363e+27	-2.949650e+27	-2.752948e+27	-2.556259e+27	-2.359581e+27	-2.162913e+27	-1.966255e+27	-1.769605e+27	-1.572962e+27	-1.376327e+27	-1.179698e+27	-9.830734e+26	-7.864536e+26	-5.898372e+26	-3.932233e+26	-1.966112e+26	-9.194666e+13	1.966112e+26	3.932233e+26	5.898372e+26	7.864536e+26	9.830734e+26	1.179698e+27	1.376327e+27	1.572962e+27	1.769605e+27	1.966255e+27	2.162913e+27	2.359581e+27	2.556259e+27	2.752948e+27	2.949650e+27	3.146363e+27	3.343091e+27	3.539832e+27	3.736589e+27	3.933361e+27	4.130150e+27	
-8.251839e+27	-7.858665e+27	-7.465524e+27	-7.072414e+27	-6.679334e+27	-6.286283e+27	-5.893259e+27	-5.500259e+27	-5.107284e+27	-4.714331e+27	-4.321398e+27	-3.928483e+27	-3.535586e+27	-3.142704e+27	-2.749836e+27	-2.356980e+27	-1.964134e+27	-1.571297e+27	-1.178467e+27	-7.856416e+26	-3.928199e+26	-1.118753e+14	3.928199e+26	7.856416e+26	1.178467e+27	1.571297e+27	1.964134e+27	2.356980e+27	2.749836e+27	3.142704e+27	3.535586e+27	3.928483e+27	4.321398e+27	4.714331e+27	5.107284e+27	5.500259e+27	5.893259e+27	6.286283e+27	6.679334e+27	7.072414e+27	7.465524e+27	7.858665e+27	8.251839e+27	
-1.235663e+28	-1.176788e+28	-1.117917e+28	-1.059052e+28	-1.000190e+28	-9.413334e+27	-8.824804e+27	-8.236312e+27	-7.647855e+27	-7.059431e+27	-6.471037e+27	-5.882671e+27	-5.294331e+27	-4.706014e+27	-4.117717e+27	-3.529439e+27	-2.941175e+27	-2.352925e+27	-1.764685e+27	-1.176452e+27	-5.882248e+26	-1.209463e+14	5.882248e+26	1.176452e+27	1.764685e+27	2.352925e+27	2.941175e+27	3.529439e+27	4.117717e+27	4.706014e+27	5.294331e+27	5.882671e+27	6.471037e+27	7.059431e+27	7.647855e+27	8.236312e+27	8.824804e+27	9.413334e+27	1.000190e+28	1.059052e+28	1.117917e+28	1.176788e+28	1.235663e+28	
-1.643614e+28	-1.565301e+28	-1.486995e+28	-1.408695e+28	-1.330401e+28	-1.252113e+28	-1.173830e+28	-1.095551e+28	-1.017278e+28	-9.390091e+27	-8.607440e+27	-7.824827e+27	-7.042248e+27	-6.259699e+27	-5.477177e+27	-4.694679e+27	-3.912201e+27	-3.129741e+27	-2.347294e+27	-1.564857e+27	-7.824266e+26	-1.154487e+14	7.824266e+26	1.564857e+27	2.347294e+27	3.129741e+27	3.912201e+27	4.694679e+27	5.477177e+27	6.259699e+27	7.042248e+27	7.824827e+27	8.607440e+27	9.390091e+27	1.017278e+28	1.095551e+28	1.173830e+28	1.252113e+28	1.330401e+28	1.408695e+28	1.486995e+28	1.565301e+28	1.643614e+28	
-2.048204e+28	-1.950614e+28	-1.853033e+28	-1.755459e+28	-1.657892e+28	-1.560333e+28	-1.462780e+28	-1.365233e+28	-1.267692e+28	-1.170156e+28	-1.072625e+28	-9.750993e+27	-8.775774e+27	-7.800593e+27	-6.825445e+27	-5.850327e+27	-4.875233e+27	-3.900161e+27	-2.925106e+27	-1.950064e+27	-9.750298e+26	-1.770214e+14	9.750298e+26	1.950064e+27	2.925106e+27	3.900161e+27	4.875233e+27	5.850327e+27	6.825445e+27	7.800593e+27	8.775774e+27	9.750993e+27	1.072625e+28	1.170156e+28	1.267692e+28	1.365233e+28	1.462780e+28	1.560333e+28	1.657892e+28	1.755459e+28	1.853033e+28	1.950614e+28	2.048204e+28	
-2.448612e+28	-2.331945e+28	-2.215287e+28	-2.098639e+28	-1.981999e+28	-1.865367e+28	-1.748744e+28	-1.632127e+28	-1.515518e+28	-1.398915e+28	-1.282317e+28	-1.165726e+28	-1.049139e+28	-9.325565e+27	-8.159782e+27	-6.994034e+27	-5.828316e+27	-4.662623e+27	-3.496949e+27	-2.331291e+27	-1.165643e+27	-1.825189e+14	1.165643e+27	2.331291e+27	3.496949e+27	4.662623e+27	5.828316e+27	6.994034e+27	8.159782e+27	9.325565e+27	1.049139e+28	1.165726e+28	1.282317e+28	1.398915e+28	1.515518e+28	1.632127e+28	1.748744e+28	1.865367e+28	1.981999e+28	2.098639e+28	2.215287e+28	2.331945e+28	2.448612e+28	
-2.844027e+28	-2.708521e+28	-2.573025e+28	-2.437540e+28	-2.302065e+28	-2.166599e+28	-2.031143e+28	-1.895695e+28	-1.760255e+28	-1.624822e+28	-1.489396e+28	-1.353976e+28	-1.218562e+28	-1.083153e+28	-9.477490e+27	-8.123488e+27	-6.769521e+27	-5.415582e+27	-4.061666e+27	-2.707768e+27	-1.353881e+27	-1.572302e+14	1.353881e+27	2.707768e+27	4.061666e+27	5.415582e+27	6.769521e+27	8.123488e+27	9.477490e+27	1.083153e+28	1.218562e+28	1.353976e+28	1.489396e+28	1.624822e+28	1.760255e+28	1.895695e+28	2.031143e+28	2.166599e+28	2.302065e+28	2.437540e+28	2.573025e+28	2.708521e+28	2.844027e+28	
-3.233653e+28	-3.079583e+28	-2.925526e+28	-2.771480e+28	-2.617446e+28	-2.463422e+28	-2.309409e+28	-2.155405e+28	-2.001410e+28	-1.847423e+28	-1.693444e+28	-1.539472e+28	-1.385506e+28	-1.231546e+28	-1.077592e+28	-9.236416e+27	-7.696954e+27	-6.157524e+27	-4.618120e+27	-3.078736e+27	-1.539365e+27	-1.737228e+14	1.539365e+27	3.078736e+27	4.618120e+27	6.157524e+27	7.696954e+27	9.236416e+27	1.077592e+28	1.231546e+28	1.385506e+28	1.539472e+28	1.693444e+28	1.847423e+28	2.001410e+28	2.155405e+28	2.309409e+28	2.463422e+28	2.617446e+28	2.771480e+28	2.925526e+28	3.079583e+28	3.233653e+28	
-3.616711e+28	-3.444391e+28	-3.272084e+28	-3.099791e+28	-2.927511e+28	-2.755242e+28	-2.582985e+28	-2.410738e+28	-2.238500e+28	-2.066272e+28	-1.894053e+28	-1.721841e+28	-1.549637e+28	-1.377439e+28	-1.205246e+28	-1.033059e+28	-8.608759e+27	-6.886964e+27	-5.165198e+27	-3.443453e+27	-1.721723e+27	-2.264994e+14	1.721723e+27	3.443453e+27	5.165198e+27	6.886964e+27	8.608759e+27	1.033059e+28	1.205246e+28	1.377439e+28	1.549637e+28	1.721841e+28	1.894053e+28	2.066272e+28	2.238500e+28	2.410738e+28	2.582985e+28	2.755242e+28	2.927511e+28	3.099791e+28	3.272084e+28	3.444391e+28	3.616711e+28	
