3.088143e+23	2.799086e+23	2.566389e+23	2.370889e+23	2.202311e+23	2.054914e+23	1.925236e+23	1.810945e+23	1.710278e+23	1.621764e+23	1.544100e+23	1.476103e+23	1.416684e+23	1.364842e+23	1.319664e+23	1.280321e+23	1.246064e+23	1.216221e+23	1.190191e+23	1.167439e+23	1.147486e+23	1.129907e+23	1.114320e+23	1.100385e+23	1.087793e+23	1.076263e+23	1.065533e+23	1.055362e+23	1.045516e+23	1.035768e+23	1.025894e+23	1.015663e+23	1.004835e+23	9.931571e+22	9.803514e+22	9.661134e+22	9.501020e+22	9.319305e+22	9.111570e+22	8.872715e+22	8.596820e+22	8.276967e+22	7.905036e+22	7.471446e+22	6.964843e+22	6.371711e+22	5.675887e+22	4.857944e+22	3.894404e+22	2.756725e+22	1.409958e+22	-1.890417e+21	-2.094056e+22	-4.372925e+22	-7.112445e+22	-1.042562e+23	-1.446271e+23	-1.942852e+23	-2.561038e+23	
-4.972150e+37	-4.270618e+37	-3.668202e+37	-3.150922e+37	-2.706772e+37	-2.325444e+37	-1.998087e+37	-1.717103e+37	-1.475972e+37	-1.269096e+37	-1.091675e+37	-9.395910e+36	-8.093137e+36	-6.978198e+36	-6.025216e+36	-5.212073e+36	-4.519897e+36	-3.932624e+36	-3.436624e+36	-3.020383e+36	-2.674243e+36	-2.390170e+36	-2.161570e+36	-1.983138e+36	-1.850733e+36	-1.761281e+36	-1.712707e+36	-1.703883e+36	-1.734605e+36	-1.805585e+36	-1.918471e+36	-2.075883e+36	-2.281474e+36	-2.540016e+36	-2.857510e+36	-3.241323e+36	-3.700364e+36	-4.245287e+36	-4.888739e+36	-5.645653e+36	-6.533598e+36	-7.573181e+36	-8.788531e+36	-1.020785e+37	-1.186409e+37	-1.379568e+37	-1.604746e+37	-1.867168e+37	-2.172925e+37	-2.529113e+37	-2.944000e+37	-3.427215e+37	-3.989971e+37	-4.645331e+37	-5.408505e+37	-6.297204e+37	-7.332056e+37	-8.537077e+37	-9.940235e+37	
-9.934811e+37	-8.533085e+37	-7.329404e+37	-6.295832e+37	-5.408379e+37	-4.646450e+37	-3.992360e+37	-3.430929e+37	-2.949127e+37	-2.535771e+37	-2.181267e+37	-1.877389e+37	-1.617083e+37	-1.394308e+37	-1.203893e+37	-1.041420e+37	-9.031169e+36	-7.857744e+36	-6.866689e+36	-6.035003e+36	-5.343383e+36	-4.775779e+36	-4.319015e+36	-3.962492e+36	-3.697934e+36	-3.519201e+36	-3.422146e+36	-3.404515e+36	-3.465900e+36	-3.607725e+36	-3.833282e+36	-4.147805e+36	-4.558595e+36	-5.075185e+36	-5.709566e+36	-6.476460e+36	-7.393666e+36	-8.482472e+36	-9.768148e+36	-1.128053e+37	-1.305473e+37	-1.513191e+37	-1.756029e+37	-2.039623e+37	-2.370554e+37	-2.756503e+37	-3.206429e+37	-3.730772e+37	-4.341703e+37	-5.053401e+37	-5.882383e+37	-6.847889e+37	-7.972328e+37	-9.281797e+37	-1.080669e+38	-1.258239e+38	-1.465012e+38	-1.705786e+38	-1.986150e+38	
-1.487852e+38	-1.277928e+38	-1.097663e+38	-9.428732e+37	-8.099670e+37	-6.958593e+37	-5.979018e+37	-5.138211e+37	-4.416656e+37	-3.797608e+37	-3.266698e+37	-2.811606e+37	-2.421768e+37	-2.088136e+37	-1.802969e+37	-1.559646e+37	-1.352521e+37	-1.176787e+37	-1.028366e+37	-9.038111e+36	-8.002331e+36	-7.152278e+36	-6.468222e+36	-5.934287e+36	-5.538081e+36	-5.270408e+36	-5.125057e+36	-5.098653e+36	-5.190584e+36	-5.402983e+36	-5.740780e+36	-6.211815e+36	-6.827020e+36	-7.600674e+36	-8.550732e+36	-9.699243e+36	-1.107287e+37	-1.270348e+37	-1.462892e+37	-1.689390e+37	-1.955096e+37	-2.266178e+37	-2.629855e+37	-3.054569e+37	-3.550177e+37	-4.128181e+37	-4.801996e+37	-5.587260e+37	-6.502199e+37	-7.568048e+37	-8.809544e+37	-1.025550e+38	-1.193948e+38	-1.390056e+38	-1.618426e+38	-1.884358e+38	-2.194024e+38	-2.554611e+38	-2.974488e+38	
-1.979387e+38	-1.700111e+38	-1.460293e+38	-1.254366e+38	-1.077552e+38	-9.257473e+37	-7.954280e+37	-6.835699e+37	-5.875768e+37	-5.052207e+37	-4.345903e+37	-3.740463e+37	-3.221836e+37	-2.777985e+37	-2.398607e+37	-2.074900e+37	-1.799348e+37	-1.565558e+37	-1.368102e+37	-1.202399e+37	-1.064603e+37	-9.515144e+36	-8.605100e+36	-7.894771e+36	-7.367672e+36	-7.011570e+36	-6.818199e+36	-6.783072e+36	-6.905374e+36	-7.187943e+36	-7.637336e+36	-8.263985e+36	-9.082433e+36	-1.011167e+37	-1.137560e+37	-1.290354e+37	-1.473096e+37	-1.690027e+37	-1.946182e+37	-2.247506e+37	-2.600992e+37	-3.014845e+37	-3.498669e+37	-4.063694e+37	-4.723033e+37	-5.491990e+37	-6.388410e+37	-7.433099e+37	-8.650302e+37	-1.006827e+38	-1.171991e+38	-1.364357e+38	-1.588387e+38	-1.849282e+38	-2.153098e+38	-2.506885e+38	-2.918854e+38	-3.398567e+38	-3.957157e+38	
-2.467154e+38	-2.119057e+38	-1.820142e+38	-1.563471e+38	-1.343086e+38	-1.153873e+38	-9.914397e+37	-8.520172e+37	-7.323691e+37	-6.297187e+37	-5.416833e+37	-4.662199e+37	-4.015770e+37	-3.462544e+37	-2.989679e+37	-2.586202e+37	-2.242749e+37	-1.951347e+37	-1.705234e+37	-1.498698e+37	-1.326945e+37	-1.185989e+37	-1.072559e+37	-9.840223e+36	-9.183235e+36	-8.739381e+36	-8.498360e+36	-8.454577e+36	-8.607016e+36	-8.959216e+36	-9.519351e+36	-1.030042e+37	-1.132055e+37	-1.260342e+37	-1.417881e+37	-1.608327e+37	-1.836100e+37	-2.106488e+37	-2.425766e+37	-2.801343e+37	-3.241936e+37	-3.757771e+37	-4.360821e+37	-5.065081e+37	-5.886897e+37	-6.845342e+37	-7.962660e+37	-9.264784e+37	-1.078193e+38	-1.254932e+38	-1.460797e+38	-1.700565e+38	-1.979802e+38	-2.304988e+38	-2.683671e+38	-3.124638e+38	-3.638126e+38	-4.236051e+38	-4.932291e+38	
-2.950229e+38	-2.533974e+38	-2.176531e+38	-1.869602e+38	-1.606065e+38	-1.379804e+38	-1.185566e+38	-1.018844e+38	-8.757690e+37	-7.530192e+37	-6.477464e+37	-5.575070e+37	-4.802069e+37	-4.140519e+37	-3.575066e+37	-3.092588e+37	-2.681885e+37	-2.333426e+37	-2.039123e+37	-1.792147e+37	-1.586764e+37	-1.418209e+37	-1.282569e+37	-1.176697e+37	-1.098134e+37	-1.045058e+37	-1.016236e+37	-1.011001e+37	-1.029229e+37	-1.071345e+37	-1.138326e+37	-1.231727e+37	-1.353715e+37	-1.507121e+37	-1.695506e+37	-1.923241e+37	-2.195614e+37	-2.518944e+37	-2.900737e+37	-3.349853e+37	-3.876716e+37	-4.493553e+37	-5.214682e+37	-6.056838e+37	-7.039567e+37	-8.185678e+37	-9.521770e+37	-1.107885e+38	-1.289307e+38	-1.500651e+38	-1.746825e+38	-2.033540e+38	-2.367453e+38	-2.756311e+38	-3.209140e+38	-3.736451e+38	-4.350481e+38	-5.065481e+38	-5.898046e+38	
-3.427704e+38	-2.944081e+38	-2.528788e+38	-2.172185e+38	-1.865997e+38	-1.603116e+38	-1.377442e+38	-1.183738e+38	-1.017506e+38	-8.748904e+37	-7.525798e+37	-6.477358e+37	-5.579252e+37	-4.810635e+37	-4.153667e+37	-3.593102e+37	-3.115930e+37	-2.711075e+37	-2.369142e+37	-2.082194e+37	-1.843572e+37	-1.647737e+37	-1.490145e+37	-1.367137e+37	-1.275859e+37	-1.214193e+37	-1.180707e+37	-1.174624e+37	-1.195803e+37	-1.244736e+37	-1.322557e+37	-1.431074e+37	-1.572804e+37	-1.751038e+37	-1.969912e+37	-2.234505e+37	-2.550959e+37	-2.926619e+37	-3.370202e+37	-3.892004e+37	-4.504136e+37	-5.220805e+37	-6.058643e+37	-7.037097e+37	-8.178874e+37	-9.510476e+37	-1.106281e+38	-1.287189e+38	-1.497972e+38	-1.743522e+38	-2.029537e+38	-2.362656e+38	-2.750609e+38	-3.202401e+38	-3.728518e+38	-4.341171e+38	-5.054577e+38	-5.885296e+38	-6.852606e+38	
-3.898685e+38	-3.348611e+38	-2.876254e+38	-2.470653e+38	-2.122393e+38	-1.823391e+38	-1.566709e+38	-1.346388e+38	-1.157316e+38	-9.951041e+37	-8.559875e+37	-7.367375e+37	-6.345865e+37	-5.471636e+37	-4.724399e+37	-4.086810e+37	-3.544072e+37	-3.083589e+37	-2.694672e+37	-2.368296e+37	-2.096886e+37	-1.874143e+37	-1.694897e+37	-1.554988e+37	-1.451168e+37	-1.381029e+37	-1.342941e+37	-1.336023e+37	-1.360112e+37	-1.415768e+37	-1.504282e+37	-1.627710e+37	-1.788914e+37	-1.991638e+37	-2.240586e+37	-2.541536e+37	-2.901472e+37	-3.328749e+37	-3.833282e+37	-4.426782e+37	-5.123024e+37	-5.938166e+37	-6.891127e+37	-8.004024e+37	-9.302687e+37	-1.081726e+38	-1.258288e+38	-1.464055e+38	-1.703800e+38	-1.983089e+38	-2.308404e+38	-2.687295e+38	-3.128555e+38	-3.642425e+38	-4.240833e+38	-4.937666e+38	-5.749098e+38	-6.693961e+38	-7.794184e+38	
-4.362297e+38	-3.746811e+38	-3.218284e+38	-2.764450e+38	-2.374777e+38	-2.040220e+38	-1.753014e+38	-1.506494e+38	-1.294938e+38	-1.113437e+38	-9.577773e+37	-8.243467e+37	-7.100484e+37	-6.122296e+37	-5.286201e+37	-4.572793e+37	-3.965516e+37	-3.450274e+37	-3.015109e+37	-2.649922e+37	-2.346238e+37	-2.097007e+37	-1.896446e+37	-1.739899e+37	-1.623734e+37	-1.545254e+37	-1.502637e+37	-1.494896e+37	-1.521849e+37	-1.584124e+37	-1.683164e+37	-1.821269e+37	-2.001643e+37	-2.228474e+37	-2.507026e+37	-2.843763e+37	-3.246501e+37	-3.724587e+37	-4.289117e+37	-4.953193e+37	-5.732229e+37	-6.644303e+37	-7.710585e+37	-8.955823e+37	-1.040892e+38	-1.210359e+38	-1.407918e+38	-1.638153e+38	-1.906408e+38	-2.218909e+38	-2.582908e+38	-3.006854e+38	-3.500587e+38	-4.075564e+38	-4.745132e+38	-5.524829e+38	-6.432752e+38	-7.489973e+38	-8.721029e+38	
