1.854106e-11	2.291007e-11	2.727495e-11	3.162755e-11	3.597820e-11	4.031805e-11	4.458442e-11	4.861596e-11	5.208158e-11	
-2.269678e+04	-1.997759e+04	-1.772205e+04	-1.587783e+04	-1.440212e+04	-1.326066e+04	-1.242697e+04	-1.188170e+04	-1.161220e+04	
-4.533578e+04	-3.990432e+04	-3.539899e+04	-3.171524e+04	-2.876757e+04	-2.648756e+04	-2.482231e+04	-2.373316e+04	-2.319483e+04	
-6.785941e+04	-5.972949e+04	-5.298584e+04	-4.747193e+04	-4.305981e+04	-3.964705e+04	-3.715447e+04	-3.552421e+04	-3.471843e+04	
-9.021045e+04	-7.940276e+04	-7.043793e+04	-6.310790e+04	-5.724254e+04	-5.270572e+04	-4.939215e+04	-4.722492e+04	-4.615374e+04	
-1.123323e+05	-9.887429e+04	-8.771107e+04	-7.858352e+04	-7.127983e+04	-6.563047e+04	-6.150433e+04	-5.880565e+04	-5.747178e+04	
-1.341691e+05	-1.180949e+05	-1.047616e+05	-9.385974e+04	-8.513625e+04	-7.838868e+04	-7.346044e+04	-7.023715e+04	-6.864399e+04	
-1.556660e+05	-1.370164e+05	-1.215468e+05	-1.088982e+05	-9.877696e+04	-9.094829e+04	-8.523043e+04	-8.149070e+04	-7.964228e+04	
-1.767691e+05	-1.555913e+05	-1.380245e+05	-1.236612e+05	-1.121679e+05	-1.032779e+05	-9.678487e+04	-9.253815e+04	-9.043914e+04	
-1.974262e+05	-1.737735e+05	-1.541539e+05	-1.381121e+05	-1.252757e+05	-1.153468e+05	-1.080951e+05	-1.033521e+05	-1.010078e+05	
-2.175862e+05	-1.915182e+05	-1.698952e+05	-1.522153e+05	-1.380681e+05	-1.271254e+05	-1.191331e+05	-1.139058e+05	-1.113221e+05	
-2.371999e+05	-2.087821e+05	-1.852099e+05	-1.659363e+05	-1.505139e+05	-1.385847e+05	-1.298720e+05	-1.241735e+05	-1.213569e+05	
