1.568436e-04	9.419842e-05	6.242103e-05	4.657017e-05	3.838950e-05	3.397112e-05	3.147938e-05	3.001861e-05	2.912676e-05	2.854939e-05	2.813418e-05	2.777775e-05	2.739469e-05	2.689516e-05	2.616310e-05	2.502915e-05	2.323192e-05	2.035909e-05	1.575649e-05	8.389354e-06	-3.360229e-06	-2.194686e-05	-5.074986e-05	-9.249587e-05	-1.362636e-04	
-4.726442e+10	-2.932797e+10	-1.819825e+10	-1.129216e+10	-7.006883e+09	-4.347829e+09	-2.697864e+09	-1.674047e+09	-1.038761e+09	-6.445597e+08	-3.999549e+08	-2.481758e+08	-1.539958e+08	-9.555666e+07	-5.929533e+07	-3.679586e+07	-2.283634e+07	-1.417692e+07	-8.807828e+06	-5.482944e+06	-3.430596e+06	-2.174456e+06	-1.422986e+06	-1.001778e+06	-8.130716e+05	
-9.439816e+10	-5.857485e+10	-3.634618e+10	-2.255311e+10	-1.399439e+10	-8.683638e+09	-5.388270e+09	-3.343467e+09	-2.074649e+09	-1.287337e+09	-7.988041e+08	-4.956654e+08	-3.075658e+08	-1.908491e+08	-1.184267e+08	-7.348998e+07	-4.560955e+07	-2.831465e+07	-1.759131e+07	-1.095073e+07	-6.851707e+06	-4.342900e+06	-2.842038e+06	-2.000785e+06	-1.623895e+06	
-1.412710e+11	-8.765985e+10	-5.439367e+10	-3.375172e+10	-2.094323e+10	-1.299545e+10	-8.063784e+09	-5.003645e+09	-3.104804e+09	-1.926557e+09	-1.195446e+09	-7.417852e+08	-4.602858e+08	-2.856142e+08	-1.772308e+08	-1.099810e+08	-6.825671e+07	-4.237413e+07	-2.632617e+07	-1.638825e+07	-1.025388e+07	-6.499342e+06	-4.253236e+06	-2.994264e+06	-2.430231e+06	
-1.877537e+11	-1.165027e+11	-7.229092e+10	-4.485712e+10	-2.783422e+10	-1.727136e+10	-1.071703e+10	-6.650005e+09	-4.126384e+09	-2.560456e+09	-1.588785e+09	-9.858562e+08	-6.117345e+08	-3.795903e+08	-2.355454e+08	-1.461683e+08	-9.071535e+07	-5.631657e+07	-3.498831e+07	-2.178051e+07	-1.362774e+07	-8.637834e+06	-5.652686e+06	-3.979472e+06	-3.229855e+06	
-2.337183e+11	-1.450241e+11	-8.998869e+10	-5.583873e+10	-3.464840e+10	-2.149962e+10	-1.334070e+10	-8.278013e+09	-5.136577e+09	-3.187290e+09	-1.977741e+09	-1.227207e+09	-7.614951e+08	-4.725191e+08	-2.932100e+08	-1.819522e+08	-1.129237e+08	-7.010361e+07	-4.355392e+07	-2.711266e+07	-1.696399e+07	-1.075249e+07	-7.036538e+06	-4.953700e+06	-4.020566e+06	
-2.790387e+11	-1.731458e+11	-1.074384e+11	-6.666644e+10	-4.136709e+10	-2.566862e+10	-1.592760e+10	-9.883206e+09	-6.132613e+09	-3.805338e+09	-2.361246e+09	-1.465175e+09	-9.091569e+08	-5.641454e+08	-3.500665e+08	-2.172346e+08	-1.348207e+08	-8.369743e+07	-5.199947e+07	-3.237009e+07	-2.025348e+07	-1.283751e+07	-8.400996e+06	-5.914273e+06	-4.800195e+06	
-3.235911e+11	-2.007910e+11	-1.245925e+11	-7.731067e+10	-4.797191e+10	-2.976697e+10	-1.847066e+10	-1.146120e+10	-7.111769e+09	-4.412913e+09	-2.738251e+09	-1.699110e+09	-1.054316e+09	-6.542191e+08	-4.059595e+08	-2.519191e+08	-1.563467e+08	-9.706088e+07	-6.030191e+07	-3.753842e+07	-2.348723e+07	-1.488719e+07	-9.742332e+06	-6.858569e+06	-5.566613e+06	
-3.672543e+11	-2.278844e+11	-1.414042e+11	-8.774247e+10	-5.444493e+10	-3.378354e+10	-2.096297e+10	-1.300770e+10	-8.071385e+09	-5.008363e+09	-3.107733e+09	-1.928377e+09	-1.196579e+09	-7.424951e+08	-4.607370e+08	-2.859115e+08	-1.774431e+08	-1.101576e+08	-6.843866e+07	-4.260361e+07	-2.665644e+07	-1.689598e+07	-1.105690e+07	-7.784020e+06	-6.317735e+06	
-4.099105e+11	-2.543529e+11	-1.578281e+11	-9.793365e+10	-6.076865e+10	-3.770746e+10	-2.339779e+10	-1.451853e+10	-9.008867e+09	-5.590079e+09	-3.468693e+09	-2.152356e+09	-1.335560e+09	-8.287351e+08	-5.142511e+08	-3.191197e+08	-1.980530e+08	-1.229523e+08	-7.638773e+07	-4.755197e+07	-2.975256e+07	-1.885842e+07	-1.234114e+07	-8.688125e+06	-7.051533e+06	
