-4.516526e-16	-4.546318e-16	-4.571452e-16	-4.593134e-16	-4.612353e-16	-4.629946e-16	-4.646640e-16	-4.663086e-16	-4.679877e-16	-4.697574e-16	-4.716717e-16	-4.737834e-16	-4.761459e-16	-4.788132e-16	-4.818407e-16	-4.852849e-16	-4.892029e-16	-4.936500e-16	-4.986753e-16	-5.043145e-16	-5.105748e-16	-5.174093e-16	-5.246711e-16	
-8.192339e-03	-8.046964e-03	-7.709524e-03	-7.210079e-03	-6.574926e-03	-5.827209e-03	-4.987459e-03	-4.074068e-03	-3.103718e-03	-2.091768e-03	-1.052609e-03	-2.643425e-09	1.052604e-03	2.091762e-03	3.103712e-03	4.074062e-03	4.987452e-03	5.827202e-03	6.574918e-03	7.210070e-03	7.709514e-03	8.046952e-03	8.192326e-03	
-1.639260e-02	-1.610150e-02	-1.542615e-02	-1.442669e-02	-1.315573e-02	-1.165958e-02	-9.979298e-03	-8.151692e-03	-6.210132e-03	-4.185346e-03	-2.106128e-03	-5.287597e-09	2.106117e-03	4.185335e-03	6.210121e-03	8.151679e-03	9.979284e-03	1.165956e-02	1.315572e-02	1.442667e-02	1.542613e-02	1.610148e-02	1.639258e-02	
-2.460874e-02	-2.417121e-02	-2.315701e-02	-2.165639e-02	-1.974832e-02	-1.750228e-02	-1.497991e-02	-1.223644e-02	-9.321947e-03	-6.282553e-03	-3.161469e-03	-7.933263e-09	3.161453e-03	6.282537e-03	9.321929e-03	1.223642e-02	1.497989e-02	1.750225e-02	1.974829e-02	2.165636e-02	2.315697e-02	2.417117e-02	2.460870e-02	
-3.284875e-02	-3.226372e-02	-3.090925e-02	-2.890577e-02	-2.635861e-02	-2.336051e-02	-1.999371e-02	-1.633189e-02	-1.244188e-02	-8.385216e-03	-4.219550e-03	-1.058117e-08	4.219529e-03	8.385194e-03	1.244186e-02	1.633186e-02	1.999368e-02	2.336048e-02	2.635858e-02	2.890573e-02	3.090921e-02	3.226367e-02	3.284869e-02	
-4.112069e-02	-4.038675e-02	-3.869012e-02	-3.618147e-02	-3.299260e-02	-2.923953e-02	-2.502516e-02	-2.044167e-02	-1.557268e-02	-1.049518e-02	-5.281297e-03	-1.323205e-08	5.281271e-03	1.049515e-02	1.557265e-02	2.044164e-02	2.502512e-02	2.923949e-02	3.299256e-02	3.618142e-02	3.869007e-02	4.038669e-02	4.112062e-02	
-4.943272e-02	-4.854809e-02	-4.650692e-02	-4.349022e-02	-3.965634e-02	-3.514465e-02	-3.007876e-02	-2.456943e-02	-1.871712e-02	-1.261430e-02	-6.347647e-03	-1.588666e-08	6.347615e-03	1.261427e-02	1.871708e-02	2.456939e-02	3.007872e-02	3.514460e-02	3.965629e-02	4.349017e-02	4.650686e-02	4.854802e-02	4.943264e-02	
-5.779312e-02	-5.675565e-02	-5.436708e-02	-5.083886e-02	-4.635597e-02	-4.108125e-02	-3.515909e-02	-2.871890e-02	-2.187801e-02	-1.474448e-02	-7.419550e-03	-1.854571e-08	7.419513e-03	1.474444e-02	2.187797e-02	2.871885e-02	3.515904e-02	4.108119e-02	4.635592e-02	5.083879e-02	5.436701e-02	5.675557e-02	5.779303e-02	
-6.621032e-02	-6.501749e-02	-6.227814e-02	-5.823431e-02	-5.309775e-02	-4.705481e-02	-4.027081e-02	-3.289384e-02	-2.505823e-02	-1.688764e-02	-8.497973e-03	-2.120994e-08	8.497930e-03	1.688760e-02	2.505818e-02	3.289379e-02	4.027075e-02	4.705475e-02	5.309768e-02	5.823424e-02	6.227806e-02	6.501739e-02	6.621021e-02	
-7.469290e-02	-7.334181e-02	-7.024781e-02	-6.568367e-02	-5.988804e-02	-5.307094e-02	-4.541866e-02	-3.709811e-02	-2.826069e-02	-1.904575e-02	-9.583903e-03	-2.388007e-08	9.583854e-03	1.904570e-02	2.826063e-02	3.709806e-02	4.541860e-02	5.307087e-02	5.988797e-02	6.568359e-02	7.024771e-02	7.334170e-02	7.469278e-02	
