1.072739e-01	9.742436e-02	8.933345e-02	8.226763e-02	7.583844e-02	6.982749e-02	6.409611e-02	5.853919e-02	5.306205e-02	4.756868e-02	4.195556e-02	3.610763e-02	2.989494e-02	2.316897e-02	1.575791e-02	7.460451e-03	-1.962580e-03	-1.279966e-02	-2.540450e-02	-4.021867e-02	-5.780478e-02	-7.889643e-02	-1.044759e-01	
-3.647470e+13	-3.202777e+13	-2.832418e+13	-2.527796e+13	-2.281842e+13	-2.088848e+13	-1.944333e+13	-1.844945e+13	-1.788376e+13	-1.773313e+13	-1.799407e+13	-1.867264e+13	-1.978458e+13	-2.135570e+13	-2.342246e+13	-2.603284e+13	-2.924742e+13	-3.314080e+13	-3.780334e+13	-4.334326e+13	-4.988914e+13	-5.759290e+13	-6.663333e+13	
-7.285921e+13	-6.397635e+13	-5.657832e+13	-5.049342e+13	-4.558043e+13	-4.172530e+13	-3.883859e+13	-3.685327e+13	-3.572329e+13	-3.542241e+13	-3.594365e+13	-3.729910e+13	-3.952023e+13	-4.265859e+13	-4.678701e+13	-5.200131e+13	-5.842252e+13	-6.619965e+13	-7.551321e+13	-8.657935e+13	-9.965492e+13	-1.150434e+14	-1.331019e+14	
-1.090636e+14	-9.576680e+13	-8.469262e+13	-7.558408e+13	-6.822977e+13	-6.245900e+13	-5.813784e+13	-5.516601e+13	-5.347453e+13	-5.302414e+13	-5.380438e+13	-5.583338e+13	-5.915821e+13	-6.385605e+13	-7.003592e+13	-7.784126e+13	-8.745321e+13	-9.909487e+13	-1.130364e+14	-1.296014e+14	-1.491744e+14	-1.722095e+14	-1.992415e+14	
-1.449987e+14	-1.273207e+14	-1.125977e+14	-1.004880e+14	-9.071058e+13	-8.303843e+13	-7.729351e+13	-7.334249e+13	-7.109369e+13	-7.049490e+13	-7.153223e+13	-7.422975e+13	-7.865007e+13	-8.489578e+13	-9.311184e+13	-1.034889e+14	-1.162679e+14	-1.317453e+14	-1.502805e+14	-1.723034e+14	-1.983254e+14	-2.289503e+14	-2.648889e+14	
-1.805759e+14	-1.585605e+14	-1.402250e+14	-1.251441e+14	-1.129676e+14	-1.034130e+14	-9.625845e+13	-9.133800e+13	-8.853743e+13	-8.779172e+13	-8.908356e+13	-9.244296e+13	-9.794786e+13	-1.057260e+14	-1.159580e+14	-1.288813e+14	-1.447957e+14	-1.640707e+14	-1.871537e+14	-2.145803e+14	-2.469870e+14	-2.851262e+14	-3.298828e+14	
-2.157082e+14	-1.894095e+14	-1.675067e+14	-1.494917e+14	-1.349462e+14	-1.235326e+14	-1.149862e+14	-1.091084e+14	-1.057630e+14	-1.048722e+14	-1.064154e+14	-1.104284e+14	-1.170043e+14	-1.262957e+14	-1.385184e+14	-1.539560e+14	-1.729667e+14	-1.959918e+14	-2.235657e+14	-2.563283e+14	-2.950400e+14	-3.405994e+14	-3.940637e+14	
-2.503097e+14	-2.197924e+14	-1.943763e+14	-1.734715e+14	-1.565927e+14	-1.433484e+14	-1.334310e+14	-1.266104e+14	-1.227283e+14	-1.216946e+14	-1.234853e+14	-1.281420e+14	-1.357728e+14	-1.465547e+14	-1.607380e+14	-1.786519e+14	-2.007121e+14	-2.274306e+14	-2.594276e+14	-2.974456e+14	-3.423671e+14	-3.952345e+14	-4.572750e+14	
-2.842965e+14	-2.496356e+14	-2.207685e+14	-1.970252e+14	-1.778547e+14	-1.628120e+14	-1.515481e+14	-1.438014e+14	-1.393922e+14	-1.382182e+14	-1.402520e+14	-1.455410e+14	-1.542079e+14	-1.664537e+14	-1.825628e+14	-2.029090e+14	-2.279645e+14	-2.583109e+14	-2.946523e+14	-3.378324e+14	-3.888533e+14	-4.488990e+14	-5.193632e+14	
-3.175865e+14	-2.788669e+14	-2.466196e+14	-2.200961e+14	-1.986808e+14	-1.818767e+14	-1.692938e+14	-1.606400e+14	-1.557145e+14	-1.544030e+14	-1.566750e+14	-1.625833e+14	-1.722650e+14	-1.859448e+14	-2.039402e+14	-2.266689e+14	-2.546583e+14	-2.885581e+14	-3.291550e+14	-3.773913e+14	-4.343865e+14	-5.014634e+14	-5.801787e+14	
-3.501001e+14	-3.074166e+14	-2.718679e+14	-2.426290e+14	-2.190212e+14	-2.004968e+14	-1.866256e+14	-1.770859e+14	-1.716561e+14	-1.702103e+14	-1.727150e+14	-1.792282e+14	-1.899010e+14	-2.049814e+14	-2.248191e+14	-2.498746e+14	-2.807295e+14	-3.180999e+14	-3.628530e+14	-4.160276e+14	-4.788578e+14	-5.528019e+14	-6.395759e+14	
-3.817603e+14	-3.352168e+14	-2.964534e+14	-2.645703e+14	-2.388277e+14	-2.186280e+14	-2.035025e+14	-1.931001e+14	-1.871793e+14	-1.856028e+14	-1.883339e+14	-1.954361e+14	-2.070741e+14	-2.235182e+14	-2.451499e+14	-2.724712e+14	-3.061164e+14	-3.468662e+14	-3.956664e+14	-4.536497e+14	-5.221618e+14	-6.027927e+14	-6.974138e+14	
-4.124926e+14	-3.622023e+14	-3.203184e+14	-2.858687e+14	-2.580537e+14	-2.362279e+14	-2.198848e+14	-2.086449e+14	-2.022475e+14	-2.005441e+14	-2.034951e+14	-2.111690e+14	-2.237439e+14	-2.415118e+14	-2.648848e+14	-2.944056e+14	-3.307593e+14	-3.747895e+14	-4.275183e+14	-4.901693e+14	-5.641967e+14	-6.513185e+14	-7.535568e+14	
-4.422259e+14	-3.883106e+14	-3.434075e+14	-3.064746e+14	-2.766547e+14	-2.532557e+14	-2.357345e+14	-2.236845e+14	-2.168259e+14	-2.149997e+14	-2.181634e+14	-2.263905e+14	-2.398718e+14	-2.589204e+14	-2.839782e+14	-3.156269e+14	-3.546010e+14	-4.018051e+14	-4.583346e+14	-5.255016e+14	-6.048651e+14	-6.982668e+14	-8.078746e+14	
-4.708921e+14	-4.134818e+14	-3.656681e+14	-3.263411e+14	-2.945882e+14	-2.696724e+14	-2.510154e+14	-2.381843e+14	-2.308811e+14	-2.289365e+14	-2.323053e+14	-2.410657e+14	-2.554209e+14	-2.757043e+14	-3.023864e+14	-3.360867e+14	-3.775872e+14	-4.278511e+14	-4.880450e+14	-5.595660e+14	-6.440739e+14	-7.435302e+14	-8.602431e+14	
