-9.310057e-03	9.944589e-04	1.024214e-02	1.844381e-02	2.573242e-02	3.228446e-02	3.828322e-02	4.390334e-02	4.930584e-02	5.463802e-02	6.003522e-02	6.562285e-02	7.151805e-02	7.783009e-02	8.465916e-02	9.209249e-02	1.001966e-01	1.090032e-01	1.184849e-01	1.285141e-01	1.387922e-01	1.487288e-01	1.572323e-01	
-5.588286e+13	-4.801130e+13	-4.125404e+13	-3.545425e+13	-3.047731e+13	-2.620772e+13	-2.254639e+13	-1.940834e+13	-1.672074e+13	-1.442120e+13	-1.245637e+13	-1.078064e+13	-9.355123e+12	-8.146725e+12	-7.127404e+12	-6.273503e+12	-5.565204e+12	-4.986068e+12	-4.522654e+12	-4.164206e+12	-3.902406e+12	-3.731176e+12	-3.646543e+12	
-1.116275e+14	-9.590389e+13	-8.240608e+13	-7.082083e+13	-6.087926e+13	-5.235064e+13	-4.503703e+13	-3.876869e+13	-3.340013e+13	-2.880675e+13	-2.488195e+13	-2.153463e+13	-1.868711e+13	-1.627330e+13	-1.423718e+13	-1.253149e+13	-1.111665e+13	-9.959808e+12	-9.034125e+12	-8.318116e+12	-7.795162e+12	-7.453126e+12	-7.284070e+12	
-1.670963e+14	-1.435594e+14	-1.233544e+14	-1.060124e+14	-9.113074e+13	-7.836417e+13	-6.741636e+13	-5.803321e+13	-4.999696e+13	-4.312109e+13	-3.724602e+13	-3.223539e+13	-2.797292e+13	-2.435966e+13	-2.131177e+13	-1.875851e+13	-1.664061e+13	-1.490893e+13	-1.352327e+13	-1.245147e+13	-1.166865e+13	-1.115665e+13	-1.090359e+13	
-2.221524e+14	-1.908604e+14	-1.639981e+14	-1.409421e+14	-1.211571e+14	-1.041841e+14	-8.962917e+13	-7.715440e+13	-6.647031e+13	-5.732893e+13	-4.951810e+13	-4.285653e+13	-3.718963e+13	-3.238585e+13	-2.833373e+13	-2.493919e+13	-2.212348e+13	-1.982123e+13	-1.797901e+13	-1.655406e+13	-1.551332e+13	-1.483263e+13	-1.449618e+13	
-2.766603e+14	-2.376904e+14	-2.042371e+14	-1.755240e+14	-1.508846e+14	-1.297470e+14	-1.116208e+14	-9.608521e+13	-8.277964e+13	-7.139531e+13	-6.166799e+13	-5.337193e+13	-4.631457e+13	-4.033213e+13	-3.528576e+13	-3.105834e+13	-2.755175e+13	-2.468462e+13	-2.239038e+13	-2.061581e+13	-1.931971e+13	-1.847200e+13	-1.805301e+13	
-3.304864e+14	-2.839347e+14	-2.439728e+14	-2.096733e+14	-1.802402e+14	-1.549902e+14	-1.333374e+14	-1.147792e+14	-9.888497e+13	-8.528574e+13	-7.366591e+13	-6.375579e+13	-5.532538e+13	-4.817902e+13	-4.215084e+13	-3.710095e+13	-3.291213e+13	-2.948717e+13	-2.674658e+13	-2.462675e+13	-2.307849e+13	-2.206585e+13	-2.156534e+13	
-3.834993e+14	-3.294803e+14	-2.831082e+14	-2.433068e+14	-2.091523e+14	-1.798520e+14	-1.547259e+14	-1.331908e+14	-1.147470e+14	-9.896633e+13	-8.548257e+13	-7.398278e+13	-6.420006e+13	-5.590736e+13	-4.891221e+13	-4.305227e+13	-3.819153e+13	-3.421718e+13	-3.103697e+13	-2.857710e+13	-2.678048e+13	-2.560541e+13	-2.502461e+13	
-4.355704e+14	-3.742167e+14	-3.215483e+14	-2.763427e+14	-2.375507e+14	-2.042721e+14	-1.757344e+14	-1.512753e+14	-1.303272e+14	-1.124039e+14	-9.708930e+13	-8.402808e+13	-7.291707e+13	-6.349839e+13	-5.555346e+13	-4.889786e+13	-4.337713e+13	-3.886314e+13	-3.525113e+13	-3.245727e+13	-3.041670e+13	-2.908208e+13	-2.842242e+13	
-4.865740e+14	-4.180361e+14	-3.592004e+14	-3.087014e+14	-2.653670e+14	-2.281916e+14	-1.963122e+14	-1.689891e+14	-1.455880e+14	-1.255659e+14	-1.084581e+14	-9.386745e+13	-8.145538e+13	-7.093382e+13	-6.205856e+13	-5.462361e+13	-4.845643e+13	-4.341387e+13	-3.937891e+13	-3.625789e+13	-3.397838e+13	-3.248748e+13	-3.175058e+13	
