-5.951540e-16	-5.972915e-16	-5.993671e-16	-6.014365e-16	-6.035403e-16	-6.057067e-16	-6.079532e-16	-6.102877e-16	-6.127087e-16	
4.118280e-02	4.129045e-02	4.162829e-02	4.219452e-02	4.298851e-02	4.401081e-02	4.526315e-02	4.674843e-02	4.847077e-02	
8.236568e-02	8.258115e-02	8.325700e-02	8.438963e-02	8.597777e-02	8.802254e-02	9.052737e-02	9.349810e-02	9.694295e-02	
1.235487e-01	1.238724e-01	1.248866e-01	1.265859e-01	1.289685e-01	1.320361e-01	1.357937e-01	1.402502e-01	1.454179e-01	
1.647320e-01	1.651643e-01	1.665174e-01	1.687839e-01	1.719615e-01	1.760524e-01	1.810633e-01	1.870061e-01	1.938971e-01	
2.059156e-01	2.064573e-01	2.081498e-01	2.109843e-01	2.149575e-01	2.200723e-01	2.263372e-01	2.337668e-01	2.423818e-01	
2.470995e-01	2.477514e-01	2.497844e-01	2.531875e-01	2.579572e-01	2.640967e-01	2.716163e-01	2.805337e-01	2.908734e-01	
2.882838e-01	2.890470e-01	2.914213e-01	2.953941e-01	3.009612e-01	3.081264e-01	3.169018e-01	3.273078e-01	3.393732e-01	
3.294685e-01	3.303441e-01	3.330609e-01	3.376047e-01	3.439703e-01	3.521623e-01	3.621946e-01	3.740903e-01	3.878826e-01	
3.706535e-01	3.716429e-01	3.747037e-01	3.798196e-01	3.869851e-01	3.962053e-01	4.074956e-01	4.208825e-01	4.364029e-01	
4.118388e-01	4.129436e-01	4.163498e-01	4.220394e-01	4.300062e-01	4.402559e-01	4.528059e-01	4.676852e-01	4.849352e-01	
4.530244e-01	4.542462e-01	4.579995e-01	4.642644e-01	4.730342e-01	4.843151e-01	4.981262e-01	5.144997e-01	5.334809e-01	
4.942099e-01	4.955508e-01	4.996530e-01	5.064950e-01	5.160696e-01	5.283835e-01	5.434575e-01	5.613268e-01	5.820410e-01	
5.353954e-01	5.368573e-01	5.413104e-01	5.487316e-01	5.591129e-01	5.724617e-01	5.888006e-01	6.081677e-01	6.306166e-01	
5.765805e-01	5.781657e-01	5.829720e-01	5.909745e-01	6.021646e-01	6.165504e-01	6.341562e-01	6.550231e-01	6.792090e-01	
6.177650e-01	6.194759e-01	6.246378e-01	6.332238e-01	6.452251e-01	6.606501e-01	6.795250e-01	7.018940e-01	7.278189e-01	
6.589486e-01	6.607878e-01	6.663077e-01	6.754798e-01	6.882946e-01	7.047613e-01	7.249077e-01	7.487811e-01	7.764475e-01	
7.001308e-01	7.021011e-01	7.079817e-01	7.177426e-01	7.313735e-01	7.488844e-01	7.703049e-01	7.956852e-01	8.250956e-01	
7.413112e-01	7.434155e-01	7.496598e-01	7.600122e-01	7.744620e-01	7.930198e-01	8.157171e-01	8.426070e-01	8.737640e-01	
7.824892e-01	7.847307e-01	7.913417e-01	8.022886e-01	8.175603e-01	8.371678e-01	8.611447e-01	8.895470e-01	9.224534e-01	
8.236644e-01	8.260463e-01	8.330271e-01	8.445717e-01	8.606683e-01	8.813287e-01	9.065881e-01	9.365058e-01	9.711646e-01	
8.648359e-01	8.673617e-01	8.747159e-01	8.868614e-01	9.037861e-01	9.255025e-01	9.520477e-01	9.834837e-01	1.019898e+00	
9.060030e-01	9.086764e-01	9.164074e-01	9.291574e-01	9.469137e-01	9.696894e-01	9.975235e-01	1.030481e+00	1.068654e+00	
9.471648e-01	9.499897e-01	9.581013e-01	9.714594e-01	9.900507e-01	1.013889e+00	1.043016e+00	1.077499e+00	1.117434e+00	
9.883205e-01	9.913009e-01	9.997969e-01	1.013767e+00	1.033197e+00	1.058102e+00	1.088525e+00	1.124536e+00	1.166236e+00	
1.029469e+00	1.032609e+00	1.041494e+00	1.056079e+00	1.076352e+00	1.102327e+00	1.134050e+00	1.171593e+00	1.215063e+00	
1.070609e+00	1.073913e+00	1.083191e+00	1.098396e+00	1.119516e+00	1.146565e+00	1.179591e+00	1.218671e+00	1.263913e+00	
1.111739e+00	1.115212e+00	1.124887e+00	1.140717e+00	1.162687e+00	1.190815e+00	1.225148e+00	1.265768e+00	1.312787e+00	
1.152859e+00	1.156505e+00	1.166582e+00	1.183040e+00	1.205866e+00	1.235076e+00	1.270721e+00	1.312884e+00	1.361684e+00	
1.193965e+00	1.197790e+00	1.208274e+00	1.225366e+00	1.249051e+00	1.279348e+00	1.316309e+00	1.360020e+00	1.410604e+00	
1.235058e+00	1.239067e+00	1.249961e+00	1.267692e+00	1.292241e+00	1.323629e+00	1.361910e+00	1.407175e+00	1.459548e+00	
1.276135e+00	1.280332e+00	1.291644e+00	1.310017e+00	1.335436e+00	1.367920e+00	1.407526e+00	1.454347e+00	1.508513e+00	
1.317194e+00	1.321586e+00	1.333320e+00	1.352341e+00	1.378634e+00	1.412219e+00	1.453154e+00	1.501536e+00	1.557500e+00	
1.358234e+00	1.362825e+00	1.374987e+00	1.394662e+00	1.421834e+00	1.456524e+00	1.498794e+00	1.548742e+00	1.606508e+00	
1.399251e+00	1.404049e+00	1.416644e+00	1.436978e+00	1.465034e+00	1.500835e+00	1.544444e+00	1.595962e+00	1.655535e+00	
1.440244e+00	1.445255e+00	1.458288e+00	1.479287e+00	1.508233e+00	1.545150e+00	1.590102e+00	1.643197e+00	1.704581e+00	
1.481211e+00	1.486440e+00	1.499919e+00	1.521587e+00	1.551429e+00	1.589467e+00	1.635769e+00	1.690443e+00	1.753644e+00	
1.522148e+00	1.527602e+00	1.541532e+00	1.563877e+00	1.594620e+00	1.633784e+00	1.681441e+00	1.737701e+00	1.802722e+00	
