-1.071326e-08	-1.060303e-08	-1.056376e-08	-1.059613e-08	-1.070336e-08	-1.089147e-08	-1.116986e-08	-1.155202e-08	-1.205664e-08	-1.270905e-08	-1.354317e-08	
-2.442544e+06	-2.336938e+06	-2.243386e+06	-2.161406e+06	-2.090575e+06	-2.030527e+06	-1.980953e+06	-1.941598e+06	-1.912257e+06	-1.892781e+06	-1.883067e+06	
-4.881636e+06	-4.670573e+06	-4.483601e+06	-4.319756e+06	-4.178194e+06	-4.058184e+06	-3.959106e+06	-3.880451e+06	-3.821812e+06	-3.782886e+06	-3.763473e+06	
-7.313831e+06	-6.997608e+06	-6.717481e+06	-6.472004e+06	-6.259910e+06	-6.080107e+06	-5.931666e+06	-5.813821e+06	-5.725966e+06	-5.667646e+06	-5.638561e+06	
-9.735699e+06	-9.314764e+06	-8.941876e+06	-8.615113e+06	-8.332788e+06	-8.093445e+06	-7.895850e+06	-7.738983e+06	-7.622035e+06	-7.544404e+06	-7.505688e+06	
-1.214383e+07	-1.161878e+07	-1.115366e+07	-1.074607e+07	-1.039391e+07	-1.009537e+07	-9.848896e+06	-9.653228e+06	-9.507353e+06	-9.410520e+06	-9.362227e+06	
-1.453486e+07	-1.390643e+07	-1.334973e+07	-1.286189e+07	-1.244039e+07	-1.208306e+07	-1.178807e+07	-1.155387e+07	-1.137928e+07	-1.126338e+07	-1.120558e+07	
-1.690544e+07	-1.617451e+07	-1.552701e+07	-1.495961e+07	-1.446937e+07	-1.405377e+07	-1.371065e+07	-1.343826e+07	-1.323519e+07	-1.310039e+07	-1.303316e+07	
-1.925228e+07	-1.841988e+07	-1.768250e+07	-1.703633e+07	-1.647803e+07	-1.600473e+07	-1.561399e+07	-1.530379e+07	-1.507252e+07	-1.491901e+07	-1.484245e+07	
-2.157214e+07	-2.063944e+07	-1.981321e+07	-1.908917e+07	-1.846360e+07	-1.793327e+07	-1.749544e+07	-1.714786e+07	-1.688873e+07	-1.671672e+07	-1.663093e+07	
-2.386184e+07	-2.283015e+07	-2.191621e+07	-2.111533e+07	-2.042336e+07	-1.983674e+07	-1.935244e+07	-1.896797e+07	-1.868133e+07	-1.849106e+07	-1.839617e+07	
-2.611828e+07	-2.498902e+07	-2.398866e+07	-2.311204e+07	-2.235464e+07	-2.171255e+07	-2.118245e+07	-2.076162e+07	-2.044788e+07	-2.023962e+07	-2.013575e+07	
-2.833840e+07	-2.711315e+07	-2.602776e+07	-2.507663e+07	-2.425484e+07	-2.355817e+07	-2.298302e+07	-2.252641e+07	-2.218601e+07	-2.196004e+07	-2.184735e+07	
-3.051925e+07	-2.919971e+07	-2.803079e+07	-2.700646e+07	-2.612144e+07	-2.537115e+07	-2.475173e+07	-2.425999e+07	-2.389339e+07	-2.365003e+07	-2.352866e+07	
-3.265796e+07	-3.124595e+07	-2.999512e+07	-2.889900e+07	-2.795196e+07	-2.714909e+07	-2.648627e+07	-2.596007e+07	-2.556777e+07	-2.530736e+07	-2.517749e+07	
-3.475174e+07	-3.324921e+07	-3.191818e+07	-3.075179e+07	-2.974403e+07	-2.888969e+07	-2.818437e+07	-2.762443e+07	-2.720699e+07	-2.692988e+07	-2.679168e+07	
-3.679792e+07	-3.520692e+07	-3.379752e+07	-3.256245e+07	-3.149535e+07	-3.059071e+07	-2.984386e+07	-2.925095e+07	-2.880893e+07	-2.851551e+07	-2.836917e+07	
-3.879391e+07	-3.711661e+07	-3.563076e+07	-3.432870e+07	-3.320372e+07	-3.225001e+07	-3.146265e+07	-3.083758e+07	-3.037158e+07	-3.006224e+07	-2.990797e+07	
-4.073724e+07	-3.897592e+07	-3.741564e+07	-3.604836e+07	-3.486702e+07	-3.386553e+07	-3.303873e+07	-3.238235e+07	-3.189301e+07	-3.156817e+07	-3.140617e+07	
-4.262556e+07	-4.078259e+07	-3.914999e+07	-3.771933e+07	-3.648323e+07	-3.543532e+07	-3.457020e+07	-3.388339e+07	-3.337137e+07	-3.303147e+07	-3.286196e+07	
-4.445663e+07	-4.253449e+07	-4.083176e+07	-3.933964e+07	-3.805044e+07	-3.695752e+07	-3.605523e+07	-3.533892e+07	-3.480490e+07	-3.445041e+07	-3.427362e+07	
-4.622833e+07	-4.422959e+07	-4.245899e+07	-4.090741e+07	-3.956684e+07	-3.843036e+07	-3.749211e+07	-3.674726e+07	-3.619195e+07	-3.582333e+07	-3.563950e+07	
-4.793866e+07	-4.586598e+07	-4.402987e+07	-4.242089e+07	-4.103072e+07	-3.985219e+07	-3.887923e+07	-3.810682e+07	-3.753097e+07	-3.714871e+07	-3.695807e+07	
-4.958578e+07	-4.744188e+07	-4.554269e+07	-4.387842e+07	-4.244049e+07	-4.122147e+07	-4.021508e+07	-3.941613e+07	-3.882049e+07	-3.842510e+07	-3.822791e+07	
-5.116795e+07	-4.895564e+07	-4.699586e+07	-4.527848e+07	-4.379467e+07	-4.253675e+07	-4.149825e+07	-4.067381e+07	-4.005916e+07	-3.965116e+07	-3.944768e+07	
-5.268359e+07	-5.040575e+07	-4.838791e+07	-4.661967e+07	-4.509190e+07	-4.379672e+07	-4.272746e+07	-4.187859e+07	-4.124575e+07	-4.082565e+07	-4.061615e+07	
