-7.908224e-16	-7.871700e-16	-7.837315e-16	-7.805039e-16	-7.774842e-16	-7.746694e-16	-7.720570e-16	-7.696444e-16	-7.674290e-16	-7.654086e-16	-7.635810e-16	-7.619440e-16	-7.604957e-16	-7.592343e-16	-7.581581e-16	-7.572655e-16	-7.565550e-16	-7.560253e-16	-7.556752e-16	-7.555036e-16	-7.555095e-16	-7.556921e-16	-7.560507e-16	-7.565847e-16	-7.572936e-16	-7.581771e-16	-7.592350e-16	-7.604671e-16	-7.618736e-16	-7.634545e-16	-7.652102e-16	-7.671411e-16	-7.692478e-16	-7.715308e-16	-7.739911e-16	-7.766296e-16	-7.794473e-16	
-5.351874e-02	-5.054301e-02	-4.756770e-02	-4.459278e-02	-4.161823e-02	-3.864403e-02	-3.567016e-02	-3.269658e-02	-2.972329e-02	-2.675024e-02	-2.377742e-02	-2.080480e-02	-1.783235e-02	-1.486006e-02	-1.188790e-02	-8.915835e-03	-5.943848e-03	-2.971911e-03	-6.852788e-16	2.971911e-03	5.943848e-03	8.915835e-03	1.188790e-02	1.486006e-02	1.783235e-02	2.080480e-02	2.377742e-02	2.675024e-02	2.972329e-02	3.269658e-02	3.567016e-02	3.864403e-02	4.161823e-02	4.459278e-02	4.756770e-02	5.054301e-02	5.351874e-02	
-1.070850e-01	-1.011309e-01	-9.517762e-02	-8.922515e-02	-8.327342e-02	-7.732239e-02	-7.137200e-02	-6.542222e-02	-5.947298e-02	-5.352425e-02	-4.757597e-02	-4.162809e-02	-3.568056e-02	-2.973334e-02	-2.378637e-02	-1.783960e-02	-1.189298e-02	-5.946465e-03	-7.402338e-16	5.946465e-03	1.189298e-02	1.783960e-02	2.378637e-02	2.973334e-02	3.568056e-02	4.162809e-02	4.757597e-02	5.352425e-02	5.947298e-02	6.542222e-02	7.137200e-02	7.732239e-02	8.327342e-02	8.922515e-02	9.517762e-02	1.011309e-01	1.070850e-01	
-1.607464e-01	-1.518087e-01	-1.428722e-01	-1.339369e-01	-1.250027e-01	-1.160695e-01	-1.071373e-01	-9.820605e-02	-8.927559e-02	-8.034588e-02	-7.141685e-02	-6.248842e-02	-5.356052e-02	-4.463307e-02	-3.570601e-02	-2.677924e-02	-1.785270e-02	-8.926312e-03	-7.017653e-16	8.926312e-03	1.785270e-02	2.677924e-02	3.570601e-02	4.463307e-02	5.356052e-02	6.248842e-02	7.141685e-02	8.034588e-02	8.927559e-02	9.820605e-02	1.071373e-01	1.160695e-01	1.250027e-01	1.339369e-01	1.428722e-01	1.518087e-01	1.607464e-01	
-2.145510e-01	-2.026217e-01	-1.906940e-01	-1.787679e-01	-1.668433e-01	-1.549201e-01	-1.429982e-01	-1.310774e-01	-1.191578e-01	-1.072392e-01	-9.532143e-02	-8.340449e-02	-7.148826e-02	-5.957263e-02	-4.765750e-02	-3.574277e-02	-2.382835e-02	-1.191412e-02	-6.618706e-16	1.191412e-02	2.382835e-02	3.574277e-02	4.765750e-02	5.957263e-02	7.148826e-02	8.340449e-02	9.532143e-02	1.072392e-01	1.191578e-01	1.310774e-01	1.429982e-01	1.549201e-01	1.668433e-01	1.787679e-01	1.906940e-01	2.026217e-01	2.145510e-01	
-2.685472e-01	-2.536157e-01	-2.386862e-01	-2.237588e-01	-2.088331e-01	-1.939092e-01	-1.789869e-01	-1.640661e-01	-1.491466e-01	-1.342284e-01	-1.193113e-01	-1.043952e-01	-8.947995e-02	-7.456548e-02	-5.965163e-02	-4.473828e-02	-2.982531e-02	-1.491259e-02	-6.379000e-16	1.491259e-02	2.982531e-02	4.473828e-02	5.965163e-02	7.456548e-02	8.947995e-02	1.043952e-01	1.193113e-01	1.342284e-01	1.491466e-01	1.640661e-01	1.789869e-01	1.939092e-01	2.088331e-01	2.237588e-01	2.386862e-01	2.536157e-01	2.685472e-01	
-3.227843e-01	-3.048372e-01	-2.868926e-01	-2.689504e-01	-2.510103e-01	-2.330723e-01	-2.151363e-01	-1.972020e-01	-1.792693e-01	-1.613381e-01	-1.434083e-01	-1.254796e-01	-1.075520e-01	-8.962530e-02	-7.169934e-02	-5.377398e-02	-3.584907e-02	-1.792446e-02	-6.104386e-16	1.792446e-02	3.584907e-02	5.377398e-02	7.169934e-02	8.962530e-02	1.075520e-01	1.254796e-01	1.434083e-01	1.613381e-01	1.792693e-01	1.972020e-01	2.151363e-01	2.330723e-01	2.510103e-01	2.689504e-01	2.868926e-01	3.048372e-01	3.227843e-01	
-3.773122e-01	-3.563335e-01	-3.353576e-01	-3.143845e-01	-2.934139e-01	-2.724457e-01	-2.514797e-01	-2.305157e-01	-2.095537e-01	-1.885934e-01	-1.676347e-01	-1.466773e-01	-1.257211e-01	-1.047660e-01	-8.381177e-02	-6.285822e-02	-4.190519e-02	-2.095251e-02	-3.704525e-16	2.095251e-02	4.190519e-02	6.285822e-02	8.381177e-02	1.047660e-01	1.257211e-01	1.466773e-01	1.676347e-01	1.885934e-01	2.095537e-01	2.305157e-01	2.514797e-01	2.724457e-01	2.934139e-01	3.143845e-01	3.353576e-01	3.563335e-01	3.773122e-01	
-4.321821e-01	-4.081527e-01	-3.841266e-01	-3.601036e-01	-3.360835e-01	-3.120661e-01	-2.880512e-01	-2.640386e-01	-2.400283e-01	-2.160198e-01	-1.920132e-01	-1.680081e-01	-1.440043e-01	-1.200018e-01	-9.600027e-02	-7.199951e-02	-4.799934e-02	-2.399957e-02	-8.185406e-16	2.399957e-02	4.799934e-02	7.199951e-02	9.600027e-02	1.200018e-01	1.440043e-01	1.680081e-01	1.920132e-01	2.160198e-01	2.400283e-01	2.640386e-01	2.880512e-01	3.120661e-01	3.360835e-01	3.601036e-01	3.841266e-01	4.081527e-01	4.321821e-01	
-4.874462e-01	-4.603443e-01	-4.332461e-01	-4.061514e-01	-3.790599e-01	-3.519714e-01	-3.248857e-01	-2.978027e-01	-2.707220e-01	-2.436435e-01	-2.165670e-01	-1.894923e-01	-1.624191e-01	-1.353472e-01	-1.082765e-01	-8.120658e-02	-5.413735e-02	-2.706857e-02	-1.042793e-15	2.706857e-02	5.413735e-02	8.120658e-02	1.082765e-01	1.353472e-01	1.624191e-01	1.894923e-01	2.165670e-01	2.436435e-01	2.707220e-01	2.978027e-01	3.248857e-01	3.519714e-01	3.790599e-01	4.061514e-01	4.332461e-01	4.603443e-01	4.874462e-01	
-5.431583e-01	-5.129591e-01	-4.827639e-01	-4.525726e-01	-4.223848e-01	-3.922004e-01	-3.620191e-01	-3.318406e-01	-3.016648e-01	-2.714914e-01	-2.413202e-01	-2.111510e-01	-1.809834e-01	-1.508173e-01	-1.206523e-01	-9.048840e-02	-6.032520e-02	-3.016248e-02	-6.808829e-16	3.016248e-02	6.032520e-02	9.048840e-02	1.206523e-01	1.508173e-01	1.809834e-01	2.111510e-01	2.413202e-01	2.714914e-01	3.016648e-01	3.318406e-01	3.620191e-01	3.922004e-01	4.223848e-01	4.525726e-01	4.827639e-01	5.129591e-01	5.431583e-01	
-5.993737e-01	-5.660493e-01	-5.327293e-01	-4.994134e-01	-4.661015e-01	-4.327931e-01	-3.994882e-01	-3.661864e-01	-3.328875e-01	-2.995912e-01	-2.662973e-01	-2.330055e-01	-1.997156e-01	-1.664272e-01	-1.331402e-01	-9.985422e-02	-6.656904e-02	-3.328439e-02	-2.296040e-16	3.328439e-02	6.656904e-02	9.985422e-02	1.331402e-01	1.664272e-01	1.997156e-01	2.330055e-01	2.662973e-01	2.995912e-01	3.328875e-01	3.661864e-01	3.994882e-01	4.327931e-01	4.661015e-01	4.994134e-01	5.327293e-01	5.660493e-01	5.993737e-01	
