-6.424595e-16	-6.398108e-16	-6.377789e-16	-6.362813e-16	-6.352513e-16	-6.346347e-16	-6.343872e-16	-6.344729e-16	-6.348628e-16	-6.355332e-16	-6.364652e-16	-6.376443e-16	-6.390591e-16	-6.407017e-16	-6.425670e-16	-6.446527e-16	-6.469593e-16	-6.494899e-16	-6.522508e-16	-6.552512e-16	-6.585041e-16	-6.620267e-16	-6.658411e-16	-6.699756e-16	-6.744658e-16	-6.793570e-16	-6.847062e-16	-6.905855e-16	-6.970867e-16	-7.043267e-16	-7.124552e-16	-7.216647e-16	-7.322035e-16	-7.443934e-16	-7.586526e-16	
-4.834399e-02	-4.538295e-02	-4.257087e-02	-3.989858e-02	-3.735762e-02	-3.494018e-02	-3.263914e-02	-3.044794e-02	-2.836059e-02	-2.637165e-02	-2.447618e-02	-2.266972e-02	-2.094828e-02	-1.930830e-02	-1.774663e-02	-1.626054e-02	-1.484769e-02	-1.350611e-02	-1.223419e-02	-1.103070e-02	-9.894742e-03	-8.825785e-03	-7.823633e-03	-6.888436e-03	-6.020690e-03	-5.221238e-03	-4.491278e-03	-3.832364e-03	-3.246417e-03	-2.735736e-03	-2.303007e-03	-1.951319e-03	-1.684178e-03	-1.505527e-03	-1.419765e-03	
-9.669452e-02	-9.077203e-02	-8.514750e-02	-7.980256e-02	-7.472027e-02	-6.988508e-02	-6.528267e-02	-6.089995e-02	-5.672496e-02	-5.274680e-02	-4.895558e-02	-4.534241e-02	-4.189928e-02	-3.861907e-02	-3.549550e-02	-3.252310e-02	-2.969717e-02	-2.701380e-02	-2.446976e-02	-2.206258e-02	-1.979049e-02	-1.765240e-02	-1.564793e-02	-1.377737e-02	-1.204173e-02	-1.044268e-02	-8.982622e-03	-7.664665e-03	-6.492653e-03	-5.471180e-03	-4.605621e-03	-3.902152e-03	-3.367788e-03	-3.010415e-03	-2.838832e-03	
-1.450581e-01	-1.361734e-01	-1.277356e-01	-1.197173e-01	-1.120930e-01	-1.048394e-01	-9.793497e-02	-9.136013e-02	-8.509690e-02	-7.912894e-02	-7.344144e-02	-6.802103e-02	-6.285569e-02	-5.793477e-02	-5.324883e-02	-4.878966e-02	-4.455024e-02	-4.052465e-02	-3.670810e-02	-3.309685e-02	-2.968825e-02	-2.648067e-02	-2.347354e-02	-2.066731e-02	-1.806346e-02	-1.566452e-02	-1.347410e-02	-1.149684e-02	-9.738525e-03	-8.206040e-03	-6.907448e-03	-5.852016e-03	-5.050265e-03	-4.514027e-03	-4.256503e-03	
-1.934413e-01	-1.815931e-01	-1.703410e-01	-1.596482e-01	-1.494809e-01	-1.398078e-01	-1.306004e-01	-1.218325e-01	-1.134802e-01	-1.055216e-01	-9.793698e-02	-9.070853e-02	-8.382024e-02	-7.725787e-02	-7.100885e-02	-6.506225e-02	-5.940868e-02	-5.404025e-02	-4.895058e-02	-4.413469e-02	-3.958902e-02	-3.531144e-02	-3.130114e-02	-2.755874e-02	-2.408623e-02	-2.088698e-02	-1.796577e-02	-1.532883e-02	-1.298385e-02	-1.094002e-02	-9.208095e-03	-7.800425e-03	-6.731043e-03	-6.015727e-03	-5.672081e-03	
-2.418505e-01	-2.270373e-01	-2.129694e-01	-1.996007e-01	-1.868889e-01	-1.747950e-01	-1.632834e-01	-1.523212e-01	-1.418786e-01	-1.319282e-01	-1.224454e-01	-1.134079e-01	-1.047956e-01	-9.659082e-02	-8.877780e-02	-8.134286e-02	-7.427427e-02	-6.756217e-02	-6.119858e-02	-5.517727e-02	-4.949382e-02	-4.414551e-02	-3.913138e-02	-3.445218e-02	-3.011039e-02	-2.611024e-02	-2.245771e-02	-1.916058e-02	-1.622846e-02	-1.367284e-02	-1.150717e-02	-9.746897e-03	-8.409558e-03	-7.514879e-03	-7.084870e-03	
-2.902923e-01	-2.725121e-01	-2.556264e-01	-2.395800e-01	-2.243220e-01	-2.098057e-01	-1.959882e-01	-1.828303e-01	-1.702958e-01	-1.583523e-01	-1.469699e-01	-1.361220e-01	-1.257845e-01	-1.159361e-01	-1.065579e-01	-9.763348e-02	-8.914878e-02	-8.109199e-02	-7.345347e-02	-6.622580e-02	-5.940362e-02	-5.298371e-02	-4.696491e-02	-4.134810e-02	-3.613628e-02	-3.133451e-02	-2.694998e-02	-2.299201e-02	-1.947216e-02	-1.640420e-02	-1.380429e-02	-1.169095e-02	-1.008525e-02	-9.010851e-03	-8.494180e-03	
-3.387731e-01	-3.180236e-01	-2.983178e-01	-2.795915e-01	-2.617852e-01	-2.448445e-01	-2.287193e-01	-2.133637e-01	-1.987357e-01	-1.847972e-01	-1.715137e-01	-1.588538e-01	-1.467896e-01	-1.352961e-01	-1.243513e-01	-1.139361e-01	-1.040340e-01	-9.463125e-02	-8.571662e-02	-7.728143e-02	-6.931944e-02	-6.182688e-02	-5.480238e-02	-4.824701e-02	-4.216425e-02	-3.655999e-02	-3.144264e-02	-2.682308e-02	-2.271477e-02	-1.913382e-02	-1.609906e-02	-1.363211e-02	-1.175755e-02	-1.050301e-02	-9.899320e-03	
-3.872993e-01	-3.635777e-01	-3.410492e-01	-3.196404e-01	-2.992835e-01	-2.799161e-01	-2.614809e-01	-2.439254e-01	-2.272019e-01	-2.112665e-01	-1.960799e-01	-1.816062e-01	-1.678135e-01	-1.546732e-01	-1.421603e-01	-1.302527e-01	-1.189317e-01	-1.081815e-01	-9.798939e-02	-8.834534e-02	-7.924225e-02	-7.067581e-02	-6.264446e-02	-5.514941e-02	-4.819463e-02	-4.178689e-02	-3.593576e-02	-3.065371e-02	-2.595612e-02	-2.186141e-02	-1.839109e-02	-1.556989e-02	-1.342591e-02	-1.199074e-02	-1.129961e-02	
-4.358773e-01	-4.091804e-01	-3.838263e-01	-3.597322e-01	-3.368218e-01	-3.150249e-01	-2.942772e-01	-2.745196e-01	-2.556981e-01	-2.377636e-01	-2.206717e-01	-2.043822e-01	-1.888590e-01	-1.740700e-01	-1.599869e-01	-1.465852e-01	-1.338436e-01	-1.217444e-01	-1.102731e-01	-9.941869e-02	-8.917304e-02	-7.953132e-02	-7.049177e-02	-6.205576e-02	-5.422777e-02	-4.701539e-02	-4.042941e-02	-3.448385e-02	-2.919604e-02	-2.458668e-02	-2.068000e-02	-1.750383e-02	-1.508978e-02	-1.347341e-02	-1.269435e-02	
-4.845135e-01	-4.548377e-01	-4.266545e-01	-3.998719e-01	-3.744049e-01	-3.501757e-01	-3.271126e-01	-3.051500e-01	-2.842279e-01	-2.642918e-01	-2.452922e-01	-2.271845e-01	-2.099285e-01	-1.934887e-01	-1.778335e-01	-1.629356e-01	-1.487714e-01	-1.353213e-01	-1.225692e-01	-1.105026e-01	-9.911278e-02	-8.839421e-02	-7.834497e-02	-6.896657e-02	-6.026399e-02	-5.224569e-02	-4.492365e-02	-3.831345e-02	-3.243434e-02	-2.730936e-02	-2.296541e-02	-1.943345e-02	-1.674861e-02	-1.495040e-02	-1.408289e-02	
