-5.156718e+08	-4.997896e+08	-4.881372e+08	-4.798516e+08	-4.742510e+08	-4.707958e+08	-4.690580e+08	-4.686981e+08	-4.694465e+08	-4.710895e+08	-4.734587e+08	-4.764221e+08	-4.798774e+08	-4.837470e+08	-4.879740e+08	-4.925190e+08	-4.973582e+08	-5.024809e+08	-5.078896e+08	-5.135983e+08	-5.196332e+08	-5.260330e+08	-5.328494e+08	-5.401495e+08	-5.480172e+08	-5.565572e+08	-5.658987e+08	-5.762015e+08	-5.876634e+08	-6.005301e+08	-6.151082e+08	-6.317822e+08	-6.510368e+08	-6.734867e+08	-6.999146e+08	
-2.187333e+23	-2.078173e+23	-1.979733e+23	-1.891505e+23	-1.813034e+23	-1.743914e+23	-1.683790e+23	-1.632352e+23	-1.589333e+23	-1.554513e+23	-1.527711e+23	-1.508789e+23	-1.497650e+23	-1.494236e+23	-1.498529e+23	-1.510553e+23	-1.530368e+23	-1.558077e+23	-1.593823e+23	-1.637790e+23	-1.690205e+23	-1.751339e+23	-1.821506e+23	-1.901069e+23	-1.990438e+23	-2.090075e+23	-2.200492e+23	-2.322260e+23	-2.456006e+23	-2.602422e+23	-2.762261e+23	-2.936348e+23	-3.125581e+23	-3.330937e+23	-3.553475e+23	
-4.370814e+23	-4.152687e+23	-3.955980e+23	-3.779679e+23	-3.622874e+23	-3.484757e+23	-3.364615e+23	-3.261828e+23	-3.175867e+23	-3.106287e+23	-3.052730e+23	-3.014920e+23	-2.992661e+23	-2.985840e+23	-2.994419e+23	-3.018445e+23	-3.058040e+23	-3.113409e+23	-3.184838e+23	-3.272695e+23	-3.377433e+23	-3.499593e+23	-3.639804e+23	-3.798790e+23	-3.977371e+23	-4.176468e+23	-4.397108e+23	-4.640429e+23	-4.907687e+23	-5.200260e+23	-5.519656e+23	-5.867524e+23	-6.245658e+23	-6.656008e+23	-7.100692e+23	
-6.546600e+23	-6.219889e+23	-5.925262e+23	-5.661199e+23	-5.426337e+23	-5.219465e+23	-5.039517e+23	-4.885563e+23	-4.756810e+23	-4.652593e+23	-4.572376e+23	-4.515744e+23	-4.482405e+23	-4.472187e+23	-4.485038e+23	-4.521023e+23	-4.580329e+23	-4.663261e+23	-4.770247e+23	-4.901839e+23	-5.058715e+23	-5.241686e+23	-5.451694e+23	-5.689823e+23	-5.957302e+23	-6.255509e+23	-6.585984e+23	-6.950430e+23	-7.350728e+23	-7.788943e+23	-8.267335e+23	-8.788371e+23	-9.354740e+23	-9.969362e+23	-1.063541e+24	
-8.710870e+23	-8.276150e+23	-7.884121e+23	-7.532760e+23	-7.220254e+23	-6.944992e+23	-6.705553e+23	-6.500703e+23	-6.329385e+23	-6.190715e+23	-6.083978e+23	-6.008624e+23	-5.964263e+23	-5.950667e+23	-5.967766e+23	-6.015648e+23	-6.094560e+23	-6.204909e+23	-6.347264e+23	-6.522359e+23	-6.731099e+23	-6.974558e+23	-7.253994e+23	-7.570847e+23	-7.926753e+23	-8.323546e+23	-8.763273e+23	-9.248204e+23	-9.780839e+23	-1.036392e+24	-1.100047e+24	-1.169376e+24	-1.244737e+24	-1.326518e+24	-1.415142e+24	
-1.085983e+24	-1.031787e+24	-9.829125e+23	-9.391084e+23	-9.001483e+23	-8.658314e+23	-8.359806e+23	-8.104419e+23	-7.890837e+23	-7.717958e+23	-7.584889e+23	-7.490945e+23	-7.435641e+23	-7.418691e+23	-7.440008e+23	-7.499702e+23	-7.598082e+23	-7.735653e+23	-7.913127e+23	-8.131419e+23	-8.391654e+23	-8.695174e+23	-9.043547e+23	-9.438567e+23	-9.882274e+23	-1.037696e+24	-1.092516e+24	-1.152973e+24	-1.219376e+24	-1.292069e+24	-1.371427e+24	-1.457860e+24	-1.551812e+24	-1.653768e+24	-1.764255e+24	
-1.298974e+24	-1.234148e+24	-1.175688e+24	-1.123293e+24	-1.076691e+24	-1.035644e+24	-9.999388e+23	-9.693913e+23	-9.438442e+23	-9.231656e+23	-9.072489e+23	-8.960120e+23	-8.893969e+23	-8.873695e+23	-8.899193e+23	-8.970595e+23	-9.088269e+23	-9.252823e+23	-9.465104e+23	-9.726208e+23	-1.003748e+24	-1.040053e+24	-1.081723e+24	-1.128972e+24	-1.182045e+24	-1.241216e+24	-1.306788e+24	-1.379102e+24	-1.458529e+24	-1.545479e+24	-1.640401e+24	-1.743785e+24	-1.856164e+24	-1.978117e+24	-2.110273e+24	
-1.509688e+24	-1.434347e+24	-1.366404e+24	-1.305509e+24	-1.251348e+24	-1.203642e+24	-1.162145e+24	-1.126642e+24	-1.096951e+24	-1.072918e+24	-1.054419e+24	-1.041360e+24	-1.033672e+24	-1.031315e+24	-1.034279e+24	-1.042577e+24	-1.056253e+24	-1.075378e+24	-1.100050e+24	-1.130396e+24	-1.166573e+24	-1.208767e+24	-1.257196e+24	-1.312110e+24	-1.373792e+24	-1.442561e+24	-1.518771e+24	-1.602814e+24	-1.695126e+24	-1.796181e+24	-1.906501e+24	-2.026655e+24	-2.157264e+24	-2.298999e+24	-2.452594e+24	
-1.717763e+24	-1.632037e+24	-1.554730e+24	-1.485443e+24	-1.423817e+24	-1.369536e+24	-1.322319e+24	-1.281923e+24	-1.248140e+24	-1.220795e+24	-1.199746e+24	-1.184887e+24	-1.176139e+24	-1.173458e+24	-1.176830e+24	-1.186272e+24	-1.201833e+24	-1.223594e+24	-1.251666e+24	-1.286194e+24	-1.327357e+24	-1.375367e+24	-1.430471e+24	-1.492954e+24	-1.563137e+24	-1.641384e+24	-1.728097e+24	-1.823724e+24	-1.928759e+24	-2.043742e+24	-2.169267e+24	-2.305982e+24	-2.454592e+24	-2.615862e+24	-2.790626e+24	
-1.922841e+24	-1.826881e+24	-1.740344e+24	-1.662785e+24	-1.593802e+24	-1.533040e+24	-1.480187e+24	-1.434968e+24	-1.397151e+24	-1.366541e+24	-1.342980e+24	-1.326346e+24	-1.316554e+24	-1.313553e+24	-1.317327e+24	-1.327897e+24	-1.345316e+24	-1.369674e+24	-1.401098e+24	-1.439749e+24	-1.485826e+24	-1.539567e+24	-1.601250e+24	-1.671192e+24	-1.749755e+24	-1.837343e+24	-1.934409e+24	-2.041453e+24	-2.159027e+24	-2.287738e+24	-2.428249e+24	-2.581286e+24	-2.747637e+24	-2.928162e+24	-3.123790e+24	
