1.885316e+11	1.715213e+11	1.578512e+11	1.463440e+11	1.363776e+11	1.276105e+11	1.198409e+11	1.129343e+11	1.067889e+11	1.013184e+11	9.644450e+10	9.209403e+10	8.819751e+10	8.468883e+10	8.150505e+10	7.858613e+10	7.587459e+10	7.331491e+10	7.085294e+10	6.843502e+10	6.600706e+10	6.351345e+10	6.089585e+10	5.809178e+10	5.503299e+10	5.164357e+10	4.783774e+10	4.351714e+10	3.856757e+10	3.285501e+10	2.622047e+10	1.847363e+10	9.384515e+09	-1.327527e+09	-1.400854e+10	-2.909029e+10	-4.711904e+10	-6.879729e+10	-9.504650e+10	-1.271041e+11	-1.666777e+11	
-3.976207e+25	-3.420314e+25	-2.943804e+25	-2.535616e+25	-2.186277e+25	-1.887680e+25	-1.632893e+25	-1.416005e+25	-1.231981e+25	-1.076550e+25	-9.461041e+24	-8.376167e+24	-7.485696e+24	-6.768961e+24	-6.209326e+24	-5.793804e+24	-5.512751e+24	-5.359643e+24	-5.330926e+24	-5.425936e+24	-5.646876e+24	-5.998875e+24	-6.490102e+24	-7.131957e+24	-7.939338e+24	-8.930984e+24	-1.012991e+25	-1.156394e+25	-1.326636e+25	-1.527667e+25	-1.764155e+25	-2.041586e+25	-2.366401e+25	-2.746138e+25	-3.189610e+25	-3.707110e+25	-4.310648e+25	-5.014232e+25	-5.834191e+25	-6.789556e+25	-7.902500e+25	
-7.943733e+25	-6.833161e+25	-5.881180e+25	-5.065695e+25	-4.367781e+25	-3.771238e+25	-3.262222e+25	-2.828919e+25	-2.461272e+25	-2.150749e+25	-1.890143e+25	-1.673405e+25	-1.495505e+25	-1.352314e+25	-1.240510e+25	-1.157496e+25	-1.101346e+25	-1.070758e+25	-1.065021e+25	-1.084003e+25	-1.128142e+25	-1.198465e+25	-1.296603e+25	-1.424834e+25	-1.586134e+25	-1.784247e+25	-2.023770e+25	-2.310263e+25	-2.650375e+25	-3.051999e+25	-3.524458e+25	-4.078715e+25	-4.727636e+25	-5.486281e+25	-6.372256e+25	-7.406126e+25	-8.611884e+25	-1.001752e+26	-1.165564e+26	-1.356429e+26	-1.578775e+26	
-1.189392e+26	-1.023110e+26	-8.805722e+25	-7.584720e+25	-6.539752e+25	-5.646566e+25	-4.884431e+25	-4.235658e+25	-3.685191e+25	-3.220254e+25	-2.830056e+25	-2.505541e+25	-2.239176e+25	-2.024781e+25	-1.857379e+25	-1.733085e+25	-1.649014e+25	-1.603216e+25	-1.594626e+25	-1.623046e+25	-1.689135e+25	-1.794427e+25	-1.941367e+25	-2.133363e+25	-2.374873e+25	-2.671501e+25	-3.030133e+25	-3.459090e+25	-3.968330e+25	-4.569671e+25	-5.277069e+25	-6.106943e+25	-7.078553e+25	-8.214450e+25	-9.540996e+25	-1.108898e+26	-1.289433e+26	-1.499894e+26	-1.745166e+26	-2.030942e+26	-2.363854e+26	
-1.581818e+26	-1.360672e+26	-1.171106e+26	-1.008720e+26	-8.697462e+25	-7.509580e+25	-6.495988e+25	-5.633161e+25	-4.901075e+25	-4.282737e+25	-3.763798e+25	-3.332213e+25	-2.977965e+25	-2.692833e+25	-2.470198e+25	-2.304895e+25	-2.193086e+25	-2.132177e+25	-2.120753e+25	-2.158550e+25	-2.246444e+25	-2.386477e+25	-2.581897e+25	-2.837240e+25	-3.158433e+25	-3.552930e+25	-4.029887e+25	-4.600374e+25	-5.277631e+25	-6.077377e+25	-7.018173e+25	-8.121853e+25	-9.414034e+25	-1.092471e+26	-1.268893e+26	-1.474765e+26	-1.714865e+26	-1.994765e+26	-2.320962e+26	-2.701026e+26	-3.143778e+26	
-1.970797e+26	-1.695270e+26	-1.459089e+26	-1.256771e+26	-1.083623e+26	-9.356235e+25	-8.093394e+25	-7.018392e+25	-6.106281e+25	-5.335890e+25	-4.689340e+25	-4.151626e+25	-3.710266e+25	-3.355018e+25	-3.077636e+25	-2.871684e+25	-2.732381e+25	-2.656493e+25	-2.642260e+25	-2.689351e+25	-2.798860e+25	-2.973327e+25	-3.216802e+25	-3.534936e+25	-3.935112e+25	-4.426619e+25	-5.020863e+25	-5.731636e+25	-6.575435e+25	-7.571844e+25	-8.743987e+25	-1.011907e+26	-1.172901e+26	-1.361116e+26	-1.580922e+26	-1.837419e+26	-2.136561e+26	-2.485291e+26	-2.891702e+26	-3.365226e+26	-3.916854e+26	
-2.355489e+26	-2.026180e+26	-1.743897e+26	-1.502088e+26	-1.295141e+26	-1.118254e+26	-9.673192e+25	-8.388355e+25	-7.298203e+25	-6.377435e+25	-5.604681e+25	-4.962007e+25	-4.434495e+25	-4.009904e+25	-3.678379e+25	-3.432225e+25	-3.265730e+25	-3.175030e+25	-3.158019e+25	-3.214302e+25	-3.345186e+25	-3.553708e+25	-3.844709e+25	-4.224942e+25	-4.703231e+25	-5.290678e+25	-6.000916e+25	-6.850429e+25	-7.858934e+25	-9.049838e+25	-1.045078e+26	-1.209427e+26	-1.401846e+26	-1.626801e+26	-1.889512e+26	-2.196076e+26	-2.553610e+26	-2.970410e+26	-3.456150e+26	-4.022105e+26	-4.681408e+26	
-2.735064e+26	-2.352689e+26	-2.024918e+26	-1.744143e+26	-1.503847e+26	-1.298455e+26	-1.123198e+26	-9.740098e+25	-8.474273e+25	-7.405128e+25	-6.507849e+25	-5.761610e+25	-5.149093e+25	-4.656081e+25	-4.271132e+25	-3.985312e+25	-3.791987e+25	-3.686671e+25	-3.666918e+25	-3.732271e+25	-3.884247e+25	-4.126371e+25	-4.464265e+25	-4.905771e+25	-5.461134e+25	-6.143245e+25	-6.967935e+25	-7.954343e+25	-9.125364e+25	-1.050818e+26	-1.213487e+26	-1.404321e+26	-1.627747e+26	-1.888952e+26	-2.193997e+26	-2.549963e+26	-2.965112e+26	-3.449077e+26	-4.013092e+26	-4.670248e+26	-5.435795e+26	
-3.108711e+26	-2.674098e+26	-2.301549e+26	-1.982416e+26	-1.709293e+26	-1.475841e+26	-1.276642e+26	-1.107073e+26	-9.631974e+25	-8.416769e+25	-7.396909e+25	-6.548724e+25	-5.852529e+25	-5.292165e+25	-4.854627e+25	-4.529760e+25	-4.310024e+25	-4.190320e+25	-4.167869e+25	-4.242150e+25	-4.414887e+25	-4.690090e+25	-5.074145e+25	-5.575966e+25	-6.207199e+25	-6.982496e+25	-7.919849e+25	-9.041014e+25	-1.037201e+26	-1.194374e+26	-1.379266e+26	-1.596170e+26	-1.850119e+26	-2.147008e+26	-2.493727e+26	-2.898323e+26	-3.370186e+26	-3.920268e+26	-4.561335e+26	-5.308267e+26	-6.178398e+26	
-3.475635e+26	-2.989724e+26	-2.573202e+26	-2.216402e+26	-1.911042e+26	-1.650036e+26	-1.427325e+26	-1.237741e+26	-1.076884e+26	-9.410207e+25	-8.269972e+25	-7.321675e+25	-6.543307e+25	-5.916803e+25	-5.427622e+25	-5.064411e+25	-4.818739e+25	-4.684906e+25	-4.659805e+25	-4.742854e+25	-4.935980e+25	-5.243665e+25	-5.673050e+25	-6.234101e+25	-6.939839e+25	-7.806645e+25	-8.854634e+25	-1.010813e+26	-1.159623e+26	-1.335346e+26	-1.542062e+26	-1.784567e+26	-2.068490e+26	-2.400421e+26	-2.788064e+26	-3.240414e+26	-3.767972e+26	-4.382980e+26	-5.099713e+26	-5.934805e+26	-6.907639e+26	
