-5.641518e-18	-1.991078e-18	1.246846e-18	4.032424e-18	6.391563e-18	8.375495e-18	1.004130e-17	1.144317e-17	1.262916e-17	1.364040e-17	1.451159e-17	1.527185e-17	1.594575e-17	1.655417e-17	1.711520e-17	1.764475e-17	1.815725e-17	1.866606e-17	1.918396e-17	1.972353e-17	2.029745e-17	2.091888e-17	2.160164e-17	2.236059e-17	2.321178e-17	2.417274e-17	2.526265e-17	2.650244e-17	2.791489e-17	2.952453e-17	3.135728e-17	3.343988e-17	3.579857e-17	3.845708e-17	4.143297e-17	4.473174e-17	4.833692e-17	5.219338e-17	5.617926e-17	6.005782e-17	6.339427e-17	
-1.810978e-02	-1.555303e-02	-1.335726e-02	-1.147149e-02	-9.851958e-03	-8.461085e-03	-7.266586e-03	-6.240736e-03	-5.359728e-03	-4.603115e-03	-3.953335e-03	-3.395308e-03	-2.916082e-03	-2.504536e-03	-2.151118e-03	-1.847626e-03	-1.587014e-03	-1.363236e-03	-1.171098e-03	-1.006139e-03	-8.645319e-04	-7.429897e-04	-6.386916e-04	-5.492168e-04	-4.724889e-04	-4.067269e-04	-3.504047e-04	-3.022150e-04	-2.610395e-04	-2.259224e-04	-1.960487e-04	-1.707252e-04	-1.493640e-04	-1.314694e-04	-1.166261e-04	-1.044895e-04	-9.477808e-05	-8.726634e-05	-8.177997e-05	-7.819163e-05	-7.641804e-05	
-3.622575e-02	-3.111138e-02	-2.671908e-02	-2.294689e-02	-1.970728e-02	-1.692506e-02	-1.453566e-02	-1.248361e-02	-1.072129e-02	-9.207803e-03	-7.908021e-03	-6.791776e-03	-5.833161e-03	-5.009929e-03	-4.302972e-03	-3.695883e-03	-3.174571e-03	-2.726939e-03	-2.342596e-03	-2.012622e-03	-1.729359e-03	-1.486233e-03	-1.277601e-03	-1.098621e-03	-9.451393e-04	-8.135929e-04	-7.009292e-04	-6.045334e-04	-5.221682e-04	-4.519220e-04	-3.921645e-04	-3.415087e-04	-2.987790e-04	-2.629837e-04	-2.332920e-04	-2.090148e-04	-1.895886e-04	-1.745625e-04	-1.635879e-04	-1.564100e-04	-1.528622e-04	
-5.435412e-02	-4.668037e-02	-4.009003e-02	-3.443015e-02	-2.956935e-02	-2.539483e-02	-2.180970e-02	-1.873074e-02	-1.608652e-02	-1.381564e-02	-1.186541e-02	-1.019057e-02	-8.752235e-03	-7.517035e-03	-6.456297e-03	-5.545404e-03	-4.763214e-03	-4.091574e-03	-3.514895e-03	-3.019793e-03	-2.594778e-03	-2.229985e-03	-1.916948e-03	-1.648402e-03	-1.418113e-03	-1.220737e-03	-1.051693e-03	-9.070584e-04	-7.834754e-04	-6.780761e-04	-5.884143e-04	-5.124090e-04	-4.482962e-04	-3.945880e-04	-3.500377e-04	-3.136115e-04	-2.844639e-04	-2.619184e-04	-2.454518e-04	-2.346818e-04	-2.293586e-04	
-7.250108e-02	-6.226534e-02	-5.347471e-02	-4.592518e-02	-3.944153e-02	-3.387328e-02	-2.909120e-02	-2.498429e-02	-2.145725e-02	-1.842820e-02	-1.582686e-02	-1.359284e-02	-1.167430e-02	-1.002671e-02	-8.611832e-03	-7.396823e-03	-6.353487e-03	-5.457609e-03	-4.688397e-03	-4.027998e-03	-3.461085e-03	-2.974500e-03	-2.556951e-03	-2.198746e-03	-1.891572e-03	-1.628299e-03	-1.402817e-03	-1.209894e-03	-1.045051e-03	-9.044623e-04	-7.848655e-04	-6.834847e-04	-5.979669e-04	-5.263273e-04	-4.669032e-04	-4.183155e-04	-3.794365e-04	-3.493639e-04	-3.273996e-04	-3.130340e-04	-3.059336e-04	
-9.067287e-02	-7.787163e-02	-6.687771e-02	-5.743595e-02	-4.932723e-02	-4.236334e-02	-3.638267e-02	-3.124640e-02	-2.683533e-02	-2.304708e-02	-1.979373e-02	-1.699978e-02	-1.460037e-02	-1.253983e-02	-1.077032e-02	-9.250775e-03	-7.945936e-03	-6.825514e-03	-5.863505e-03	-5.037583e-03	-4.328577e-03	-3.720034e-03	-3.197830e-03	-2.749844e-03	-2.365679e-03	-2.036419e-03	-1.754422e-03	-1.513144e-03	-1.306984e-03	-1.131158e-03	-9.815856e-04	-8.547945e-04	-7.478423e-04	-6.582469e-04	-5.839287e-04	-5.231629e-04	-4.745392e-04	-4.369291e-04	-4.094596e-04	-3.914934e-04	-3.826133e-04	
-1.088758e-01	-9.350463e-02	-8.030364e-02	-6.896642e-02	-5.922984e-02	-5.086793e-02	-4.368661e-02	-3.751922e-02	-3.222262e-02	-2.767386e-02	-2.376739e-02	-2.041254e-02	-1.753145e-02	-1.505724e-02	-1.293249e-02	-1.110790e-02	-9.541110e-03	-8.195759e-03	-7.040624e-03	-6.048895e-03	-5.197554e-03	-4.466844e-03	-3.839805e-03	-3.301884e-03	-2.840597e-03	-2.445237e-03	-2.106628e-03	-1.816913e-03	-1.569366e-03	-1.358242e-03	-1.178642e-03	-1.026397e-03	-8.979743e-04	-7.903922e-04	-7.011543e-04	-6.281896e-04	-5.698045e-04	-5.246441e-04	-4.916601e-04	-4.700870e-04	-4.594242e-04	
-1.271161e-01	-1.091697e-01	-9.375715e-02	-8.052057e-02	-6.915280e-02	-5.938999e-02	-5.100557e-02	-4.380493e-02	-3.762097e-02	-3.231015e-02	-2.774922e-02	-2.383232e-02	-2.046854e-02	-1.757982e-02	-1.509911e-02	-1.296884e-02	-1.113956e-02	-9.568819e-03	-8.220161e-03	-7.062284e-03	-6.068316e-03	-5.215188e-03	-4.483099e-03	-3.855059e-03	-3.316490e-03	-2.854895e-03	-2.459558e-03	-2.121306e-03	-1.832286e-03	-1.585793e-03	-1.376104e-03	-1.198353e-03	-1.048415e-03	-9.228090e-04	-8.186209e-04	-7.334321e-04	-6.652656e-04	-6.125393e-04	-5.740294e-04	-5.488421e-04	-5.363930e-04	
-1.454001e-01	-1.248724e-01	-1.072429e-01	-9.210243e-02	-7.909954e-02	-6.793248e-02	-5.834207e-02	-5.010571e-02	-4.303226e-02	-3.695755e-02	-3.174059e-02	-2.726029e-02	-2.341268e-02	-2.010846e-02	-1.727093e-02	-1.483424e-02	-1.274184e-02	-1.094517e-02	-9.402526e-03	-8.078104e-03	-6.941166e-03	-5.965326e-03	-5.127936e-03	-4.409560e-03	-3.793525e-03	-3.265535e-03	-2.813334e-03	-2.426428e-03	-2.095837e-03	-1.813889e-03	-1.574039e-03	-1.370721e-03	-1.199216e-03	-1.055543e-03	-9.363690e-04	-8.389270e-04	-7.609556e-04	-7.006452e-04	-6.565962e-04	-6.277861e-04	-6.135463e-04	
-1.637342e-01	-1.406181e-01	-1.207657e-01	-1.037160e-01	-8.907356e-02	-7.649839e-02	-6.569868e-02	-5.642377e-02	-4.845840e-02	-4.161770e-02	-3.574290e-02	-3.069767e-02	-2.636489e-02	-2.264402e-02	-1.944870e-02	-1.670476e-02	-1.434852e-02	-1.232530e-02	-1.058813e-02	-9.096708e-03	-7.816409e-03	-6.717521e-03	-5.774541e-03	-4.965581e-03	-4.271868e-03	-3.677301e-03	-3.168080e-03	-2.732388e-03	-2.360111e-03	-2.042610e-03	-1.772516e-03	-1.543561e-03	-1.350430e-03	-1.188642e-03	-1.054440e-03	-9.447111e-04	-8.569079e-04	-7.889928e-04	-7.393894e-04	-7.069464e-04	-6.909111e-04	
