2.93507e-16 	3.43309e-16 	3.60347e-16 	3.43307e-16 	2.93136e-16 	
6.48220e-02 	3.23310e-02 	2.36782e-02 	3.23310e-02 	6.48220e-02 	
1.28929e-01 	6.42691e-02 	4.70599e-02 	6.42691e-02 	1.28929e-01 	
1.91637e-01 	9.54406e-02 	6.98641e-02 	9.54406e-02 	1.91637e-01 	
2.52326e-01 	1.25510e-01 	9.18386e-02 	1.25510e-01 	2.52326e-01 	
3.10463e-01 	1.54193e-01 	1.12772e-01 	1.54193e-01 	3.10463e-01 	
3.65622e-01 	1.81268e-01 	1.32500e-01 	1.81268e-01 	3.65622e-01 	
4.17492e-01 	2.06579e-01 	1.50910e-01 	2.06579e-01 	4.17492e-01 	
4.65883e-01 	2.30039e-01 	1.67939e-01 	2.30039e-01 	4.65883e-01 	
5.10710e-01 	2.51619e-01 	1.83571e-01 	2.51619e-01 	5.10710e-01 	
5.51988e-01 	2.71342e-01 	1.97827e-01 	2.71342e-01 	5.51988e-01 	
5.89810e-01 	2.89274e-01 	2.10758e-01 	2.89274e-01 	5.89810e-01 	
6.24327e-01 	3.05508e-01 	2.22440e-01 	3.05508e-01 	6.24327e-01 	
6.55733e-01 	3.20159e-01 	2.32959e-01 	3.20159e-01 	6.55733e-01 	
6.84246e-01 	3.33353e-01 	2.42410e-01 	3.33353e-01 	6.84246e-01 	
7.10094e-01 	3.45217e-01 	2.50890e-01 	3.45217e-01 	7.10094e-01 	
7.33507e-01 	3.55877e-01 	2.58494e-01 	3.55877e-01 	7.33507e-01 	
7.54706e-01 	3.65453e-01 	2.65312e-01 	3.65453e-01 	7.54706e-01 	
7.73764e-01 	3.73992e-01 	2.71378e-01 	3.73992e-01 	7.73764e-01 	
7.82177e-01 	3.77407e-01 	2.73731e-01 	3.77407e-01 	7.82177e-01 	
3.81868e-01 	1.84028e-01 	1.33431e-01 	1.84028e-01 	3.81868e-01 	
-7.29737e-01 	-3.51842e-01 	-2.55139e-01 	-3.51842e-01 	-7.29737e-01 	
-7.81667e-01 	-3.77479e-01 	-2.73844e-01 	-3.77479e-01 	-7.81667e-01 	
-7.64528e-01 	-3.69864e-01 	-2.68447e-01 	-3.69864e-01 	-7.64528e-01 	
-7.44370e-01 	-3.60794e-01 	-2.61996e-01 	-3.60794e-01 	-7.44370e-01 	
-7.22090e-01 	-3.50689e-01 	-2.54796e-01 	-3.50689e-01 	-7.22090e-01 	
