-4.528273e+25	-4.532140e+25	-4.536414e+25	-4.541087e+25	-4.546154e+25	-4.551610e+25	-4.557449e+25	-4.563667e+25	-4.570258e+25	-4.577217e+25	-4.584540e+25	-4.592222e+25	-4.600259e+25	-4.608646e+25	-4.617380e+25	-4.626457e+25	-4.635872e+25	-4.645623e+25	-4.655705e+25	-4.666116e+25	-4.676852e+25	-4.687911e+25	-4.699290e+25	-4.710986e+25	-4.722996e+25	-4.735318e+25	-4.747951e+25	-4.760891e+25	-4.774138e+25	-4.787689e+25	-4.801543e+25	-4.815699e+25	-4.830155e+25	-4.844911e+25	-4.859964e+25	-4.875316e+25	-4.890964e+25	-4.906909e+25	-4.923150e+25	-4.939687e+25	-4.956521e+25	-4.973651e+25	-4.991077e+25	-5.008801e+25	-5.026822e+25	-5.045142e+25	-5.063762e+25	-5.082682e+25	-5.101905e+25	-5.121431e+25	-5.141261e+25	-5.161399e+25	-5.181845e+25	-5.202602e+25	-5.223673e+25	-5.245058e+25	-5.266762e+25	
-1.937420e+39	-1.868210e+39	-1.799003e+39	-1.729797e+39	-1.660593e+39	-1.591390e+39	-1.522189e+39	-1.452989e+39	-1.383790e+39	-1.314593e+39	-1.245396e+39	-1.176201e+39	-1.107007e+39	-1.037814e+39	-9.686223e+38	-8.994312e+38	-8.302409e+38	-7.610514e+38	-6.918627e+38	-6.226745e+38	-5.534870e+38	-4.843000e+38	-4.151134e+38	-3.459272e+38	-2.767414e+38	-2.075558e+38	-1.383704e+38	-6.918518e+37	-1.860131e+30	6.918518e+37	1.383704e+38	2.075558e+38	2.767414e+38	3.459272e+38	4.151134e+38	4.843000e+38	5.534870e+38	6.226745e+38	6.918627e+38	7.610514e+38	8.302409e+38	8.994312e+38	9.686223e+38	1.037814e+39	1.107007e+39	1.176201e+39	1.245396e+39	1.314593e+39	1.383790e+39	1.452989e+39	1.522189e+39	1.591390e+39	1.660593e+39	1.729797e+39	1.799003e+39	1.868210e+39	1.937420e+39	
-3.871897e+39	-3.733584e+39	-3.595274e+39	-3.456968e+39	-3.318664e+39	-3.180364e+39	-3.042066e+39	-2.903771e+39	-2.765479e+39	-2.627189e+39	-2.488902e+39	-2.350617e+39	-2.212334e+39	-2.074053e+39	-1.935774e+39	-1.797497e+39	-1.659221e+39	-1.520948e+39	-1.382675e+39	-1.244404e+39	-1.106134e+39	-9.678647e+38	-8.295966e+38	-6.913293e+38	-5.530627e+38	-4.147966e+38	-2.765308e+38	-1.382653e+38	-3.716627e+30	1.382653e+38	2.765308e+38	4.147965e+38	5.530627e+38	6.913293e+38	8.295966e+38	9.678647e+38	1.106134e+39	1.244404e+39	1.382675e+39	1.520948e+39	1.659221e+39	1.797497e+39	1.935774e+39	2.074053e+39	2.212334e+39	2.350617e+39	2.488902e+39	2.627189e+39	2.765479e+39	2.903771e+39	3.042066e+39	3.180364e+39	3.318664e+39	3.456968e+39	3.595274e+39	3.733584e+39	3.871897e+39	
-5.800497e+39	-5.593290e+39	-5.386088e+39	-5.178891e+39	-4.971699e+39	-4.764510e+39	-4.557327e+39	-4.350147e+39	-4.142971e+39	-3.935799e+39	-3.728630e+39	-3.521465e+39	-3.314303e+39	-3.107144e+39	-2.899988e+39	-2.692835e+39	-2.485684e+39	-2.278536e+39	-2.071389e+39	-1.864245e+39	-1.657102e+39	-1.449961e+39	-1.242821e+39	-1.035682e+39	-8.285447e+38	-6.214079e+38	-4.142716e+38	-2.071357e+38	-5.565980e+30	2.071357e+38	4.142716e+38	6.214079e+38	8.285447e+38	1.035682e+39	1.242821e+39	1.449961e+39	1.657102e+39	1.864245e+39	2.071389e+39	2.278536e+39	2.485684e+39	2.692835e+39	2.899988e+39	3.107144e+39	3.314303e+39	3.521465e+39	3.728630e+39	3.935799e+39	4.142971e+39	4.350147e+39	4.557327e+39	4.764510e+39	4.971699e+39	5.178891e+39	5.386088e+39	5.593290e+39	5.800497e+39	
-7.720298e+39	-7.444512e+39	-7.168732e+39	-6.892959e+39	-6.617192e+39	-6.341430e+39	-6.065675e+39	-5.789924e+39	-5.514179e+39	-5.238439e+39	-4.962704e+39	-4.686973e+39	-4.411246e+39	-4.135523e+39	-3.859805e+39	-3.584089e+39	-3.308377e+39	-3.032668e+39	-2.756962e+39	-2.481259e+39	-2.205557e+39	-1.929858e+39	-1.654161e+39	-1.378465e+39	-1.102770e+39	-8.270769e+38	-5.513842e+38	-2.756920e+38	-7.404624e+30	2.756919e+38	5.513842e+38	8.270769e+38	1.102770e+39	1.378465e+39	1.654161e+39	1.929858e+39	2.205557e+39	2.481259e+39	2.756962e+39	3.032668e+39	3.308377e+39	3.584089e+39	3.859804e+39	4.135523e+39	4.411246e+39	4.686973e+39	4.962704e+39	5.238439e+39	5.514179e+39	5.789924e+39	6.065675e+39	6.341430e+39	6.617192e+39	6.892959e+39	7.168732e+39	7.444512e+39	7.720298e+39	
-9.628398e+39	-9.284451e+39	-8.940512e+39	-8.596581e+39	-8.252657e+39	-7.908741e+39	-7.564831e+39	-7.220929e+39	-6.877032e+39	-6.533142e+39	-6.189258e+39	-5.845379e+39	-5.501505e+39	-5.157637e+39	-4.813773e+39	-4.469913e+39	-4.126058e+39	-3.782206e+39	-3.438358e+39	-3.094513e+39	-2.750671e+39	-2.406832e+39	-2.062995e+39	-1.719159e+39	-1.375325e+39	-1.031493e+39	-6.876614e+38	-3.438306e+38	-9.229049e+30	3.438305e+38	6.876614e+38	1.031493e+39	1.375325e+39	1.719159e+39	2.062995e+39	2.406832e+39	2.750671e+39	3.094513e+39	3.438358e+39	3.782206e+39	4.126058e+39	4.469913e+39	4.813773e+39	5.157637e+39	5.501505e+39	5.845379e+39	6.189257e+39	6.533142e+39	6.877032e+39	7.220929e+39	7.564831e+39	7.908741e+39	8.252657e+39	8.596581e+39	8.940512e+39	9.284451e+39	9.628398e+39	
-1.152192e+40	-1.111034e+40	-1.069876e+40	-1.028719e+40	-9.875632e+39	-9.464081e+39	-9.052539e+39	-8.641004e+39	-8.229477e+39	-7.817958e+39	-7.406445e+39	-6.994939e+39	-6.583439e+39	-6.171945e+39	-5.760457e+39	-5.348973e+39	-4.937495e+39	-4.526021e+39	-4.114552e+39	-3.703086e+39	-3.291623e+39	-2.880164e+39	-2.468707e+39	-2.057252e+39	-1.645799e+39	-1.234348e+39	-8.228982e+38	-4.114489e+38	-1.103575e+31	4.114489e+38	8.228982e+38	1.234348e+39	1.645799e+39	2.057252e+39	2.468707e+39	2.880164e+39	3.291623e+39	3.703086e+39	4.114552e+39	4.526021e+39	4.937495e+39	5.348973e+39	5.760457e+39	6.171945e+39	6.583439e+39	6.994939e+39	7.406445e+39	7.817958e+39	8.229477e+39	8.641004e+39	9.052539e+39	9.464081e+39	9.875632e+39	1.028719e+40	1.069876e+40	1.111034e+40	1.152192e+40	
-1.339804e+40	-1.291943e+40	-1.244084e+40	-1.196225e+40	-1.148368e+40	-1.100512e+40	-1.052657e+40	-1.004802e+40	-9.569487e+39	-9.090960e+39	-8.612440e+39	-8.133929e+39	-7.655425e+39	-7.176927e+39	-6.698436e+39	-6.219951e+39	-5.741472e+39	-5.262998e+39	-4.784528e+39	-4.306063e+39	-3.827602e+39	-3.349144e+39	-2.870689e+39	-2.392237e+39	-1.913787e+39	-1.435339e+39	-9.568916e+38	-4.784456e+38	-1.282129e+31	4.784456e+38	9.568916e+38	1.435339e+39	1.913787e+39	2.392237e+39	2.870689e+39	3.349144e+39	3.827601e+39	4.306063e+39	4.784528e+39	5.262998e+39	5.741472e+39	6.219951e+39	6.698436e+39	7.176927e+39	7.655425e+39	8.133929e+39	8.612440e+39	9.090959e+39	9.569487e+39	1.004802e+40	1.052657e+40	1.100512e+40	1.148368e+40	1.196225e+40	1.244084e+40	1.291943e+40	1.339804e+40	
-1.525393e+40	-1.470903e+40	-1.416415e+40	-1.361927e+40	-1.307441e+40	-1.252956e+40	-1.198471e+40	-1.143988e+40	-1.089506e+40	-1.035025e+40	-9.805445e+39	-9.260650e+39	-8.715863e+39	-8.171084e+39	-7.626313e+39	-7.081547e+39	-6.536789e+39	-5.992036e+39	-5.447288e+39	-4.902545e+39	-4.357807e+39	-3.813073e+39	-3.268342e+39	-2.723613e+39	-2.178888e+39	-1.634164e+39	-1.089442e+39	-5.447207e+38	-1.458232e+31	5.447207e+38	1.089442e+39	1.634164e+39	2.178888e+39	2.723613e+39	3.268341e+39	3.813073e+39	4.357807e+39	4.902545e+39	5.447288e+39	5.992036e+39	6.536789e+39	7.081547e+39	7.626313e+39	8.171084e+39	8.715863e+39	9.260650e+39	9.805445e+39	1.035025e+40	1.089506e+40	1.143988e+40	1.198471e+40	1.252956e+40	1.307441e+40	1.361927e+40	1.416415e+40	1.470903e+40	1.525393e+40	
-1.708686e+40	-1.647649e+40	-1.586613e+40	-1.525578e+40	-1.464545e+40	-1.403513e+40	-1.342482e+40	-1.281452e+40	-1.220423e+40	-1.159396e+40	-1.098369e+40	-1.037343e+40	-9.763182e+39	-9.152942e+39	-8.542709e+39	-7.932484e+39	-7.322266e+39	-6.712055e+39	-6.101849e+39	-5.491649e+39	-4.881453e+39	-4.271262e+39	-3.661075e+39	-3.050891e+39	-2.440709e+39	-1.830530e+39	-1.220352e+39	-6.101760e+38	-1.631541e+31	6.101760e+38	1.220352e+39	1.830530e+39	2.440709e+39	3.050891e+39	3.661075e+39	4.271262e+39	4.881453e+39	5.491649e+39	6.101849e+39	6.712055e+39	7.322266e+39	7.932484e+39	8.542709e+39	9.152942e+39	9.763182e+39	1.037343e+40	1.098369e+40	1.159396e+40	1.220423e+40	1.281452e+40	1.342482e+40	1.403513e+40	1.464545e+40	1.525578e+40	1.586613e+40	1.647649e+40	1.708686e+40	
