-4.390236e-16	-4.356294e-16	-4.323747e-16	-4.293612e-16	-4.266081e-16	-4.241010e-16	-4.218166e-16	-4.197364e-16	-4.178548e-16	-4.161867e-16	-4.147770e-16	-4.137143e-16	-4.131554e-16	-4.133646e-16	-4.147822e-16	
-3.745444e-02	-3.263875e-02	-2.833924e-02	-2.449635e-02	-2.106111e-02	-1.799402e-02	-1.526412e-02	-1.284825e-02	-1.073058e-02	-8.902165e-03	-7.360796e-03	-6.110917e-03	-5.163740e-03	-4.537505e-03	-4.257901e-03	
-7.493849e-02	-6.530327e-02	-5.670079e-02	-4.901188e-02	-4.213858e-02	-3.600185e-02	-3.053972e-02	-2.570591e-02	-2.146869e-02	-1.781021e-02	-1.472603e-02	-1.222504e-02	-1.032968e-02	-9.076438e-03	-8.516711e-03	
-1.124819e-01	-9.801943e-02	-8.510704e-02	-7.356586e-02	-6.324883e-02	-5.403731e-02	-4.583833e-02	-3.858240e-02	-3.222191e-02	-2.673005e-02	-2.210016e-02	-1.834560e-02	-1.550003e-02	-1.361823e-02	-1.277734e-02	
-1.501145e-01	-1.308133e-01	-1.135806e-01	-9.817767e-02	-8.440838e-02	-7.211437e-02	-6.117156e-02	-5.148722e-02	-4.299784e-02	-3.566762e-02	-2.948767e-02	-2.447583e-02	-2.067702e-02	-1.816433e-02	-1.704072e-02	
-1.878667e-01	-1.637112e-01	-1.421441e-01	-1.228669e-01	-1.056339e-01	-9.024712e-02	-7.655114e-02	-6.443000e-02	-5.380418e-02	-4.462893e-02	-3.689310e-02	-3.061902e-02	-2.586289e-02	-2.271620e-02	-2.130776e-02	
-2.257690e-01	-1.967398e-01	-1.708209e-01	-1.476535e-01	-1.269425e-01	-1.084498e-01	-9.198898e-02	-7.742045e-02	-6.464876e-02	-5.362007e-02	-4.432105e-02	-3.677848e-02	-3.105993e-02	-2.727530e-02	-2.557940e-02	
-2.638529e-01	-2.299263e-01	-1.996344e-01	-1.725576e-01	-1.483512e-01	-1.267371e-01	-1.074972e-01	-9.046851e-02	-7.553950e-02	-6.264726e-02	-5.177619e-02	-4.295761e-02	-3.627045e-02	-3.184316e-02	-2.985662e-02	
-3.021500e-01	-2.632985e-01	-2.286086e-01	-1.975999e-01	-1.698779e-01	-1.451238e-01	-1.230881e-01	-1.035843e-01	-8.648453e-02	-7.171683e-02	-5.926332e-02	-4.915985e-02	-4.149682e-02	-3.642129e-02	-3.414037e-02	
-3.406932e-01	-2.968849e-01	-2.577682e-01	-2.228017e-01	-1.915404e-01	-1.636251e-01	-1.387745e-01	-1.167782e-01	-9.749218e-02	-8.083527e-02	-6.678732e-02	-5.538875e-02	-4.674148e-02	-4.101128e-02	-3.843166e-02	
-3.795161e-01	-3.307147e-01	-2.871386e-01	-2.481847e-01	-2.133574e-01	-1.822567e-01	-1.545693e-01	-1.300609e-01	-1.085710e-01	-9.000925e-02	-7.435323e-02	-6.164795e-02	-5.200690e-02	-4.561474e-02	-4.273152e-02	
-4.186533e-01	-3.648181e-01	-3.167458e-01	-2.737713e-01	-2.353480e-01	-2.010348e-01	-1.704860e-01	-1.434434e-01	-1.197298e-01	-9.924568e-02	-8.196626e-02	-6.794120e-02	-5.729567e-02	-5.023333e-02	-4.704099e-02	
-4.581409e-01	-3.992265e-01	-3.466170e-01	-2.995849e-01	-2.575321e-01	-2.199761e-01	-1.865386e-01	-1.569370e-01	-1.309777e-01	-1.085517e-01	-8.963178e-02	-7.427238e-02	-6.261045e-02	-5.486878e-02	-5.136117e-02	
-4.980160e-01	-4.339721e-01	-3.767802e-01	-3.256496e-01	-2.799304e-01	-2.390980e-01	-2.027415e-01	-1.705537e-01	-1.423243e-01	-1.179346e-01	-9.735536e-02	-8.064553e-02	-6.795399e-02	-5.952286e-02	-5.569319e-02	
-5.383175e-01	-4.690889e-01	-4.072647e-01	-3.519906e-01	-3.025641e-01	-2.584185e-01	-2.191097e-01	-1.843058e-01	-1.537793e-01	-1.274022e-01	-1.051428e-01	-8.706485e-02	-7.332917e-02	-6.419745e-02	-6.003822e-02	
-5.790860e-01	-5.046121e-01	-4.381011e-01	-3.786341e-01	-3.254558e-01	-2.779566e-01	-2.356590e-01	-1.982060e-01	-1.653531e-01	-1.369626e-01	-1.130003e-01	-9.353472e-02	-7.873899e-02	-6.889447e-02	-6.439749e-02	
-6.203640e-01	-5.405789e-01	-4.693215e-01	-4.056078e-01	-3.486289e-01	-2.977322e-01	-2.524059e-01	-2.122680e-01	-1.770566e-01	-1.466241e-01	-1.209340e-01	-1.000597e-01	-8.418660e-02	-7.361596e-02	-6.877228e-02	
-6.621964e-01	-5.770280e-01	-5.009594e-01	-4.329406e-01	-3.721082e-01	-3.177659e-01	-2.693678e-01	-2.265060e-01	-1.889011e-01	-1.563957e-01	-1.289507e-01	-1.066447e-01	-8.967529e-02	-7.836405e-02	-7.316393e-02	
-7.046301e-01	-6.140006e-01	-5.330506e-01	-4.606630e-01	-3.959197e-01	-3.380798e-01	-2.865628e-01	-2.409347e-01	-2.008985e-01	-1.662866e-01	-1.370575e-01	-1.132948e-01	-9.520855e-02	-8.314098e-02	-7.757386e-02	
-7.477150e-01	-6.515400e-01	-5.656324e-01	-4.888073e-01	-4.200908e-01	-3.586971e-01	-3.040103e-01	-2.555702e-01	-2.130616e-01	-1.763068e-01	-1.452618e-01	-1.200152e-01	-1.007900e-01	-8.794912e-02	-8.200355e-02	
-7.915040e-01	-6.896923e-01	-5.987447e-01	-5.174078e-01	-4.446508e-01	-3.796424e-01	-3.217308e-01	-2.704291e-01	-2.254037e-01	-1.864667e-01	-1.535715e-01	-1.268118e-01	-1.064237e-01	-9.279098e-02	-8.645458e-02	
-8.360532e-01	-7.285062e-01	-6.324299e-01	-5.465008e-01	-4.696308e-01	-4.009419e-01	-3.397461e-01	-2.855293e-01	-2.379392e-01	-1.967775e-01	-1.619950e-01	-1.336906e-01	-1.121135e-01	-9.766922e-02	-9.092863e-02	
-8.814226e-01	-7.680339e-01	-6.667330e-01	-5.761252e-01	-4.950637e-01	-4.226235e-01	-3.580794e-01	-3.008897e-01	-2.506833e-01	-2.072511e-01	-1.705413e-01	-1.406581e-01	-1.178641e-01	-1.025867e-01	-9.542746e-02	
-9.276762e-01	-8.083313e-01	-7.017024e-01	-6.063224e-01	-5.209850e-01	-4.447169e-01	-3.767555e-01	-3.165307e-01	-2.636522e-01	-2.179001e-01	-1.792198e-01	-1.477210e-01	-1.236801e-01	-1.075464e-01	-9.995299e-02	
-9.748827e-01	-8.494579e-01	-7.373898e-01	-6.371370e-01	-5.474325e-01	-4.672543e-01	-3.958010e-01	-3.324741e-01	-2.768634e-01	-2.287381e-01	-1.880409e-01	-1.548869e-01	-1.295664e-01	-1.125516e-01	-1.045072e-01	
-1.023116e+00	-8.914782e-01	-7.738507e-01	-6.686167e-01	-5.744471e-01	-4.902699e-01	-4.152445e-01	-3.487432e-01	-2.903357e-01	-2.397798e-01	-1.970155e-01	-1.621636e-01	-1.355286e-01	-1.176057e-01	-1.090924e-01	
-1.072455e+00	-9.344614e-01	-8.111453e-01	-7.008131e-01	-6.020728e-01	-5.138008e-01	-4.351169e-01	-3.653633e-01	-3.040892e-01	-2.510409e-01	-2.061556e-01	-1.695598e-01	-1.415726e-01	-1.227126e-01	-1.137108e-01	
-1.122987e+00	-9.784824e-01	-8.493382e-01	-7.337821e-01	-6.303569e-01	-5.378872e-01	-4.554516e-01	-3.823617e-01	-3.181458e-01	-2.625385e-01	-2.154740e-01	-1.770847e-01	-1.477045e-01	-1.278763e-01	-1.183649e-01	
-1.174805e+00	-1.023622e+00	-8.885000e-01	-7.675840e-01	-6.593512e-01	-5.625725e-01	-4.762847e-01	-3.997679e-01	-3.325293e-01	-2.742911e-01	-2.249846e-01	-1.847483e-01	-1.539312e-01	-1.331011e-01	-1.230576e-01	
-1.228009e+00	-1.069970e+00	-9.287069e-01	-8.022846e-01	-6.891116e-01	-5.879039e-01	-4.976555e-01	-4.176143e-01	-3.472654e-01	-2.863187e-01	-2.347025e-01	-1.925614e-01	-1.602602e-01	-1.383919e-01	-1.277917e-01	
-1.282712e+00	-1.117621e+00	-9.700425e-01	-8.379556e-01	-7.196992e-01	-6.139331e-01	-5.196069e-01	-4.359358e-01	-3.623822e-01	-2.986433e-01	-2.446443e-01	-2.005361e-01	-1.666996e-01	-1.437538e-01	-1.325706e-01	
-1.339034e+00	-1.166681e+00	-1.012598e+00	-8.746755e-01	-7.511810e-01	-6.407164e-01	-5.421859e-01	-4.547708e-01	-3.779104e-01	-3.112888e-01	-2.548279e-01	-2.086854e-01	-1.732582e-01	-1.491925e-01	-1.373977e-01	
-1.397107e+00	-1.217267e+00	-1.056474e+00	-9.125304e-01	-7.836303e-01	-6.683156e-01	-5.654439e-01	-4.741616e-01	-3.938839e-01	-3.242816e-01	-2.652733e-01	-2.170233e-01	-1.799458e-01	-1.547142e-01	-1.422769e-01	
-1.457079e+00	-1.269504e+00	-1.101779e+00	-9.516150e-01	-8.171280e-01	-6.967991e-01	-5.894377e-01	-4.941544e-01	-4.103397e-01	-3.376506e-01	-2.760022e-01	-2.255658e-01	-1.867731e-01	-1.603258e-01	-1.472125e-01	
-1.519111e+00	-1.323534e+00	-1.148637e+00	-9.920342e-01	-8.517633e-01	-7.262420e-01	-6.142299e-01	-5.148005e-01	-4.273189e-01	-3.514278e-01	-2.870386e-01	-2.343301e-01	-1.937518e-01	-1.660348e-01	-1.522091e-01	
-1.583382e+00	-1.379514e+00	-1.197183e+00	-1.033904e+00	-8.876352e-01	-7.567278e-01	-6.398900e-01	-5.361568e-01	-4.448670e-01	-3.656486e-01	-2.984094e-01	-2.433354e-01	-2.008950e-01	-1.718497e-01	-1.572719e-01	
-1.650092e+00	-1.437615e+00	-1.247565e+00	-1.077354e+00	-9.248539e-01	-7.883493e-01	-6.664951e-01	-5.582864e-01	-4.630347e-01	-3.803525e-01	-3.101442e-01	-2.526032e-01	-2.082173e-01	-1.777796e-01	-1.624068e-01	
-1.719463e+00	-1.498034e+00	-1.299953e+00	-1.122528e+00	-9.635423e-01	-8.212104e-01	-6.941317e-01	-5.812599e-01	-4.818784e-01	-3.955837e-01	-3.222761e-01	-2.621572e-01	-2.157350e-01	-1.838351e-01	-1.676202e-01	
-1.791746e+00	-1.560986e+00	-1.354535e+00	-1.169587e+00	-1.003838e+00	-8.554273e-01	-7.228964e-01	-6.051565e-01	-5.014615e-01	-4.113913e-01	-3.348423e-01	-2.720244e-01	-2.234663e-01	-1.900276e-01	-1.729191e-01	
-1.867221e+00	-1.626717e+00	-1.411521e+00	-1.218715e+00	-1.045897e+00	-8.911309e-01	-7.528983e-01	-6.300653e-01	-5.218554e-01	-4.278312e-01	-3.478847e-01	-2.822347e-01	-2.314316e-01	-1.963705e-01	-1.783119e-01	
-1.946207e+00	-1.695503e+00	-1.471153e+00	-1.270117e+00	-1.089895e+00	-9.284695e-01	-7.842605e-01	-6.560872e-01	-5.431409e-01	-4.449662e-01	-3.614508e-01	-2.928223e-01	-2.396541e-01	-2.028783e-01	-1.838075e-01	
-2.029065e+00	-1.767660e+00	-1.533703e+00	-1.324028e+00	-1.136031e+00	-9.676114e-01	-8.171233e-01	-6.833368e-01	-5.654097e-01	-4.628678e-01	-3.755941e-01	-3.038259e-01	-2.481602e-01	-2.095680e-01	-1.894164e-01	
-2.116208e+00	-1.843546e+00	-1.599482e+00	-1.380715e+00	-1.184533e+00	-1.008749e+00	-8.516464e-01	-7.119448e-01	-5.887666e-01	-4.816177e-01	-3.903764e-01	-3.152897e-01	-2.569800e-01	-2.164588e-01	-1.951505e-01	
-2.208111e+00	-1.923575e+00	-1.668846e+00	-1.440485e+00	-1.235664e+00	-1.052103e+00	-8.880138e-01	-7.420617e-01	-6.133320e-01	-5.013097e-01	-4.058680e-01	-3.272645e-01	-2.661479e-01	-2.235726e-01	-2.010233e-01	
-2.305322e+00	-2.008224e+00	-1.742210e+00	-1.503693e+00	-1.289726e+00	-1.097928e+00	-9.264377e-01	-7.738611e-01	-6.392448e-01	-5.220521e-01	-4.221505e-01	-3.398090e-01	-2.757039e-01	-2.309349e-01	-2.070505e-01	
-2.408478e+00	-2.098047e+00	-1.820053e+00	-1.570753e+00	-1.347070e+00	-1.146522e+00	-9.671649e-01	-8.075447e-01	-6.666668e-01	-5.439708e-01	-4.393187e-01	-3.529912e-01	-2.856942e-01	-2.385753e-01	-2.132504e-01	
-2.518324e+00	-2.193693e+00	-1.902937e+00	-1.642146e+00	-1.408108e+00	-1.198231e+00	-1.010484e+00	-8.433488e-01	-6.957869e-01	-5.672131e-01	-4.574834e-01	-3.668910e-01	-2.961731e-01	-2.465283e-01	-2.196442e-01	
-2.635738e+00	-2.295927e+00	-1.991523e+00	-1.718442e+00	-1.473326e+00	-1.253464e+00	-1.056735e+00	-8.815517e-01	-7.268280e-01	-5.919527e-01	-4.767753e-01	-3.816023e-01	-3.072045e-01	-2.548347e-01	-2.262571e-01	
-2.761766e+00	-2.405656e+00	-2.086599e+00	-1.800318e+00	-1.543299e+00	-1.312708e+00	-1.106323e+00	-9.224841e-01	-7.600549e-01	-6.183959e-01	-4.973496e-01	-3.972367e-01	-3.188640e-01	-2.635427e-01	-2.331187e-01	
-2.897657e+00	-2.523971e+00	-2.189106e+00	-1.888582e+00	-1.618719e+00	-1.376544e+00	-1.159732e+00	-9.665423e-01	-7.957850e-01	-6.467899e-01	-5.193922e-01	-4.139281e-01	-3.312428e-01	-2.727102e-01	-2.402648e-01	
-3.044926e+00	-2.652188e+00	-2.300186e+00	-1.984217e+00	-1.700420e+00	-1.445678e+00	-1.217548e+00	-1.014206e+00	-8.344021e-01	-6.774339e-01	-5.431283e-01	-4.318381e-01	-3.444506e-01	-2.824074e-01	-2.477384e-01	
-3.205423e+00	-2.791919e+00	-2.421232e+00	-2.088421e+00	-1.789426e+00	-1.520971e+00	-1.280489e+00	-1.066061e+00	-8.763757e-01	-7.106935e-01	-5.688328e-01	-4.511648e-01	-3.586219e-01	-2.927198e-01	-2.555922e-01	
-3.381438e+00	-2.945156e+00	-2.553970e+00	-2.202677e+00	-1.887000e+00	-1.603489e+00	-1.349440e+00	-1.122833e+00	-9.222864e-01	-7.470211e-01	-5.968462e-01	-4.721527e-01	-3.739229e-01	-3.037532e-01	-2.638912e-01	
-3.575840e+00	-3.114396e+00	-2.700562e+00	-2.328843e+00	-1.994726e+00	-1.694568e+00	-1.425513e+00	-1.185431e+00	-9.728618e-01	-7.869836e-01	-6.275948e-01	-4.951084e-01	-3.905617e-01	-3.156402e-01	-2.727169e-01	
-3.792278e+00	-3.302815e+00	-2.863756e+00	-2.469283e+00	-2.114619e+00	-1.795905e+00	-1.510122e+00	-1.255011e+00	-1.029027e+00	-8.313016e-01	-6.616207e-01	-5.204218e-01	-4.088031e-01	-3.285493e-01	-2.821729e-01	
-4.035467e+00	-3.514518e+00	-3.047105e+00	-2.627052e+00	-2.249281e+00	-1.909697e+00	-1.605091e+00	-1.333065e+00	-1.091978e+00	-8.809069e-01	-6.996248e-01	-5.485966e-01	-4.289892e-01	-3.426983e-01	-2.923928e-01	
-4.311619e+00	-3.754910e+00	-3.255290e+00	-2.806172e+00	-2.402144e+00	-2.038836e+00	-1.712828e+00	-1.421563e+00	-1.163290e+00	-9.370266e-01	-7.425301e-01	-5.802965e-01	-4.515705e-01	-3.583738e-01	-3.035527e-01	
-4.629097e+00	-4.031270e+00	-3.494610e+00	-3.012061e+00	-2.577822e+00	-2.187214e+00	-1.836570e+00	-1.523152e+00	-1.245084e+00	-1.001312e+00	-7.915788e-01	-6.164146e-01	-4.771533e-01	-3.759617e-01	-3.158895e-01	
-4.999443e+00	-4.353643e+00	-3.773763e+00	-3.252195e+00	-2.782690e+00	-2.360204e+00	-1.980787e+00	-1.641488e+00	-1.340285e+00	-1.076044e+00	-8.484859e-01	-6.581835e-01	-5.065746e-01	-3.959943e-01	-3.297298e-01	
-5.439069e+00	-4.736316e+00	-4.105112e+00	-3.537205e+00	-3.025807e+00	-2.565447e+00	-2.151836e+00	-1.781770e+00	-1.453057e+00	-1.164464e+00	-9.156894e-01	-7.073560e-01	-5.410239e-01	-4.192285e-01	-3.455380e-01	
