3.317256e-17	2.937350e-17	2.602644e-17	2.283348e-17	1.962595e-17	1.629470e-17	1.275335e-17	8.918425e-18	4.697924e-18	-1.651002e-20	-5.356586e-18	-1.148545e-17	-1.860861e-17	-2.699004e-17	-3.697679e-17	
-2.007990e-02	-1.829849e-02	-1.694178e-02	-1.597828e-02	-1.538561e-02	-1.515002e-02	-1.526606e-02	-1.573640e-02	-1.657197e-02	-1.779216e-02	-1.942529e-02	-2.150926e-02	-2.409244e-02	-2.723478e-02	-3.100922e-02	
-4.017448e-02	-3.661038e-02	-3.389596e-02	-3.196824e-02	-3.078247e-02	-3.031113e-02	-3.054329e-02	-3.148432e-02	-3.315607e-02	-3.559734e-02	-3.886480e-02	-4.303426e-02	-4.820251e-02	-5.448949e-02	-6.204112e-02	
-6.029851e-02	-5.494909e-02	-5.087498e-02	-4.798163e-02	-4.620189e-02	-4.549445e-02	-4.584289e-02	-4.725530e-02	-4.976446e-02	-5.342861e-02	-5.833278e-02	-6.459079e-02	-7.234790e-02	-8.178413e-02	-9.311849e-02	
-8.046682e-02	-7.332815e-02	-6.789136e-02	-6.403026e-02	-6.165525e-02	-6.071119e-02	-6.117617e-02	-6.306100e-02	-6.640941e-02	-7.129912e-02	-7.784361e-02	-8.619477e-02	-9.654643e-02	-1.091388e-01	-1.242643e-01	
-1.006944e-01	-9.176125e-02	-8.495777e-02	-8.012608e-02	-7.715404e-02	-7.597266e-02	-7.655454e-02	-7.891317e-02	-8.310329e-02	-8.922217e-02	-9.741180e-02	-1.078623e-01	-1.208161e-01	-1.365740e-01	-1.555016e-01	
-1.209965e-01	-1.102623e-01	-1.020871e-01	-9.628120e-02	-9.270992e-02	-9.129036e-02	-9.198955e-02	-9.482374e-02	-9.985869e-02	-1.072113e-01	-1.170521e-01	-1.296096e-01	-1.451752e-01	-1.641102e-01	-1.868540e-01	
-1.413887e-01	-1.288453e-01	-1.192923e-01	-1.125079e-01	-1.083348e-01	-1.066760e-01	-1.074930e-01	-1.108049e-01	-1.166884e-01	-1.252801e-01	-1.367795e-01	-1.514534e-01	-1.696423e-01	-1.917685e-01	-2.183455e-01	
-1.618867e-01	-1.475248e-01	-1.365868e-01	-1.288189e-01	-1.240408e-01	-1.221415e-01	-1.230769e-01	-1.268689e-01	-1.336054e-01	-1.434428e-01	-1.566093e-01	-1.734105e-01	-1.942364e-01	-2.195704e-01	-2.500004e-01	
-1.825067e-01	-1.663155e-01	-1.539844e-01	-1.452270e-01	-1.398402e-01	-1.376990e-01	-1.387537e-01	-1.430287e-01	-1.506232e-01	-1.617136e-01	-1.765571e-01	-1.954984e-01	-2.189770e-01	-2.475379e-01	-2.818439e-01	
