3.453450e-08	7.991025e-08	1.224799e-07	1.625022e-07	2.006463e-07	2.377132e-07	2.744972e-07	3.117129e-07	3.499432e-07	3.895821e-07	4.307443e-07	4.731124e-07	5.156713e-07	5.562472e-07	5.907031e-07	
-2.366907e+08	-2.041397e+08	-1.763265e+08	-1.526057e+08	-1.324266e+08	-1.153211e+08	-1.008921e+08	-8.880471e+07	-7.877837e+07	-7.058040e+07	-6.402053e+07	-5.894652e+07	-5.524059e+07	-5.281675e+07	-5.161873e+07	
-4.727732e+08	-4.077547e+08	-3.521998e+08	-3.048191e+08	-2.645130e+08	-2.303459e+08	-2.015250e+08	-1.773812e+08	-1.573543e+08	-1.409794e+08	-1.278765e+08	-1.177415e+08	-1.103392e+08	-1.054978e+08	-1.031048e+08	
-7.076411e+08	-6.103222e+08	-5.271683e+08	-4.562495e+08	-3.959197e+08	-3.447789e+08	-3.016401e+08	-2.655020e+08	-2.355260e+08	-2.110162e+08	-1.914040e+08	-1.762341e+08	-1.651544e+08	-1.579077e+08	-1.543260e+08	
-9.406923e+08	-8.113229e+08	-7.007835e+08	-6.065086e+08	-5.263101e+08	-4.583268e+08	-4.009808e+08	-3.529412e+08	-3.130930e+08	-2.805114e+08	-2.544401e+08	-2.342742e+08	-2.195456e+08	-2.099123e+08	-2.051510e+08	
-1.171331e+09	-1.010243e+09	-8.726013e+08	-7.552121e+08	-6.553506e+08	-5.706992e+08	-4.992931e+08	-4.394752e+08	-3.898570e+08	-3.492870e+08	-3.168237e+08	-2.917135e+08	-2.733736e+08	-2.613786e+08	-2.554498e+08	
-1.398969e+09	-1.206575e+09	-1.042184e+09	-9.019811e+08	-7.827124e+08	-6.816097e+08	-5.963265e+08	-5.248834e+08	-4.656224e+08	-4.171680e+08	-3.783956e+08	-3.484055e+08	-3.265015e+08	-3.121753e+08	-3.050943e+08	
-1.623029e+09	-1.399821e+09	-1.209101e+09	-1.046443e+09	-9.080723e+08	-7.907769e+08	-6.918346e+08	-6.089492e+08	-5.401968e+08	-4.839819e+08	-4.389998e+08	-4.042064e+08	-3.787942e+08	-3.621735e+08	-3.539585e+08	
-1.842945e+09	-1.589493e+09	-1.372931e+09	-1.188234e+09	-1.031114e+09	-8.979252e+08	-7.855765e+08	-6.914603e+08	-6.133921e+08	-5.495603e+08	-4.984831e+08	-4.589753e+08	-4.301199e+08	-4.112471e+08	-4.019190e+08	
-2.058167e+09	-1.775116e+09	-1.533263e+09	-1.326997e+09	-1.151528e+09	-1.002786e+09	-8.773169e+08	-7.722097e+08	-6.850247e+08	-6.137385e+08	-5.566965e+08	-5.125749e+08	-4.803497e+08	-4.592730e+08	-4.488555e+08	
-2.268157e+09	-1.956227e+09	-1.689699e+09	-1.462387e+09	-1.269016e+09	-1.105098e+09	-9.668276e+08	-8.509965e+08	-7.549162e+08	-6.763568e+08	-6.134950e+08	-5.648718e+08	-5.293587e+08	-5.061315e+08	-4.946512e+08	
-2.472398e+09	-2.132379e+09	-1.841851e+09	-1.594071e+09	-1.383287e+09	-1.204609e+09	-1.053888e+09	-9.276262e+08	-8.228942e+08	-7.372608e+08	-6.687384e+08	-6.157369e+08	-5.770259e+08	-5.517072e+08	-5.391931e+08	
-2.670390e+09	-2.303143e+09	-1.989349e+09	-1.721726e+09	-1.494063e+09	-1.301075e+09	-1.138284e+09	-1.001912e+09	-8.887927e+08	-7.963016e+08	-7.222919e+08	-6.650459e+08	-6.232349e+08	-5.958886e+08	-5.823723e+08	
-2.861657e+09	-2.468106e+09	-2.131836e+09	-1.845045e+09	-1.601075e+09	-1.394265e+09	-1.219814e+09	-1.073674e+09	-9.524526e+08	-8.533368e+08	-7.740261e+08	-7.126799e+08	-6.678742e+08	-6.385692e+08	-6.240848e+08	
-3.045743e+09	-2.626875e+09	-2.268974e+09	-1.963734e+09	-1.704070e+09	-1.483956e+09	-1.298283e+09	-1.142742e+09	-1.013722e+09	-9.082306e+08	-8.238180e+08	-7.585254e+08	-7.108375e+08	-6.796474e+08	-6.642312e+08	
-3.222216e+09	-2.779079e+09	-2.400441e+09	-2.077514e+09	-1.802805e+09	-1.569937e+09	-1.373506e+09	-1.208953e+09	-1.072458e+09	-9.608543e+08	-8.715508e+08	-8.024751e+08	-7.520241e+08	-7.190268e+08	-7.027174e+08	
-3.390671e+09	-2.924367e+09	-2.525934e+09	-2.186125e+09	-1.897054e+09	-1.652013e+09	-1.445312e+09	-1.272156e+09	-1.128526e+09	-1.011087e+09	-9.171147e+08	-8.444278e+08	-7.913393e+08	-7.566169e+08	-7.394549e+08	
-3.550728e+09	-3.062412e+09	-2.645171e+09	-2.289321e+09	-1.986605e+09	-1.729996e+09	-1.513538e+09	-1.332208e+09	-1.181798e+09	-1.058815e+09	-9.604072e+08	-8.842891e+08	-8.286945e+08	-7.923331e+08	-7.743609e+08	
-3.702036e+09	-3.192911e+09	-2.757890e+09	-2.386877e+09	-2.071261e+09	-1.803717e+09	-1.578035e+09	-1.388978e+09	-1.232158e+09	-1.103935e+09	-1.001333e+09	-9.219715e+08	-8.640078e+08	-8.260969e+08	-8.073589e+08	
-3.844272e+09	-3.315586e+09	-2.863851e+09	-2.478583e+09	-2.150841e+09	-1.873017e+09	-1.638665e+09	-1.442344e+09	-1.279499e+09	-1.146349e+09	-1.039805e+09	-9.573946e+08	-8.972039e+08	-8.578364e+08	-8.383784e+08	
-3.977144e+09	-3.430184e+09	-2.962835e+09	-2.564251e+09	-2.225181e+09	-1.937755e+09	-1.695303e+09	-1.492196e+09	-1.323723e+09	-1.185971e+09	-1.075745e+09	-9.904855e+08	-9.282144e+08	-8.874862e+08	-8.673558e+08	
-4.100389e+09	-3.536480e+09	-3.054649e+09	-2.643713e+09	-2.294136e+09	-1.997803e+09	-1.747837e+09	-1.538437e+09	-1.364743e+09	-1.222722e+09	-1.109080e+09	-1.021179e+09	-9.569783e+08	-9.149880e+08	-8.942337e+08	
-4.213777e+09	-3.634275e+09	-3.139120e+09	-2.716820e+09	-2.357576e+09	-2.053049e+09	-1.796171e+09	-1.580980e+09	-1.402482e+09	-1.256535e+09	-1.139750e+09	-1.049418e+09	-9.834417e+08	-9.402903e+08	-9.189621e+08	
-4.317111e+09	-3.723397e+09	-3.216099e+09	-2.783444e+09	-2.415390e+09	-2.103395e+09	-1.840218e+09	-1.619750e+09	-1.436875e+09	-1.287348e+09	-1.167700e+09	-1.075153e+09	-1.007558e+09	-9.633488e+08	-9.414976e+08	
-4.410224e+09	-3.803705e+09	-3.285465e+09	-2.843479e+09	-2.467486e+09	-2.148762e+09	-1.879908e+09	-1.654685e+09	-1.467866e+09	-1.315114e+09	-1.192885e+09	-1.098342e+09	-1.029290e+09	-9.841266e+08	-9.618041e+08	
-4.492983e+09	-3.875082e+09	-3.347118e+09	-2.896838e+09	-2.513790e+09	-2.189084e+09	-1.915185e+09	-1.685736e+09	-1.495411e+09	-1.339793e+09	-1.215270e+09	-1.118953e+09	-1.048605e+09	-1.002594e+09	-9.798527e+08	
-4.565290e+09	-3.937445e+09	-3.400984e+09	-2.943457e+09	-2.554244e+09	-2.224313e+09	-1.946007e+09	-1.712865e+09	-1.519477e+09	-1.361354e+09	-1.234828e+09	-1.136960e+09	-1.065480e+09	-1.018729e+09	-9.956217e+08	
-4.627077e+09	-3.990735e+09	-3.447013e+09	-2.983294e+09	-2.588814e+09	-2.254418e+09	-1.972344e+09	-1.736047e+09	-1.540042e+09	-1.379779e+09	-1.251540e+09	-1.152348e+09	-1.079901e+09	-1.032517e+09	-1.009097e+09	
-4.678312e+09	-4.034924e+09	-3.485182e+09	-3.016328e+09	-2.617480e+09	-2.279381e+09	-1.994184e+09	-1.755270e+09	-1.557094e+09	-1.395057e+09	-1.265398e+09	-1.165108e+09	-1.091858e+09	-1.043950e+09	-1.020270e+09	
-4.718996e+09	-4.070013e+09	-3.515490e+09	-3.042559e+09	-2.640242e+09	-2.299203e+09	-2.011526e+09	-1.770534e+09	-1.570635e+09	-1.407189e+09	-1.276402e+09	-1.175240e+09	-1.101353e+09	-1.053028e+09	-1.029143e+09	
-4.749162e+09	-4.096030e+09	-3.537963e+09	-3.062008e+09	-2.657119e+09	-2.313900e+09	-2.024384e+09	-1.781852e+09	-1.580675e+09	-1.416184e+09	-1.284562e+09	-1.182752e+09	-1.108394e+09	-1.059760e+09	-1.035721e+09	
-4.768876e+09	-4.113032e+09	-3.552649e+09	-3.074718e+09	-2.668149e+09	-2.323505e+09	-2.032787e+09	-1.789249e+09	-1.587237e+09	-1.422063e+09	-1.289894e+09	-1.187662e+09	-1.112995e+09	-1.064159e+09	-1.040021e+09	
-4.778236e+09	-4.121105e+09	-3.559621e+09	-3.080753e+09	-2.673386e+09	-2.328066e+09	-2.036777e+09	-1.792761e+09	-1.590352e+09	-1.424854e+09	-1.292426e+09	-1.189993e+09	-1.115179e+09	-1.066247e+09	-1.042062e+09	
-4.777372e+09	-4.120360e+09	-3.558978e+09	-3.080196e+09	-2.672903e+09	-2.327645e+09	-2.036409e+09	-1.792436e+09	-1.590064e+09	-1.424596e+09	-1.292192e+09	-1.189778e+09	-1.114977e+09	-1.066054e+09	-1.041874e+09	
-4.766444e+09	-4.110935e+09	-3.550837e+09	-3.073151e+09	-2.666789e+09	-2.322320e+09	-2.031751e+09	-1.788336e+09	-1.586427e+09	-1.421338e+09	-1.289236e+09	-1.187056e+09	-1.112427e+09	-1.063616e+09	-1.039490e+09	
-4.745644e+09	-4.092996e+09	-3.535342e+09	-3.059740e+09	-2.655151e+09	-2.312186e+09	-2.022885e+09	-1.780532e+09	-1.579504e+09	-1.415135e+09	-1.283610e+09	-1.181876e+09	-1.107573e+09	-1.058974e+09	-1.034954e+09	
-4.715190e+09	-4.066730e+09	-3.512655e+09	-3.040105e+09	-2.638113e+09	-2.297349e+09	-2.009904e+09	-1.769106e+09	-1.569369e+09	-1.406054e+09	-1.275373e+09	-1.174292e+09	-1.100465e+09	-1.052179e+09	-1.028313e+09	
-4.675332e+09	-4.032353e+09	-3.482962e+09	-3.014406e+09	-2.615812e+09	-2.277928e+09	-1.992913e+09	-1.754152e+09	-1.556102e+09	-1.394169e+09	-1.264592e+09	-1.164365e+09	-1.091163e+09	-1.043285e+09	-1.019620e+09	
