-3.873154e-04	-3.853906e-04	-3.835953e-04	-3.819278e-04	-3.803868e-04	-3.789709e-04	-3.776789e-04	-3.765095e-04	-3.754616e-04	-3.745343e-04	-3.737267e-04	-3.730378e-04	-3.724670e-04	-3.720135e-04	-3.716768e-04	-3.714564e-04	-3.713518e-04	-3.713628e-04	-3.714891e-04	-3.717305e-04	-3.720870e-04	-3.725585e-04	-3.731453e-04	
-2.105391e+10	-1.913912e+10	-1.722456e+10	-1.531020e+10	-1.339603e+10	-1.148201e+10	-9.568134e+09	-7.654370e+09	-5.740698e+09	-3.827094e+09	-1.913535e+09	-3.576279e-04	1.913535e+09	3.827094e+09	5.740698e+09	7.654370e+09	9.568134e+09	1.148201e+10	1.339603e+10	1.531020e+10	1.722456e+10	1.913912e+10	2.105391e+10	
-4.205371e+10	-3.822906e+10	-3.440486e+10	-3.058107e+10	-2.675764e+10	-2.293453e+10	-1.911169e+10	-1.528908e+10	-1.146665e+10	-7.644356e+09	-3.822155e+09	-3.299713e-04	3.822155e+09	7.644356e+09	1.146665e+10	1.528908e+10	1.911169e+10	2.293453e+10	2.675764e+10	3.058107e+10	3.440486e+10	3.822906e+10	4.205371e+10	
-6.294550e+10	-5.722081e+10	-5.149680e+10	-4.577339e+10	-4.005053e+10	-3.432814e+10	-2.860616e+10	-2.288452e+10	-1.716315e+10	-1.144199e+10	-5.720960e+09	-3.490448e-04	5.720960e+09	1.144199e+10	1.716315e+10	2.288452e+10	2.860616e+10	3.432814e+10	4.005053e+10	4.577339e+10	5.149680e+10	5.722081e+10	6.294550e+10	
-8.367568e+10	-7.606566e+10	-6.845654e+10	-6.084822e+10	-5.324062e+10	-4.563364e+10	-3.802721e+10	-3.042123e+10	-2.281561e+10	-1.521025e+10	-7.605081e+09	-2.441406e-04	7.605081e+09	1.521025e+10	2.281561e+10	3.042123e+10	3.802721e+10	4.563364e+10	5.324062e+10	6.084822e+10	6.845654e+10	7.606566e+10	8.367568e+10	
-1.041912e+11	-9.471539e+10	-8.524068e+10	-7.576697e+10	-6.629414e+10	-5.682210e+10	-4.735073e+10	-3.787991e+10	-2.840954e+10	-1.893951e+10	-9.469698e+09	-3.013611e-04	9.469698e+09	1.893951e+10	2.840954e+10	3.787991e+10	4.735073e+10	5.682210e+10	6.629414e+10	7.576697e+10	8.524068e+10	9.471539e+10	1.041912e+11	
-1.244397e+11	-1.131224e+11	-1.018064e+11	-9.049156e+10	-7.917779e+10	-6.786496e+10	-5.655291e+10	-4.524154e+10	-3.393069e+10	-2.262024e+10	-1.131005e+10	-3.051758e-04	1.131005e+10	2.262024e+10	3.393069e+10	4.524154e+10	5.655291e+10	6.786496e+10	7.917779e+10	9.049156e+10	1.018064e+11	1.131224e+11	1.244397e+11	
-1.443697e+11	-1.312398e+11	-1.181115e+11	-1.049845e+11	-9.185879e+10	-7.873412e+10	-6.561037e+10	-5.248738e+10	-3.936500e+10	-2.624308e+10	-1.312146e+10	-2.593994e-04	1.312146e+10	2.624308e+10	3.936500e+10	5.248738e+10	6.561037e+10	7.873412e+10	9.185879e+10	1.049845e+11	1.181115e+11	1.312398e+11	1.443697e+11	
-1.639306e+11	-1.490218e+11	-1.341147e+11	-1.192092e+11	-1.043050e+11	-8.940206e+10	-7.450014e+10	-5.959908e+10	-4.469870e+10	-2.979885e+10	-1.489934e+10	-1.983643e-04	1.489934e+10	2.979885e+10	4.469870e+10	5.959908e+10	7.450014e+10	8.940206e+10	1.043050e+11	1.192092e+11	1.341147e+11	1.490218e+11	1.639306e+11	
-1.830731e+11	-1.664234e+11	-1.497757e+11	-1.331296e+11	-1.164851e+11	-9.984188e+10	-8.319982e+10	-6.655871e+10	-4.991837e+10	-3.327859e+10	-1.663920e+10	-5.264282e-04	1.663920e+10	3.327859e+10	4.991837e+10	6.655871e+10	8.319982e+10	9.984188e+10	1.164851e+11	1.331296e+11	1.497757e+11	1.664234e+11	1.830731e+11	
-2.017493e+11	-1.834012e+11	-1.650552e+11	-1.467110e+11	-1.283685e+11	-1.100274e+11	-9.168762e+10	-7.334884e+10	-5.501090e+10	-3.667359e+10	-1.833669e+10	-4.272461e-04	1.833669e+10	3.667359e+10	5.501090e+10	7.334884e+10	9.168762e+10	1.100274e+11	1.283685e+11	1.467110e+11	1.650552e+11	1.834012e+11	2.017493e+11	
-2.199127e+11	-1.999128e+11	-1.799151e+11	-1.599195e+11	-1.399256e+11	-1.199333e+11	-9.994240e+10	-7.995257e+10	-5.996364e+10	-3.997539e+10	-1.998758e+10	6.866455e-05	1.998758e+10	3.997539e+10	5.996364e+10	7.995257e+10	9.994240e+10	1.199333e+11	1.399256e+11	1.599195e+11	1.799151e+11	1.999128e+11	2.199127e+11	
-2.375184e+11	-2.159175e+11	-1.943189e+11	-1.727225e+11	-1.511280e+11	-1.295352e+11	-1.079438e+11	-8.635359e+10	-6.476436e+10	-4.317584e+10	-2.158780e+10	-2.975464e-04	2.158780e+10	4.317584e+10	6.476436e+10	8.635359e+10	1.079438e+11	1.295352e+11	1.511280e+11	1.727225e+11	1.943189e+11	2.159175e+11	2.375184e+11	
