2.402298e-17	1.442801e-17	9.568102e-18	7.147044e-18	5.898395e-18	5.223321e-18	4.840560e-18	4.612478e-18	4.467229e-18	4.363802e-18	4.275387e-18	4.180397e-18	4.056409e-18	3.874596e-18	3.592984e-18	3.146933e-18	2.434855e-18	1.296646e-18	-5.176750e-19	-3.387149e-18	-7.833511e-18	-1.427770e-17	-2.103390e-17	
-7.486015e-03	-4.645135e-03	-2.882345e-03	-1.788519e-03	-1.109791e-03	-6.886347e-04	-4.273036e-04	-2.651455e-04	-1.645251e-04	-1.020894e-04	-6.334756e-05	-3.930811e-05	-2.439167e-05	-1.513631e-05	-9.393939e-06	-5.831807e-06	-3.623181e-06	-2.255459e-06	-1.411207e-06	-8.944824e-07	-5.853584e-07	-4.120903e-07	-3.344644e-07	
-1.498015e-02	-9.295307e-03	-5.767815e-03	-3.578978e-03	-2.220786e-03	-1.378016e-03	-8.550706e-04	-5.305785e-04	-3.292286e-04	-2.042894e-04	-1.267638e-04	-7.865883e-05	-4.880980e-05	-3.028904e-05	-1.879806e-05	-1.166994e-05	-7.250290e-06	-4.513363e-06	-2.823944e-06	-1.789935e-06	-1.171351e-06	-8.246275e-07	-6.692915e-07	
-2.249056e-02	-1.395558e-02	-8.659553e-03	-5.373325e-03	-3.334193e-03	-2.068895e-03	-1.283767e-03	-7.965881e-04	-4.942898e-04	-3.067115e-04	-1.903178e-04	-1.180950e-04	-7.328095e-05	-4.547467e-05	-2.822261e-05	-1.752075e-05	-1.088528e-05	-6.776172e-06	-4.239749e-06	-2.687332e-06	-1.758617e-06	-1.238061e-06	-1.004846e-06	
-3.002549e-02	-1.863107e-02	-1.156073e-02	-7.173532e-03	-4.451236e-03	-2.762029e-03	-1.713863e-03	-1.063466e-03	-6.598901e-04	-4.094680e-04	-2.540793e-04	-1.576600e-04	-9.783202e-05	-6.070989e-05	-3.767794e-05	-2.339066e-05	-1.453213e-05	-9.046369e-06	-5.660178e-06	-3.587659e-06	-2.347801e-06	-1.652844e-06	-1.341496e-06	
-3.759333e-02	-2.332698e-02	-1.447458e-02	-8.981601e-03	-5.573158e-03	-3.458191e-03	-2.145837e-03	-1.331510e-03	-8.262136e-04	-5.126732e-04	-3.181193e-04	-1.973978e-04	-1.224903e-04	-7.601166e-05	-4.717456e-05	-2.928622e-05	-1.819492e-05	-1.132648e-05	-7.086811e-06	-4.491919e-06	-2.939558e-06	-2.069439e-06	-1.679616e-06	
-4.520265e-02	-2.804862e-02	-1.740440e-02	-1.079958e-02	-6.701229e-03	-4.158169e-03	-2.580179e-03	-1.601023e-03	-9.934486e-04	-6.164441e-04	-3.825103e-04	-2.373533e-04	-1.472837e-04	-9.139727e-05	-5.672322e-05	-3.521408e-05	-2.187778e-05	-1.361909e-05	-8.521261e-06	-5.401134e-06	-3.534557e-06	-2.488316e-06	-2.019590e-06	
-5.286223e-02	-3.280146e-02	-2.035358e-02	-1.262957e-02	-7.836751e-03	-4.862770e-03	-3.017390e-03	-1.872316e-03	-1.161788e-03	-7.209005e-04	-4.473266e-04	-2.775728e-04	-1.722409e-04	-1.068845e-04	-6.633497e-05	-4.118110e-05	-2.558496e-05	-1.592684e-05	-9.965188e-06	-6.316356e-06	-4.133488e-06	-2.909961e-06	-2.361809e-06	
-6.058116e-02	-3.759112e-02	-2.332560e-02	-1.447373e-02	-8.981072e-03	-5.572830e-03	-3.457988e-03	-2.145711e-03	-1.331432e-03	-8.261662e-04	-5.126451e-04	-3.181039e-04	-1.973915e-04	-1.224918e-04	-7.602118e-05	-4.719436e-05	-2.932087e-05	-1.825248e-05	-1.142030e-05	-7.238669e-06	-4.737058e-06	-3.334873e-06	-2.706680e-06	
-6.836886e-02	-4.242345e-02	-2.632410e-02	-1.633433e-02	-1.013559e-02	-6.289216e-03	-3.902512e-03	-2.421542e-03	-1.502588e-03	-9.323697e-04	-5.785455e-04	-3.589961e-04	-2.227662e-04	-1.382381e-04	-8.579369e-05	-5.326118e-05	-3.309006e-05	-2.059883e-05	-1.288838e-05	-8.169198e-06	-5.346006e-06	-3.763571e-06	-3.054623e-06	
