3	170.19756394286188
5	244.153403260272
7	281.71465739599296
9	297.9704970652073
11	304.5313620096477
13	307.10471038691156
15	308.10255084518116
17	308.4878542243019
19	308.636354547734
21	308.6935911853964
23	308.7156623466767
25	308.72413048810887
27	308.727402973368
29	308.72864110193154
31	308.7291207525505
33	308.7293044422338
35	308.7293304219753
37	308.7293883968082
39	308.7293960074141
41	308.72940669941494
43	308.72939401989663
45	308.72941695428796
47	308.72939985619666
49	308.72942139126997
51	308.72939217546485
53	308.7294214902077
55	308.7294167655899
57	308.729426643524
59	308.7294090638317
61	308.72940899388385
63	308.72941469389286
65	308.72941217571554
67	308.7294072479998
69	308.72943196945266
71	308.7294003686653
73	308.72941048362037
75	308.7294220547483
77	308.7294115022465
79	308.7294379507509
81	308.72939190203783
83	308.72940264459066
85	308.72940788353134
