-2.615120e+20	-2.504284e+20	-2.406406e+20	-2.319761e+20	-2.242916e+20	-2.174674e+20	-2.114031e+20	-2.060138e+20	-2.012277e+20	-1.969838e+20	-1.932299e+20	-1.899216e+20	-1.870209e+20	-1.844954e+20	-1.823174e+20	-1.804637e+20	-1.789145e+20	-1.776536e+20	-1.766676e+20	-1.759459e+20	-1.754807e+20	-1.752664e+20	-1.752996e+20	-1.755794e+20	-1.761070e+20	-1.768860e+20	-1.779223e+20	-1.792242e+20	-1.808027e+20	-1.826719e+20	-1.848491e+20	-1.873551e+20	-1.902155e+20	-1.934606e+20	-1.971269e+20	-2.012582e+20	-2.059075e+20	-2.111384e+20	-2.170287e+20	-2.236733e+20	-2.311890e+20	-2.397208e+20	-2.494493e+20	-2.606015e+20	-2.734642e+20	-2.884019e+20	-3.058808e+20	-3.264995e+20	-3.510310e+20	-3.804772e+20	-4.161414e+20	
-6.362656e+34	-5.922449e+34	-5.512791e+34	-5.131569e+34	-4.776817e+34	-4.446705e+34	-4.139530e+34	-3.853707e+34	-3.587762e+34	-3.340324e+34	-3.110116e+34	-2.895950e+34	-2.696723e+34	-2.511405e+34	-2.339042e+34	-2.178745e+34	-2.029685e+34	-1.891095e+34	-1.762260e+34	-1.642515e+34	-1.531243e+34	-1.427868e+34	-1.331859e+34	-1.242720e+34	-1.159992e+34	-1.083246e+34	-1.012089e+34	-9.461518e+33	-8.850951e+33	-8.286040e+33	-7.763870e+33	-7.281747e+33	-6.837185e+33	-6.427891e+33	-6.051753e+33	-5.706831e+33	-5.391347e+33	-5.103672e+33	-4.842322e+33	-4.605951e+33	-4.393338e+33	-4.203386e+33	-4.035117e+33	-3.887661e+33	-3.760259e+33	-3.652253e+33	-3.563086e+33	-3.492298e+33	-3.439525e+33	-3.404493e+33	-3.387022e+33	
-1.271508e+35	-1.183537e+35	-1.101671e+35	-1.025488e+35	-9.545950e+34	-8.886256e+34	-8.272399e+34	-7.701214e+34	-7.169752e+34	-6.675274e+34	-6.215228e+34	-5.787242e+34	-5.389107e+34	-5.018770e+34	-4.674322e+34	-4.353984e+34	-4.056105e+34	-3.779148e+34	-3.521685e+34	-3.282388e+34	-3.060022e+34	-2.853440e+34	-2.661576e+34	-2.483442e+34	-2.318117e+34	-2.164750e+34	-2.022549e+34	-1.890781e+34	-1.768766e+34	-1.655875e+34	-1.551525e+34	-1.455178e+34	-1.366337e+34	-1.284544e+34	-1.209377e+34	-1.140448e+34	-1.077402e+34	-1.019913e+34	-9.676854e+33	-9.204491e+33	-8.779607e+33	-8.400010e+33	-8.063742e+33	-7.769068e+33	-7.514469e+33	-7.298630e+33	-7.120440e+33	-6.978978e+33	-6.873516e+33	-6.803508e+33	-6.768594e+33	
-1.904705e+35	-1.772926e+35	-1.650292e+35	-1.536171e+35	-1.429973e+35	-1.331152e+35	-1.239197e+35	-1.153634e+35	-1.074021e+35	-9.999490e+34	-9.310346e+34	-8.669226e+34	-8.072825e+34	-7.518065e+34	-7.002084e+34	-6.522222e+34	-6.076002e+34	-5.661124e+34	-5.275447e+34	-4.916982e+34	-4.583880e+34	-4.274422e+34	-3.987013e+34	-3.720169e+34	-3.472515e+34	-3.242773e+34	-3.029758e+34	-2.832370e+34	-2.649593e+34	-2.480483e+34	-2.324168e+34	-2.179841e+34	-2.046758e+34	-1.924233e+34	-1.811634e+34	-1.708379e+34	-1.613937e+34	-1.527819e+34	-1.449583e+34	-1.378823e+34	-1.315176e+34	-1.258313e+34	-1.207940e+34	-1.163798e+34	-1.125659e+34	-1.093327e+34	-1.066634e+34	-1.045444e+34	-1.029645e+34	-1.019158e+34	-1.013928e+34	
-2.534842e+35	-2.359466e+35	-2.196261e+35	-2.044384e+35	-1.903053e+35	-1.771539e+35	-1.649162e+35	-1.535292e+35	-1.429341e+35	-1.330764e+35	-1.239050e+35	-1.153728e+35	-1.074357e+35	-1.000528e+35	-9.318595e+34	-8.679979e+34	-8.086136e+34	-7.534003e+34	-7.020732e+34	-6.543675e+34	-6.100372e+34	-5.688536e+34	-5.306043e+34	-4.950919e+34	-4.621333e+34	-4.315585e+34	-4.032097e+34	-3.769408e+34	-3.526162e+34	-3.301105e+34	-3.093076e+34	-2.901001e+34	-2.723891e+34	-2.560831e+34	-2.410980e+34	-2.273565e+34	-2.147878e+34	-2.033270e+34	-1.929150e+34	-1.834981e+34	-1.750278e+34	-1.674602e+34	-1.607565e+34	-1.548819e+34	-1.498063e+34	-1.455034e+34	-1.419511e+34	-1.391309e+34	-1.370285e+34	-1.356328e+34	-1.349368e+34	
-3.160909e+35	-2.942218e+35	-2.738704e+35	-2.549317e+35	-2.373079e+35	-2.209082e+35	-2.056480e+35	-1.914486e+35	-1.782367e+35	-1.659442e+35	-1.545077e+35	-1.438681e+35	-1.339707e+35	-1.247643e+35	-1.162015e+35	-1.082380e+35	-1.008329e+35	-9.394788e+34	-8.754747e+34	-8.159864e+34	-7.607072e+34	-7.093519e+34	-6.616555e+34	-6.173721e+34	-5.762732e+34	-5.381469e+34	-5.027964e+34	-4.700395e+34	-4.397071e+34	-4.116428e+34	-3.857019e+34	-3.617505e+34	-3.396651e+34	-3.193317e+34	-3.006455e+34	-2.835101e+34	-2.678371e+34	-2.535457e+34	-2.405621e+34	-2.288194e+34	-2.182570e+34	-2.088204e+34	-2.004609e+34	-1.931354e+34	-1.868062e+34	-1.814406e+34	-1.770108e+34	-1.734942e+34	-1.708724e+34	-1.691321e+34	-1.682641e+34	
-3.781909e+35	-3.520254e+35	-3.276757e+35	-3.050162e+35	-2.839300e+35	-2.643084e+35	-2.460501e+35	-2.290611e+35	-2.132536e+35	-1.985460e+35	-1.848627e+35	-1.721328e+35	-1.602909e+35	-1.492758e+35	-1.390307e+35	-1.295027e+35	-1.206428e+35	-1.124051e+35	-1.047473e+35	-9.762972e+34	-9.101576e+34	-8.487129e+34	-7.916460e+34	-7.386626e+34	-6.894893e+34	-6.438726e+34	-6.015771e+34	-5.623846e+34	-5.260931e+34	-4.925152e+34	-4.614779e+34	-4.328209e+34	-4.063965e+34	-3.820684e+34	-3.597111e+34	-3.392092e+34	-3.204571e+34	-3.033579e+34	-2.878236e+34	-2.737738e+34	-2.611363e+34	-2.498457e+34	-2.398439e+34	-2.310793e+34	-2.235066e+34	-2.170868e+34	-2.117868e+34	-2.075793e+34	-2.044424e+34	-2.023602e+34	-2.013217e+34	
-4.396856e+35	-4.092655e+35	-3.809565e+35	-3.546125e+35	-3.300977e+35	-3.072855e+35	-2.860585e+35	-2.663069e+35	-2.479291e+35	-2.308301e+35	-2.149218e+35	-2.001220e+35	-1.863546e+35	-1.735484e+35	-1.616374e+35	-1.505602e+35	-1.402596e+35	-1.306824e+35	-1.217794e+35	-1.135045e+35	-1.058151e+35	-9.867156e+34	-9.203694e+34	-8.587708e+34	-8.016019e+34	-7.485677e+34	-6.993949e+34	-6.538297e+34	-6.116370e+34	-5.725993e+34	-5.365152e+34	-5.031986e+34	-4.724775e+34	-4.441936e+34	-4.182009e+34	-3.943654e+34	-3.725642e+34	-3.526846e+34	-3.346243e+34	-3.182901e+34	-3.035976e+34	-2.904712e+34	-2.788431e+34	-2.686533e+34	-2.598493e+34	-2.523857e+34	-2.462239e+34	-2.413321e+34	-2.376853e+34	-2.352644e+34	-2.340571e+34	
-5.004780e+35	-4.658519e+35	-4.336287e+35	-4.036423e+35	-3.757380e+35	-3.497718e+35	-3.256098e+35	-3.031274e+35	-2.822085e+35	-2.627454e+35	-2.446375e+35	-2.277915e+35	-2.121206e+35	-1.975438e+35	-1.839859e+35	-1.713771e+35	-1.596523e+35	-1.487510e+35	-1.386170e+35	-1.291980e+35	-1.204455e+35	-1.123142e+35	-1.047623e+35	-9.775072e+34	-9.124339e+34	-8.520671e+34	-7.960954e+34	-7.442302e+34	-6.962039e+34	-6.517687e+34	-6.106955e+34	-5.727724e+34	-5.378038e+34	-5.056092e+34	-4.760227e+34	-4.488917e+34	-4.240761e+34	-4.014479e+34	-3.808905e+34	-3.622979e+34	-3.455740e+34	-3.306327e+34	-3.173968e+34	-3.057982e+34	-2.957769e+34	-2.872813e+34	-2.802676e+34	-2.746995e+34	-2.705484e+34	-2.677928e+34	-2.664186e+34	
-5.604726e+35	-5.216957e+35	-4.856098e+35	-4.520288e+35	-4.207795e+35	-3.917006e+35	-3.646422e+35	-3.394647e+35	-3.160382e+35	-2.942419e+35	-2.739633e+35	-2.550980e+35	-2.375484e+35	-2.212242e+35	-2.060412e+35	-1.919209e+35	-1.787906e+35	-1.665825e+35	-1.552337e+35	-1.446856e+35	-1.348838e+35	-1.257778e+35	-1.173206e+35	-1.094685e+35	-1.021812e+35	-9.542083e+34	-8.915271e+34	-8.334445e+34	-7.796611e+34	-7.298993e+34	-6.839024e+34	-6.414333e+34	-6.022728e+34	-5.662189e+34	-5.330858e+34	-5.027024e+34	-4.749120e+34	-4.495713e+34	-4.265496e+34	-4.057282e+34	-3.869996e+34	-3.702672e+34	-3.554447e+34	-3.424556e+34	-3.312330e+34	-3.217190e+34	-3.138645e+34	-3.076290e+34	-3.029802e+34	-2.998944e+34	-2.983554e+34	
