-1.069988e-15	-1.070473e-15	-1.071031e-15	-1.071663e-15	-1.072367e-15	-1.073142e-15	-1.073987e-15	-1.074901e-15	-1.075884e-15	-1.076934e-15	-1.078050e-15	-1.079232e-15	-1.080478e-15	-1.081789e-15	-1.083162e-15	-1.084598e-15	-1.086096e-15	-1.087653e-15	-1.089271e-15	-1.090949e-15	-1.092685e-15	-1.094478e-15	-1.096329e-15	-1.098237e-15	-1.100201e-15	-1.102221e-15	-1.104295e-15	-1.106424e-15	-1.108607e-15	-1.110843e-15	-1.113132e-15	-1.115474e-15	-1.117869e-15	-1.120315e-15	-1.122812e-15	-1.125361e-15	-1.127961e-15	-1.130611e-15	-1.133311e-15	-1.136062e-15	-1.138862e-15	-1.141712e-15	-1.144612e-15	-1.147561e-15	-1.150559e-15	-1.153607e-15	-1.156703e-15	-1.159849e-15	-1.163043e-15	-1.166287e-15	-1.169580e-15	-1.172922e-15	-1.176313e-15	-1.179753e-15	-1.183243e-15	-1.186783e-15	-1.190372e-15	-1.194012e-15	-1.197701e-15	-1.201441e-15	-1.205232e-15	-1.209074e-15	-1.212968e-15	-1.216913e-15	-1.220910e-15	-1.224960e-15	-1.229063e-15	-1.233219e-15	-1.237429e-15	-1.241694e-15	-1.246014e-15	-1.250389e-15	-1.254821e-15	-1.259309e-15	-1.263855e-15	-1.268459e-15	-1.273122e-15	-1.277844e-15	-1.282627e-15	
-5.080218e-02	-4.949933e-02	-4.819649e-02	-4.689368e-02	-4.559087e-02	-4.428809e-02	-4.298532e-02	-4.168256e-02	-4.037982e-02	-3.907709e-02	-3.777438e-02	-3.647169e-02	-3.516900e-02	-3.386633e-02	-3.256367e-02	-3.126103e-02	-2.995839e-02	-2.865577e-02	-2.735316e-02	-2.605056e-02	-2.474797e-02	-2.344538e-02	-2.214281e-02	-2.084025e-02	-1.953769e-02	-1.823515e-02	-1.693260e-02	-1.563007e-02	-1.432754e-02	-1.302502e-02	-1.172250e-02	-1.041999e-02	-9.117483e-03	-7.814979e-03	-6.512478e-03	-5.209979e-03	-3.907482e-03	-2.604987e-03	-1.302493e-03	-1.307107e-14	1.302493e-03	2.604987e-03	3.907482e-03	5.209979e-03	6.512478e-03	7.814979e-03	9.117483e-03	1.041999e-02	1.172250e-02	1.302502e-02	1.432754e-02	1.563007e-02	1.693260e-02	1.823515e-02	1.953769e-02	2.084025e-02	2.214281e-02	2.344538e-02	2.474797e-02	2.605056e-02	2.735316e-02	2.865577e-02	2.995839e-02	3.126103e-02	3.256367e-02	3.386633e-02	3.516900e-02	3.647169e-02	3.777438e-02	3.907709e-02	4.037982e-02	4.168256e-02	4.298532e-02	4.428809e-02	4.559087e-02	4.689368e-02	4.819649e-02	4.949933e-02	5.080218e-02	
-1.016062e-01	-9.900047e-02	-9.639475e-02	-9.378906e-02	-9.118341e-02	-8.857779e-02	-8.597220e-02	-8.336665e-02	-8.076112e-02	-7.815562e-02	-7.555015e-02	-7.294471e-02	-7.033930e-02	-6.773391e-02	-6.512854e-02	-6.252320e-02	-5.991789e-02	-5.731260e-02	-5.470732e-02	-5.210207e-02	-4.949685e-02	-4.689163e-02	-4.428644e-02	-4.168127e-02	-3.907611e-02	-3.647096e-02	-3.386583e-02	-3.126072e-02	-2.865562e-02	-2.605052e-02	-2.344544e-02	-2.084037e-02	-1.823530e-02	-1.563025e-02	-1.302520e-02	-1.042015e-02	-7.815109e-03	-5.210071e-03	-2.605035e-03	-2.495395e-14	2.605035e-03	5.210071e-03	7.815109e-03	1.042015e-02	1.302520e-02	1.563025e-02	1.823530e-02	2.084037e-02	2.344544e-02	2.605052e-02	2.865562e-02	3.126072e-02	3.386583e-02	3.647096e-02	3.907611e-02	4.168127e-02	4.428644e-02	4.689163e-02	4.949685e-02	5.210207e-02	5.470732e-02	5.731260e-02	5.991789e-02	6.252320e-02	6.512854e-02	6.773391e-02	7.033930e-02	7.294471e-02	7.555015e-02	7.815562e-02	8.076112e-02	8.336665e-02	8.597220e-02	8.857779e-02	9.118341e-02	9.378906e-02	9.639475e-02	9.900047e-02	1.016062e-01	
-1.524140e-01	-1.485052e-01	-1.445965e-01	-1.406879e-01	-1.367793e-01	-1.328707e-01	-1.289622e-01	-1.250538e-01	-1.211454e-01	-1.172370e-01	-1.133287e-01	-1.094204e-01	-1.055122e-01	-1.016040e-01	-9.769580e-02	-9.378768e-02	-8.987959e-02	-8.597153e-02	-8.206350e-02	-7.815551e-02	-7.424755e-02	-7.033961e-02	-6.643170e-02	-6.252382e-02	-5.861596e-02	-5.470813e-02	-5.080031e-02	-4.689252e-02	-4.298474e-02	-3.907699e-02	-3.516924e-02	-3.126151e-02	-2.735380e-02	-2.344609e-02	-1.953840e-02	-1.563071e-02	-1.172303e-02	-7.815347e-03	-3.907673e-03	-3.680362e-14	3.907673e-03	7.815347e-03	1.172303e-02	1.563071e-02	1.953840e-02	2.344609e-02	2.735380e-02	3.126151e-02	3.516924e-02	3.907699e-02	4.298474e-02	4.689252e-02	5.080031e-02	5.470813e-02	5.861596e-02	6.252382e-02	6.643170e-02	7.033961e-02	7.424755e-02	7.815551e-02	8.206350e-02	8.597153e-02	8.987959e-02	9.378768e-02	9.769580e-02	1.016040e-01	1.055122e-01	1.094204e-01	1.133287e-01	1.172370e-01	1.211454e-01	1.250538e-01	1.289622e-01	1.328707e-01	1.367793e-01	1.406879e-01	1.445965e-01	1.485052e-01	1.524140e-01	
-2.032272e-01	-1.980154e-01	-1.928036e-01	-1.875918e-01	-1.823801e-01	-1.771685e-01	-1.719570e-01	-1.667455e-01	-1.615341e-01	-1.563227e-01	-1.511114e-01	-1.459001e-01	-1.406889e-01	-1.354778e-01	-1.302666e-01	-1.250556e-01	-1.198446e-01	-1.146336e-01	-1.094227e-01	-1.042118e-01	-9.900097e-02	-9.379017e-02	-8.857941e-02	-8.336867e-02	-7.815797e-02	-7.294730e-02	-6.773666e-02	-6.252605e-02	-5.731546e-02	-5.210489e-02	-4.689434e-02	-4.168381e-02	-3.647330e-02	-3.126280e-02	-2.605232e-02	-2.084184e-02	-1.563137e-02	-1.042091e-02	-5.210455e-03	-4.889736e-14	5.210455e-03	1.042091e-02	1.563137e-02	2.084184e-02	2.605232e-02	3.126280e-02	3.647330e-02	4.168381e-02	4.689434e-02	5.210489e-02	5.731546e-02	6.252605e-02	6.773666e-02	7.294730e-02	7.815797e-02	8.336867e-02	8.857941e-02	9.379017e-02	9.900097e-02	1.042118e-01	1.094227e-01	1.146336e-01	1.198446e-01	1.250556e-01	1.302666e-01	1.354778e-01	1.406889e-01	1.459001e-01	1.511114e-01	1.563227e-01	1.615341e-01	1.667455e-01	1.719570e-01	1.771685e-01	1.823801e-01	1.875918e-01	1.928036e-01	1.980154e-01	2.032272e-01	
-2.540479e-01	-2.475327e-01	-2.410176e-01	-2.345026e-01	-2.279876e-01	-2.214728e-01	-2.149580e-01	-2.084433e-01	-2.019286e-01	-1.954141e-01	-1.888996e-01	-1.823851e-01	-1.758708e-01	-1.693565e-01	-1.628422e-01	-1.563281e-01	-1.498140e-01	-1.432999e-01	-1.367859e-01	-1.302719e-01	-1.237580e-01	-1.172442e-01	-1.107304e-01	-1.042166e-01	-9.770285e-02	-9.118916e-02	-8.467550e-02	-7.816187e-02	-7.164827e-02	-6.513470e-02	-5.862116e-02	-5.210764e-02	-4.559414e-02	-3.908066e-02	-3.256719e-02	-2.605374e-02	-1.954030e-02	-1.302686e-02	-6.513428e-03	-6.070987e-14	6.513428e-03	1.302686e-02	1.954030e-02	2.605374e-02	3.256719e-02	3.908066e-02	4.559414e-02	5.210764e-02	5.862116e-02	6.513470e-02	7.164827e-02	7.816187e-02	8.467550e-02	9.118916e-02	9.770285e-02	1.042166e-01	1.107304e-01	1.172442e-01	1.237580e-01	1.302719e-01	1.367859e-01	1.432999e-01	1.498140e-01	1.563281e-01	1.628422e-01	1.693565e-01	1.758708e-01	1.823851e-01	1.888996e-01	1.954141e-01	2.019286e-01	2.084433e-01	2.149580e-01	2.214728e-01	2.279876e-01	2.345026e-01	2.410176e-01	2.475327e-01	2.540479e-01	
-3.048777e-01	-2.970590e-01	-2.892403e-01	-2.814218e-01	-2.736034e-01	-2.657850e-01	-2.579668e-01	-2.501486e-01	-2.423305e-01	-2.345125e-01	-2.266946e-01	-2.188768e-01	-2.110591e-01	-2.032414e-01	-1.954238e-01	-1.876063e-01	-1.797888e-01	-1.719714e-01	-1.641541e-01	-1.563368e-01	-1.485196e-01	-1.407024e-01	-1.328853e-01	-1.250683e-01	-1.172513e-01	-1.094343e-01	-1.016174e-01	-9.380055e-02	-8.598371e-02	-7.816690e-02	-7.035013e-02	-6.253338e-02	-5.471665e-02	-4.689995e-02	-3.908326e-02	-3.126659e-02	-2.344993e-02	-1.563328e-02	-7.816640e-03	-7.217298e-14	7.816640e-03	1.563328e-02	2.344993e-02	3.126659e-02	3.908326e-02	4.689995e-02	5.471665e-02	6.253338e-02	7.035013e-02	7.816690e-02	8.598371e-02	9.380055e-02	1.016174e-01	1.094343e-01	1.172513e-01	1.250683e-01	1.328853e-01	1.407024e-01	1.485196e-01	1.563368e-01	1.641541e-01	1.719714e-01	1.797888e-01	1.876063e-01	1.954238e-01	2.032414e-01	2.110591e-01	2.188768e-01	2.266946e-01	2.345125e-01	2.423305e-01	2.501486e-01	2.579668e-01	2.657850e-01	2.736034e-01	2.814218e-01	2.892403e-01	2.970590e-01	3.048777e-01	
-3.557185e-01	-3.465959e-01	-3.374735e-01	-3.283512e-01	-3.192290e-01	-3.101069e-01	-3.009849e-01	-2.918630e-01	-2.827412e-01	-2.736195e-01	-2.644979e-01	-2.553764e-01	-2.462550e-01	-2.371336e-01	-2.280124e-01	-2.188912e-01	-2.097702e-01	-2.006491e-01	-1.915282e-01	-1.824074e-01	-1.732866e-01	-1.641658e-01	-1.550452e-01	-1.459246e-01	-1.368040e-01	-1.276835e-01	-1.185631e-01	-1.094426e-01	-1.003223e-01	-9.120195e-02	-8.208165e-02	-7.296139e-02	-6.384116e-02	-5.472094e-02	-4.560075e-02	-3.648058e-02	-2.736042e-02	-1.824028e-02	-9.120137e-03	-8.422567e-14	9.120137e-03	1.824028e-02	2.736042e-02	3.648058e-02	4.560075e-02	5.472094e-02	6.384116e-02	7.296139e-02	8.208165e-02	9.120195e-02	1.003223e-01	1.094426e-01	1.185631e-01	1.276835e-01	1.368040e-01	1.459246e-01	1.550452e-01	1.641658e-01	1.732866e-01	1.824074e-01	1.915282e-01	2.006491e-01	2.097702e-01	2.188912e-01	2.280124e-01	2.371336e-01	2.462550e-01	2.553764e-01	2.644979e-01	2.736195e-01	2.827412e-01	2.918630e-01	3.009849e-01	3.101069e-01	3.192290e-01	3.283512e-01	3.374735e-01	3.465959e-01	3.557185e-01	
-4.065720e-01	-3.961453e-01	-3.857187e-01	-3.752923e-01	-3.648660e-01	-3.544398e-01	-3.440138e-01	-3.335878e-01	-3.231620e-01	-3.127363e-01	-3.023106e-01	-2.918851e-01	-2.814597e-01	-2.710344e-01	-2.606092e-01	-2.501841e-01	-2.397591e-01	-2.293341e-01	-2.189093e-01	-2.084845e-01	-1.980598e-01	-1.876352e-01	-1.772106e-01	-1.667861e-01	-1.563617e-01	-1.459373e-01	-1.355130e-01	-1.250887e-01	-1.146645e-01	-1.042403e-01	-9.381615e-02	-8.339205e-02	-7.296797e-02	-6.254392e-02	-5.211990e-02	-4.169590e-02	-3.127191e-02	-2.084793e-02	-1.042396e-02	-9.660883e-14	1.042396e-02	2.084793e-02	3.127191e-02	4.169590e-02	5.211990e-02	6.254392e-02	7.296797e-02	8.339205e-02	9.381615e-02	1.042403e-01	1.146645e-01	1.250887e-01	1.355130e-01	1.459373e-01	1.563617e-01	1.667861e-01	1.772106e-01	1.876352e-01	1.980598e-01	2.084845e-01	2.189093e-01	2.293341e-01	2.397591e-01	2.501841e-01	2.606092e-01	2.710344e-01	2.814597e-01	2.918851e-01	3.023106e-01	3.127363e-01	3.231620e-01	3.335878e-01	3.440138e-01	3.544398e-01	3.648660e-01	3.752923e-01	3.857187e-01	3.961453e-01	4.065720e-01	
-4.574399e-01	-4.457087e-01	-4.339777e-01	-4.222468e-01	-4.105160e-01	-3.987854e-01	-3.870549e-01	-3.753246e-01	-3.635943e-01	-3.518642e-01	-3.401342e-01	-3.284043e-01	-3.166746e-01	-3.049449e-01	-2.932154e-01	-2.814859e-01	-2.697566e-01	-2.580273e-01	-2.462982e-01	-2.345691e-01	-2.228401e-01	-2.111112e-01	-1.993824e-01	-1.876536e-01	-1.759249e-01	-1.641963e-01	-1.524678e-01	-1.407393e-01	-1.290108e-01	-1.172824e-01	-1.055540e-01	-9.382570e-02	-8.209741e-02	-7.036916e-02	-5.864092e-02	-4.691271e-02	-3.518452e-02	-2.345634e-02	-1.172817e-02	-1.075013e-13	1.172817e-02	2.345634e-02	3.518452e-02	4.691271e-02	5.864092e-02	7.036916e-02	8.209741e-02	9.382570e-02	1.055540e-01	1.172824e-01	1.290108e-01	1.407393e-01	1.524678e-01	1.641963e-01	1.759249e-01	1.876536e-01	1.993824e-01	2.111112e-01	2.228401e-01	2.345691e-01	2.462982e-01	2.580273e-01	2.697566e-01	2.814859e-01	2.932154e-01	3.049449e-01	3.166746e-01	3.284043e-01	3.401342e-01	3.518642e-01	3.635943e-01	3.753246e-01	3.870549e-01	3.987854e-01	4.105160e-01	4.222468e-01	4.339777e-01	4.457087e-01	4.574399e-01	
