-1.127996e-16	-1.075060e-16	-1.028207e-16	-9.865800e-17	-9.494705e-17	-9.162867e-17	-8.865323e-17	-8.597883e-17	-8.356988e-17	-8.139598e-17	-7.943101e-17	-7.765246e-17	-7.604079e-17	-7.457901e-17	-7.325229e-17	-7.204761e-17	-7.095355e-17	-6.996004e-17	-6.905818e-17	-6.824012e-17	-6.749891e-17	-6.682837e-17	-6.622306e-17	-6.567813e-17	-6.518930e-17	-6.475280e-17	-6.436530e-17	-6.402387e-17	-6.372598e-17	-6.346942e-17	-6.325230e-17	-6.307302e-17	-6.293026e-17	-6.282295e-17	-6.275029e-17	-6.271168e-17	-6.270678e-17	-6.273546e-17	-6.279781e-17	-6.289415e-17	-6.302502e-17	-6.319119e-17	-6.339364e-17	-6.363363e-17	-6.391265e-17	-6.423245e-17	-6.459510e-17	-6.500294e-17	-6.545868e-17	-6.596536e-17	-6.652645e-17	-6.714586e-17	-6.782798e-17	-6.857778e-17	-6.940087e-17	-7.030359e-17	-7.129313e-17	-7.237763e-17	-7.356644e-17	-7.487024e-17	-7.630135e-17	-7.787407e-17	-7.960509e-17	-8.151406e-17	-8.362421e-17	-8.596335e-17	-8.856493e-17	-9.146956e-17	-9.472696e-17	-9.839851e-17	-1.025605e-16	-1.073085e-16	-1.127632e-16	-1.190777e-16	-1.264476e-16	-1.351241e-16	-1.454311e-16	-1.577886e-16	-1.727427e-16	
-2.148907e-02	-2.000018e-02	-1.861445e-02	-1.732474e-02	-1.612439e-02	-1.500722e-02	-1.396746e-02	-1.299975e-02	-1.209909e-02	-1.126084e-02	-1.048067e-02	-9.754570e-03	-9.078783e-03	-8.449827e-03	-7.864457e-03	-7.319653e-03	-6.812605e-03	-6.340698e-03	-5.901498e-03	-5.492739e-03	-5.112313e-03	-4.758256e-03	-4.428744e-03	-4.122077e-03	-3.836672e-03	-3.571057e-03	-3.323862e-03	-3.093813e-03	-2.879722e-03	-2.680486e-03	-2.495075e-03	-2.322535e-03	-2.161975e-03	-2.012567e-03	-1.873541e-03	-1.744178e-03	-1.623812e-03	-1.511822e-03	-1.407631e-03	-1.310700e-03	-1.220530e-03	-1.136656e-03	-1.058645e-03	-9.860943e-04	-9.186304e-04	-8.559050e-04	-7.975945e-04	-7.433982e-04	-6.930365e-04	-6.462496e-04	-6.027962e-04	-5.624521e-04	-5.250093e-04	-4.902746e-04	-4.580689e-04	-4.282259e-04	-4.005918e-04	-3.750241e-04	-3.513908e-04	-3.295700e-04	-3.094493e-04	-2.909247e-04	-2.739008e-04	-2.582897e-04	-2.440110e-04	-2.309909e-04	-2.191623e-04	-2.084642e-04	-1.988413e-04	-1.902442e-04	-1.826284e-04	-1.759546e-04	-1.701884e-04	-1.653000e-04	-1.612644e-04	-1.580605e-04	-1.556720e-04	-1.540865e-04	-1.532957e-04	
-4.297864e-02	-4.000082e-02	-3.722934e-02	-3.464989e-02	-3.224917e-02	-3.001480e-02	-2.793525e-02	-2.599980e-02	-2.419846e-02	-2.252194e-02	-2.096159e-02	-1.950937e-02	-1.815778e-02	-1.689985e-02	-1.572910e-02	-1.463948e-02	-1.362537e-02	-1.268155e-02	-1.180314e-02	-1.098561e-02	-1.022475e-02	-9.516625e-03	-8.857593e-03	-8.244251e-03	-7.673434e-03	-7.142198e-03	-6.647803e-03	-6.187699e-03	-5.759512e-03	-5.361034e-03	-4.990210e-03	-4.645125e-03	-4.324002e-03	-4.025182e-03	-3.747125e-03	-3.488397e-03	-3.247662e-03	-3.023680e-03	-2.815294e-03	-2.621430e-03	-2.441088e-03	-2.273338e-03	-2.117314e-03	-1.972212e-03	-1.837282e-03	-1.711830e-03	-1.595208e-03	-1.486814e-03	-1.386089e-03	-1.292514e-03	-1.205607e-03	-1.124918e-03	-1.050031e-03	-9.805608e-04	-9.161485e-04	-8.564619e-04	-8.011931e-04	-7.500570e-04	-7.027898e-04	-6.591478e-04	-6.189058e-04	-5.818563e-04	-5.478081e-04	-5.165856e-04	-4.880277e-04	-4.619872e-04	-4.383297e-04	-4.169332e-04	-3.976874e-04	-3.804929e-04	-3.652610e-04	-3.519133e-04	-3.403808e-04	-3.306040e-04	-3.225326e-04	-3.161248e-04	-3.113477e-04	-3.081766e-04	-3.065951e-04	
-6.446922e-02	-6.000241e-02	-5.584510e-02	-5.197585e-02	-4.837470e-02	-4.502308e-02	-4.190370e-02	-3.900046e-02	-3.629840e-02	-3.378357e-02	-3.144300e-02	-2.926463e-02	-2.723721e-02	-2.535028e-02	-2.359411e-02	-2.195965e-02	-2.043846e-02	-1.902269e-02	-1.770505e-02	-1.647873e-02	-1.533742e-02	-1.427522e-02	-1.328665e-02	-1.236662e-02	-1.151038e-02	-1.071351e-02	-9.971900e-03	-9.281730e-03	-8.639438e-03	-8.041709e-03	-7.485461e-03	-6.967825e-03	-6.486130e-03	-6.037892e-03	-5.620798e-03	-5.232698e-03	-4.871589e-03	-4.535609e-03	-4.223024e-03	-3.932223e-03	-3.661704e-03	-3.410074e-03	-3.176034e-03	-2.958376e-03	-2.755978e-03	-2.567795e-03	-2.392859e-03	-2.230265e-03	-2.079175e-03	-1.938810e-03	-1.808445e-03	-1.687409e-03	-1.575077e-03	-1.470870e-03	-1.374250e-03	-1.284718e-03	-1.201813e-03	-1.125108e-03	-1.054205e-03	-9.887411e-04	-9.283770e-04	-8.728015e-04	-8.217282e-04	-7.748935e-04	-7.320559e-04	-6.929944e-04	-6.575075e-04	-6.254121e-04	-5.965428e-04	-5.707505e-04	-5.479023e-04	-5.278803e-04	-5.105811e-04	-4.959157e-04	-4.838083e-04	-4.741965e-04	-4.670307e-04	-4.622739e-04	-4.599017e-04	
-8.596132e-02	-8.000540e-02	-7.446217e-02	-6.930303e-02	-6.450137e-02	-6.003242e-02	-5.587313e-02	-5.200204e-02	-4.839919e-02	-4.504599e-02	-4.192516e-02	-3.902057e-02	-3.631727e-02	-3.380130e-02	-3.145968e-02	-2.928033e-02	-2.725202e-02	-2.536428e-02	-2.360738e-02	-2.197225e-02	-2.045045e-02	-1.903414e-02	-1.771602e-02	-1.648928e-02	-1.534759e-02	-1.428507e-02	-1.329623e-02	-1.237598e-02	-1.151957e-02	-1.072257e-02	-9.980888e-03	-9.290688e-03	-8.648410e-03	-8.050743e-03	-7.494603e-03	-6.977122e-03	-6.495630e-03	-6.047644e-03	-5.630853e-03	-5.243107e-03	-4.882406e-03	-4.546890e-03	-4.234827e-03	-3.944609e-03	-3.674737e-03	-3.423821e-03	-3.190566e-03	-2.973768e-03	-2.772309e-03	-2.585150e-03	-2.411327e-03	-2.249941e-03	-2.100161e-03	-1.961214e-03	-1.832383e-03	-1.713004e-03	-1.602461e-03	-1.500184e-03	-1.405646e-03	-1.318358e-03	-1.237870e-03	-1.163767e-03	-1.095668e-03	-1.033220e-03	-9.761013e-04	-9.240179e-04	-8.767007e-04	-8.339057e-04	-7.954121e-04	-7.610215e-04	-7.305564e-04	-7.038596e-04	-6.807935e-04	-6.612391e-04	-6.450954e-04	-6.322793e-04	-6.227247e-04	-6.163821e-04	-6.132190e-04	
-1.074554e-01	-1.000103e-01	-9.308099e-02	-8.663184e-02	-8.062955e-02	-7.504316e-02	-6.984386e-02	-6.500484e-02	-6.050112e-02	-5.630947e-02	-5.240829e-02	-4.877743e-02	-4.539818e-02	-4.225311e-02	-3.932598e-02	-3.660170e-02	-3.406623e-02	-3.170647e-02	-2.951026e-02	-2.746628e-02	-2.556396e-02	-2.379352e-02	-2.214580e-02	-2.061232e-02	-1.918516e-02	-1.785696e-02	-1.662087e-02	-1.547052e-02	-1.439996e-02	-1.340369e-02	-1.247655e-02	-1.161377e-02	-1.081089e-02	-1.006378e-02	-9.368583e-03	-8.721709e-03	-8.119823e-03	-7.559821e-03	-7.038814e-03	-6.554115e-03	-6.103223e-03	-5.683812e-03	-5.293720e-03	-4.930935e-03	-4.593583e-03	-4.279927e-03	-3.988347e-03	-3.717340e-03	-3.465508e-03	-3.231552e-03	-3.014264e-03	-2.812525e-03	-2.625293e-03	-2.451603e-03	-2.290559e-03	-2.141331e-03	-2.003147e-03	-1.875297e-03	-1.757119e-03	-1.648005e-03	-1.547392e-03	-1.454760e-03	-1.369633e-03	-1.291570e-03	-1.220170e-03	-1.155063e-03	-1.095914e-03	-1.042419e-03	-9.943002e-04	-9.513104e-04	-9.132276e-04	-8.798555e-04	-8.510218e-04	-8.265779e-04	-8.063976e-04	-7.903770e-04	-7.784332e-04	-7.705047e-04	-7.665507e-04	
-1.289520e-01	-1.200175e-01	-1.117020e-01	-1.039627e-01	-9.675960e-02	-9.005565e-02	-8.381623e-02	-7.800915e-02	-7.260445e-02	-6.757427e-02	-6.289264e-02	-5.853543e-02	-5.448015e-02	-5.070590e-02	-4.719320e-02	-4.392393e-02	-4.088122e-02	-3.804940e-02	-3.541383e-02	-3.296094e-02	-3.067807e-02	-2.855345e-02	-2.657610e-02	-2.473585e-02	-2.302318e-02	-2.142927e-02	-1.994590e-02	-1.856542e-02	-1.728070e-02	-1.608511e-02	-1.497250e-02	-1.393712e-02	-1.297363e-02	-1.207706e-02	-1.124278e-02	-1.046650e-02	-9.744205e-03	-9.072174e-03	-8.446939e-03	-7.865275e-03	-7.324181e-03	-6.820867e-03	-6.352737e-03	-5.917375e-03	-5.512536e-03	-5.136133e-03	-4.786222e-03	-4.460999e-03	-4.158788e-03	-3.878028e-03	-3.617272e-03	-3.375175e-03	-3.150487e-03	-2.942050e-03	-2.748789e-03	-2.569707e-03	-2.403880e-03	-2.250452e-03	-2.108633e-03	-1.977691e-03	-1.856950e-03	-1.745787e-03	-1.643630e-03	-1.549951e-03	-1.464266e-03	-1.386135e-03	-1.315154e-03	-1.250956e-03	-1.193211e-03	-1.141621e-03	-1.095920e-03	-1.055872e-03	-1.021270e-03	-9.919360e-04	-9.677187e-04	-9.484930e-04	-9.341599e-04	-9.246453e-04	-9.199003e-04	
-1.504517e-01	-1.400275e-01	-1.303256e-01	-1.212959e-01	-1.128919e-01	-1.050702e-01	-9.779054e-02	-9.101527e-02	-8.470947e-02	-7.884063e-02	-7.337845e-02	-6.829478e-02	-6.356339e-02	-5.915987e-02	-5.506151e-02	-5.124717e-02	-4.769717e-02	-4.439320e-02	-4.131823e-02	-3.845638e-02	-3.579289e-02	-3.331404e-02	-3.100702e-02	-2.885994e-02	-2.686173e-02	-2.500208e-02	-2.327140e-02	-2.166075e-02	-2.016183e-02	-1.876691e-02	-1.746880e-02	-1.626079e-02	-1.513666e-02	-1.409061e-02	-1.311724e-02	-1.221153e-02	-1.136881e-02	-1.058474e-02	-9.855260e-03	-9.176617e-03	-8.545310e-03	-7.958081e-03	-7.411901e-03	-6.903953e-03	-6.431617e-03	-5.992457e-03	-5.584208e-03	-5.204762e-03	-4.852164e-03	-4.524595e-03	-4.220364e-03	-3.937903e-03	-3.675754e-03	-3.432565e-03	-3.207083e-03	-2.998143e-03	-2.804668e-03	-2.625660e-03	-2.460196e-03	-2.307422e-03	-2.166551e-03	-2.036855e-03	-1.917665e-03	-1.808367e-03	-1.708397e-03	-1.617239e-03	-1.534423e-03	-1.459523e-03	-1.392150e-03	-1.331959e-03	-1.278638e-03	-1.231913e-03	-1.191542e-03	-1.157317e-03	-1.129062e-03	-1.106631e-03	-1.089908e-03	-1.078807e-03	-1.073271e-03	
-1.719547e-01	-1.600407e-01	-1.489521e-01	-1.386319e-01	-1.290268e-01	-1.200872e-01	-1.117671e-01	-1.040235e-01	-9.681645e-02	-9.010881e-02	-8.386596e-02	-7.805571e-02	-7.264810e-02	-6.761521e-02	-6.293110e-02	-5.857160e-02	-5.451422e-02	-5.073804e-02	-4.722357e-02	-4.395270e-02	-4.090854e-02	-3.807540e-02	-3.543865e-02	-3.298471e-02	-3.070091e-02	-2.857547e-02	-2.659743e-02	-2.475658e-02	-2.304343e-02	-2.144915e-02	-1.996550e-02	-1.858484e-02	-1.730005e-02	-1.610449e-02	-1.499200e-02	-1.395685e-02	-1.299369e-02	-1.209755e-02	-1.126381e-02	-1.048817e-02	-9.766636e-03	-9.095477e-03	-8.471236e-03	-7.890690e-03	-7.350847e-03	-6.848920e-03	-6.382322e-03	-5.948645e-03	-5.545653e-03	-5.171266e-03	-4.823553e-03	-4.500722e-03	-4.201106e-03	-3.923160e-03	-3.665450e-03	-3.426648e-03	-3.205521e-03	-3.000929e-03	-2.811816e-03	-2.637207e-03	-2.476202e-03	-2.327969e-03	-2.191744e-03	-2.066825e-03	-1.952567e-03	-1.848381e-03	-1.753729e-03	-1.668123e-03	-1.591121e-03	-1.522327e-03	-1.461386e-03	-1.407982e-03	-1.361841e-03	-1.322725e-03	-1.290432e-03	-1.264795e-03	-1.245682e-03	-1.232994e-03	-1.226667e-03	
-1.934618e-01	-1.800576e-01	-1.675821e-01	-1.559712e-01	-1.451647e-01	-1.351070e-01	-1.257462e-01	-1.170341e-01	-1.089256e-01	-1.013791e-01	-9.435539e-02	-8.781844e-02	-8.173447e-02	-7.607210e-02	-7.080213e-02	-6.589737e-02	-6.133252e-02	-5.708403e-02	-5.313000e-02	-4.945003e-02	-4.602512e-02	-4.283763e-02	-3.987110e-02	-3.711023e-02	-3.454079e-02	-3.214951e-02	-2.992407e-02	-2.785298e-02	-2.592556e-02	-2.413187e-02	-2.246266e-02	-2.090932e-02	-1.946383e-02	-1.811874e-02	-1.686711e-02	-1.570248e-02	-1.461885e-02	-1.361063e-02	-1.267262e-02	-1.179997e-02	-1.098819e-02	-1.023308e-02	-9.530765e-03	-8.877609e-03	-8.270245e-03	-7.705541e-03	-7.180583e-03	-6.692665e-03	-6.239268e-03	-5.818055e-03	-5.426853e-03	-5.063644e-03	-4.726554e-03	-4.413844e-03	-4.123902e-03	-3.855232e-03	-3.606448e-03	-3.376266e-03	-3.163501e-03	-2.967053e-03	-2.785910e-03	-2.619137e-03	-2.465874e-03	-2.325331e-03	-2.196782e-03	-2.079565e-03	-1.973074e-03	-1.876761e-03	-1.790129e-03	-1.712730e-03	-1.644167e-03	-1.584084e-03	-1.532172e-03	-1.488163e-03	-1.451831e-03	-1.422987e-03	-1.401484e-03	-1.387210e-03	-1.380091e-03	
