-1.140926e-16	-1.103964e-16	-1.072386e-16	-1.045614e-16	-1.023174e-16	-1.004687e-16	-9.898476e-17	-9.784156e-17	-9.702087e-17	-9.650966e-17	-9.629968e-17	-9.638733e-17	-9.677369e-17	-9.746468e-17	-9.847149e-17	-9.981124e-17	-1.015079e-16	-1.035937e-16	-1.061107e-16	-1.091136e-16	-1.126724e-16	-1.168770e-16	-1.218428e-16	-1.277181e-16	-1.346936e-16	-1.430158e-16	-1.530040e-16	-1.650733e-16	-1.797645e-16	
-3.144902e-02	-2.934419e-02	-2.739073e-02	-2.557856e-02	-2.389832e-02	-2.234136e-02	-2.089963e-02	-1.956572e-02	-1.833272e-02	-1.719429e-02	-1.614455e-02	-1.517809e-02	-1.428992e-02	-1.347547e-02	-1.273052e-02	-1.205123e-02	-1.143411e-02	-1.087597e-02	-1.037393e-02	-9.925400e-03	-9.528068e-03	-9.179883e-03	-8.879050e-03	-8.624017e-03	-8.413468e-03	-8.246318e-03	-8.121704e-03	-8.038983e-03	-7.997729e-03	
-6.290209e-02	-5.869217e-02	-5.478499e-02	-5.116041e-02	-4.779972e-02	-4.468559e-02	-4.180196e-02	-3.913395e-02	-3.666781e-02	-3.439080e-02	-3.229119e-02	-3.035814e-02	-2.858169e-02	-2.695267e-02	-2.546267e-02	-2.410402e-02	-2.286970e-02	-2.175334e-02	-2.074920e-02	-1.985208e-02	-1.905736e-02	-1.836095e-02	-1.775924e-02	-1.724915e-02	-1.682802e-02	-1.649370e-02	-1.624445e-02	-1.607900e-02	-1.599649e-02	
-9.436327e-02	-8.804771e-02	-8.218632e-02	-7.674885e-02	-7.170728e-02	-6.703559e-02	-6.270968e-02	-5.870724e-02	-5.500762e-02	-5.159174e-02	-4.844199e-02	-4.554211e-02	-4.287714e-02	-4.043334e-02	-3.819811e-02	-3.615991e-02	-3.430823e-02	-3.263352e-02	-3.112714e-02	-2.978132e-02	-2.858912e-02	-2.754438e-02	-2.664173e-02	-2.587650e-02	-2.524474e-02	-2.474321e-02	-2.436930e-02	-2.412109e-02	-2.399731e-02	
-1.258366e-01	-1.174146e-01	-1.095982e-01	-1.023472e-01	-9.562408e-02	-8.939422e-02	-8.362547e-02	-7.828808e-02	-7.335452e-02	-6.879933e-02	-6.459902e-02	-6.073193e-02	-5.717811e-02	-5.391923e-02	-5.093847e-02	-4.822046e-02	-4.575118e-02	-4.351790e-02	-4.150909e-02	-3.971439e-02	-3.812455e-02	-3.673136e-02	-3.552764e-02	-3.450718e-02	-3.366471e-02	-3.299590e-02	-3.249728e-02	-3.216629e-02	-3.200122e-02	
-1.573261e-01	-1.467966e-01	-1.370242e-01	-1.279587e-01	-1.195532e-01	-1.117643e-01	-1.045520e-01	-9.787899e-02	-9.171085e-02	-8.601577e-02	-8.076437e-02	-7.592957e-02	-7.148644e-02	-6.741205e-02	-6.368538e-02	-6.028721e-02	-5.720002e-02	-5.440787e-02	-5.189638e-02	-4.965257e-02	-4.766489e-02	-4.592307e-02	-4.441813e-02	-4.314230e-02	-4.208902e-02	-4.125284e-02	-4.062944e-02	-4.021563e-02	-4.000925e-02	
-1.888359e-01	-1.761974e-01	-1.644678e-01	-1.535866e-01	-1.434976e-01	-1.341488e-01	-1.254920e-01	-1.174825e-01	-1.100790e-01	-1.032433e-01	-9.694009e-02	-9.113697e-02	-8.580395e-02	-8.091353e-02	-7.644047e-02	-7.236171e-02	-6.865620e-02	-6.530484e-02	-6.229034e-02	-5.959714e-02	-5.721135e-02	-5.512067e-02	-5.331432e-02	-5.178297e-02	-5.051873e-02	-4.951507e-02	-4.876683e-02	-4.827013e-02	-4.802242e-02	
-2.203698e-01	-2.056209e-01	-1.919326e-01	-1.792343e-01	-1.674605e-01	-1.565505e-01	-1.464481e-01	-1.371010e-01	-1.284612e-01	-1.204840e-01	-1.131283e-01	-1.063561e-01	-1.001325e-01	-9.442539e-02	-8.920537e-02	-8.444549e-02	-8.012120e-02	-7.621019e-02	-7.269229e-02	-6.954934e-02	-6.676515e-02	-6.432535e-02	-6.221735e-02	-6.043028e-02	-5.895492e-02	-5.778367e-02	-5.691047e-02	-5.633083e-02	-5.604175e-02	
-2.519320e-01	-2.350707e-01	-2.194218e-01	-2.049049e-01	-1.914448e-01	-1.789723e-01	-1.674229e-01	-1.567372e-01	-1.468599e-01	-1.377402e-01	-1.293309e-01	-1.215888e-01	-1.144738e-01	-1.079493e-01	-1.019817e-01	-9.654009e-02	-9.159645e-02	-8.712529e-02	-8.310354e-02	-7.951046e-02	-7.632750e-02	-7.353826e-02	-7.112835e-02	-6.908533e-02	-6.739866e-02	-6.605966e-02	-6.506140e-02	-6.439874e-02	-6.406826e-02	
-2.835264e-01	-2.645505e-01	-2.469392e-01	-2.306016e-01	-2.154536e-01	-2.014169e-01	-1.884191e-01	-1.763933e-01	-1.652773e-01	-1.550139e-01	-1.455501e-01	-1.368370e-01	-1.288298e-01	-1.214871e-01	-1.147710e-01	-1.086470e-01	-1.030834e-01	-9.805153e-02	-9.352542e-02	-8.948173e-02	-8.589961e-02	-8.276057e-02	-8.004844e-02	-7.774920e-02	-7.585102e-02	-7.434409e-02	-7.322064e-02	-7.247488e-02	-7.210295e-02	
