-2.511091e+04	-2.439268e+04	-2.388409e+04	-2.354115e+04	-2.332923e+04	-2.322108e+04	-2.319519e+04	-2.323463e+04	-2.332610e+04	-2.345919e+04	-2.362587e+04	-2.382001e+04	-2.403709e+04	-2.427395e+04	-2.452861e+04	-2.480014e+04	-2.508860e+04	-2.539501e+04	-2.572140e+04	-2.607081e+04	-2.644751e+04	-2.685711e+04	-2.730686e+04	-2.780602e+04	-2.836635e+04	-2.900274e+04	-2.973412e+04	-3.058457e+04	-3.158480e+04	
-1.361824e+19	-1.303766e+19	-1.252434e+19	-1.207562e+19	-1.168919e+19	-1.136306e+19	-1.109554e+19	-1.088525e+19	-1.073111e+19	-1.063232e+19	-1.058838e+19	-1.059905e+19	-1.066440e+19	-1.078475e+19	-1.096074e+19	-1.119326e+19	-1.148352e+19	-1.183301e+19	-1.224354e+19	-1.271723e+19	-1.325651e+19	-1.386418e+19	-1.454335e+19	-1.529755e+19	-1.613065e+19	-1.704696e+19	-1.805120e+19	-1.914855e+19	-2.034468e+19	
-2.721204e+19	-2.605194e+19	-2.502621e+19	-2.412958e+19	-2.335742e+19	-2.270573e+19	-2.217117e+19	-2.175097e+19	-2.144296e+19	-2.124557e+19	-2.115776e+19	-2.117909e+19	-2.130966e+19	-2.155015e+19	-2.190181e+19	-2.236644e+19	-2.294643e+19	-2.364480e+19	-2.446512e+19	-2.541164e+19	-2.648924e+19	-2.770348e+19	-2.906062e+19	-3.056766e+19	-3.223237e+19	-3.406334e+19	-3.607002e+19	-3.826276e+19	-4.065286e+19	
-4.075704e+19	-3.901949e+19	-3.748320e+19	-3.614027e+19	-3.498375e+19	-3.400768e+19	-3.320704e+19	-3.257768e+19	-3.211636e+19	-3.182071e+19	-3.168920e+19	-3.172114e+19	-3.191671e+19	-3.227691e+19	-3.280360e+19	-3.349950e+19	-3.436820e+19	-3.541418e+19	-3.664282e+19	-3.806048e+19	-3.967447e+19	-4.149310e+19	-4.352577e+19	-4.578294e+19	-4.827628e+19	-5.101863e+19	-5.402415e+19	-5.730834e+19	-6.088813e+19	
-5.422900e+19	-5.191711e+19	-4.987302e+19	-4.808619e+19	-4.654739e+19	-4.524869e+19	-4.418340e+19	-4.334601e+19	-4.273221e+19	-4.233883e+19	-4.216385e+19	-4.220635e+19	-4.246656e+19	-4.294583e+19	-4.364661e+19	-4.457254e+19	-4.572838e+19	-4.712009e+19	-4.875487e+19	-5.064112e+19	-5.278860e+19	-5.520837e+19	-5.791292e+19	-6.091619e+19	-6.423368e+19	-6.788250e+19	-7.188148e+19	-7.625123e+19	-8.101430e+19	
-6.760389e+19	-6.472180e+19	-6.217356e+19	-5.994602e+19	-5.802770e+19	-5.640870e+19	-5.508066e+19	-5.403675e+19	-5.327156e+19	-5.278116e+19	-5.256302e+19	-5.261600e+19	-5.294040e+19	-5.353786e+19	-5.441149e+19	-5.556579e+19	-5.700670e+19	-5.874166e+19	-6.077963e+19	-6.313111e+19	-6.580824e+19	-6.882481e+19	-7.219640e+19	-7.594039e+19	-8.007610e+19	-8.462486e+19	-8.961013e+19	-9.505763e+19	-1.009955e+20	
-8.085791e+19	-7.741078e+19	-7.436295e+19	-7.169869e+19	-6.940428e+19	-6.746786e+19	-6.587946e+19	-6.463088e+19	-6.371568e+19	-6.312913e+19	-6.286822e+19	-6.293160e+19	-6.331959e+19	-6.403419e+19	-6.507910e+19	-6.645970e+19	-6.818311e+19	-7.025822e+19	-7.269574e+19	-7.550824e+19	-7.871023e+19	-8.231822e+19	-8.635082e+19	-9.082884e+19	-9.577538e+19	-1.012159e+20	-1.071786e+20	-1.136941e+20	-1.207961e+20	
-9.396762e+19	-8.996160e+19	-8.641961e+19	-8.332340e+19	-8.065698e+19	-7.840661e+19	-7.656068e+19	-7.510966e+19	-7.404608e+19	-7.336444e+19	-7.306123e+19	-7.313488e+19	-7.358577e+19	-7.441624e+19	-7.563056e+19	-7.723500e+19	-7.923784e+19	-8.164940e+19	-8.448212e+19	-8.775062e+19	-9.147175e+19	-9.566472e+19	-1.003511e+20	-1.055552e+20	-1.113037e+20	-1.176264e+20	-1.245558e+20	-1.321277e+20	-1.403811e+20	
-1.069100e+20	-1.023522e+20	-9.832235e+19	-9.479969e+19	-9.176602e+19	-8.920571e+19	-8.710553e+19	-8.545466e+19	-8.424459e+19	-8.346907e+19	-8.312409e+19	-8.320789e+19	-8.372089e+19	-8.466574e+19	-8.604732e+19	-8.787274e+19	-9.015143e+19	-9.289514e+19	-9.611802e+19	-9.983670e+19	-1.040704e+20	-1.088408e+20	-1.141727e+20	-1.200935e+20	-1.266338e+20	-1.338273e+20	-1.417111e+20	-1.503259e+20	-1.597161e+20	
-1.196623e+20	-1.145609e+20	-1.100503e+20	-1.061075e+20	-1.027120e+20	-9.984626e+19	-9.749558e+19	-9.564780e+19	-9.429338e+19	-9.342536e+19	-9.303924e+19	-9.313303e+19	-9.370723e+19	-9.476478e+19	-9.631115e+19	-9.835432e+19	-1.009048e+20	-1.039758e+20	-1.075831e+20	-1.117454e+20	-1.164840e+20	-1.218235e+20	-1.277914e+20	-1.344185e+20	-1.417389e+20	-1.497904e+20	-1.586146e+20	-1.682570e+20	-1.787672e+20	
-1.322025e+20	-1.265665e+20	-1.215833e+20	-1.172272e+20	-1.134759e+20	-1.103098e+20	-1.077128e+20	-1.056714e+20	-1.041750e+20	-1.032161e+20	-1.027895e+20	-1.028931e+20	-1.035275e+20	-1.046958e+20	-1.064043e+20	-1.086616e+20	-1.114793e+20	-1.148722e+20	-1.188575e+20	-1.234559e+20	-1.286912e+20	-1.345903e+20	-1.411836e+20	-1.485051e+20	-1.565927e+20	-1.654881e+20	-1.752370e+20	-1.858898e+20	-1.975016e+20	
-1.445091e+20	-1.383484e+20	-1.329013e+20	-1.281398e+20	-1.240392e+20	-1.205785e+20	-1.177397e+20	-1.155082e+20	-1.138726e+20	-1.128243e+20	-1.123580e+20	-1.124713e+20	-1.131647e+20	-1.144419e+20	-1.163094e+20	-1.187768e+20	-1.218569e+20	-1.255655e+20	-1.299219e+20	-1.349484e+20	-1.406710e+20	-1.471192e+20	-1.543262e+20	-1.623294e+20	-1.711698e+20	-1.808932e+20	-1.915497e+20	-2.031942e+20	-2.158868e+20	
-1.565611e+20	-1.498866e+20	-1.439852e+20	-1.388266e+20	-1.343840e+20	-1.306347e+20	-1.275591e+20	-1.251416e+20	-1.233695e+20	-1.222339e+20	-1.217287e+20	-1.218514e+20	-1.226027e+20	-1.239863e+20	-1.260095e+20	-1.286827e+20	-1.320197e+20	-1.360377e+20	-1.407573e+20	-1.462031e+20	-1.524029e+20	-1.593889e+20	-1.671971e+20	-1.758677e+20	-1.854454e+20	-1.959797e+20	-2.075249e+20	-2.201406e+20	-2.338918e+20	
-1.683383e+20	-1.611617e+20	-1.548164e+20	-1.492697e+20	-1.444930e+20	-1.404616e+20	-1.371547e+20	-1.345553e+20	-1.326499e+20	-1.314288e+20	-1.308856e+20	-1.310176e+20	-1.318254e+20	-1.333131e+20	-1.354886e+20	-1.383628e+20	-1.419508e+20	-1.462710e+20	-1.513458e+20	-1.572011e+20	-1.638674e+20	-1.713789e+20	-1.797744e+20	-1.890972e+20	-1.993955e+20	-2.107222e+20	-2.231359e+20	-2.367006e+20	-2.514863e+20	
-1.798211e+20	-1.721550e+20	-1.653769e+20	-1.594519e+20	-1.543493e+20	-1.500429e+20	-1.465104e+20	-1.437337e+20	-1.416984e+20	-1.403940e+20	-1.398138e+20	-1.399547e+20	-1.408176e+20	-1.424069e+20	-1.447307e+20	-1.478010e+20	-1.516338e+20	-1.562487e+20	-1.616696e+20	-1.679244e+20	-1.750453e+20	-1.830692e+20	-1.920374e+20	-2.019962e+20	-2.129969e+20	-2.250963e+20	-2.383568e+20	-2.528468e+20	-2.686410e+20	
-1.909909e+20	-1.828486e+20	-1.756495e+20	-1.693564e+20	-1.639369e+20	-1.593630e+20	-1.556111e+20	-1.526619e+20	-1.505002e+20	-1.491148e+20	-1.484985e+20	-1.486482e+20	-1.495647e+20	-1.512527e+20	-1.537208e+20	-1.569819e+20	-1.610527e+20	-1.659543e+20	-1.717119e+20	-1.783552e+20	-1.859186e+20	-1.944409e+20	-2.039662e+20	-2.145436e+20	-2.262276e+20	-2.390786e+20	-2.531628e+20	-2.685528e+20	-2.853281e+20	
