0.00000e+00 	1.74148e+00 	
2.46914e-01 	1.63970e+00 	
4.93827e-01 	1.40163e+00 	
7.40741e-01 	1.14120e+00 	
9.87654e-01 	9.29362e-01 	
1.23457e+00 	7.96939e-01 	
1.48148e+00 	7.56307e-01 	
1.72840e+00 	8.12988e-01 	
1.97531e+00 	9.70092e-01 	
2.22222e+00 	1.22985e+00 	
2.46914e+00 	1.59410e+00 	
2.71605e+00 	2.06449e+00 	
2.96296e+00 	2.64250e+00 	
3.20988e+00 	3.32949e+00 	
3.45679e+00 	4.12668e+00 	
3.70370e+00 	5.03519e+00 	
3.95062e+00 	6.05602e+00 	
4.19753e+00 	7.19003e+00 	
4.44444e+00 	8.43729e+00 	
4.69136e+00 	9.78125e+00 	
4.93827e+00 	1.09028e+01 	
5.18519e+00 	1.04344e+01 	
5.43210e+00 	9.10104e+00 	
5.67901e+00 	7.79963e+00 	
5.92593e+00 	6.60883e+00 	
6.17284e+00 	5.53151e+00 	
