-4.884988e-18	-9.571061e-19	2.535768e-18	5.586323e-18	8.239363e-18	1.055851e-17	1.261049e-17	1.445846e-17	1.615978e-17	1.776589e-17	1.932310e-17	2.087368e-17	2.245695e-17	2.411024e-17	2.586965e-17	2.777055e-17	2.984773e-17	3.213515e-17	3.466497e-17	3.746573e-17	4.055896e-17	4.395335e-17	4.763500e-17	5.155082e-17	5.558055e-17	5.948864e-17	6.284114e-17	
-2.120364e-02	-1.821210e-02	-1.564325e-02	-1.343746e-02	-1.154354e-02	-9.917542e-03	-8.521716e-03	-7.323671e-03	-6.295601e-03	-5.413646e-03	-4.657336e-03	-4.009119e-03	-3.453949e-03	-2.978942e-03	-2.573074e-03	-2.226923e-03	-1.932458e-03	-1.682843e-03	-1.472285e-03	-1.295898e-03	-1.149587e-03	-1.029956e-03	-9.342303e-04	-8.601868e-04	-8.061075e-04	-7.707372e-04	-7.532549e-04	
-4.241881e-02	-3.643411e-02	-3.129501e-02	-2.688224e-02	-2.309337e-02	-1.984048e-02	-1.704807e-02	-1.465133e-02	-1.259463e-02	-1.083024e-02	-9.317208e-03	-8.020421e-03	-6.909779e-03	-5.959506e-03	-5.147548e-03	-4.455059e-03	-3.865968e-03	-3.366602e-03	-2.945372e-03	-2.592501e-03	-2.299799e-03	-2.060473e-03	-1.868969e-03	-1.720842e-03	-1.612654e-03	-1.541894e-03	-1.506920e-03	
-6.365711e-02	-5.467598e-02	-4.696383e-02	-4.034166e-02	-3.465579e-02	-2.977424e-02	-2.558372e-02	-2.198697e-02	-1.890052e-02	-1.625273e-02	-1.398216e-02	-1.203609e-02	-1.036937e-02	-8.943318e-03	-7.724827e-03	-6.685623e-03	-5.801585e-03	-5.052196e-03	-4.420064e-03	-3.890516e-03	-3.451265e-03	-3.092113e-03	-2.804727e-03	-2.582435e-03	-2.420079e-03	-2.313891e-03	-2.261406e-03	
-8.493015e-02	-7.294769e-02	-6.265828e-02	-5.382311e-02	-4.623712e-02	-3.972424e-02	-3.413333e-02	-2.933462e-02	-2.521673e-02	-2.168410e-02	-1.865474e-02	-1.605833e-02	-1.383463e-02	-1.193201e-02	-1.030632e-02	-8.919836e-03	-7.740368e-03	-6.740547e-03	-5.897168e-03	-5.190656e-03	-4.604614e-03	-4.125441e-03	-3.742015e-03	-3.445437e-03	-3.228825e-03	-3.087151e-03	-3.017126e-03	
-1.062497e-01	-9.125932e-02	-7.838702e-02	-6.733400e-02	-5.784374e-02	-4.969598e-02	-4.270161e-02	-3.669831e-02	-3.154674e-02	-2.712733e-02	-2.333753e-02	-2.008936e-02	-1.730745e-02	-1.492723e-02	-1.289346e-02	-1.115893e-02	-9.683386e-03	-8.432586e-03	-7.377498e-03	-6.493635e-03	-5.760483e-03	-5.161025e-03	-4.681350e-03	-4.310325e-03	-4.039338e-03	-3.862100e-03	-3.774498e-03	
-1.276275e-01	-1.096210e-01	-9.415876e-02	-8.088184e-02	-6.948211e-02	-5.969498e-02	-5.129333e-02	-4.408214e-02	-3.789405e-02	-3.258545e-02	-2.803312e-02	-2.413141e-02	-2.078977e-02	-1.793064e-02	-1.548767e-02	-1.340414e-02	-1.163172e-02	-1.012925e-02	-8.861877e-03	-7.800177e-03	-6.919512e-03	-6.199442e-03	-5.623254e-03	-5.177577e-03	-4.852067e-03	-4.639168e-03	-4.533940e-03	
-1.490755e-01	-1.280431e-01	-1.099823e-01	-9.447421e-02	-8.115873e-02	-6.972686e-02	-5.991329e-02	-5.149024e-02	-4.426223e-02	-3.806150e-02	-3.274415e-02	-2.818675e-02	-2.428354e-02	-2.094393e-02	-1.809040e-02	-1.565674e-02	-1.358645e-02	-1.183150e-02	-1.035114e-02	-9.111015e-03	-8.082351e-03	-7.241272e-03	-6.568255e-03	-6.047681e-03	-5.667468e-03	-5.418791e-03	-5.295878e-03	
-1.706061e-01	-1.465359e-01	-1.258668e-01	-1.081188e-01	-9.288023e-02	-7.979730e-02	-6.856638e-02	-5.892682e-02	-5.065489e-02	-4.355861e-02	-3.747328e-02	-3.225768e-02	-2.779074e-02	-2.396880e-02	-2.070315e-02	-1.791799e-02	-1.554870e-02	-1.354028e-02	-1.184612e-02	-1.042689e-02	-9.249661e-03	-8.287106e-03	-7.516888e-03	-6.921129e-03	-6.486002e-03	-6.201410e-03	-6.060746e-03	
-1.922314e-01	-1.651102e-01	-1.418211e-01	-1.218235e-01	-1.046534e-01	-8.991208e-02	-7.725757e-02	-6.639614e-02	-5.707569e-02	-4.907992e-02	-4.222324e-02	-3.634653e-02	-3.131338e-02	-2.700698e-02	-2.332739e-02	-2.018921e-02	-1.751959e-02	-1.525659e-02	-1.334768e-02	-1.174856e-02	-1.042211e-02	-9.337546e-03	-8.469698e-03	-7.798423e-03	-7.308142e-03	-6.987475e-03	-6.828981e-03	
