5.757278e+01	5.241921e+01	4.823792e+01	4.465265e+01	4.146564e+01	3.856806e+01	3.589384e+01	3.339627e+01	3.103644e+01	2.877755e+01	2.658224e+01	2.441120e+01	2.222227e+01	1.996967e+01	1.760309e+01	1.506649e+01	1.229662e+01	9.220962e+00	5.755148e+00	1.799531e+00	-2.765373e+00	-8.085068e+00	-1.433965e+01	-2.175604e+01	-3.062595e+01	-4.133315e+01	-5.439613e+01	
-1.676110e+16	-1.457902e+16	-1.273530e+16	-1.118716e+16	-9.898657e+15	-8.839895e+15	-7.986298e+15	-7.318056e+15	-6.819658e+15	-6.479538e+15	-6.289802e+15	-6.246046e+15	-6.347254e+15	-6.595776e+15	-6.997379e+15	-7.561385e+15	-8.300883e+15	-9.233037e+15	-1.037948e+16	-1.176682e+16	-1.342726e+16	-1.539933e+16	-1.772880e+16	-2.046974e+16	-2.368577e+16	-2.745152e+16	-3.185439e+16	
-3.348179e+16	-2.912289e+16	-2.543990e+16	-2.234735e+16	-1.977345e+16	-1.765848e+16	-1.595335e+16	-1.461847e+16	-1.362288e+16	-1.294346e+16	-1.256444e+16	-1.247703e+16	-1.267921e+16	-1.317565e+16	-1.397789e+16	-1.510454e+16	-1.658176e+16	-1.844382e+16	-2.073394e+16	-2.350528e+16	-2.682215e+16	-3.076154e+16	-3.541487e+16	-4.089014e+16	-4.731444e+16	-5.483686e+16	-6.363199e+16	
-5.012181e+16	-4.359659e+16	-3.808320e+16	-3.345369e+16	-2.960060e+16	-2.643452e+16	-2.388195e+16	-2.188366e+16	-2.039327e+16	-1.937619e+16	-1.880881e+16	-1.867796e+16	-1.898061e+16	-1.972378e+16	-2.092472e+16	-2.261131e+16	-2.482268e+16	-2.761015e+16	-3.103844e+16	-3.518709e+16	-4.015241e+16	-4.604962e+16	-5.301560e+16	-6.121202e+16	-7.082911e+16	-8.209007e+16	-9.525626e+16	
-6.664115e+16	-5.796532e+16	-5.063481e+16	-4.447948e+16	-3.935648e+16	-3.514690e+16	-3.175305e+16	-2.909616e+16	-2.711456e+16	-2.576226e+16	-2.500788e+16	-2.483391e+16	-2.523631e+16	-2.622442e+16	-2.782117e+16	-3.006362e+16	-3.300382e+16	-3.671001e+16	-4.126820e+16	-4.678419e+16	-5.338599e+16	-6.122683e+16	-7.048868e+16	-8.138650e+16	-9.417323e+16	-1.091456e+17	-1.266512e+17	
-8.300018e+16	-7.219461e+16	-6.306461e+16	-5.539828e+16	-4.901769e+16	-4.377475e+16	-3.954778e+16	-3.623867e+16	-3.377063e+16	-3.208637e+16	-3.114681e+16	-3.093013e+16	-3.143131e+16	-3.266197e+16	-3.465070e+16	-3.744363e+16	-4.110559e+16	-4.572157e+16	-5.139870e+16	-5.826875e+16	-6.649115e+16	-7.625676e+16	-8.779220e+16	-1.013652e+17	-1.172908e+17	-1.359386e+17	-1.577414e+17	
-9.915982e+16	-8.625048e+16	-7.534292e+16	-6.618400e+16	-5.856114e+16	-5.229743e+16	-4.724749e+16	-4.329413e+16	-4.034557e+16	-3.833340e+16	-3.721090e+16	-3.695204e+16	-3.755079e+16	-3.902107e+16	-4.139698e+16	-4.473368e+16	-4.910860e+16	-5.462328e+16	-6.140572e+16	-6.961333e+16	-7.943659e+16	-9.110349e+16	-1.048848e+17	-1.211004e+17	-1.401266e+17	-1.624051e+17	-1.884528e+17	
-1.150816e+17	-1.000995e+17	-8.744051e+16	-7.681097e+16	-6.796413e+16	-6.069468e+16	-5.483389e+16	-5.024574e+16	-4.682374e+16	-4.448848e+16	-4.318575e+16	-4.288532e+16	-4.358022e+16	-4.528657e+16	-4.804397e+16	-5.191644e+16	-5.699383e+16	-6.339399e+16	-7.126546e+16	-8.079094e+16	-9.219149e+16	-1.057317e+17	-1.217259e+17	-1.405452e+17	-1.626264e+17	-1.884820e+17	-2.187121e+17	
-1.307279e+17	-1.137088e+17	-9.932878e+16	-8.725406e+16	-7.720442e+16	-6.894662e+16	-6.228901e+16	-5.707706e+16	-5.318982e+16	-5.053706e+16	-4.905721e+16	-4.871593e+16	-4.950531e+16	-5.144365e+16	-5.457595e+16	-5.897490e+16	-6.474261e+16	-7.201292e+16	-8.095459e+16	-9.177513e+16	-1.047257e+17	-1.201068e+17	-1.382755e+17	-1.596534e+17	-1.847368e+17	-2.141077e+17	-2.484478e+17	
-1.460620e+17	-1.270465e+17	-1.109798e+17	-9.748872e+16	-8.626029e+16	-7.703387e+16	-6.959534e+16	-6.377204e+16	-5.942884e+16	-5.646491e+16	-5.481149e+16	-5.443018e+16	-5.531214e+16	-5.747785e+16	-6.097756e+16	-6.589250e+16	-7.233674e+16	-8.045984e+16	-9.045034e+16	-1.025401e+17	-1.170097e+17	-1.341950e+17	-1.544948e+17	-1.783804e+17	-2.064059e+17	-2.392219e+17	-2.775900e+17	
-1.610479e+17	-1.400815e+17	-1.223663e+17	-1.074911e+17	-9.511061e+16	-8.493756e+16	-7.673583e+16	-7.031507e+16	-6.552625e+16	-6.225822e+16	-6.043515e+16	-6.001473e+16	-6.098718e+16	-6.337509e+16	-6.723387e+16	-7.265308e+16	-7.975850e+16	-8.871504e+16	-9.973056e+16	-1.130607e+17	-1.290149e+17	-1.479635e+17	-1.703460e+17	-1.966822e+17	-2.275832e+17	-2.637661e+17	-3.060708e+17	
-1.756513e+17	-1.527837e+17	-1.334621e+17	-1.172380e+17	-1.037349e+17	-9.263943e+16	-8.369399e+16	-7.669101e+16	-7.146796e+16	-6.790360e+16	-6.591522e+16	-6.545667e+16	-6.651730e+16	-6.912174e+16	-7.333042e+16	-7.924103e+16	-8.699075e+16	-9.675943e+16	-1.087738e+17	-1.233127e+17	-1.407136e+17	-1.613803e+17	-1.857925e+17	-2.145167e+17	-2.482197e+17	-2.876836e+17	-3.338244e+17	
-1.898385e+17	-1.651239e+17	-1.442418e+17	-1.267073e+17	-1.121135e+17	-1.001219e+17	-9.045391e+16	-8.288530e+16	-7.724038e+16	-7.338814e+16	-7.123916e+16	-7.074357e+16	-7.188987e+16	-7.470466e+16	-7.925328e+16	-8.564128e+16	-9.401694e+16	-1.045746e+17	-1.175594e+17	-1.332726e+17	-1.520790e+17	-1.744149e+17	-2.007988e+17	-2.318431e+17	-2.682683e+17	-3.109196e+17	-3.607872e+17	
-2.035776e+17	-1.770744e+17	-1.546809e+17	-1.358774e+17	-1.202275e+17	-1.073680e+17	-9.700031e+16	-8.888394e+16	-8.283048e+16	-7.869944e+16	-7.639493e+16	-7.586348e+16	-7.709274e+16	-8.011125e+16	-8.498906e+16	-9.183938e+16	-1.008212e+17	-1.121430e+17	-1.260675e+17	-1.429179e+17	-1.630853e+17	-1.870378e+17	-2.153312e+17	-2.486223e+17	-2.876836e+17	-3.334218e+17	-3.868983e+17	
