-1.100468e-16	-1.058353e-16	-1.021483e-16	-9.892064e-17	-9.609855e-17	-9.363729e-17	-9.149960e-17	-8.965441e-17	-8.807582e-17	-8.674232e-17	-8.563612e-17	-8.474271e-17	-8.405043e-17	-8.355021e-17	-8.323532e-17	-8.310124e-17	-8.314556e-17	-8.336796e-17	-8.377021e-17	-8.435630e-17	-8.513258e-17	-8.610801e-17	-8.729450e-17	-8.870741e-17	-9.036617e-17	-9.229512e-17	-9.452461e-17	-9.709248e-17	-1.000459e-16	-1.034441e-16	-1.073611e-16	-1.118908e-16	-1.171521e-16	-1.232964e-16	-1.305180e-16	-1.390664e-16	-1.492645e-16	-1.615308e-16	-1.764098e-16	
-2.927298e-02	-2.726136e-02	-2.539036e-02	-2.365032e-02	-2.203228e-02	-2.052788e-02	-1.912937e-02	-1.782954e-02	-1.662167e-02	-1.549954e-02	-1.445736e-02	-1.348976e-02	-1.259174e-02	-1.175866e-02	-1.098625e-02	-1.027050e-02	-9.607727e-03	-8.994515e-03	-8.427698e-03	-7.904353e-03	-7.421780e-03	-6.977490e-03	-6.569191e-03	-6.194778e-03	-5.852319e-03	-5.540047e-03	-5.256352e-03	-4.999770e-03	-4.768978e-03	-4.562785e-03	-4.380128e-03	-4.220065e-03	-4.081770e-03	-3.964529e-03	-3.867738e-03	-3.790898e-03	-3.733612e-03	-3.695584e-03	-3.676619e-03	
-5.854908e-02	-5.452561e-02	-5.078341e-02	-4.730315e-02	-4.406689e-02	-4.105794e-02	-3.826078e-02	-3.566097e-02	-3.324511e-02	-3.100073e-02	-2.891626e-02	-2.698095e-02	-2.518481e-02	-2.351858e-02	-2.197366e-02	-2.054209e-02	-1.921647e-02	-1.798998e-02	-1.685629e-02	-1.580954e-02	-1.484435e-02	-1.395572e-02	-1.313908e-02	-1.239021e-02	-1.170526e-02	-1.108068e-02	-1.051326e-02	-1.000007e-02	-9.538462e-03	-9.126054e-03	-8.760721e-03	-8.440578e-03	-8.163972e-03	-7.929478e-03	-7.735886e-03	-7.582198e-03	-7.467619e-03	-7.391561e-03	-7.353629e-03	
-8.783138e-02	-8.179565e-02	-7.618184e-02	-7.096100e-02	-6.610618e-02	-6.159236e-02	-5.739624e-02	-5.349618e-02	-4.987207e-02	-4.650521e-02	-4.337823e-02	-4.047500e-02	-3.778055e-02	-3.528098e-02	-3.296340e-02	-3.081585e-02	-2.882726e-02	-2.698736e-02	-2.528667e-02	-2.371641e-02	-2.226849e-02	-2.093543e-02	-1.971036e-02	-1.858696e-02	-1.755944e-02	-1.662249e-02	-1.577129e-02	-1.500143e-02	-1.430896e-02	-1.369029e-02	-1.314224e-02	-1.266199e-02	-1.224704e-02	-1.189527e-02	-1.160486e-02	-1.137430e-02	-1.120242e-02	-1.108832e-02	-1.103142e-02	
-1.171230e-01	-1.090744e-01	-1.015884e-01	-9.462636e-02	-8.815248e-02	-8.213330e-02	-7.653778e-02	-7.133706e-02	-6.650431e-02	-6.201461e-02	-5.784479e-02	-5.397334e-02	-5.038030e-02	-4.704713e-02	-4.395664e-02	-4.109289e-02	-3.844110e-02	-3.598760e-02	-3.371973e-02	-3.162579e-02	-2.969499e-02	-2.791736e-02	-2.628373e-02	-2.478568e-02	-2.341548e-02	-2.216606e-02	-2.103098e-02	-2.000438e-02	-1.908097e-02	-1.825598e-02	-1.752516e-02	-1.688474e-02	-1.633141e-02	-1.586232e-02	-1.547505e-02	-1.516761e-02	-1.493841e-02	-1.478626e-02	-1.471038e-02	
-1.464270e-01	-1.363646e-01	-1.270056e-01	-1.183017e-01	-1.102081e-01	-1.026829e-01	-9.568743e-02	-8.918550e-02	-8.314360e-02	-7.753058e-02	-7.231747e-02	-6.747739e-02	-6.298538e-02	-5.881826e-02	-5.495453e-02	-5.137427e-02	-4.805901e-02	-4.499165e-02	-4.215636e-02	-3.953852e-02	-3.712464e-02	-3.490224e-02	-3.285989e-02	-3.098703e-02	-2.927400e-02	-2.771198e-02	-2.629290e-02	-2.500945e-02	-2.385500e-02	-2.282360e-02	-2.190993e-02	-2.110927e-02	-2.041750e-02	-1.983105e-02	-1.934689e-02	-1.896253e-02	-1.867597e-02	-1.848576e-02	-1.839089e-02	
-1.757465e-01	-1.636693e-01	-1.524363e-01	-1.419896e-01	-1.322754e-01	-1.232434e-01	-1.148472e-01	-1.070434e-01	-9.979167e-02	-9.305474e-02	-8.679780e-02	-8.098858e-02	-7.559711e-02	-7.059560e-02	-6.595823e-02	-6.166108e-02	-5.768200e-02	-5.400045e-02	-5.059744e-02	-4.745543e-02	-4.455820e-02	-4.189082e-02	-3.943951e-02	-3.719164e-02	-3.513562e-02	-3.326083e-02	-3.155760e-02	-3.001716e-02	-2.863155e-02	-2.739363e-02	-2.629701e-02	-2.533604e-02	-2.450575e-02	-2.380188e-02	-2.322077e-02	-2.275944e-02	-2.241552e-02	-2.218721e-02	-2.207335e-02	
-2.050845e-01	-1.909912e-01	-1.778831e-01	-1.656925e-01	-1.543566e-01	-1.438169e-01	-1.340191e-01	-1.249125e-01	-1.164503e-01	-1.085887e-01	-1.012873e-01	-9.450830e-02	-8.821682e-02	-8.238038e-02	-7.696888e-02	-7.195439e-02	-6.731106e-02	-6.301494e-02	-5.904386e-02	-5.537734e-02	-5.199647e-02	-4.888381e-02	-4.602329e-02	-4.340018e-02	-4.100094e-02	-3.881318e-02	-3.682563e-02	-3.502804e-02	-3.341112e-02	-3.196655e-02	-3.068687e-02	-2.956548e-02	-2.859659e-02	-2.777521e-02	-2.709710e-02	-2.655876e-02	-2.615742e-02	-2.589100e-02	-2.575814e-02	
-2.344441e-01	-2.183332e-01	-2.033485e-01	-1.894128e-01	-1.764541e-01	-1.644055e-01	-1.532050e-01	-1.427948e-01	-1.331211e-01	-1.241341e-01	-1.157874e-01	-1.080380e-01	-1.008458e-01	-9.417383e-02	-8.798763e-02	-8.225528e-02	-7.694722e-02	-7.203607e-02	-6.749649e-02	-6.330508e-02	-5.944021e-02	-5.588194e-02	-5.261192e-02	-4.961329e-02	-4.687057e-02	-4.436962e-02	-4.209753e-02	-4.004260e-02	-3.819421e-02	-3.654284e-02	-3.507996e-02	-3.379803e-02	-3.269044e-02	-3.175147e-02	-3.097628e-02	-3.036088e-02	-2.990208e-02	-2.959752e-02	-2.944564e-02	
-2.638282e-01	-2.456981e-01	-2.288353e-01	-2.131529e-01	-1.985700e-01	-1.850114e-01	-1.724071e-01	-1.606920e-01	-1.498059e-01	-1.396925e-01	-1.302997e-01	-1.215790e-01	-1.134854e-01	-1.059772e-01	-9.901561e-02	-9.256479e-02	-8.659144e-02	-8.106475e-02	-7.595620e-02	-7.123946e-02	-6.689018e-02	-6.288593e-02	-5.920607e-02	-5.583160e-02	-5.274512e-02	-4.993071e-02	-4.737385e-02	-4.506136e-02	-4.298130e-02	-4.112295e-02	-3.947672e-02	-3.803412e-02	-3.678771e-02	-3.573106e-02	-3.485871e-02	-3.416617e-02	-3.364987e-02	-3.330714e-02	-3.313622e-02	
