-6.591274e-16	-6.558623e-16	-6.532243e-16	-6.511251e-16	-6.494925e-16	-6.482677e-16	-6.474022e-16	-6.468559e-16	-6.465955e-16	-6.465937e-16	-6.468274e-16	-6.472776e-16	-6.479285e-16	-6.487670e-16	-6.497826e-16	-6.509665e-16	-6.523120e-16	-6.538141e-16	-6.554690e-16	-6.572744e-16	-6.592295e-16	-6.613345e-16	-6.635912e-16	-6.660026e-16	-6.685730e-16	-6.713083e-16	-6.742161e-16	-6.773060e-16	-6.805898e-16	-6.840818e-16	-6.877996e-16	-6.917646e-16	-6.960031e-16	-7.005471e-16	-7.054362e-16	-7.107194e-16	-7.164578e-16	-7.227278e-16	-7.296260e-16	-7.372748e-16	-7.458304e-16	-7.554927e-16	-7.665194e-16	-7.792440e-16	-7.940991e-16	
-4.874001e-02	-4.595726e-02	-4.330665e-02	-4.077951e-02	-3.836781e-02	-3.606411e-02	-3.386150e-02	-3.175364e-02	-2.973464e-02	-2.779908e-02	-2.594198e-02	-2.415875e-02	-2.244519e-02	-2.079746e-02	-1.921205e-02	-1.768577e-02	-1.621576e-02	-1.479942e-02	-1.343445e-02	-1.211879e-02	-1.085066e-02	-9.628508e-03	-8.451027e-03	-7.317139e-03	-6.225989e-03	-5.176943e-03	-4.169587e-03	-3.203718e-03	-2.279350e-03	-1.396709e-03	-5.562384e-04	2.414027e-04	9.953331e-04	1.704446e-03	2.367405e-03	2.982633e-03	3.548308e-03	4.062353e-03	4.522423e-03	4.925895e-03	5.269855e-03	5.551080e-03	5.766026e-03	5.910803e-03	5.981162e-03	
-9.748518e-02	-9.191938e-02	-8.661789e-02	-8.156336e-02	-7.673971e-02	-7.213206e-02	-6.772662e-02	-6.351067e-02	-5.947245e-02	-5.560113e-02	-5.188672e-02	-4.832007e-02	-4.489276e-02	-4.159711e-02	-3.842610e-02	-3.537338e-02	-3.243319e-02	-2.960035e-02	-2.687024e-02	-2.423877e-02	-2.170236e-02	-1.925791e-02	-1.690280e-02	-1.463489e-02	-1.245245e-02	-1.035423e-02	-8.339389e-03	-6.407527e-03	-4.558670e-03	-2.793272e-03	-1.112217e-03	4.831737e-04	1.991140e-03	3.409467e-03	4.735481e-03	5.966030e-03	7.097469e-03	8.125642e-03	9.045860e-03	9.852878e-03	1.054087e-02	1.110338e-02	1.153333e-02	1.182293e-02	1.196369e-02	
-1.462406e-01	-1.378912e-01	-1.299383e-01	-1.223559e-01	-1.151198e-01	-1.082077e-01	-1.015990e-01	-9.527447e-02	-8.921660e-02	-8.340909e-02	-7.783698e-02	-7.248651e-02	-6.734507e-02	-6.240113e-02	-5.764417e-02	-5.306466e-02	-4.865395e-02	-4.440428e-02	-4.030871e-02	-3.636112e-02	-3.255613e-02	-2.888908e-02	-2.535607e-02	-2.195385e-02	-1.867986e-02	-1.553220e-02	-1.250962e-02	-9.611516e-03	-6.837930e-03	-4.189542e-03	-1.667678e-03	7.256810e-04	2.987892e-03	5.115637e-03	7.104900e-03	8.950954e-03	1.064833e-02	1.219080e-02	1.357132e-02	1.478204e-02	1.581419e-02	1.665811e-02	1.730317e-02	1.773771e-02	1.794896e-02	
-1.950115e-01	-1.838777e-01	-1.732725e-01	-1.631614e-01	-1.535121e-01	-1.442948e-01	-1.354821e-01	-1.270484e-01	-1.189702e-01	-1.112259e-01	-1.037955e-01	-9.666061e-02	-8.980448e-02	-8.321170e-02	-7.686826e-02	-7.076143e-02	-6.487970e-02	-5.921271e-02	-5.375121e-02	-4.848704e-02	-4.341300e-02	-3.852293e-02	-3.381158e-02	-2.927464e-02	-2.490869e-02	-2.071119e-02	-1.668049e-02	-1.281578e-02	-9.117101e-03	-5.585373e-03	-2.222362e-03	9.692914e-04	3.986063e-03	6.823526e-03	9.476329e-03	1.193817e-02	1.420175e-02	1.625876e-02	1.809983e-02	1.971445e-02	2.109097e-02	2.221650e-02	2.307684e-02	2.365645e-02	2.393832e-02	
-2.438030e-01	-2.298835e-01	-2.166251e-01	-2.039842e-01	-1.919207e-01	-1.803973e-01	-1.693796e-01	-1.588358e-01	-1.487365e-01	-1.390546e-01	-1.297650e-01	-1.208449e-01	-1.122733e-01	-1.040310e-01	-9.610036e-02	-8.846552e-02	-8.111210e-02	-7.402713e-02	-6.719907e-02	-6.061769e-02	-5.427402e-02	-4.816033e-02	-4.227007e-02	-3.659786e-02	-3.113941e-02	-2.589155e-02	-2.085222e-02	-1.602040e-02	-1.139615e-02	-6.980620e-03	-2.776012e-03	1.214371e-03	4.986122e-03	8.533707e-03	1.185044e-02	1.492842e-02	1.775856e-02	2.033045e-02	2.263237e-02	2.465120e-02	2.637236e-02	2.777974e-02	2.885559e-02	2.958048e-02	2.993314e-02	
-2.926201e-01	-2.759136e-01	-2.600005e-01	-2.448285e-01	-2.303496e-01	-2.165189e-01	-2.032952e-01	-1.906401e-01	-1.785186e-01	-1.668979e-01	-1.557482e-01	-1.450420e-01	-1.347540e-01	-1.248612e-01	-1.153425e-01	-1.061787e-01	-9.735279e-02	-8.884903e-02	-8.065361e-02	-7.275425e-02	-6.514020e-02	-5.780216e-02	-5.073229e-02	-4.392410e-02	-3.737248e-02	-3.107362e-02	-2.502502e-02	-1.922547e-02	-1.367506e-02	-8.375139e-03	-3.328372e-03	1.461282e-03	5.988535e-03	1.024675e-02	1.422788e-02	1.792248e-02	2.131961e-02	2.440680e-02	2.716996e-02	2.959337e-02	3.165950e-02	3.334904e-02	3.464068e-02	3.551110e-02	3.593477e-02	
-3.414679e-01	-3.219727e-01	-3.034033e-01	-2.856988e-01	-2.688028e-01	-2.526634e-01	-2.372322e-01	-2.224646e-01	-2.083195e-01	-1.947589e-01	-1.817479e-01	-1.692543e-01	-1.572488e-01	-1.457044e-01	-1.345965e-01	-1.239029e-01	-1.136034e-01	-1.036799e-01	-9.411616e-02	-8.489790e-02	-7.601256e-02	-6.744930e-02	-5.919896e-02	-5.125398e-02	-4.360838e-02	-3.625772e-02	-2.919909e-02	-2.243108e-02	-1.595378e-02	-9.768785e-03	-3.879187e-03	1.710388e-03	6.993769e-03	1.196321e-02	1.660933e-02	2.092109e-02	2.488574e-02	2.848872e-02	3.171360e-02	3.454201e-02	3.695353e-02	3.892560e-02	4.043337e-02	4.144961e-02	4.194456e-02	
-3.903514e-01	-3.680656e-01	-3.468379e-01	-3.265990e-01	-3.072844e-01	-2.888345e-01	-2.711942e-01	-2.543125e-01	-2.381424e-01	-2.226404e-01	-2.077667e-01	-1.934844e-01	-1.797601e-01	-1.665628e-01	-1.538645e-01	-1.416398e-01	-1.298656e-01	-1.185212e-01	-1.075880e-01	-9.704978e-02	-8.689211e-02	-7.710261e-02	-6.767081e-02	-5.858808e-02	-4.984756e-02	-4.144420e-02	-3.337465e-02	-2.563732e-02	-1.823230e-02	-1.116142e-02	-4.428206e-03	1.962046e-03	8.002283e-03	1.368365e-02	1.899543e-02	2.392500e-02	2.845778e-02	3.257712e-02	3.626426e-02	3.949819e-02	4.225557e-02	4.451060e-02	4.623489e-02	4.739731e-02	4.796382e-02	
-4.392755e-01	-4.141969e-01	-3.903089e-01	-3.675335e-01	-3.457982e-01	-3.250360e-01	-3.051848e-01	-2.861872e-01	-2.679903e-01	-2.505453e-01	-2.338072e-01	-2.177347e-01	-2.022900e-01	-1.874384e-01	-1.731484e-01	-1.593912e-01	-1.461409e-01	-1.333743e-01	-1.210705e-01	-1.092111e-01	-9.777986e-02	-8.676296e-02	-7.614858e-02	-6.592698e-02	-5.609048e-02	-4.663338e-02	-3.755191e-02	-2.884428e-02	-2.051059e-02	-1.255289e-02	-4.975177e-03	2.216611e-03	9.014535e-03	1.540862e-02	2.138682e-02	2.693494e-02	3.203654e-02	3.667291e-02	4.082293e-02	4.446296e-02	4.756673e-02	5.010522e-02	5.204648e-02	5.335546e-02	5.399389e-02	
