-5.800076e-17	-5.605278e-17	-5.457981e-17	-5.348639e-17	-5.269688e-17	-5.215117e-17	-5.180132e-17	-5.160905e-17	-5.154370e-17	-5.158075e-17	-5.170052e-17	-5.188731e-17	-5.212858e-17	-5.241440e-17	-5.273699e-17	-5.309030e-17	-5.346977e-17	-5.387209e-17	-5.429497e-17	-5.473707e-17	-5.519784e-17	-5.567743e-17	-5.617670e-17	-5.669710e-17	-5.724071e-17	-5.781025e-17	-5.840908e-17	-5.904124e-17	-5.971159e-17	-6.042583e-17	-6.119072e-17	-6.201420e-17	-6.290569e-17	-6.387635e-17	-6.493955e-17	-6.611131e-17	-6.741106e-17	-6.886248e-17	-7.049464e-17	-7.234349e-17	-7.445384e-17	-7.688187e-17	-7.969847e-17	-8.299365e-17	-8.688235e-17	
-1.877655e-02	-1.767602e-02	-1.666667e-02	-1.574329e-02	-1.490112e-02	-1.413581e-02	-1.344342e-02	-1.282037e-02	-1.226345e-02	-1.176979e-02	-1.133684e-02	-1.096236e-02	-1.064443e-02	-1.038141e-02	-1.017194e-02	-1.001494e-02	-9.909595e-03	-9.855367e-03	-9.851975e-03	-9.899402e-03	-9.997891e-03	-1.014795e-02	-1.035036e-02	-1.060615e-02	-1.091666e-02	-1.128347e-02	-1.170849e-02	-1.219390e-02	-1.274221e-02	-1.335625e-02	-1.403918e-02	-1.479453e-02	-1.562619e-02	-1.653845e-02	-1.753603e-02	-1.862405e-02	-1.980815e-02	-2.109442e-02	-2.248950e-02	-2.400058e-02	-2.563546e-02	-2.740258e-02	-2.931105e-02	-3.137070e-02	-3.359218e-02	
-3.755476e-02	-3.535361e-02	-3.333482e-02	-3.148798e-02	-2.980356e-02	-2.827288e-02	-2.688803e-02	-2.564187e-02	-2.452798e-02	-2.354062e-02	-2.267467e-02	-2.192569e-02	-2.128981e-02	-2.076375e-02	-2.034478e-02	-2.003076e-02	-1.982007e-02	-1.971161e-02	-1.970482e-02	-1.979968e-02	-1.999667e-02	-2.029680e-02	-2.070163e-02	-2.121325e-02	-2.183428e-02	-2.256794e-02	-2.341801e-02	-2.438888e-02	-2.548555e-02	-2.671368e-02	-2.807960e-02	-2.959036e-02	-3.125376e-02	-3.307837e-02	-3.507361e-02	-3.724976e-02	-3.961805e-02	-4.219070e-02	-4.498098e-02	-4.800328e-02	-5.127320e-02	-5.480759e-02	-5.862468e-02	-6.274418e-02	-6.718732e-02	
-5.633629e-02	-5.303432e-02	-5.000592e-02	-4.723545e-02	-4.470864e-02	-4.241244e-02	-4.033501e-02	-3.846564e-02	-3.679469e-02	-3.531353e-02	-3.401452e-02	-3.289097e-02	-3.193707e-02	-3.114791e-02	-3.051943e-02	-3.004836e-02	-2.973229e-02	-2.956959e-02	-2.955941e-02	-2.970171e-02	-2.999721e-02	-3.044745e-02	-3.105474e-02	-3.182221e-02	-3.275384e-02	-3.385441e-02	-3.512961e-02	-3.658602e-02	-3.823114e-02	-4.007347e-02	-4.212251e-02	-4.438882e-02	-4.688410e-02	-4.962121e-02	-5.261429e-02	-5.587876e-02	-5.943146e-02	-6.329072e-02	-6.747645e-02	-7.201023e-02	-7.691546e-02	-8.221744e-02	-8.794351e-02	-9.412321e-02	-1.007884e-01	
-7.512280e-02	-7.071972e-02	-6.668143e-02	-6.298710e-02	-5.961766e-02	-5.655575e-02	-5.378556e-02	-5.129281e-02	-4.906464e-02	-4.708956e-02	-4.535737e-02	-4.385914e-02	-4.258715e-02	-4.153484e-02	-4.069676e-02	-4.006861e-02	-3.964714e-02	-3.943018e-02	-3.941661e-02	-3.960636e-02	-4.000041e-02	-4.060078e-02	-4.141059e-02	-4.243399e-02	-4.367628e-02	-4.514387e-02	-4.684431e-02	-4.878638e-02	-5.098011e-02	-5.343680e-02	-5.616913e-02	-5.919119e-02	-6.251858e-02	-6.616844e-02	-7.015962e-02	-7.451269e-02	-7.925012e-02	-8.439633e-02	-8.997788e-02	-9.602355e-02	-1.025645e-01	-1.096346e-01	-1.172701e-01	-1.255106e-01	-1.343984e-01	
-9.391593e-02	-8.841136e-02	-8.336283e-02	-7.874430e-02	-7.453195e-02	-7.070405e-02	-6.724086e-02	-6.412451e-02	-6.133893e-02	-5.886974e-02	-5.670422e-02	-5.483119e-02	-5.324099e-02	-5.192542e-02	-5.087769e-02	-5.009240e-02	-4.956549e-02	-4.929426e-02	-4.927729e-02	-4.951451e-02	-5.000713e-02	-5.075770e-02	-5.177009e-02	-5.304952e-02	-5.460259e-02	-5.643731e-02	-5.856314e-02	-6.099106e-02	-6.373358e-02	-6.680485e-02	-7.022071e-02	-7.399879e-02	-7.815857e-02	-8.272150e-02	-8.771114e-02	-9.315320e-02	-9.907576e-02	-1.055094e-01	-1.124872e-01	-1.200453e-01	-1.282226e-01	-1.370613e-01	-1.466070e-01	-1.569090e-01	-1.680203e-01	
-1.127173e-01	-1.061108e-01	-1.000516e-01	-9.450843e-02	-8.945279e-02	-8.485857e-02	-8.070207e-02	-7.696185e-02	-7.361861e-02	-7.065511e-02	-6.805606e-02	-6.580806e-02	-6.389952e-02	-6.232058e-02	-6.106310e-02	-6.012060e-02	-5.948821e-02	-5.916267e-02	-5.914231e-02	-5.942702e-02	-6.001826e-02	-6.091909e-02	-6.213415e-02	-6.366971e-02	-6.553369e-02	-6.773572e-02	-7.028713e-02	-7.320110e-02	-7.649266e-02	-8.017878e-02	-8.427848e-02	-8.881290e-02	-9.380544e-02	-9.928185e-02	-1.052704e-01	-1.118019e-01	-1.189101e-01	-1.266317e-01	-1.350065e-01	-1.440777e-01	-1.538920e-01	-1.645002e-01	-1.759569e-01	-1.883212e-01	-2.016569e-01	
-1.315286e-01	-1.238195e-01	-1.167491e-01	-1.102809e-01	-1.043815e-01	-9.902055e-02	-9.417038e-02	-8.980595e-02	-8.590476e-02	-8.244668e-02	-7.941388e-02	-7.679072e-02	-7.456366e-02	-7.272121e-02	-7.125387e-02	-7.015407e-02	-6.941615e-02	-6.903628e-02	-6.901252e-02	-6.934474e-02	-7.003466e-02	-7.108582e-02	-7.250367e-02	-7.429550e-02	-7.647056e-02	-7.904007e-02	-8.201729e-02	-8.541757e-02	-8.925845e-02	-9.355975e-02	-9.834364e-02	-1.036348e-01	-1.094606e-01	-1.158509e-01	-1.228389e-01	-1.304604e-01	-1.387550e-01	-1.477652e-01	-1.575376e-01	-1.681227e-01	-1.795750e-01	-1.919535e-01	-2.053222e-01	-2.197500e-01	-2.353113e-01	
-1.503515e-01	-1.415391e-01	-1.334568e-01	-1.260630e-01	-1.193193e-01	-1.131912e-01	-1.076469e-01	-1.026579e-01	-9.819843e-02	-9.424548e-02	-9.077866e-02	-8.778010e-02	-8.523432e-02	-8.312821e-02	-8.145088e-02	-8.019369e-02	-7.935016e-02	-7.891594e-02	-7.888878e-02	-7.926854e-02	-8.005719e-02	-8.125879e-02	-8.287953e-02	-8.492779e-02	-8.741412e-02	-9.035135e-02	-9.375464e-02	-9.764153e-02	-1.020321e-01	-1.069489e-01	-1.124174e-01	-1.184658e-01	-1.251253e-01	-1.324301e-01	-1.404181e-01	-1.491304e-01	-1.586119e-01	-1.689116e-01	-1.800826e-01	-1.921824e-01	-2.052736e-01	-2.194236e-01	-2.347055e-01	-2.511980e-01	-2.689862e-01	
-1.691874e-01	-1.592710e-01	-1.501762e-01	-1.418561e-01	-1.342676e-01	-1.273717e-01	-1.211329e-01	-1.155188e-01	-1.105007e-01	-1.060525e-01	-1.021514e-01	-9.877714e-02	-9.591243e-02	-9.354246e-02	-9.165500e-02	-9.024032e-02	-8.929111e-02	-8.880248e-02	-8.877192e-02	-8.919926e-02	-9.008671e-02	-9.143884e-02	-9.326263e-02	-9.556750e-02	-9.836531e-02	-1.016705e-01	-1.055002e-01	-1.098740e-01	-1.148146e-01	-1.203474e-01	-1.265010e-01	-1.333071e-01	-1.408009e-01	-1.490209e-01	-1.580096e-01	-1.678134e-01	-1.784827e-01	-1.900727e-01	-2.026432e-01	-2.162589e-01	-2.309902e-01	-2.469129e-01	-2.641092e-01	-2.826679e-01	-3.026847e-01	
