-4.634951e-03	-4.530658e-03	-4.450046e-03	-4.391470e-03	-4.353793e-03	-4.336346e-03	-4.338915e-03	-4.361745e-03	-4.405574e-03	-4.471695e-03	-4.562051e-03	-4.679373e-03	-4.827365e-03	-5.010963e-03	-5.236679e-03	-5.513063e-03	-5.851315e-03	-6.266099e-03	-6.776634e-03	
-1.224194e+12	-1.150910e+12	-1.083563e+12	-1.021804e+12	-9.653172e+11	-9.138091e+11	-8.670147e+11	-8.246925e+11	-7.866243e+11	-7.526136e+11	-7.224851e+11	-6.960832e+11	-6.732720e+11	-6.539336e+11	-6.379683e+11	-6.252938e+11	-6.158447e+11	-6.095722e+11	-6.064440e+11	
-2.446255e+12	-2.299815e+12	-2.165238e+12	-2.041829e+12	-1.928953e+12	-1.826027e+12	-1.732519e+12	-1.647949e+12	-1.571879e+12	-1.503916e+12	-1.443712e+12	-1.390954e+12	-1.345371e+12	-1.306728e+12	-1.274826e+12	-1.249499e+12	-1.230617e+12	-1.218083e+12	-1.211832e+12	
-3.664058e+12	-3.444717e+12	-3.243144e+12	-3.058300e+12	-2.889231e+12	-2.735066e+12	-2.595008e+12	-2.468336e+12	-2.354397e+12	-2.252601e+12	-2.162425e+12	-2.083404e+12	-2.015129e+12	-1.957248e+12	-1.909463e+12	-1.871528e+12	-1.843247e+12	-1.824473e+12	-1.815110e+12	
-4.875488e+12	-4.583627e+12	-4.315409e+12	-4.069450e+12	-3.844483e+12	-3.639347e+12	-3.452983e+12	-3.284430e+12	-3.132819e+12	-2.997368e+12	-2.877377e+12	-2.772229e+12	-2.681381e+12	-2.604363e+12	-2.540780e+12	-2.490302e+12	-2.452670e+12	-2.427689e+12	-2.415231e+12	
-6.078445e+12	-5.714571e+12	-5.380174e+12	-5.073530e+12	-4.793055e+12	-4.537304e+12	-4.304957e+12	-4.094817e+12	-3.905798e+12	-3.736926e+12	-3.587329e+12	-3.456237e+12	-3.342973e+12	-3.246953e+12	-3.167681e+12	-3.104749e+12	-3.057832e+12	-3.026687e+12	-3.011155e+12	
-7.270854e+12	-6.835599e+12	-6.435604e+12	-6.068804e+12	-5.733309e+12	-5.427387e+12	-5.149461e+12	-4.898097e+12	-4.671998e+12	-4.469999e+12	-4.291056e+12	-4.134248e+12	-3.998765e+12	-3.883908e+12	-3.789086e+12	-3.713808e+12	-3.657687e+12	-3.620433e+12	-3.601854e+12	
-8.450667e+12	-7.944785e+12	-7.479884e+12	-7.053565e+12	-6.663630e+12	-6.308068e+12	-5.985044e+12	-5.692892e+12	-5.430105e+12	-5.195328e+12	-4.987349e+12	-4.805096e+12	-4.647629e+12	-4.514135e+12	-4.403926e+12	-4.316433e+12	-4.251205e+12	-4.207906e+12	-4.186312e+12	
-9.615868e+12	-9.040233e+12	-8.511230e+12	-8.026130e+12	-7.582430e+12	-7.177841e+12	-6.810278e+12	-6.477843e+12	-6.178822e+12	-5.911673e+12	-5.675018e+12	-5.467635e+12	-5.288456e+12	-5.136556e+12	-5.011151e+12	-4.911594e+12	-4.837373e+12	-4.788104e+12	-4.763532e+12	
-1.076448e+13	-1.012009e+13	-9.527894e+12	-8.984848e+12	-8.488148e+12	-8.035232e+12	-7.623763e+12	-7.251619e+12	-6.916881e+12	-6.617821e+12	-6.352897e+12	-6.120743e+12	-5.920160e+12	-5.750115e+12	-5.609731e+12	-5.498282e+12	-5.415195e+12	-5.360041e+12	-5.332534e+12	
