-3.385647e-17	-3.298476e-17	-3.243977e-17	-3.213994e-17	-3.202187e-17	-3.203622e-17	-3.214479e-17	-3.231812e-17	-3.253377e-17	-3.277505e-17	-3.303007e-17	-3.329106e-17	-3.355402e-17	-3.381854e-17	-3.408784e-17	-3.436910e-17	-3.467395e-17	-3.501940e-17	-3.542898e-17	
-3.858212e-02	-3.751514e-02	-3.664168e-02	-3.595723e-02	-3.545825e-02	-3.514217e-02	-3.500736e-02	-3.505313e-02	-3.527971e-02	-3.568826e-02	-3.628091e-02	-3.706070e-02	-3.803165e-02	-3.919879e-02	-4.056811e-02	-4.214670e-02	-4.394268e-02	-4.596534e-02	-4.822509e-02	
-7.716836e-02	-7.503431e-02	-7.328730e-02	-7.191832e-02	-7.092031e-02	-7.028812e-02	-7.001850e-02	-7.011004e-02	-7.056322e-02	-7.138039e-02	-7.256574e-02	-7.412541e-02	-7.606743e-02	-7.840183e-02	-8.114063e-02	-8.429798e-02	-8.789015e-02	-9.193567e-02	-9.645542e-02	
-1.157629e-01	-1.125615e-01	-1.099408e-01	-1.078871e-01	-1.063900e-01	-1.054416e-01	-1.050372e-01	-1.051745e-01	-1.058544e-01	-1.070802e-01	-1.088584e-01	-1.111981e-01	-1.141115e-01	-1.176134e-01	-1.217220e-01	-1.264584e-01	-1.318472e-01	-1.379160e-01	-1.446963e-01	
-1.543698e-01	-1.501008e-01	-1.466060e-01	-1.438675e-01	-1.418711e-01	-1.406065e-01	-1.400671e-01	-1.402503e-01	-1.411569e-01	-1.427916e-01	-1.451629e-01	-1.482829e-01	-1.521678e-01	-1.568377e-01	-1.623165e-01	-1.686326e-01	-1.758185e-01	-1.839113e-01	-1.929528e-01	
-1.929931e-01	-1.876561e-01	-1.832870e-01	-1.798633e-01	-1.773674e-01	-1.757864e-01	-1.751122e-01	-1.753412e-01	-1.764746e-01	-1.785184e-01	-1.814830e-01	-1.853837e-01	-1.902406e-01	-1.960789e-01	-2.029286e-01	-2.108250e-01	-2.198089e-01	-2.299266e-01	-2.412304e-01	
-2.316371e-01	-2.252314e-01	-2.199875e-01	-2.158783e-01	-2.128827e-01	-2.109852e-01	-2.101760e-01	-2.104509e-01	-2.118114e-01	-2.142644e-01	-2.178226e-01	-2.225045e-01	-2.283340e-01	-2.353413e-01	-2.435626e-01	-2.530402e-01	-2.638231e-01	-2.759668e-01	-2.895340e-01	
-2.703057e-01	-2.628307e-01	-2.567115e-01	-2.519164e-01	-2.484208e-01	-2.462065e-01	-2.452623e-01	-2.455832e-01	-2.471708e-01	-2.500334e-01	-2.541857e-01	-2.596492e-01	-2.664520e-01	-2.746292e-01	-2.842229e-01	-2.952828e-01	-3.078658e-01	-3.220369e-01	-3.378690e-01	
-3.090029e-01	-3.004579e-01	-2.934627e-01	-2.879813e-01	-2.839853e-01	-2.814541e-01	-2.803748e-01	-2.807417e-01	-2.825567e-01	-2.858292e-01	-2.905760e-01	-2.968218e-01	-3.045985e-01	-3.139465e-01	-3.249139e-01	-3.375572e-01	-3.519417e-01	-3.681416e-01	-3.862405e-01	
-3.477329e-01	-3.381170e-01	-3.302451e-01	-3.240767e-01	-3.195799e-01	-3.167317e-01	-3.155171e-01	-3.159301e-01	-3.179727e-01	-3.216555e-01	-3.269974e-01	-3.340261e-01	-3.427778e-01	-3.532975e-01	-3.656397e-01	-3.798678e-01	-3.960555e-01	-4.142860e-01	-4.346535e-01	
