-7.261621e-16	-7.226209e-16	-7.193076e-16	-7.162191e-16	-7.133528e-16	-7.107061e-16	-7.082766e-16	-7.060620e-16	-7.040600e-16	-7.022687e-16	-7.006863e-16	-6.993111e-16	-6.981413e-16	-6.971758e-16	-6.964130e-16	-6.958520e-16	-6.954918e-16	-6.953314e-16	-6.953702e-16	-6.956077e-16	-6.960433e-16	-6.966770e-16	-6.975085e-16	-6.985379e-16	-6.997654e-16	-7.011912e-16	-7.028160e-16	
-4.303700e-02	-3.972467e-02	-3.641277e-02	-3.310127e-02	-2.979012e-02	-2.647929e-02	-2.316875e-02	-1.985846e-02	-1.654839e-02	-1.323849e-02	-9.928744e-03	-6.619102e-03	-3.309533e-03	-6.579055e-16	3.309533e-03	6.619102e-03	9.928744e-03	1.323849e-02	1.654839e-02	1.985846e-02	2.316875e-02	2.647929e-02	2.979012e-02	3.310127e-02	3.641277e-02	3.972467e-02	4.303700e-02	
-8.612477e-02	-7.949621e-02	-7.286851e-02	-6.624159e-02	-5.961539e-02	-5.298983e-02	-4.636485e-02	-3.974036e-02	-3.311631e-02	-2.649261e-02	-1.986921e-02	-1.324602e-02	-6.622974e-03	-6.688154e-16	6.622974e-03	1.324602e-02	1.986921e-02	2.649261e-02	3.311631e-02	3.974036e-02	4.636485e-02	5.298983e-02	5.961539e-02	6.624159e-02	7.286851e-02	7.949621e-02	8.612477e-02	
-1.293143e-01	-1.193617e-01	-1.094104e-01	-9.946024e-02	-8.951115e-02	-7.956303e-02	-6.961577e-02	-5.966926e-02	-4.972340e-02	-3.977807e-02	-2.983318e-02	-1.988860e-02	-9.944248e-03	-6.741207e-16	9.944248e-03	1.988860e-02	2.983318e-02	3.977807e-02	4.972340e-02	5.966926e-02	6.961577e-02	7.956303e-02	8.951115e-02	9.946024e-02	1.094104e-01	1.193617e-01	1.293143e-01	
-1.726572e-01	-1.593687e-01	-1.460820e-01	-1.327968e-01	-1.195131e-01	-1.062306e-01	-9.294927e-02	-7.966894e-02	-6.638947e-02	-5.311072e-02	-3.983254e-02	-2.655478e-02	-1.327732e-02	-7.095882e-16	1.327732e-02	2.655478e-02	3.983254e-02	5.311072e-02	6.638947e-02	7.966894e-02	9.294927e-02	1.062306e-01	1.195131e-01	1.327968e-01	1.460820e-01	1.593687e-01	1.726572e-01	
-2.162056e-01	-1.995655e-01	-1.829276e-01	-1.662916e-01	-1.496573e-01	-1.330247e-01	-1.163935e-01	-9.976353e-02	-8.313464e-02	-6.650664e-02	-4.987935e-02	-3.325260e-02	-1.662621e-02	-7.986460e-16	1.662621e-02	3.325260e-02	4.987935e-02	6.650664e-02	8.313464e-02	9.976353e-02	1.163935e-01	1.330247e-01	1.496573e-01	1.662916e-01	1.829276e-01	1.995655e-01	2.162056e-01	
-2.600129e-01	-2.400013e-01	-2.199922e-01	-1.999855e-01	-1.799808e-01	-1.599781e-01	-1.399771e-01	-1.199776e-01	-9.997940e-02	-7.998224e-02	-5.998593e-02	-3.999026e-02	-1.999502e-02	-3.361403e-16	1.999502e-02	3.999026e-02	5.998593e-02	7.998224e-02	9.997940e-02	1.199776e-01	1.399771e-01	1.599781e-01	1.799808e-01	1.999855e-01	2.199922e-01	2.400013e-01	2.600129e-01	
-3.041335e-01	-2.807263e-01	-2.573220e-01	-2.339205e-01	-2.105214e-01	-1.871245e-01	-1.637296e-01	-1.403364e-01	-1.169447e-01	-9.355430e-02	-7.016486e-02	-4.677616e-02	-2.338795e-02	-5.714117e-16	2.338795e-02	4.677616e-02	7.016486e-02	9.355430e-02	1.169447e-01	1.403364e-01	1.637296e-01	1.871245e-01	2.105214e-01	2.339205e-01	2.573220e-01	2.807263e-01	3.041335e-01	
-3.486236e-01	-3.217924e-01	-2.949645e-01	-2.681397e-01	-2.413178e-01	-2.144983e-01	-1.876811e-01	-1.608658e-01	-1.340523e-01	-1.072401e-01	-8.042909e-02	-5.361893e-02	-2.680932e-02	-6.706542e-16	2.680932e-02	5.361893e-02	8.042909e-02	1.072401e-01	1.340523e-01	1.608658e-01	1.876811e-01	2.144983e-01	2.413178e-01	2.681397e-01	2.949645e-01	3.217924e-01	3.486236e-01	
-3.935413e-01	-3.632532e-01	-3.329689e-01	-3.026880e-01	-2.724102e-01	-2.421352e-01	-2.118628e-01	-1.815926e-01	-1.513243e-01	-1.210575e-01	-9.079203e-02	-6.052749e-02	-3.026359e-02	-7.997981e-16	3.026359e-02	6.052749e-02	9.079203e-02	1.210575e-01	1.513243e-01	1.815926e-01	2.118628e-01	2.421352e-01	2.724102e-01	3.026880e-01	3.329689e-01	3.632532e-01	3.935413e-01	
