-2.813211e+27	-2.807436e+27	-2.802079e+27	-2.797132e+27	-2.792589e+27	-2.788444e+27	-2.784690e+27	-2.781322e+27	-2.778335e+27	-2.775722e+27	-2.773478e+27	-2.771599e+27	-2.770078e+27	-2.768912e+27	-2.768095e+27	-2.767623e+27	-2.767492e+27	-2.767698e+27	-2.768236e+27	-2.769103e+27	-2.770296e+27	-2.771810e+27	-2.773644e+27	-2.775793e+27	-2.778254e+27	-2.781026e+27	-2.784105e+27	-2.787489e+27	-2.791177e+27	-2.795165e+27	-2.799452e+27	-2.804037e+27	-2.808918e+27	-2.814093e+27	-2.819563e+27	-2.825324e+27	-2.831378e+27	-2.837723e+27	-2.844359e+27	-2.851285e+27	-2.858502e+27	-2.866010e+27	-2.873809e+27	-2.881900e+27	-2.890282e+27	-2.898958e+27	-2.907928e+27	-2.917194e+27	-2.926756e+27	-2.936617e+27	-2.946778e+27	-2.957242e+27	-2.968010e+27	-2.979084e+27	-2.990469e+27	-3.002165e+27	-3.014177e+27	-3.026507e+27	-3.039159e+27	-3.052136e+27	-3.065443e+27	-3.079082e+27	-3.093060e+27	
-1.733903e+41	-1.677933e+41	-1.621967e+41	-1.566005e+41	-1.510046e+41	-1.454090e+41	-1.398137e+41	-1.342187e+41	-1.286240e+41	-1.230296e+41	-1.174354e+41	-1.118415e+41	-1.062479e+41	-1.006545e+41	-9.506133e+40	-8.946837e+40	-8.387560e+40	-7.828303e+40	-7.269064e+40	-6.709841e+40	-6.150633e+40	-5.591440e+40	-5.032259e+40	-4.473090e+40	-3.913931e+40	-3.354781e+40	-2.795639e+40	-2.236504e+40	-1.677373e+40	-1.118247e+40	-5.591227e+39	-2.959450e+27	5.591227e+39	1.118247e+40	1.677373e+40	2.236504e+40	2.795639e+40	3.354781e+40	3.913931e+40	4.473090e+40	5.032259e+40	5.591440e+40	6.150633e+40	6.709841e+40	7.269064e+40	7.828303e+40	8.387560e+40	8.946837e+40	9.506133e+40	1.006545e+41	1.062479e+41	1.118415e+41	1.174354e+41	1.230296e+41	1.286240e+41	1.342187e+41	1.398137e+41	1.454090e+41	1.510046e+41	1.566005e+41	1.621967e+41	1.677933e+41	1.733903e+41	
-3.464698e+41	-3.352859e+41	-3.241028e+41	-3.129203e+41	-3.017385e+41	-2.905573e+41	-2.793768e+41	-2.681968e+41	-2.570175e+41	-2.458387e+41	-2.346604e+41	-2.234827e+41	-2.123054e+41	-2.011287e+41	-1.899523e+41	-1.787764e+41	-1.676009e+41	-1.564258e+41	-1.452511e+41	-1.340766e+41	-1.229025e+41	-1.117286e+41	-1.005550e+41	-8.938168e+40	-7.820852e+40	-6.703554e+40	-5.586271e+40	-4.469001e+40	-3.351742e+40	-2.234490e+40	-1.117244e+40	-3.472035e+27	1.117244e+40	2.234490e+40	3.351742e+40	4.469001e+40	5.586271e+40	6.703554e+40	7.820852e+40	8.938168e+40	1.005550e+41	1.117286e+41	1.229025e+41	1.340766e+41	1.452511e+41	1.564258e+41	1.676009e+41	1.787764e+41	1.899523e+41	2.011287e+41	2.123054e+41	2.234827e+41	2.346604e+41	2.458387e+41	2.570175e+41	2.681968e+41	2.793768e+41	2.905573e+41	3.017385e+41	3.129203e+41	3.241028e+41	3.352859e+41	3.464698e+41	
-5.189284e+41	-5.021777e+41	-4.854281e+41	-4.686794e+41	-4.519318e+41	-4.351851e+41	-4.184394e+41	-4.016946e+41	-3.849506e+41	-3.682075e+41	-3.514651e+41	-3.347236e+41	-3.179827e+41	-3.012426e+41	-2.845032e+41	-2.677644e+41	-2.510261e+41	-2.342885e+41	-2.175514e+41	-2.008147e+41	-1.840786e+41	-1.673428e+41	-1.506074e+41	-1.338724e+41	-1.171377e+41	-1.004032e+41	-8.366901e+40	-6.693498e+40	-5.020110e+40	-3.346733e+40	-1.673365e+40	-2.707994e+27	1.673365e+40	3.346733e+40	5.020110e+40	6.693498e+40	8.366901e+40	1.004032e+41	1.171377e+41	1.338724e+41	1.506074e+41	1.673428e+41	1.840786e+41	2.008147e+41	2.175514e+41	2.342885e+41	2.510261e+41	2.677644e+41	2.845032e+41	3.012426e+41	3.179827e+41	3.347236e+41	3.514651e+41	3.682075e+41	3.849506e+41	4.016946e+41	4.184394e+41	4.351851e+41	4.519318e+41	4.686794e+41	4.854281e+41	5.021777e+41	5.189284e+41	
-6.904577e+41	-6.681703e+41	-6.458842e+41	-6.235994e+41	-6.013160e+41	-5.790339e+41	-5.567529e+41	-5.344732e+41	-5.121946e+41	-4.899171e+41	-4.676407e+41	-4.453653e+41	-4.230909e+41	-4.008174e+41	-3.785448e+41	-3.562731e+41	-3.340021e+41	-3.117319e+41	-2.894624e+41	-2.671935e+41	-2.449253e+41	-2.226576e+41	-2.003904e+41	-1.781236e+41	-1.558573e+41	-1.335913e+41	-1.113256e+41	-8.906018e+40	-6.679495e+40	-4.452988e+40	-2.226492e+40	-3.075507e+27	2.226492e+40	4.452988e+40	6.679495e+40	8.906018e+40	1.113256e+41	1.335913e+41	1.558573e+41	1.781236e+41	2.003904e+41	2.226576e+41	2.449253e+41	2.671935e+41	2.894624e+41	3.117319e+41	3.340021e+41	3.562731e+41	3.785448e+41	4.008174e+41	4.230909e+41	4.453653e+41	4.676407e+41	4.899171e+41	5.121946e+41	5.344732e+41	5.567529e+41	5.790339e+41	6.013160e+41	6.235994e+41	6.458842e+41	6.681703e+41	6.904577e+41	
-8.607519e+41	-8.329675e+41	-8.051849e+41	-7.774040e+41	-7.496247e+41	-7.218469e+41	-6.940707e+41	-6.662960e+41	-6.385227e+41	-6.107507e+41	-5.829801e+41	-5.552107e+41	-5.274426e+41	-4.996756e+41	-4.719097e+41	-4.441448e+41	-4.163810e+41	-3.886180e+41	-3.608559e+41	-3.330946e+41	-3.053341e+41	-2.775743e+41	-2.498151e+41	-2.220564e+41	-1.942982e+41	-1.665405e+41	-1.387832e+41	-1.110262e+41	-8.326942e+40	-5.551284e+40	-2.775639e+40	-4.294105e+27	2.775639e+40	5.551284e+40	8.326942e+40	1.110262e+41	1.387832e+41	1.665405e+41	1.942982e+41	2.220564e+41	2.498151e+41	2.775743e+41	3.053341e+41	3.330946e+41	3.608559e+41	3.886180e+41	4.163810e+41	4.441448e+41	4.719097e+41	4.996756e+41	5.274426e+41	5.552107e+41	5.829801e+41	6.107507e+41	6.385227e+41	6.662960e+41	6.940707e+41	7.218469e+41	7.496247e+41	7.774040e+41	8.051849e+41	8.329675e+41	8.607519e+41	
-1.029508e+42	-9.962765e+41	-9.630471e+41	-9.298197e+41	-8.965942e+41	-8.633705e+41	-8.301487e+41	-7.969286e+41	-7.637102e+41	-7.304935e+41	-6.972783e+41	-6.640646e+41	-6.308523e+41	-5.976414e+41	-5.644318e+41	-5.312235e+41	-4.980163e+41	-4.648102e+41	-4.316051e+41	-3.984010e+41	-3.651978e+41	-3.319954e+41	-2.987937e+41	-2.655927e+41	-2.323923e+41	-1.991925e+41	-1.659930e+41	-1.327940e+41	-9.959522e+40	-6.639669e+40	-3.319831e+40	-4.178048e+27	3.319831e+40	6.639669e+40	9.959522e+40	1.327940e+41	1.659930e+41	1.991925e+41	2.323923e+41	2.655927e+41	2.987937e+41	3.319954e+41	3.651978e+41	3.984010e+41	4.316051e+41	4.648102e+41	4.980163e+41	5.312235e+41	5.644318e+41	5.976414e+41	6.308523e+41	6.640646e+41	6.972783e+41	7.304935e+41	7.637102e+41	7.969286e+41	8.301487e+41	8.633705e+41	8.965942e+41	9.298197e+41	9.630471e+41	9.962765e+41	1.029508e+42	
-1.196427e+42	-1.157808e+42	-1.119191e+42	-1.080577e+42	-1.041964e+42	-1.003354e+42	-9.647460e+41	-9.261399e+41	-8.875358e+41	-8.489335e+41	-8.103330e+41	-7.717342e+41	-7.331371e+41	-6.945416e+41	-6.559475e+41	-6.173549e+41	-5.787637e+41	-5.401737e+41	-5.015848e+41	-4.629971e+41	-4.244104e+41	-3.858246e+41	-3.472397e+41	-3.086556e+41	-2.700721e+41	-2.314893e+41	-1.929069e+41	-1.543250e+41	-1.157435e+41	-7.716217e+40	-3.858104e+40	-3.404335e+27	3.858104e+40	7.716217e+40	1.157435e+41	1.543250e+41	1.929069e+41	2.314893e+41	2.700721e+41	3.086556e+41	3.472397e+41	3.858246e+41	4.244104e+41	4.629971e+41	5.015848e+41	5.401737e+41	5.787637e+41	6.173549e+41	6.559475e+41	6.945416e+41	7.331371e+41	7.717342e+41	8.103330e+41	8.489335e+41	8.875358e+41	9.261399e+41	9.647460e+41	1.003354e+42	1.041964e+42	1.080577e+42	1.119191e+42	1.157808e+42	1.196427e+42	
-1.361216e+42	-1.317278e+42	-1.273343e+42	-1.229410e+42	-1.185479e+42	-1.141551e+42	-1.097626e+42	-1.053702e+42	-1.009781e+42	-9.658622e+41	-9.219452e+41	-8.780302e+41	-8.341169e+41	-7.902055e+41	-7.462958e+41	-7.023876e+41	-6.584810e+41	-6.145758e+41	-5.706719e+41	-5.267692e+41	-4.828677e+41	-4.389673e+41	-3.950678e+41	-3.511692e+41	-3.072713e+41	-2.633742e+41	-2.194776e+41	-1.755815e+41	-1.316858e+41	-8.779036e+40	-4.389513e+40	-3.752506e+27	4.389513e+40	8.779036e+40	1.316858e+41	1.755815e+41	2.194776e+41	2.633742e+41	3.072713e+41	3.511692e+41	3.950678e+41	4.389673e+41	4.828677e+41	5.267692e+41	5.706719e+41	6.145758e+41	6.584810e+41	7.023876e+41	7.462958e+41	7.902055e+41	8.341169e+41	8.780302e+41	9.219452e+41	9.658622e+41	1.009781e+42	1.053702e+42	1.097626e+42	1.141551e+42	1.185479e+42	1.229410e+42	1.273343e+42	1.317278e+42	1.361216e+42	
-1.523586e+42	-1.474407e+42	-1.425231e+42	-1.376058e+42	-1.326888e+42	-1.277720e+42	-1.228555e+42	-1.179393e+42	-1.130233e+42	-1.081075e+42	-1.031920e+42	-9.827664e+41	-9.336151e+41	-8.844658e+41	-8.353184e+41	-7.861728e+41	-7.370288e+41	-6.878864e+41	-6.387454e+41	-5.896058e+41	-5.404675e+41	-4.913304e+41	-4.421943e+41	-3.930592e+41	-3.439249e+41	-2.947914e+41	-2.456585e+41	-1.965262e+41	-1.473942e+41	-9.826265e+40	-4.913127e+40	-5.183874e+27	4.913127e+40	9.826265e+40	1.473942e+41	1.965262e+41	2.456585e+41	2.947914e+41	3.439249e+41	3.930592e+41	4.421943e+41	4.913304e+41	5.404675e+41	5.896058e+41	6.387454e+41	6.878864e+41	7.370288e+41	7.861728e+41	8.353184e+41	8.844658e+41	9.336151e+41	9.827664e+41	1.031920e+42	1.081075e+42	1.130233e+42	1.179393e+42	1.228555e+42	1.277720e+42	1.326888e+42	1.376058e+42	1.425231e+42	1.474407e+42	1.523586e+42	
