8.693253e-13	8.486183e-13	8.171152e-13	7.811739e-13	7.448373e-13	7.100642e-13	6.767827e-13	
-6.196144e+03	-6.129082e+03	-6.093635e+03	-6.089620e+03	-6.117016e+03	-6.175965e+03	-6.266772e+03	
-1.238572e+04	-1.225170e+04	-1.218087e+04	-1.217287e+04	-1.222766e+04	-1.234553e+04	-1.252708e+04	
-1.856217e+04	-1.836138e+04	-1.825531e+04	-1.824340e+04	-1.832559e+04	-1.850231e+04	-1.877446e+04	
-2.471896e+04	-2.445171e+04	-2.431058e+04	-2.429485e+04	-2.440445e+04	-2.463992e+04	-2.500249e+04	
-3.084957e+04	-3.051625e+04	-3.034034e+04	-3.032094e+04	-3.045793e+04	-3.075203e+04	-3.120476e+04	
-3.694755e+04	-3.654866e+04	-3.633829e+04	-3.631536e+04	-3.647976e+04	-3.683233e+04	-3.737488e+04	
-4.300647e+04	-4.254259e+04	-4.229816e+04	-4.227191e+04	-4.246371e+04	-4.287455e+04	-4.350654e+04	
-4.901996e+04	-4.849180e+04	-4.821376e+04	-4.818442e+04	-4.840362e+04	-4.887250e+04	-4.959347e+04	
-5.498176e+04	-5.439007e+04	-5.407894e+04	-5.404677e+04	-5.429337e+04	-5.482003e+04	-5.562947e+04	
-6.088563e+04	-6.023130e+04	-5.988766e+04	-5.985293e+04	-6.012693e+04	-6.071109e+04	-6.160840e+04	
-6.672546e+04	-6.600945e+04	-6.563393e+04	-6.559696e+04	-6.589836e+04	-6.653967e+04	-6.752421e+04	
-7.249521e+04	-7.171857e+04	-7.131187e+04	-7.127301e+04	-7.160179e+04	-7.229990e+04	-7.337096e+04	
-7.818898e+04	-7.735284e+04	-7.691570e+04	-7.687531e+04	-7.723146e+04	-7.798598e+04	-7.914278e+04	
-8.380095e+04	-8.290653e+04	-8.243976e+04	-8.239823e+04	-8.278173e+04	-8.359223e+04	-8.483392e+04	
-8.932545e+04	-8.837404e+04	-8.787849e+04	-8.783624e+04	-8.824706e+04	-8.911307e+04	-9.043875e+04	
-9.475691e+04	-9.374990e+04	-9.322647e+04	-9.318392e+04	-9.362203e+04	-9.454307e+04	-9.595178e+04	
-1.000899e+05	-9.902877e+04	-9.847841e+04	-9.843602e+04	-9.890139e+04	-9.987691e+04	-1.013676e+05	
-1.053193e+05	-1.042055e+05	-1.036292e+05	-1.035874e+05	-1.040800e+05	-1.051094e+05	-1.066810e+05	
-1.104398e+05	-1.092749e+05	-1.086737e+05	-1.086331e+05	-1.091528e+05	-1.102356e+05	-1.118869e+05	
-1.154466e+05	-1.142323e+05	-1.136073e+05	-1.135683e+05	-1.141151e+05	-1.152505e+05	-1.169804e+05	
-1.203348e+05	-1.190729e+05	-1.184251e+05	-1.183882e+05	-1.189620e+05	-1.201494e+05	-1.219566e+05	
-1.251000e+05	-1.237921e+05	-1.231228e+05	-1.230886e+05	-1.236892e+05	-1.249279e+05	-1.268110e+05	
-1.297376e+05	-1.283856e+05	-1.276959e+05	-1.276649e+05	-1.282923e+05	-1.295816e+05	-1.315392e+05	
-1.342435e+05	-1.328493e+05	-1.321404e+05	-1.321130e+05	-1.327672e+05	-1.341062e+05	-1.361369e+05	
-1.386136e+05	-1.371791e+05	-1.364522e+05	-1.364291e+05	-1.371098e+05	-1.384977e+05	-1.406000e+05	
-1.428441e+05	-1.413713e+05	-1.406276e+05	-1.406094e+05	-1.413164e+05	-1.427524e+05	-1.449248e+05	
-1.469314e+05	-1.454222e+05	-1.446631e+05	-1.446502e+05	-1.453835e+05	-1.468666e+05	-1.491074e+05	
-1.508721e+05	-1.493286e+05	-1.485553e+05	-1.485483e+05	-1.493076e+05	-1.508370e+05	-1.531444e+05	
-1.546630e+05	-1.530872e+05	-1.523010e+05	-1.523005e+05	-1.530855e+05	-1.546602e+05	-1.570326e+05	
-1.583011e+05	-1.566951e+05	-1.558974e+05	-1.559038e+05	-1.567144e+05	-1.583333e+05	-1.607690e+05	
-1.617837e+05	-1.601496e+05	-1.593416e+05	-1.593555e+05	-1.601914e+05	-1.618535e+05	-1.643506e+05	
-1.651083e+05	-1.634482e+05	-1.626312e+05	-1.626531e+05	-1.635140e+05	-1.652183e+05	-1.677749e+05	
-1.682725e+05	-1.665885e+05	-1.657639e+05	-1.657943e+05	-1.666799e+05	-1.684252e+05	-1.710394e+05	
-1.712743e+05	-1.695686e+05	-1.687376e+05	-1.687770e+05	-1.696870e+05	-1.714723e+05	-1.741420e+05	
-1.741119e+05	-1.723866e+05	-1.715506e+05	-1.715994e+05	-1.725334e+05	-1.743574e+05	-1.770807e+05	
-1.767837e+05	-1.750410e+05	-1.742012e+05	-1.742599e+05	-1.752176e+05	-1.770790e+05	-1.798539e+05	
-1.792883e+05	-1.775303e+05	-1.766880e+05	-1.767571e+05	-1.777380e+05	-1.796357e+05	-1.824600e+05	
-1.816246e+05	-1.798534e+05	-1.790099e+05	-1.790898e+05	-1.800935e+05	-1.820261e+05	-1.848977e+05	
-1.837918e+05	-1.820095e+05	-1.811661e+05	-1.812571e+05	-1.822831e+05	-1.842494e+05	-1.871660e+05	
-1.857892e+05	-1.839979e+05	-1.831557e+05	-1.832583e+05	-1.843061e+05	-1.863047e+05	-1.892642e+05	
-1.876164e+05	-1.858181e+05	-1.849784e+05	-1.850929e+05	-1.861621e+05	-1.881915e+05	-1.911917e+05	
-1.892732e+05	-1.874701e+05	-1.866340e+05	-1.867606e+05	-1.878506e+05	-1.899095e+05	-1.929481e+05	
-1.907597e+05	-1.889537e+05	-1.881224e+05	-1.882615e+05	-1.893717e+05	-1.914587e+05	-1.945333e+05	
-1.920762e+05	-1.902693e+05	-1.894440e+05	-1.895958e+05	-1.907256e+05	-1.928392e+05	-1.959475e+05	
-1.932232e+05	-1.914175e+05	-1.905991e+05	-1.907638e+05	-1.919126e+05	-1.940513e+05	-1.971910e+05	
-1.942015e+05	-1.923988e+05	-1.915884e+05	-1.917664e+05	-1.929334e+05	-1.950957e+05	-1.982643e+05	
-1.950121e+05	-1.932142e+05	-1.924130e+05	-1.926042e+05	-1.937889e+05	-1.959733e+05	-1.991685e+05	
-1.956562e+05	-1.938650e+05	-1.930738e+05	-1.932785e+05	-1.944801e+05	-1.966849e+05	-1.999043e+05	
-1.961353e+05	-1.943525e+05	-1.935722e+05	-1.937905e+05	-1.950083e+05	-1.972320e+05	-2.004731e+05	
-1.964508e+05	-1.946783e+05	-1.939099e+05	-1.941417e+05	-1.953750e+05	-1.976160e+05	-2.008764e+05	
-1.966048e+05	-1.948441e+05	-1.940885e+05	-1.943340e+05	-1.955818e+05	-1.978386e+05	-2.011158e+05	
-1.965993e+05	-1.948521e+05	-1.941100e+05	-1.943691e+05	-1.956308e+05	-1.979016e+05	-2.011933e+05	
-1.964365e+05	-1.947044e+05	-1.939765e+05	-1.942492e+05	-1.955240e+05	-1.978072e+05	-2.011108e+05	
-1.961190e+05	-1.944033e+05	-1.936905e+05	-1.939768e+05	-1.952636e+05	-1.975576e+05	-2.008707e+05	
-1.956492e+05	-1.939516e+05	-1.932544e+05	-1.935541e+05	-1.948522e+05	-1.971553e+05	-2.004755e+05	
-1.950301e+05	-1.933519e+05	-1.926710e+05	-1.929840e+05	-1.942924e+05	-1.966030e+05	-1.999278e+05	
-1.942647e+05	-1.926072e+05	-1.919432e+05	-1.922693e+05	-1.935871e+05	-1.959035e+05	-1.992304e+05	
-1.933561e+05	-1.917206e+05	-1.910740e+05	-1.914129e+05	-1.927393e+05	-1.950598e+05	-1.983865e+05	
-1.923077e+05	-1.906953e+05	-1.900666e+05	-1.904182e+05	-1.917521e+05	-1.940751e+05	-1.973991e+05	
-1.911230e+05	-1.895349e+05	-1.889244e+05	-1.892885e+05	-1.906289e+05	-1.929527e+05	-1.962717e+05	
-1.898056e+05	-1.882428e+05	-1.876510e+05	-1.880272e+05	-1.893732e+05	-1.916961e+05	-1.950077e+05	
-1.883594e+05	-1.868229e+05	-1.862501e+05	-1.866380e+05	-1.879886e+05	-1.903089e+05	-1.936109e+05	
-1.867881e+05	-1.852788e+05	-1.847253e+05	-1.851246e+05	-1.864788e+05	-1.887950e+05	-1.920849e+05	
-1.850959e+05	-1.836147e+05	-1.830807e+05	-1.834910e+05	-1.848478e+05	-1.871581e+05	-1.904338e+05	
-1.832869e+05	-1.818346e+05	-1.813202e+05	-1.817412e+05	-1.830996e+05	-1.854024e+05	-1.886616e+05	
-1.813654e+05	-1.799427e+05	-1.794481e+05	-1.798792e+05	-1.812382e+05	-1.835320e+05	-1.867725e+05	
-1.793358e+05	-1.779433e+05	-1.774686e+05	-1.779094e+05	-1.792679e+05	-1.815511e+05	-1.847708e+05	
