-1.200152e-16	-1.167648e-16	-1.140973e-16	-1.119606e-16	-1.103144e-16	-1.091286e-16	-1.083822e-16	-1.080624e-16	-1.081648e-16	-1.086930e-16	-1.096596e-16	-1.110867e-16	-1.130077e-16	-1.154694e-16	-1.185349e-16	-1.222878e-16	-1.268376e-16	-1.323269e-16	-1.389409e-16	-1.469205e-16	-1.565795e-16	-1.683265e-16	-1.826955e-16	
-3.267248e-02	-3.058716e-02	-2.865962e-02	-2.687991e-02	-2.523885e-02	-2.372797e-02	-2.233949e-02	-2.106625e-02	-1.990166e-02	-1.883974e-02	-1.787499e-02	-1.700245e-02	-1.621761e-02	-1.551642e-02	-1.489527e-02	-1.435095e-02	-1.388065e-02	-1.348196e-02	-1.315281e-02	-1.289150e-02	-1.269669e-02	-1.256737e-02	-1.250288e-02	
-6.534905e-02	-6.117815e-02	-5.732283e-02	-5.376318e-02	-5.048085e-02	-4.745892e-02	-4.468179e-02	-4.213513e-02	-3.980582e-02	-3.768184e-02	-3.575222e-02	-3.400702e-02	-3.243724e-02	-3.103478e-02	-2.979240e-02	-2.870369e-02	-2.776305e-02	-2.696561e-02	-2.630726e-02	-2.578462e-02	-2.539497e-02	-2.513632e-02	-2.500733e-02	
-9.803381e-02	-9.177681e-02	-8.599321e-02	-8.065318e-02	-7.572918e-02	-7.119581e-02	-6.702968e-02	-6.320930e-02	-5.971496e-02	-5.652865e-02	-5.363393e-02	-5.101586e-02	-4.866094e-02	-4.655703e-02	-4.469326e-02	-4.306003e-02	-4.164891e-02	-4.045263e-02	-3.946501e-02	-3.868096e-02	-3.809644e-02	-3.770842e-02	-3.751491e-02	
-1.307308e-01	-1.223869e-01	-1.146744e-01	-1.075533e-01	-1.009870e-01	-9.494161e-02	-8.938595e-02	-8.429137e-02	-7.963158e-02	-7.538255e-02	-7.152235e-02	-6.803108e-02	-6.489073e-02	-6.208510e-02	-5.959971e-02	-5.742176e-02	-5.554000e-02	-5.394472e-02	-5.262770e-02	-5.158215e-02	-5.080267e-02	-5.028523e-02	-5.002718e-02	
-1.634442e-01	-1.530124e-01	-1.433698e-01	-1.344668e-01	-1.262574e-01	-1.186993e-01	-1.117534e-01	-1.053840e-01	-9.955815e-02	-9.424586e-02	-8.941971e-02	-8.505480e-02	-8.112863e-02	-7.762093e-02	-7.451362e-02	-7.179066e-02	-6.943802e-02	-6.744355e-02	-6.579697e-02	-6.448978e-02	-6.351525e-02	-6.286833e-02	-6.254571e-02	
-1.961780e-01	-1.836569e-01	-1.720832e-01	-1.613972e-01	-1.515436e-01	-1.424718e-01	-1.341348e-01	-1.264897e-01	-1.194971e-01	-1.131209e-01	-1.073282e-01	-1.020891e-01	-9.737666e-02	-9.316646e-02	-8.943683e-02	-8.616853e-02	-8.334471e-02	-8.095080e-02	-7.897445e-02	-7.740547e-02	-7.623575e-02	-7.545928e-02	-7.507205e-02	
-2.289362e-01	-2.143244e-01	-2.008180e-01	-1.883476e-01	-1.768487e-01	-1.662620e-01	-1.565329e-01	-1.476113e-01	-1.394510e-01	-1.320101e-01	-1.252501e-01	-1.191362e-01	-1.136368e-01	-1.087236e-01	-1.043712e-01	-1.005571e-01	-9.726179e-02	-9.446814e-02	-9.216177e-02	-9.033080e-02	-8.896577e-02	-8.805964e-02	-8.760774e-02	
-2.617229e-01	-2.450184e-01	-2.295779e-01	-2.153215e-01	-2.021758e-01	-1.900729e-01	-1.789505e-01	-1.687512e-01	-1.594223e-01	-1.509157e-01	-1.431876e-01	-1.361981e-01	-1.299111e-01	-1.242943e-01	-1.193185e-01	-1.149583e-01	-1.111910e-01	-1.079972e-01	-1.053606e-01	-1.032674e-01	-1.017068e-01	-1.006709e-01	-1.001543e-01	
-2.945421e-01	-2.757429e-01	-2.583662e-01	-2.423221e-01	-2.275279e-01	-2.139074e-01	-2.013903e-01	-1.899120e-01	-1.794133e-01	-1.698400e-01	-1.611429e-01	-1.532769e-01	-1.462015e-01	-1.398803e-01	-1.342807e-01	-1.293736e-01	-1.251339e-01	-1.215397e-01	-1.185724e-01	-1.162168e-01	-1.144605e-01	-1.132947e-01	-1.127133e-01	
