-1.115232e+00	-1.085816e+00	-1.066230e+00	-1.054261e+00	-1.048179e+00	-1.046632e+00	-1.048564e+00	-1.053152e+00	-1.059762e+00	-1.067908e+00	-1.077231e+00	-1.087474e+00	-1.098471e+00	-1.110135e+00	-1.122455e+00	-1.135498e+00	-1.149407e+00	-1.164413e+00	-1.180846e+00	-1.199158e+00	-1.219947e+00	-1.243998e+00	-1.272330e+00	
-8.719484e+14	-8.423337e+14	-8.170640e+14	-7.960089e+14	-7.790598e+14	-7.661292e+14	-7.571505e+14	-7.520773e+14	-7.508835e+14	-7.535628e+14	-7.601293e+14	-7.706166e+14	-7.850789e+14	-8.035908e+14	-8.262478e+14	-8.531668e+14	-8.844865e+14	-9.203686e+14	-9.609982e+14	-1.006585e+15	-1.057364e+15	-1.113596e+15	-1.175573e+15	
-1.742338e+15	-1.683162e+15	-1.632668e+15	-1.590595e+15	-1.556727e+15	-1.530889e+15	-1.512948e+15	-1.502810e+15	-1.500425e+15	-1.505779e+15	-1.518900e+15	-1.539856e+15	-1.568755e+15	-1.605745e+15	-1.651019e+15	-1.704809e+15	-1.767392e+15	-1.839093e+15	-1.920279e+15	-2.011371e+15	-2.112838e+15	-2.225203e+15	-2.349046e+15	
-2.609614e+15	-2.520982e+15	-2.445354e+15	-2.382339e+15	-2.331613e+15	-2.292914e+15	-2.266042e+15	-2.250858e+15	-2.247286e+15	-2.255305e+15	-2.274957e+15	-2.306344e+15	-2.349628e+15	-2.405032e+15	-2.472841e+15	-2.553405e+15	-2.647141e+15	-2.754531e+15	-2.876130e+15	-3.012564e+15	-3.164538e+15	-3.332835e+15	-3.518323e+15	
-3.472232e+15	-3.354302e+15	-3.253674e+15	-3.169830e+15	-3.102336e+15	-3.050845e+15	-3.015090e+15	-2.994888e+15	-2.990134e+15	-3.000804e+15	-3.026953e+15	-3.068716e+15	-3.126307e+15	-3.200025e+15	-3.290248e+15	-3.397444e+15	-3.522165e+15	-3.665053e+15	-3.826847e+15	-4.008380e+15	-4.210589e+15	-4.434518e+15	-4.681320e+15	
-4.328656e+15	-4.181639e+15	-4.056191e+15	-3.951667e+15	-3.867526e+15	-3.803335e+15	-3.758762e+15	-3.733577e+15	-3.727651e+15	-3.740953e+15	-3.773551e+15	-3.825614e+15	-3.897411e+15	-3.989311e+15	-4.101789e+15	-4.235425e+15	-4.390908e+15	-4.569040e+15	-4.770740e+15	-4.997049e+15	-5.249133e+15	-5.528294e+15	-5.835971e+15	
-5.177369e+15	-5.001527e+15	-4.851484e+15	-4.726466e+15	-4.625828e+15	-4.549051e+15	-4.495739e+15	-4.465616e+15	-4.458529e+15	-4.474439e+15	-4.513429e+15	-4.575701e+15	-4.661575e+15	-4.771494e+15	-4.906026e+15	-5.065864e+15	-5.251832e+15	-5.464891e+15	-5.706139e+15	-5.976820e+15	-6.278331e+15	-6.612226e+15	-6.980229e+15	
-6.016877e+15	-5.812522e+15	-5.638150e+15	-5.492861e+15	-5.375904e+15	-5.286678e+15	-5.224722e+15	-5.189716e+15	-5.181479e+15	-5.199970e+15	-5.245283e+15	-5.317652e+15	-5.417451e+15	-5.545194e+15	-5.701540e+15	-5.887296e+15	-6.103420e+15	-6.351027e+15	-6.631393e+15	-6.945966e+15	-7.296367e+15	-7.684405e+15	-8.112080e+15	
-6.845706e+15	-6.613202e+15	-6.414810e+15	-6.249508e+15	-6.116441e+15	-6.014924e+15	-5.944434e+15	-5.904606e+15	-5.895235e+15	-5.916273e+15	-5.967829e+15	-6.050168e+15	-6.163714e+15	-6.309055e+15	-6.486939e+15	-6.698283e+15	-6.944179e+15	-7.225895e+15	-7.544883e+15	-7.902789e+15	-8.301459e+15	-8.742950e+15	-9.229539e+15	
-7.662414e+15	-7.402172e+15	-7.180112e+15	-6.995089e+15	-6.846148e+15	-6.732521e+15	-6.653621e+15	-6.609042e+15	-6.598554e+15	-6.622103e+15	-6.679810e+15	-6.771973e+15	-6.899066e+15	-7.061747e+15	-7.260854e+15	-7.497413e+15	-7.772646e+15	-8.087972e+15	-8.445017e+15	-8.845623e+15	-9.291857e+15	-9.786020e+15	-1.033066e+16	
