3	191.65566510434633
5	274.6792974793349
7	316.9291953274269
9	335.21681040393776
11	342.5978176795161
13	345.4927234329315
15	346.6153920046341
17	333.288806557041
19	347.21600580502627
21	347.2802944977158
23	347.30503208234154
25	347.3146197218231
27	347.31824537152943
29	347.31968149512466
31	347.3202866671093
33	322.03431123033727
35	321.58049177513345
37	347.32059708278314
39	347.32060798485253
41	347.3205557118893
43	347.3206502906255
45	152.2456977875476
47	100.24271800830704
49	81.26753148176505
51	70.59062553775594
53	63.498881058198066
55	347.3205702441547
57	54.4038345990935
59	347.3205826175516
61	347.3205980650864
63	347.3205710866428
65	315.00446361530777
67	347.3205953153673
69	347.32061600527334
71	347.32060626414943
73	347.3206438663946
75	347.320535772609
77	347.32055237367075
79	347.32056182597137
81	311.18176667223344
83	309.5433598097788
85	347.32057325099186
