3	191.84100588269337
5	280.04471661812113
7	267.1734579317368
9	371.2106846289303
11	358.2098804278723
13	322.6014593482031
15	363.09386622219597
17	333.2888065573065
19	299.5896200794313
21	364.2720804696328
23	345.6645993979928
25	299.1978916064189
27	350.49084815094943
29	379.3264303256065
31	353.13659285857483
33	345.2398693155433
35	356.81819687885667
37	297.8775117259768
39	366.06180255082666
41	373.695522827828
43	368.7039505247275
45	346.7523904975838
47	318.33857267756844
49	293.8238035166881
51	272.1937410040416
53	421.9980792330976
55	374.3596565550276
57	333.4912963559368
59	297.6857490279283
61	265.8653826666679
63	376.6748803635487
65	315.00446361554674
67	265.7870117318288
69	344.1797793756901
71	272.6471187551038
73	330.1124489744297
75	397.94678391794474
77	278.0622222294123
79	299.7152533574222
81	311.1817666723178
83	309.54335980991965
85	295.0401305214863
