-8.383535e-16	-8.346661e-16	-8.311817e-16	-8.278972e-16	-8.248097e-16	-8.219160e-16	-8.192136e-16	-8.166995e-16	-8.143714e-16	-8.122266e-16	-8.102628e-16	-8.084778e-16	-8.068695e-16	-8.054357e-16	-8.041745e-16	-8.030842e-16	-8.021630e-16	-8.014094e-16	-8.008218e-16	-8.003988e-16	-8.001392e-16	-8.000418e-16	-8.001056e-16	-8.003295e-16	-8.007129e-16	-8.012548e-16	-8.019548e-16	-8.028122e-16	-8.038268e-16	-8.049981e-16	-8.063260e-16	-8.078105e-16	-8.094515e-16	-8.112493e-16	-8.132040e-16	-8.153161e-16	-8.175861e-16	-8.200144e-16	-8.226019e-16	-8.253494e-16	-8.282578e-16	-8.313282e-16	-8.345618e-16	-8.379599e-16	-8.415238e-16	
-6.004239e-02	-5.731043e-02	-5.457884e-02	-5.184762e-02	-4.911675e-02	-4.638620e-02	-4.365597e-02	-4.092603e-02	-3.819637e-02	-3.546696e-02	-3.273780e-02	-3.000886e-02	-2.728013e-02	-2.455158e-02	-2.182320e-02	-1.909497e-02	-1.636687e-02	-1.363889e-02	-1.091100e-02	-8.183183e-03	-5.455424e-03	-2.727702e-03	-7.274673e-16	2.727702e-03	5.455424e-03	8.183183e-03	1.091100e-02	1.363889e-02	1.636687e-02	1.909497e-02	2.182320e-02	2.455158e-02	2.728013e-02	3.000886e-02	3.273780e-02	3.546696e-02	3.819637e-02	4.092603e-02	4.365597e-02	4.638620e-02	4.911675e-02	5.184762e-02	5.457884e-02	5.731043e-02	6.004239e-02	
-1.201267e-01	-1.146609e-01	-1.091958e-01	-1.037315e-01	-9.826781e-02	-9.280482e-02	-8.734245e-02	-8.188067e-02	-7.641944e-02	-7.095873e-02	-6.549850e-02	-6.003871e-02	-5.457934e-02	-4.912033e-02	-4.366167e-02	-3.820330e-02	-3.274520e-02	-2.728732e-02	-2.182963e-02	-1.637209e-02	-1.091466e-02	-5.457314e-03	-7.742364e-16	5.457314e-03	1.091466e-02	1.637209e-02	2.182963e-02	2.728732e-02	3.274520e-02	3.820330e-02	4.366167e-02	4.912033e-02	5.457934e-02	6.003871e-02	6.549850e-02	7.095873e-02	7.641944e-02	8.188067e-02	8.734245e-02	9.280482e-02	9.826781e-02	1.037315e-01	1.091958e-01	1.146609e-01	1.201267e-01	
-1.802949e-01	-1.720914e-01	-1.638891e-01	-1.556878e-01	-1.474876e-01	-1.392883e-01	-1.310900e-01	-1.228926e-01	-1.146960e-01	-1.065001e-01	-9.830503e-02	-9.011058e-02	-8.191675e-02	-7.372348e-02	-6.553071e-02	-5.733839e-02	-4.914646e-02	-4.095486e-02	-3.276355e-02	-2.457247e-02	-1.638155e-02	-8.190747e-03	-7.395099e-16	8.190747e-03	1.638155e-02	2.457247e-02	3.276355e-02	4.095486e-02	4.914646e-02	5.733839e-02	6.553071e-02	7.372348e-02	8.191675e-02	9.011058e-02	9.830503e-02	1.065001e-01	1.146960e-01	1.228926e-01	1.310900e-01	1.392883e-01	1.474876e-01	1.556878e-01	1.638891e-01	1.720914e-01	1.802949e-01	
-2.405892e-01	-2.296424e-01	-2.186970e-01	-2.077531e-01	-1.968106e-01	-1.858694e-01	-1.749294e-01	-1.639906e-01	-1.530529e-01	-1.421162e-01	-1.311805e-01	-1.202456e-01	-1.093116e-01	-9.837832e-02	-8.744570e-02	-7.651368e-02	-6.558218e-02	-5.465113e-02	-4.372046e-02	-3.279008e-02	-2.185993e-02	-1.092993e-02	-7.320466e-16	1.092993e-02	2.185993e-02	3.279008e-02	4.372046e-02	5.465113e-02	6.558218e-02	7.651368e-02	8.744570e-02	9.837832e-02	1.093116e-01	1.202456e-01	1.311805e-01	1.421162e-01	1.530529e-01	1.639906e-01	1.749294e-01	1.858694e-01	1.968106e-01	2.077531e-01	2.186970e-01	2.296424e-01	2.405892e-01	
-3.010522e-01	-2.873544e-01	-2.736584e-01	-2.599642e-01	-2.462718e-01	-2.325809e-01	-2.188916e-01	-2.052038e-01	-1.915173e-01	-1.778321e-01	-1.641481e-01	-1.504652e-01	-1.367833e-01	-1.231023e-01	-1.094221e-01	-9.574275e-02	-8.206401e-02	-6.838582e-02	-5.470810e-02	-4.103074e-02	-2.735367e-02	-1.367679e-02	-6.446595e-16	1.367679e-02	2.735367e-02	4.103074e-02	5.470810e-02	6.838582e-02	8.206401e-02	9.574275e-02	1.094221e-01	1.231023e-01	1.367833e-01	1.504652e-01	1.641481e-01	1.778321e-01	1.915173e-01	2.052038e-01	2.188916e-01	2.325809e-01	2.462718e-01	2.599642e-01	2.736584e-01	2.873544e-01	3.010522e-01	
-3.617269e-01	-3.452685e-01	-3.288123e-01	-3.123582e-01	-2.959062e-01	-2.794561e-01	-2.630079e-01	-2.465614e-01	-2.301165e-01	-2.136732e-01	-1.972313e-01	-1.807907e-01	-1.643513e-01	-1.479130e-01	-1.314757e-01	-1.150393e-01	-9.860367e-02	-8.216871e-02	-6.573430e-02	-4.930033e-02	-3.286670e-02	-1.643330e-02	-4.591290e-16	1.643330e-02	3.286670e-02	4.930033e-02	6.573430e-02	8.216871e-02	9.860367e-02	1.150393e-01	1.314757e-01	1.479130e-01	1.643513e-01	1.807907e-01	1.972313e-01	2.136732e-01	2.301165e-01	2.465614e-01	2.630079e-01	2.794561e-01	2.959062e-01	3.123582e-01	3.288123e-01	3.452685e-01	3.617269e-01	
-4.226568e-01	-4.034262e-01	-3.841982e-01	-3.649727e-01	-3.457496e-01	-3.265287e-01	-3.073100e-01	-2.880932e-01	-2.688784e-01	-2.496653e-01	-2.304539e-01	-2.112440e-01	-1.920355e-01	-1.728283e-01	-1.536222e-01	-1.344172e-01	-1.152131e-01	-9.600971e-02	-7.680699e-02	-5.760479e-02	-3.840298e-02	-1.920142e-02	-6.048056e-16	1.920142e-02	3.840298e-02	5.760479e-02	7.680699e-02	9.600971e-02	1.152131e-01	1.344172e-01	1.536222e-01	1.728283e-01	1.920355e-01	2.112440e-01	2.304539e-01	2.496653e-01	2.688784e-01	2.880932e-01	3.073100e-01	3.265287e-01	3.457496e-01	3.649727e-01	3.841982e-01	4.034262e-01	4.226568e-01	
-4.838860e-01	-4.618697e-01	-4.398564e-01	-4.178459e-01	-3.958381e-01	-3.738328e-01	-3.518299e-01	-3.298294e-01	-3.078310e-01	-2.858346e-01	-2.638400e-01	-2.418472e-01	-2.198560e-01	-1.978663e-01	-1.758778e-01	-1.538905e-01	-1.319043e-01	-1.099189e-01	-8.793423e-02	-6.595016e-02	-4.396653e-02	-2.198319e-02	-9.242609e-16	2.198319e-02	4.396653e-02	6.595016e-02	8.793423e-02	1.099189e-01	1.319043e-01	1.538905e-01	1.758778e-01	1.978663e-01	2.198560e-01	2.418472e-01	2.638400e-01	2.858346e-01	3.078310e-01	3.298294e-01	3.518299e-01	3.738328e-01	3.958381e-01	4.178459e-01	4.398564e-01	4.618697e-01	4.838860e-01	
-5.454595e-01	-5.206419e-01	-4.958277e-01	-4.710166e-01	-4.462084e-01	-4.214032e-01	-3.966006e-01	-3.718006e-01	-3.470029e-01	-3.222075e-01	-2.974142e-01	-2.726229e-01	-2.478333e-01	-2.230453e-01	-1.982588e-01	-1.734736e-01	-1.486896e-01	-1.239065e-01	-9.912419e-02	-7.434257e-02	-4.956144e-02	-2.478064e-02	-7.594955e-16	2.478064e-02	4.956144e-02	7.434257e-02	9.912419e-02	1.239065e-01	1.486896e-01	1.734736e-01	1.982588e-01	2.230453e-01	2.478333e-01	2.726229e-01	2.974142e-01	3.222075e-01	3.470029e-01	3.718006e-01	3.966006e-01	4.214032e-01	4.462084e-01	4.710166e-01	4.958277e-01	5.206419e-01	5.454595e-01	
