2.445149e-17	1.461331e-17	9.620027e-18	7.151862e-18	5.892983e-18	5.221258e-18	4.847236e-18	4.631725e-18	4.504394e-18	4.427849e-18	4.381302e-18	4.352784e-18	4.335229e-18	4.324391e-18	4.317686e-18	4.313534e-18	4.310960e-18	4.309365e-18	4.308375e-18	4.307761e-18	4.307380e-18	4.307144e-18	4.306997e-18	4.306906e-18	4.306850e-18	4.306815e-18	4.306793e-18	4.306780e-18	4.306771e-18	4.306766e-18	4.306763e-18	4.306761e-18	4.306760e-18	4.306759e-18	4.306758e-18	4.306758e-18	4.306758e-18	4.306758e-18	4.306757e-18	4.306757e-18	4.306757e-18	4.306756e-18	4.306755e-18	4.306753e-18	4.306750e-18	4.306745e-18	4.306738e-18	4.306725e-18	4.306706e-18	4.306674e-18	4.306623e-18	4.306540e-18	4.306407e-18	4.306192e-18	4.305846e-18	4.305289e-18	4.304390e-18	4.302943e-18	4.300609e-18	4.296849e-18	4.290790e-18	4.281025e-18	4.265290e-18	4.239934e-18	4.199079e-18	4.133259e-18	4.027241e-18	3.856527e-18	3.581783e-18	3.139984e-18	2.430539e-18	1.293960e-18	-5.193553e-19	-3.388214e-18	-7.834208e-18	-1.427819e-17	-2.103430e-17	
-4.011777e-03	-2.489341e-03	-1.544657e-03	-9.584726e-04	-5.947403e-04	-3.690413e-04	-2.289932e-04	-1.420922e-04	-8.816940e-05	-5.470985e-05	-3.394792e-05	-2.106497e-05	-1.307099e-05	-8.110657e-06	-5.032730e-06	-3.122851e-06	-1.937755e-06	-1.202393e-06	-7.460951e-07	-4.629583e-07	-2.872695e-07	-1.782531e-07	-1.106075e-07	-6.863290e-08	-4.258729e-08	-2.642577e-08	-1.639741e-08	-1.017473e-08	-6.313505e-09	-3.917583e-09	-2.430893e-09	-1.508389e-09	-9.359682e-10	-5.807761e-10	-3.603764e-10	-2.236166e-10	-1.387559e-10	-8.609922e-11	-5.342529e-11	-3.315083e-11	-2.057037e-11	-1.276408e-11	-7.920219e-12	-4.914560e-12	-3.049524e-12	-1.892254e-12	-1.174158e-12	-7.285729e-13	-4.520839e-13	-2.805202e-13	-1.740635e-13	-1.080062e-13	-6.701713e-14	-4.158306e-14	-2.580100e-14	-1.600810e-14	-9.931529e-15	-6.160965e-15	-3.821300e-15	-2.369520e-15	-1.468683e-15	-9.097115e-16	-5.628750e-16	-3.476759e-16	-2.141685e-16	-1.313671e-16	-8.005416e-17	-4.832039e-17	-2.880039e-17	-1.696304e-17	-1.005905e-17	-6.480912e-18	-5.383976e-18	-6.471616e-18	-9.852018e-18	-1.569873e-17	-2.218724e-17	
-8.024259e-03	-4.979120e-03	-3.089585e-03	-1.917114e-03	-1.189585e-03	-7.381474e-04	-4.580266e-04	-2.842094e-04	-1.763543e-04	-1.094293e-04	-6.790180e-05	-4.213363e-05	-2.614427e-05	-1.622274e-05	-1.006635e-05	-6.246251e-06	-3.875851e-06	-2.404998e-06	-1.492321e-06	-9.259979e-07	-5.745894e-07	-3.565375e-07	-2.212345e-07	-1.372779e-07	-8.518206e-08	-5.285618e-08	-3.279770e-08	-2.035125e-08	-1.262812e-08	-7.835854e-09	-4.862213e-09	-3.017044e-09	-1.872101e-09	-1.161654e-09	-7.208161e-10	-4.472724e-10	-2.775363e-10	-1.722136e-10	-1.068600e-10	-6.630750e-11	-4.114435e-11	-2.553041e-11	-1.584183e-11	-9.829988e-12	-6.099588e-12	-3.784844e-12	-2.348526e-12	-1.457278e-12	-9.042516e-13	-5.610941e-13	-3.481619e-13	-2.160357e-13	-1.340503e-13	-8.317773e-14	-5.161084e-14	-3.202332e-14	-1.986911e-14	-1.232732e-14	-7.647572e-15	-4.743754e-15	-2.941915e-15	-1.823865e-15	-1.130115e-15	-6.996536e-16	-4.325745e-16	-2.668913e-16	-1.641503e-16	-1.005065e-16	-6.118826e-17	-3.706960e-17	-2.255084e-17	-1.425715e-17	-1.024945e-17	-9.555559e-18	-1.187018e-17	-1.711951e-17	-2.334039e-17	
-1.203815e-02	-7.469773e-03	-4.635057e-03	-2.876091e-03	-1.784639e-03	-1.107383e-03	-6.871405e-04	-4.263764e-04	-2.645701e-04	-1.641680e-04	-1.018676e-04	-6.320970e-05	-3.922215e-05	-2.433767e-05	-1.510173e-05	-9.370748e-06	-5.814628e-06	-3.608025e-06	-2.238810e-06	-1.389200e-06	-8.620103e-07	-5.348846e-07	-3.319004e-07	-2.059469e-07	-1.277918e-07	-7.929588e-08	-4.920375e-08	-3.053134e-08	-1.894495e-08	-1.175550e-08	-7.294387e-09	-4.526228e-09	-2.808562e-09	-1.742736e-09	-1.081382e-09	-6.710068e-10	-4.163654e-10	-2.583582e-10	-1.603134e-10	-9.947581e-11	-6.172557e-11	-3.830123e-11	-2.376623e-11	-1.474714e-11	-9.150724e-12	-5.678099e-12	-3.523306e-12	-2.186239e-12	-1.356578e-12	-8.417664e-13	-5.223215e-13	-3.241032e-13	-2.011071e-13	-1.247870e-13	-7.742975e-14	-4.804417e-14	-2.981018e-14	-1.849583e-14	-1.147519e-14	-7.118822e-15	-4.415664e-15	-2.738339e-15	-1.697554e-15	-1.051755e-15	-6.510572e-16	-4.024630e-16	-2.482760e-16	-1.527109e-16	-9.358750e-17	-5.718322e-17	-3.504702e-17	-2.203612e-17	-1.511664e-17	-1.264059e-17	-1.388905e-17	-1.854079e-17	-2.449394e-17	
-1.605416e-02	-9.961738e-03	-6.181341e-03	-3.835574e-03	-2.380006e-03	-1.476813e-03	-9.163751e-04	-5.686184e-04	-3.528325e-04	-2.189355e-04	-1.358513e-04	-8.429687e-05	-5.230691e-05	-3.245688e-05	-2.013976e-05	-1.249689e-05	-7.754425e-06	-4.811686e-06	-2.985691e-06	-1.852646e-06	-1.149583e-06	-7.133255e-07	-4.426245e-07	-2.746522e-07	-1.704240e-07	-1.057495e-07	-6.561845e-08	-4.071679e-08	-2.526511e-08	-1.567721e-08	-9.727841e-09	-6.036207e-09	-3.745517e-09	-2.324124e-09	-1.442139e-09	-8.948591e-10	-5.552675e-10	-3.445481e-10	-2.137950e-10	-1.326616e-10	-8.231762e-11	-5.107877e-11	-3.169480e-11	-1.966689e-11	-1.220347e-11	-7.572351e-12	-4.698706e-12	-2.915584e-12	-1.809143e-12	-1.122587e-12	-6.965727e-13	-4.322276e-13	-2.681992e-13	-1.664182e-13	-1.032623e-13	-6.407346e-14	-3.975648e-14	-2.466760e-14	-1.530482e-14	-9.495141e-15	-5.890190e-15	-3.653294e-15	-2.265292e-15	-1.404042e-15	-8.696550e-16	-5.381062e-16	-3.324461e-16	-2.049428e-16	-1.260038e-16	-7.730744e-17	-4.754977e-17	-2.981918e-17	-1.998638e-17	-1.572724e-17	-1.590899e-17	-1.996281e-17	-2.564810e-17	
-2.007298e-02	-1.245545e-02	-7.728711e-03	-4.795730e-03	-2.975790e-03	-1.846503e-03	-1.145770e-03	-7.109601e-04	-4.411567e-04	-2.737414e-04	-1.698588e-04	-1.053988e-04	-6.540085e-05	-4.058178e-05	-2.518133e-05	-1.562523e-05	-9.695584e-06	-6.016191e-06	-3.733097e-06	-2.316418e-06	-1.437356e-06	-8.918917e-07	-5.534263e-07	-3.434056e-07	-2.130861e-07	-1.322217e-07	-8.204466e-08	-5.090939e-08	-3.158970e-08	-1.960168e-08	-1.216300e-08	-7.547245e-09	-4.683129e-09	-2.905921e-09	-1.803148e-09	-1.118868e-09	-6.942672e-10	-4.307986e-10	-2.673141e-10	-1.658706e-10	-1.029241e-10	-6.386527e-11	-3.962893e-11	-2.459008e-11	-1.525835e-11	-9.467932e-12	-5.874929e-12	-3.645441e-12	-2.262025e-12	-1.403604e-12	-8.709463e-13	-5.404278e-13	-3.353383e-13	-2.080786e-13	-1.291129e-13	-8.011399e-14	-4.970976e-14	-3.084369e-14	-1.913714e-14	-1.187313e-14	-7.365750e-15	-4.568892e-15	-2.833429e-15	-1.756576e-15	-1.088406e-15	-6.738445e-16	-4.166751e-16	-2.572113e-16	-1.584429e-16	-9.744577e-17	-6.006130e-17	-3.760771e-17	-2.485955e-17	-1.881605e-17	-1.793034e-17	-2.138584e-17	-2.680307e-17	
-2.409532e-02	-1.495135e-02	-9.277437e-03	-5.756727e-03	-3.572097e-03	-2.216516e-03	-1.375367e-03	-8.534266e-04	-5.295583e-04	-3.285954e-04	-2.038962e-04	-1.265193e-04	-7.850627e-05	-4.871380e-05	-3.022732e-05	-1.875630e-05	-1.163844e-05	-7.221751e-06	-4.481157e-06	-2.780595e-06	-1.725383e-06	-1.070614e-06	-6.643251e-07	-4.122193e-07	-2.557855e-07	-1.587170e-07	-9.848525e-08	-6.111092e-08	-3.791984e-08	-2.352958e-08	-1.460030e-08	-9.059607e-09	-5.621562e-09	-3.488226e-09	-2.164474e-09	-1.343074e-09	-8.333886e-10	-5.171246e-10	-3.208801e-10	-1.991088e-10	-1.235487e-10	-7.666298e-11	-4.757002e-11	-2.951759e-11	-1.831591e-11	-1.136517e-11	-7.052184e-12	-4.375937e-12	-2.715304e-12	-1.684867e-12	-1.045473e-12	-6.487228e-13	-4.025363e-13	-2.497755e-13	-1.549862e-13	-9.616857e-14	-5.967177e-14	-3.702520e-14	-2.297281e-14	-1.425320e-14	-8.842603e-15	-5.485292e-15	-3.402063e-15	-2.109418e-15	-1.307349e-15	-8.097017e-16	-5.009780e-16	-3.095257e-16	-1.909103e-16	-1.176017e-16	-7.258379e-17	-4.540306e-17	-2.973698e-17	-2.190758e-17	-1.995347e-17	-2.281011e-17	-2.795905e-17	
-2.812189e-02	-1.744987e-02	-1.082779e-02	-6.718733e-03	-4.169030e-03	-2.586918e-03	-1.605204e-03	-9.960426e-04	-6.180528e-04	-3.835069e-04	-2.379692e-04	-1.476619e-04	-9.162544e-05	-5.685435e-05	-3.527860e-05	-2.189067e-05	-1.358334e-05	-8.428577e-06	-5.230002e-06	-3.245260e-06	-2.013711e-06	-1.249525e-06	-7.753404e-07	-4.811052e-07	-2.985298e-07	-1.852402e-07	-1.149431e-07	-7.132316e-08	-4.425662e-08	-2.746160e-08	-1.704015e-08	-1.057356e-08	-6.560981e-09	-4.071143e-09	-2.526179e-09	-1.567515e-09	-9.726561e-10	-6.035412e-10	-3.745024e-10	-2.323818e-10	-1.441949e-10	-8.947412e-11	-5.551944e-11	-3.445027e-11	-2.137668e-11	-1.326441e-11	-8.230674e-12	-5.107201e-12	-3.169059e-12	-1.966426e-12	-1.220182e-12	-7.571315e-13	-4.698048e-13	-2.915162e-13	-1.808866e-13	-1.122400e-13	-6.964423e-14	-4.321319e-14	-2.681252e-14	-1.663576e-14	-1.032101e-14	-6.402654e-15	-3.971294e-15	-2.462632e-15	-1.526521e-15	-9.457016e-16	-5.853693e-16	-3.618949e-16	-2.234119e-16	-1.377789e-16	-8.511943e-17	-5.320659e-17	-3.461954e-17	-2.500235e-17	-2.197872e-17	-2.423588e-17	-2.911624e-17	
-3.215338e-02	-1.995144e-02	-1.238004e-02	-7.681916e-03	-4.766693e-03	-2.957773e-03	-1.835323e-03	-1.138833e-03	-7.066554e-04	-4.384856e-04	-2.720840e-04	-1.688304e-04	-1.047607e-04	-6.500487e-05	-4.033606e-05	-2.502886e-05	-1.553062e-05	-9.636879e-06	-5.979764e-06	-3.710494e-06	-2.302392e-06	-1.428654e-06	-8.864915e-07	-5.500754e-07	-3.413264e-07	-2.117959e-07	-1.314211e-07	-8.154789e-08	-5.060115e-08	-3.139844e-08	-1.948299e-08	-1.208936e-08	-7.501548e-09	-4.654773e-09	-2.888326e-09	-1.792230e-09	-1.112094e-09	-6.900635e-10	-4.281902e-10	-2.656956e-10	-1.648663e-10	-1.023009e-10	-6.347858e-11	-3.938899e-11	-2.444120e-11	-1.516596e-11	-9.410606e-12	-5.839358e-12	-3.623369e-12	-2.248329e-12	-1.395105e-12	-8.656729e-13	-5.371556e-13	-3.333079e-13	-2.068187e-13	-1.283311e-13	-7.962889e-14	-4.940876e-14	-3.065692e-14	-1.902125e-14	-1.180122e-14	-7.321138e-15	-4.541221e-15	-2.816277e-15	-1.745962e-15	-1.081868e-15	-6.698639e-16	-4.143282e-16	-2.559532e-16	-1.579807e-16	-9.767040e-17	-6.101967e-17	-3.950806e-17	-2.810090e-17	-2.400644e-17	-2.566339e-17	-3.027485e-17	
-3.619050e-02	-2.245651e-02	-1.393445e-02	-8.646442e-03	-5.365190e-03	-3.329145e-03	-2.065762e-03	-1.281823e-03	-7.953817e-04	-4.935410e-04	-3.062463e-04	-1.900284e-04	-1.179142e-04	-7.316675e-05	-4.540058e-05	-2.817144e-05	-1.748061e-05	-1.084687e-05	-6.730572e-06	-4.176376e-06	-2.591476e-06	-1.608033e-06	-9.977977e-07	-6.191418e-07	-3.841827e-07	-2.383885e-07	-1.479221e-07	-9.178689e-08	-5.695453e-08	-3.534076e-08	-2.192924e-08	-1.360728e-08	-8.443428e-09	-5.239218e-09	-3.250978e-09	-2.017259e-09	-1.251726e-09	-7.767066e-10	-4.819529e-10	-2.990558e-10	-1.855666e-10	-1.151456e-10	-7.144883e-11	-4.433460e-11	-2.750999e-11	-1.707017e-11	-1.059218e-11	-6.572537e-12	-4.078313e-12	-2.530625e-12	-1.570273e-12	-9.743656e-13	-6.046004e-13	-3.751579e-13	-2.327870e-13	-1.444446e-13	-8.962748e-14	-5.561297e-14	-3.450668e-14	-2.141006e-14	-1.328350e-14	-8.240903e-15	-5.111943e-15	-3.170415e-15	-1.965709e-15	-1.218224e-15	-7.544764e-16	-4.668347e-16	-2.885399e-16	-1.782107e-16	-1.102389e-16	-6.884365e-17	-4.440341e-17	-3.120378e-17	-2.603700e-17	-2.709290e-17	-3.143508e-17	
