-4.612410e+39	-4.604683e+39	-4.597511e+39	-4.590886e+39	-4.584799e+39	-4.579242e+39	-4.574205e+39	-4.569682e+39	-4.565665e+39	-4.562145e+39	-4.559115e+39	-4.556568e+39	-4.554497e+39	-4.552894e+39	-4.551753e+39	-4.551067e+39	-4.550829e+39	-4.551035e+39	-4.551676e+39	-4.552749e+39	-4.554246e+39	-4.556163e+39	-4.558493e+39	-4.561233e+39	-4.564377e+39	-4.567920e+39	-4.571859e+39	-4.576188e+39	-4.580903e+39	-4.586001e+39	-4.591478e+39	-4.597329e+39	-4.603553e+39	-4.610146e+39	-4.617104e+39	-4.624425e+39	-4.632107e+39	-4.640146e+39	-4.648542e+39	-4.657291e+39	-4.666392e+39	-4.675844e+39	-4.685645e+39	-4.695793e+39	-4.706288e+39	-4.717129e+39	-4.728316e+39	-4.739847e+39	-4.751723e+39	-4.763944e+39	-4.776509e+39	-4.789420e+39	-4.802676e+39	-4.816279e+39	-4.830230e+39	-4.844529e+39	-4.859178e+39	-4.874179e+39	-4.889533e+39	-4.905243e+39	-4.921310e+39	-4.937738e+39	-4.954528e+39	-4.971683e+39	-4.989208e+39	-5.007104e+39	-5.025376e+39	-5.044027e+39	-5.063061e+39	-5.082482e+39	-5.102295e+39	-5.122505e+39	-5.143115e+39	-5.164132e+39	-5.185561e+39	-5.207406e+39	-5.229675e+39	-5.252373e+39	-5.275506e+39	-5.299081e+39	-5.323105e+39	
-2.972401e+53	-2.898049e+53	-2.823700e+53	-2.749354e+53	-2.675011e+53	-2.600671e+53	-2.526333e+53	-2.451999e+53	-2.377666e+53	-2.303337e+53	-2.229010e+53	-2.154685e+53	-2.080363e+53	-2.006043e+53	-1.931725e+53	-1.857410e+53	-1.783096e+53	-1.708785e+53	-1.634475e+53	-1.560168e+53	-1.485862e+53	-1.411558e+53	-1.337256e+53	-1.262955e+53	-1.188656e+53	-1.114358e+53	-1.040061e+53	-9.657661e+52	-8.914719e+52	-8.171788e+52	-7.428867e+52	-6.685955e+52	-5.943050e+52	-5.200153e+52	-4.457263e+52	-3.714377e+52	-2.971496e+52	-2.228619e+52	-1.485745e+52	-7.428718e+51	-4.795855e+39	7.428718e+51	1.485745e+52	2.228619e+52	2.971496e+52	3.714377e+52	4.457263e+52	5.200153e+52	5.943050e+52	6.685955e+52	7.428867e+52	8.171788e+52	8.914719e+52	9.657661e+52	1.040061e+53	1.114358e+53	1.188656e+53	1.262955e+53	1.337256e+53	1.411558e+53	1.485862e+53	1.560168e+53	1.634475e+53	1.708785e+53	1.783096e+53	1.857410e+53	1.931725e+53	2.006043e+53	2.080363e+53	2.154685e+53	2.229010e+53	2.303337e+53	2.377666e+53	2.451999e+53	2.526333e+53	2.600671e+53	2.675011e+53	2.749354e+53	2.823700e+53	2.898049e+53	2.972401e+53	
-5.940088e+53	-5.791502e+53	-5.642922e+53	-5.494349e+53	-5.345780e+53	-5.197218e+53	-5.048661e+53	-4.900109e+53	-4.751563e+53	-4.603021e+53	-4.454485e+53	-4.305954e+53	-4.157427e+53	-4.008905e+53	-3.860388e+53	-3.711875e+53	-3.563366e+53	-3.414861e+53	-3.266360e+53	-3.117863e+53	-2.969369e+53	-2.820879e+53	-2.672392e+53	-2.523909e+53	-2.375428e+53	-2.226950e+53	-2.078474e+53	-1.930002e+53	-1.781531e+53	-1.633063e+53	-1.484596e+53	-1.336131e+53	-1.187668e+53	-1.039207e+53	-8.907462e+52	-7.422868e+52	-5.938284e+52	-4.453707e+52	-2.969135e+52	-1.484566e+52	-5.869871e+39	1.484566e+52	2.969135e+52	4.453707e+52	5.938284e+52	7.422868e+52	8.907462e+52	1.039207e+53	1.187668e+53	1.336131e+53	1.484596e+53	1.633063e+53	1.781531e+53	1.930002e+53	2.078474e+53	2.226950e+53	2.375428e+53	2.523909e+53	2.672392e+53	2.820879e+53	2.969369e+53	3.117863e+53	3.266360e+53	3.414861e+53	3.563366e+53	3.711875e+53	3.860388e+53	4.008905e+53	4.157427e+53	4.305954e+53	4.454485e+53	4.603021e+53	4.751563e+53	4.900109e+53	5.048661e+53	5.197218e+53	5.345780e+53	5.494349e+53	5.642922e+53	5.791502e+53	5.940088e+53	
-8.898357e+53	-8.675774e+53	-8.453199e+53	-8.230633e+53	-8.008076e+53	-7.785527e+53	-7.562986e+53	-7.340453e+53	-7.117928e+53	-6.895411e+53	-6.672901e+53	-6.450399e+53	-6.227904e+53	-6.005415e+53	-5.782934e+53	-5.560458e+53	-5.337989e+53	-5.115527e+53	-4.893069e+53	-4.670618e+53	-4.448172e+53	-4.225731e+53	-4.003295e+53	-3.780863e+53	-3.558437e+53	-3.336014e+53	-3.113595e+53	-2.891180e+53	-2.668768e+53	-2.446359e+53	-2.223954e+53	-2.001551e+53	-1.779150e+53	-1.556752e+53	-1.334355e+53	-1.111960e+53	-8.895665e+52	-6.671739e+52	-4.447822e+52	-2.223910e+52	-4.976630e+39	2.223910e+52	4.447822e+52	6.671739e+52	8.895665e+52	1.111960e+53	1.334355e+53	1.556752e+53	1.779150e+53	2.001551e+53	2.223954e+53	2.446359e+53	2.668768e+53	2.891180e+53	3.113595e+53	3.336014e+53	3.558437e+53	3.780863e+53	4.003295e+53	4.225731e+53	4.448172e+53	4.670618e+53	4.893069e+53	5.115527e+53	5.337989e+53	5.560458e+53	5.782934e+53	6.005415e+53	6.227904e+53	6.450399e+53	6.672901e+53	6.895411e+53	7.117928e+53	7.340453e+53	7.562986e+53	7.785527e+53	8.008076e+53	8.230633e+53	8.453199e+53	8.675774e+53	8.898357e+53	
-1.184253e+54	-1.154630e+54	-1.125008e+54	-1.095388e+54	-1.065769e+54	-1.036150e+54	-1.006533e+54	-9.769170e+53	-9.473020e+53	-9.176880e+53	-8.880749e+53	-8.584629e+53	-8.288517e+53	-7.992415e+53	-7.696322e+53	-7.400237e+53	-7.104160e+53	-6.808092e+53	-6.512031e+53	-6.215978e+53	-5.919932e+53	-5.623892e+53	-5.327859e+53	-5.031833e+53	-4.735812e+53	-4.439796e+53	-4.143786e+53	-3.847781e+53	-3.551780e+53	-3.255784e+53	-2.959791e+53	-2.663802e+53	-2.367816e+53	-2.071833e+53	-1.775852e+53	-1.479873e+53	-1.183897e+53	-8.879211e+52	-5.919468e+52	-2.959732e+52	-4.997897e+39	2.959732e+52	5.919468e+52	8.879211e+52	1.183897e+53	1.479873e+53	1.775852e+53	2.071833e+53	2.367816e+53	2.663802e+53	2.959791e+53	3.255784e+53	3.551780e+53	3.847781e+53	4.143786e+53	4.439796e+53	4.735812e+53	5.031833e+53	5.327859e+53	5.623892e+53	5.919932e+53	6.215978e+53	6.512031e+53	6.808092e+53	7.104160e+53	7.400237e+53	7.696322e+53	7.992415e+53	8.288517e+53	8.584629e+53	8.880749e+53	9.176880e+53	9.473020e+53	9.769170e+53	1.006533e+54	1.036150e+54	1.065769e+54	1.095388e+54	1.125008e+54	1.154630e+54	1.184253e+54	
-1.476795e+54	-1.439855e+54	-1.402916e+54	-1.365979e+54	-1.329043e+54	-1.292108e+54	-1.255175e+54	-1.218243e+54	-1.181312e+54	-1.144383e+54	-1.107455e+54	-1.070528e+54	-1.033602e+54	-9.966770e+53	-9.597534e+53	-9.228308e+53	-8.859093e+53	-8.489888e+53	-8.120692e+53	-7.751505e+53	-7.382327e+53	-7.013158e+53	-6.643997e+53	-6.274843e+53	-5.905696e+53	-5.536557e+53	-5.167424e+53	-4.798297e+53	-4.429175e+53	-4.060059e+53	-3.690947e+53	-3.321840e+53	-2.952737e+53	-2.583637e+53	-2.214540e+53	-1.845446e+53	-1.476354e+53	-1.107264e+53	-7.381754e+52	-3.690875e+52	-6.592971e+39	3.690875e+52	7.381754e+52	1.107264e+53	1.476354e+53	1.845446e+53	2.214540e+53	2.583637e+53	2.952737e+53	3.321840e+53	3.690947e+53	4.060059e+53	4.429175e+53	4.798297e+53	5.167424e+53	5.536557e+53	5.905696e+53	6.274843e+53	6.643997e+53	7.013158e+53	7.382327e+53	7.751505e+53	8.120692e+53	8.489888e+53	8.859093e+53	9.228308e+53	9.597534e+53	9.966770e+53	1.033602e+54	1.070528e+54	1.107455e+54	1.144383e+54	1.181312e+54	1.218243e+54	1.255175e+54	1.292108e+54	1.329043e+54	1.365979e+54	1.402916e+54	1.439855e+54	1.476795e+54	
-1.767003e+54	-1.722804e+54	-1.678607e+54	-1.634411e+54	-1.590216e+54	-1.546024e+54	-1.501833e+54	-1.457643e+54	-1.413455e+54	-1.369269e+54	-1.325084e+54	-1.280901e+54	-1.236718e+54	-1.192538e+54	-1.148358e+54	-1.104180e+54	-1.060003e+54	-1.015827e+54	-9.716523e+53	-9.274786e+53	-8.833060e+53	-8.391344e+53	-7.949638e+53	-7.507941e+53	-7.066252e+53	-6.624571e+53	-6.182898e+53	-5.741233e+53	-5.299574e+53	-4.857921e+53	-4.416273e+53	-3.974631e+53	-3.532994e+53	-3.091360e+53	-2.649731e+53	-2.208104e+53	-1.766480e+53	-1.324858e+53	-8.832380e+52	-4.416187e+52	-7.528747e+39	4.416187e+52	8.832380e+52	1.324858e+53	1.766480e+53	2.208104e+53	2.649731e+53	3.091360e+53	3.532994e+53	3.974631e+53	4.416273e+53	4.857921e+53	5.299574e+53	5.741233e+53	6.182898e+53	6.624571e+53	7.066252e+53	7.507941e+53	7.949638e+53	8.391344e+53	8.833060e+53	9.274786e+53	9.716523e+53	1.015827e+54	1.060003e+54	1.104180e+54	1.148358e+54	1.192538e+54	1.236718e+54	1.280901e+54	1.325084e+54	1.369269e+54	1.413455e+54	1.457643e+54	1.501833e+54	1.546024e+54	1.590216e+54	1.634411e+54	1.678607e+54	1.722804e+54	1.767003e+54	
-2.054422e+54	-2.003034e+54	-1.951647e+54	-1.900263e+54	-1.848880e+54	-1.797500e+54	-1.746121e+54	-1.694744e+54	-1.643368e+54	-1.591995e+54	-1.540623e+54	-1.489253e+54	-1.437884e+54	-1.386517e+54	-1.335151e+54	-1.283787e+54	-1.232424e+54	-1.181063e+54	-1.129702e+54	-1.078344e+54	-1.026986e+54	-9.756294e+53	-9.242740e+53	-8.729196e+53	-8.215662e+53	-7.702137e+53	-7.188621e+53	-6.675113e+53	-6.161613e+53	-5.648120e+53	-5.134634e+53	-4.621154e+53	-4.107679e+53	-3.594208e+53	-3.080742e+53	-2.567280e+53	-2.053820e+53	-1.540363e+53	-1.026908e+53	-5.134535e+52	-6.465365e+39	5.134535e+52	1.026908e+53	1.540363e+53	2.053820e+53	2.567280e+53	3.080742e+53	3.594208e+53	4.107679e+53	4.621154e+53	5.134634e+53	5.648120e+53	6.161613e+53	6.675113e+53	7.188621e+53	7.702137e+53	8.215662e+53	8.729196e+53	9.242740e+53	9.756294e+53	1.026986e+54	1.078344e+54	1.129702e+54	1.181063e+54	1.232424e+54	1.283787e+54	1.335151e+54	1.386517e+54	1.437884e+54	1.489253e+54	1.540623e+54	1.591995e+54	1.643368e+54	1.694744e+54	1.746121e+54	1.797500e+54	1.848880e+54	1.900263e+54	1.951647e+54	2.003034e+54	2.054422e+54	
-2.338604e+54	-2.280107e+54	-2.221613e+54	-2.163121e+54	-2.104631e+54	-2.046144e+54	-1.987658e+54	-1.929174e+54	-1.870693e+54	-1.812213e+54	-1.753735e+54	-1.695259e+54	-1.636785e+54	-1.578312e+54	-1.519841e+54	-1.461372e+54	-1.402904e+54	-1.344438e+54	-1.285974e+54	-1.227511e+54	-1.169049e+54	-1.110588e+54	-1.052129e+54	-9.936706e+53	-9.352135e+53	-8.767575e+53	-8.183025e+53	-7.598484e+53	-7.013952e+53	-6.429428e+53	-5.844911e+53	-5.260401e+53	-4.675896e+53	-4.091398e+53	-3.506904e+53	-2.922413e+53	-2.337927e+53	-1.753443e+53	-1.168961e+53	-5.844800e+52	-6.040012e+39	5.844800e+52	1.168961e+53	1.753443e+53	2.337927e+53	2.922413e+53	3.506904e+53	4.091398e+53	4.675896e+53	5.260401e+53	5.844911e+53	6.429428e+53	7.013952e+53	7.598484e+53	8.183025e+53	8.767575e+53	9.352135e+53	9.936706e+53	1.052129e+54	1.110588e+54	1.169049e+54	1.227511e+54	1.285974e+54	1.344438e+54	1.402904e+54	1.461372e+54	1.519841e+54	1.578312e+54	1.636785e+54	1.695259e+54	1.753735e+54	1.812213e+54	1.870693e+54	1.929174e+54	1.987658e+54	2.046144e+54	2.104631e+54	2.163121e+54	2.221613e+54	2.280107e+54	2.338604e+54	
-2.619108e+54	-2.553596e+54	-2.488086e+54	-2.422579e+54	-2.357073e+54	-2.291571e+54	-2.226070e+54	-2.160572e+54	-2.095076e+54	-2.029582e+54	-1.964090e+54	-1.898601e+54	-1.833113e+54	-1.767627e+54	-1.702143e+54	-1.636661e+54	-1.571180e+54	-1.505701e+54	-1.440224e+54	-1.374749e+54	-1.309274e+54	-1.243802e+54	-1.178330e+54	-1.112860e+54	-1.047391e+54	-9.819238e+53	-9.164572e+53	-8.509917e+53	-7.855271e+53	-7.200634e+53	-6.546005e+53	-5.891383e+53	-5.236768e+53	-4.582159e+53	-3.927555e+53	-3.272956e+53	-2.618360e+53	-1.963768e+53	-1.309177e+53	-6.545882e+52	-7.741424e+39	6.545882e+52	1.309177e+53	1.963768e+53	2.618360e+53	3.272956e+53	3.927555e+53	4.582159e+53	5.236768e+53	5.891383e+53	6.546005e+53	7.200634e+53	7.855271e+53	8.509917e+53	9.164572e+53	9.819238e+53	1.047391e+54	1.112860e+54	1.178330e+54	1.243802e+54	1.309274e+54	1.374749e+54	1.440224e+54	1.505701e+54	1.571180e+54	1.636661e+54	1.702143e+54	1.767627e+54	1.833113e+54	1.898601e+54	1.964090e+54	2.029582e+54	2.095076e+54	2.160572e+54	2.226070e+54	2.291571e+54	2.357073e+54	2.422579e+54	2.488086e+54	2.553596e+54	2.619108e+54	
