-1.356370e-16	-1.333428e-16	-1.318108e-16	-1.310115e-16	-1.309351e-16	-1.315915e-16	-1.330121e-16	-1.352522e-16	-1.383960e-16	-1.425622e-16	-1.479133e-16	-1.546677e-16	-1.631154e-16	-1.736399e-16	-1.867470e-16	
-3.394840e-02	-3.213696e-02	-3.049128e-02	-2.900289e-02	-2.766410e-02	-2.646801e-02	-2.540845e-02	-2.447995e-02	-2.367772e-02	-2.299762e-02	-2.243615e-02	-2.199041e-02	-2.165810e-02	-2.143751e-02	-2.132750e-02	
-6.789908e-02	-6.427607e-02	-6.098462e-02	-5.800773e-02	-5.533007e-02	-5.293780e-02	-5.081860e-02	-4.896154e-02	-4.735702e-02	-4.599679e-02	-4.487381e-02	-4.398230e-02	-4.331766e-02	-4.287647e-02	-4.265644e-02	
-1.018543e-01	-9.641950e-02	-9.148204e-02	-8.701647e-02	-8.299974e-02	-7.941115e-02	-7.623217e-02	-7.344641e-02	-7.103951e-02	-6.899904e-02	-6.731448e-02	-6.597714e-02	-6.498013e-02	-6.431830e-02	-6.398824e-02	
-1.358164e-01	-1.285694e-01	-1.219856e-01	-1.160310e-01	-1.106750e-01	-1.058898e-01	-1.016508e-01	-9.793621e-02	-9.472675e-02	-9.200591e-02	-8.975966e-02	-8.797641e-02	-8.664695e-02	-8.576444e-02	-8.532432e-02	
-1.697875e-01	-1.607279e-01	-1.524973e-01	-1.450534e-01	-1.383576e-01	-1.323756e-01	-1.270763e-01	-1.224326e-01	-1.184203e-01	-1.150189e-01	-1.122108e-01	-1.099816e-01	-1.083196e-01	-1.072163e-01	-1.066661e-01	
-2.037700e-01	-1.928971e-01	-1.830192e-01	-1.740854e-01	-1.660495e-01	-1.588701e-01	-1.525103e-01	-1.469371e-01	-1.421218e-01	-1.380396e-01	-1.346695e-01	-1.319940e-01	-1.299994e-01	-1.286754e-01	-1.280150e-01	
-2.377660e-01	-2.250791e-01	-2.135533e-01	-2.031289e-01	-1.937524e-01	-1.853753e-01	-1.779544e-01	-1.714514e-01	-1.658327e-01	-1.610695e-01	-1.571371e-01	-1.540153e-01	-1.516879e-01	-1.501429e-01	-1.493724e-01	
-2.717778e-01	-2.572761e-01	-2.441015e-01	-2.321860e-01	-2.214682e-01	-2.118927e-01	-2.034102e-01	-1.959770e-01	-1.895547e-01	-1.841101e-01	-1.796152e-01	-1.760468e-01	-1.733864e-01	-1.716205e-01	-1.707398e-01	
-3.058075e-01	-2.894900e-01	-2.746658e-01	-2.612583e-01	-2.491985e-01	-2.384241e-01	-2.288795e-01	-2.205156e-01	-2.132891e-01	-2.071628e-01	-2.021051e-01	-1.980898e-01	-1.950964e-01	-1.931093e-01	-1.921183e-01	
-3.398573e-01	-3.217229e-01	-3.052481e-01	-2.903478e-01	-2.769452e-01	-2.649711e-01	-2.543639e-01	-2.450686e-01	-2.370375e-01	-2.302291e-01	-2.246082e-01	-2.201459e-01	-2.168192e-01	-2.146109e-01	-2.135095e-01	
-3.739292e-01	-3.539768e-01	-3.358504e-01	-3.194563e-01	-3.047100e-01	-2.915355e-01	-2.798648e-01	-2.696376e-01	-2.608014e-01	-2.533104e-01	-2.471260e-01	-2.422164e-01	-2.385561e-01	-2.361264e-01	-2.349146e-01	
-4.080254e-01	-3.862537e-01	-3.664744e-01	-3.485854e-01	-3.324945e-01	-3.181187e-01	-3.053838e-01	-2.942242e-01	-2.845822e-01	-2.764081e-01	-2.696598e-01	-2.643025e-01	-2.603085e-01	-2.576572e-01	-2.563350e-01	
-4.421478e-01	-4.185554e-01	-3.971220e-01	-3.777370e-01	-3.603004e-01	-3.447224e-01	-3.309225e-01	-3.188296e-01	-3.083813e-01	-2.995236e-01	-2.922110e-01	-2.864056e-01	-2.820776e-01	-2.792046e-01	-2.777718e-01	
-4.762985e-01	-4.508838e-01	-4.277949e-01	-4.069127e-01	-3.881294e-01	-3.713481e-01	-3.564824e-01	-3.434554e-01	-3.322001e-01	-3.226583e-01	-3.147808e-01	-3.085271e-01	-3.038648e-01	-3.007699e-01	-2.992264e-01	
-5.104793e-01	-4.832408e-01	-4.584950e-01	-4.361141e-01	-4.159829e-01	-3.979973e-01	-3.820647e-01	-3.681029e-01	-3.560399e-01	-3.458133e-01	-3.373706e-01	-3.306680e-01	-3.256711e-01	-3.223541e-01	-3.206999e-01	
