-3.200242e+01	-3.113640e+01	-3.054552e+01	-3.016974e+01	-2.996200e+01	-2.988542e+01	-2.991107e+01	-3.001635e+01	-3.018367e+01	-3.039950e+01	-3.065360e+01	-3.093847e+01	-3.124895e+01	-3.158192e+01	-3.193610e+01	-3.231200e+01	-3.271192e+01	-3.314004e+01	-3.360264e+01	-3.410843e+01	-3.466902e+01	-3.529960e+01	-3.601984e+01	-3.685509e+01	-3.783797e+01	
-2.173214e+16	-2.092839e+16	-2.023259e+16	-1.964116e+16	-1.915105e+16	-1.875971e+16	-1.846515e+16	-1.826583e+16	-1.816073e+16	-1.814931e+16	-1.823150e+16	-1.840774e+16	-1.867892e+16	-1.904646e+16	-1.951224e+16	-2.007867e+16	-2.074867e+16	-2.152570e+16	-2.241376e+16	-2.341744e+16	-2.454190e+16	-2.579296e+16	-2.717707e+16	-2.870136e+16	-3.037369e+16	
-4.342524e+16	-4.181918e+16	-4.042885e+16	-3.924705e+16	-3.826769e+16	-3.748573e+16	-3.689713e+16	-3.649885e+16	-3.628884e+16	-3.626601e+16	-3.643025e+16	-3.678241e+16	-3.732430e+16	-3.805871e+16	-3.898944e+16	-4.012129e+16	-4.146008e+16	-4.301274e+16	-4.478727e+16	-4.679282e+16	-4.903973e+16	-5.153960e+16	-5.430533e+16	-5.735117e+16	-6.069284e+16	
-6.504037e+16	-6.263490e+16	-6.055251e+16	-5.878247e+16	-5.731563e+16	-5.614445e+16	-5.526287e+16	-5.466634e+16	-5.435180e+16	-5.431761e+16	-5.456361e+16	-5.509105e+16	-5.590267e+16	-5.700264e+16	-5.839665e+16	-6.009187e+16	-6.209707e+16	-6.442257e+16	-6.708037e+16	-7.008420e+16	-7.344953e+16	-7.719372e+16	-8.133610e+16	-8.589803e+16	-9.090303e+16	
-8.653881e+16	-8.333823e+16	-8.056754e+16	-7.821242e+16	-7.626075e+16	-7.470244e+16	-7.352946e+16	-7.273576e+16	-7.231725e+16	-7.227177e+16	-7.259907e+16	-7.330086e+16	-7.438075e+16	-7.584431e+16	-7.769909e+16	-7.995466e+16	-8.262265e+16	-8.571683e+16	-8.925315e+16	-9.324986e+16	-9.772757e+16	-1.027094e+17	-1.082210e+17	-1.142908e+17	-1.209502e+17	
-1.078821e+17	-1.038922e+17	-1.004382e+17	-9.750221e+16	-9.506919e+16	-9.312655e+16	-9.166428e+16	-9.067483e+16	-9.015310e+16	-9.009640e+16	-9.050444e+16	-9.137931e+16	-9.272554e+16	-9.455007e+16	-9.686230e+16	-9.967417e+16	-1.030002e+17	-1.068575e+17	-1.112660e+17	-1.162484e+17	-1.218305e+17	-1.280410e+17	-1.349119e+17	-1.424788e+17	-1.507806e+17	
-1.290324e+17	-1.242602e+17	-1.201290e+17	-1.166175e+17	-1.137075e+17	-1.113840e+17	-1.096350e+17	-1.084516e+17	-1.078276e+17	-1.077598e+17	-1.082478e+17	-1.092942e+17	-1.109044e+17	-1.130866e+17	-1.158522e+17	-1.192153e+17	-1.231934e+17	-1.278069e+17	-1.330797e+17	-1.390390e+17	-1.457154e+17	-1.531435e+17	-1.613615e+17	-1.704118e+17	-1.803412e+17	
-1.499521e+17	-1.444062e+17	-1.396053e+17	-1.355244e+17	-1.321426e+17	-1.294424e+17	-1.274099e+17	-1.260346e+17	-1.253095e+17	-1.252307e+17	-1.257978e+17	-1.270139e+17	-1.288851e+17	-1.314211e+17	-1.346351e+17	-1.385435e+17	-1.431665e+17	-1.485280e+17	-1.546557e+17	-1.615811e+17	-1.693400e+17	-1.779723e+17	-1.875227e+17	-1.980404e+17	-2.095796e+17	
-1.706044e+17	-1.642947e+17	-1.588325e+17	-1.541896e+17	-1.503421e+17	-1.472700e+17	-1.449576e+17	-1.433929e+17	-1.425679e+17	-1.424782e+17	-1.431235e+17	-1.445071e+17	-1.466360e+17	-1.495213e+17	-1.531779e+17	-1.576246e+17	-1.628844e+17	-1.689843e+17	-1.759559e+17	-1.838351e+17	-1.926626e+17	-2.024839e+17	-2.133496e+17	-2.253159e+17	-2.384443e+17	
-1.909531e+17	-1.838909e+17	-1.777772e+17	-1.725806e+17	-1.682741e+17	-1.648356e+17	-1.622474e+17	-1.604961e+17	-1.595726e+17	-1.594723e+17	-1.601946e+17	-1.617431e+17	-1.641260e+17	-1.673555e+17	-1.714482e+17	-1.764253e+17	-1.823124e+17	-1.891400e+17	-1.969431e+17	-2.057622e+17	-2.156426e+17	-2.266353e+17	-2.387970e+17	-2.521906e+17	-2.668849e+17	
-2.109630e+17	-2.031607e+17	-1.964064e+17	-1.906652e+17	-1.859075e+17	-1.821087e+17	-1.792493e+17	-1.773144e+17	-1.762942e+17	-1.761834e+17	-1.769814e+17	-1.786922e+17	-1.813248e+17	-1.848927e+17	-1.894143e+17	-1.949130e+17	-2.014170e+17	-2.089600e+17	-2.175809e+17	-2.273241e+17	-2.382399e+17	-2.503845e+17	-2.638207e+17	-2.786178e+17	-2.948520e+17	
-2.305996e+17	-2.220711e+17	-2.146881e+17	-2.084125e+17	-2.032119e+17	-1.990596e+17	-1.959340e+17	-1.938191e+17	-1.927039e+17	-1.925828e+17	-1.934550e+17	-1.953252e+17	-1.982028e+17	-2.021028e+17	-2.070453e+17	-2.130558e+17	-2.201653e+17	-2.284104e+17	-2.378337e+17	-2.484839e+17	-2.604157e+17	-2.736908e+17	-2.883777e+17	-3.045521e+17	-3.222974e+17	
-2.498295e+17	-2.405898e+17	-2.325911e+17	-2.257922e+17	-2.201580e+17	-2.156594e+17	-2.122732e+17	-2.099819e+17	-2.087738e+17	-2.086426e+17	-2.095875e+17	-2.116136e+17	-2.147313e+17	-2.189565e+17	-2.243112e+17	-2.308229e+17	-2.385253e+17	-2.474580e+17	-2.576672e+17	-2.692055e+17	-2.821323e+17	-2.965145e+17	-3.124262e+17	-3.299494e+17	-3.491746e+17	
-2.686204e+17	-2.586857e+17	-2.500854e+17	-2.427752e+17	-2.367172e+17	-2.318802e+17	-2.282393e+17	-2.257757e+17	-2.244768e+17	-2.243357e+17	-2.253518e+17	-2.275303e+17	-2.308824e+17	-2.354255e+17	-2.411830e+17	-2.481845e+17	-2.564662e+17	-2.660708e+17	-2.770479e+17	-2.894540e+17	-3.033532e+17	-3.188172e+17	-3.359257e+17	-3.547670e+17	-3.754382e+17	
-2.869410e+17	-2.763288e+17	-2.671420e+17	-2.593331e+17	-2.528620e+17	-2.476951e+17	-2.438060e+17	-2.411744e+17	-2.397868e+17	-2.396362e+17	-2.407216e+17	-2.430487e+17	-2.466295e+17	-2.514824e+17	-2.576326e+17	-2.651117e+17	-2.739582e+17	-2.842180e+17	-2.959437e+17	-3.091960e+17	-3.240432e+17	-3.405619e+17	-3.588373e+17	-3.789636e+17	-4.010447e+17	
-3.047615e+17	-2.934902e+17	-2.837329e+17	-2.754391e+17	-2.685661e+17	-2.630784e+17	-2.589477e+17	-2.561527e+17	-2.546790e+17	-2.545190e+17	-2.556718e+17	-2.581435e+17	-2.619467e+17	-2.671011e+17	-2.736332e+17	-2.815768e+17	-2.909728e+17	-3.018698e+17	-3.143238e+17	-3.283992e+17	-3.441685e+17	-3.617131e+17	-3.811235e+17	-4.024999e+17	-4.259524e+17	
-3.220532e+17	-3.101425e+17	-2.998315e+17	-2.910672e+17	-2.838042e+17	-2.780052e+17	-2.736401e+17	-2.706866e+17	-2.691293e+17	-2.689602e+17	-2.701785e+17	-2.727904e+17	-2.768095e+17	-2.822563e+17	-2.891591e+17	-2.975535e+17	-3.074827e+17	-3.189979e+17	-3.321586e+17	-3.470327e+17	-3.636968e+17	-3.822369e+17	-4.027487e+17	-4.253379e+17	-4.501212e+17	
-3.387890e+17	-3.262593e+17	-3.154126e+17	-3.061928e+17	-2.985524e+17	-2.924521e+17	-2.878602e+17	-2.847532e+17	-2.831150e+17	-2.829372e+17	-2.842188e+17	-2.869665e+17	-2.911944e+17	-2.969244e+17	-3.041859e+17	-3.130165e+17	-3.234617e+17	-3.355754e+17	-3.494201e+17	-3.650671e+17	-3.825973e+17	-4.021009e+17	-4.236787e+17	-4.474418e+17	-4.735130e+17	
-3.549430e+17	-3.418159e+17	-3.304520e+17	-3.207927e+17	-3.127880e+17	-3.063968e+17	-3.015860e+17	-2.983309e+17	-2.966147e+17	-2.964284e+17	-2.977712e+17	-3.006499e+17	-3.050794e+17	-3.110826e+17	-3.186905e+17	-3.279422e+17	-3.388855e+17	-3.515768e+17	-3.660817e+17	-3.824749e+17	-4.008409e+17	-4.212746e+17	-4.438813e+17	-4.687776e+17	-4.960920e+17	
-3.704910e+17	-3.567890e+17	-3.449273e+17	-3.348449e+17	-3.264896e+17	-3.198185e+17	-3.147970e+17	-3.113993e+17	-3.096079e+17	-3.094135e+17	-3.108151e+17	-3.138200e+17	-3.184436e+17	-3.247099e+17	-3.326510e+17	-3.423080e+17	-3.537308e+17	-3.669781e+17	-3.821184e+17	-3.992297e+17	-4.184003e+17	-4.397292e+17	-4.633262e+17	-4.893132e+17	-5.178241e+17	
-3.854104e+17	-3.711566e+17	-3.588173e+17	-3.483289e+17	-3.396372e+17	-3.326975e+17	-3.274738e+17	-3.239394e+17	-3.220759e+17	-3.218737e+17	-3.233318e+17	-3.264577e+17	-3.312676e+17	-3.377862e+17	-3.460472e+17	-3.560931e+17	-3.679759e+17	-3.817567e+17	-3.975068e+17	-4.153072e+17	-4.352499e+17	-4.574377e+17	-4.819851e+17	-5.090186e+17	-5.386778e+17	
