-6.289478e-16	-6.235177e-16	-6.190216e-16	-6.151707e-16	-6.118076e-16	-6.088428e-16	-6.062209e-16	-6.039036e-16	-6.018618e-16	-6.000710e-16	-5.985095e-16	-5.971577e-16	-5.959977e-16	-5.950131e-16	-5.941890e-16	-5.935119e-16	-5.929695e-16	-5.925509e-16	-5.922465e-16	-5.920476e-16	-5.919464e-16	-5.919363e-16	-5.920112e-16	-5.921659e-16	-5.923956e-16	-5.926964e-16	-5.930646e-16	-5.934970e-16	-5.939907e-16	-5.945434e-16	-5.951528e-16	-5.958170e-16	-5.965343e-16	-5.973030e-16	-5.981218e-16	-5.989895e-16	-5.999049e-16	-6.008671e-16	-6.018751e-16	-6.029280e-16	-6.040251e-16	-6.051656e-16	-6.063487e-16	-6.075738e-16	-6.088403e-16	-6.101473e-16	-6.114942e-16	-6.128803e-16	-6.143048e-16	-6.157668e-16	-6.172654e-16	-6.187996e-16	-6.203682e-16	-6.219699e-16	-6.236032e-16	-6.252663e-16	-6.269572e-16	-6.286735e-16	-6.304125e-16	-6.321709e-16	-6.339449e-16	-6.357300e-16	-6.375209e-16	-6.393113e-16	-6.410938e-16	-6.428596e-16	-6.445980e-16	-6.462966e-16	-6.479402e-16	-6.495107e-16	-6.509863e-16	-6.523405e-16	-6.535409e-16	-6.545480e-16	-6.553129e-16	-6.557748e-16	-6.558571e-16	-6.554622e-16	-6.544641e-16	-6.526965e-16	-6.499353e-16	-6.458708e-16	-6.400618e-16	
-3.203604e-02	-3.191149e-02	-3.167479e-02	-3.134178e-02	-3.092606e-02	-3.043931e-02	-2.989156e-02	-2.929143e-02	-2.864631e-02	-2.796256e-02	-2.724564e-02	-2.650023e-02	-2.573035e-02	-2.493947e-02	-2.413054e-02	-2.330612e-02	-2.246839e-02	-2.161924e-02	-2.076027e-02	-1.989287e-02	-1.901822e-02	-1.813736e-02	-1.725114e-02	-1.636032e-02	-1.546555e-02	-1.456737e-02	-1.366625e-02	-1.276260e-02	-1.185675e-02	-1.094901e-02	-1.003962e-02	-9.128782e-03	-8.216678e-03	-7.303452e-03	-6.389223e-03	-5.474086e-03	-4.558117e-03	-3.641370e-03	-2.723882e-03	-1.805672e-03	-8.867431e-04	3.291853e-05	9.533442e-04	1.874583e-03	2.796702e-03	3.719789e-03	4.643955e-03	5.569336e-03	6.496095e-03	7.424426e-03	8.354562e-03	9.286777e-03	1.022139e-02	1.115878e-02	1.209939e-02	1.304372e-02	1.399240e-02	1.494610e-02	1.590567e-02	1.687204e-02	1.784632e-02	1.882983e-02	1.982405e-02	2.083075e-02	2.185198e-02	2.289011e-02	2.394793e-02	2.502865e-02	2.613605e-02	2.727450e-02	2.844910e-02	2.966579e-02	3.093149e-02	3.225425e-02	3.364343e-02	3.510996e-02	3.666656e-02	3.832800e-02	4.011154e-02	4.203724e-02	4.412845e-02	4.641239e-02	4.892073e-02	
-6.407546e-02	-6.382633e-02	-6.335289e-02	-6.268682e-02	-6.185532e-02	-6.088176e-02	-5.978620e-02	-5.858586e-02	-5.729555e-02	-5.592798e-02	-5.449406e-02	-5.300316e-02	-5.146332e-02	-4.988147e-02	-4.826353e-02	-4.661461e-02	-4.493907e-02	-4.324067e-02	-4.152264e-02	-3.978775e-02	-3.803838e-02	-3.627655e-02	-3.450403e-02	-3.272230e-02	-3.093266e-02	-2.913621e-02	-2.733388e-02	-2.552649e-02	-2.371471e-02	-2.189913e-02	-2.008026e-02	-1.825849e-02	-1.643419e-02	-1.460765e-02	-1.277910e-02	-1.094873e-02	-9.116698e-03	-7.283111e-03	-5.448041e-03	-3.611528e-03	-1.773577e-03	6.583932e-05	1.906784e-03	3.749354e-03	5.593686e-03	7.439954e-03	9.288380e-03	1.113924e-02	1.299285e-02	1.484960e-02	1.670997e-02	1.857449e-02	2.044381e-02	2.231869e-02	2.419999e-02	2.608876e-02	2.798620e-02	2.989371e-02	3.181293e-02	3.374577e-02	3.569444e-02	3.766154e-02	3.965009e-02	4.166359e-02	4.370615e-02	4.578251e-02	4.789824e-02	5.005980e-02	5.227470e-02	5.455170e-02	5.690101e-02	5.933451e-02	6.186602e-02	6.451165e-02	6.729014e-02	7.022334e-02	7.333665e-02	7.665969e-02	8.022692e-02	8.407846e-02	8.826106e-02	9.282912e-02	9.784600e-02	
-9.612164e-02	-9.574785e-02	-9.503759e-02	-9.403836e-02	-9.279098e-02	-9.133048e-02	-8.968698e-02	-8.788630e-02	-8.595066e-02	-8.389912e-02	-8.174804e-02	-7.951149e-02	-7.720154e-02	-7.482855e-02	-7.240143e-02	-6.992783e-02	-6.741431e-02	-6.486650e-02	-6.228924e-02	-5.968668e-02	-5.706239e-02	-5.441943e-02	-5.176042e-02	-4.908761e-02	-4.640292e-02	-4.370801e-02	-4.100429e-02	-3.829297e-02	-3.557508e-02	-3.285148e-02	-3.012293e-02	-2.739005e-02	-2.465337e-02	-2.191332e-02	-1.917027e-02	-1.642449e-02	-1.367621e-02	-1.092559e-02	-8.172755e-03	-5.417752e-03	-2.660593e-03	9.876465e-05	2.860415e-03	5.624504e-03	8.391234e-03	1.116087e-02	1.393374e-02	1.671026e-02	1.949091e-02	2.227628e-02	2.506706e-02	2.786408e-02	3.066830e-02	3.348084e-02	3.630304e-02	3.913643e-02	4.198283e-02	4.484433e-02	4.772340e-02	5.062289e-02	5.354614e-02	5.649703e-02	5.948010e-02	6.250060e-02	6.556468e-02	6.867948e-02	7.185333e-02	7.509591e-02	7.841852e-02	8.183430e-02	8.535854e-02	8.900906e-02	9.280661e-02	9.677535e-02	1.009434e-01	1.053435e-01	1.100138e-01	1.149987e-01	1.203499e-01	1.261277e-01	1.324020e-01	1.392545e-01	1.467804e-01	
-1.281779e-01	-1.276794e-01	-1.267322e-01	-1.253997e-01	-1.237362e-01	-1.217886e-01	-1.195970e-01	-1.171957e-01	-1.146146e-01	-1.118788e-01	-1.090103e-01	-1.060279e-01	-1.029476e-01	-9.978323e-02	-9.654669e-02	-9.324816e-02	-8.989639e-02	-8.649890e-02	-8.306215e-02	-7.959166e-02	-7.609219e-02	-7.256783e-02	-6.902206e-02	-6.545788e-02	-6.187788e-02	-5.828424e-02	-5.467886e-02	-5.106333e-02	-4.743905e-02	-4.380716e-02	-4.016866e-02	-3.652439e-02	-3.287505e-02	-2.922122e-02	-2.556338e-02	-2.190191e-02	-1.823710e-02	-1.456918e-02	-1.089830e-02	-7.224529e-03	-3.547882e-03	1.316968e-04	3.814332e-03	7.500219e-03	1.118963e-02	1.488291e-02	1.858051e-02	2.228297e-02	2.599094e-02	2.970520e-02	3.342669e-02	3.715648e-02	4.089588e-02	4.464637e-02	4.840974e-02	5.218804e-02	5.598368e-02	5.979946e-02	6.363866e-02	6.750509e-02	7.140321e-02	7.533819e-02	7.931606e-02	8.334385e-02	8.742975e-02	9.158328e-02	9.581555e-02	1.001395e-01	1.045701e-01	1.091250e-01	1.138245e-01	1.186924e-01	1.237563e-01	1.290485e-01	1.346065e-01	1.404739e-01	1.467016e-01	1.533488e-01	1.604845e-01	1.681888e-01	1.765554e-01	1.856930e-01	1.957283e-01	
-1.602477e-01	-1.596243e-01	-1.584400e-01	-1.567739e-01	-1.546942e-01	-1.522592e-01	-1.495192e-01	-1.465172e-01	-1.432901e-01	-1.398699e-01	-1.362837e-01	-1.325551e-01	-1.287041e-01	-1.247480e-01	-1.207017e-01	-1.165779e-01	-1.123876e-01	-1.081401e-01	-1.038435e-01	-9.950469e-02	-9.512969e-02	-9.072356e-02	-8.629068e-02	-8.183478e-02	-7.735910e-02	-7.286637e-02	-6.835895e-02	-6.383886e-02	-5.930782e-02	-5.476727e-02	-5.021846e-02	-4.566243e-02	-4.110006e-02	-3.653208e-02	-3.195908e-02	-2.738155e-02	-2.279984e-02	-1.821425e-02	-1.362495e-02	-9.032039e-03	-4.435534e-03	1.646379e-04	4.768630e-03	9.376688e-03	1.398915e-02	1.860645e-02	2.322915e-02	2.785793e-02	3.249359e-02	3.713712e-02	4.178968e-02	4.645262e-02	5.112757e-02	5.581640e-02	6.052131e-02	6.524489e-02	6.999015e-02	7.476058e-02	7.956030e-02	8.439406e-02	8.926742e-02	9.418687e-02	9.915993e-02	1.041954e-01	1.093035e-01	1.144962e-01	1.197873e-01	1.251930e-01	1.307320e-01	1.364264e-01	1.423016e-01	1.483873e-01	1.547181e-01	1.613342e-01	1.682826e-01	1.756178e-01	1.834035e-01	1.917135e-01	2.006342e-01	2.102659e-01	2.207254e-01	2.321487e-01	2.446944e-01	
-1.923343e-01	-1.915858e-01	-1.901641e-01	-1.881644e-01	-1.856681e-01	-1.827455e-01	-1.794567e-01	-1.758535e-01	-1.719803e-01	-1.678752e-01	-1.635710e-01	-1.590957e-01	-1.544737e-01	-1.497255e-01	-1.448690e-01	-1.399195e-01	-1.348901e-01	-1.297921e-01	-1.246353e-01	-1.194278e-01	-1.141768e-01	-1.088885e-01	-1.035680e-01	-9.821994e-02	-9.284812e-02	-8.745585e-02	-8.204595e-02	-7.662084e-02	-7.118257e-02	-6.573290e-02	-6.027332e-02	-5.480508e-02	-4.932922e-02	-4.384663e-02	-3.835802e-02	-3.286395e-02	-2.736489e-02	-2.186116e-02	-1.635298e-02	-1.084047e-02	-5.323637e-03	1.975903e-04	5.723404e-03	1.125410e-02	1.679007e-02	2.233186e-02	2.788013e-02	3.343568e-02	3.899950e-02	4.457277e-02	5.015686e-02	5.575343e-02	6.136439e-02	6.699202e-02	7.263895e-02	7.830828e-02	8.400363e-02	8.972919e-02	9.548989e-02	1.012915e-01	1.071405e-01	1.130449e-01	1.190137e-01	1.250573e-01	1.311882e-01	1.374205e-01	1.437709e-01	1.502588e-01	1.569069e-01	1.637413e-01	1.707927e-01	1.780968e-01	1.856950e-01	1.936356e-01	2.019750e-01	2.107787e-01	2.201230e-01	2.300966e-01	2.408030e-01	2.523628e-01	2.649160e-01	2.786261e-01	2.936831e-01	
-2.244410e-01	-2.235673e-01	-2.219080e-01	-2.195742e-01	-2.166610e-01	-2.132504e-01	-2.094125e-01	-2.052077e-01	-2.006879e-01	-1.958975e-01	-1.908747e-01	-1.856524e-01	-1.802588e-01	-1.747180e-01	-1.690508e-01	-1.632751e-01	-1.574062e-01	-1.514573e-01	-1.454396e-01	-1.393629e-01	-1.332354e-01	-1.270643e-01	-1.208557e-01	-1.146150e-01	-1.083465e-01	-1.020541e-01	-9.574120e-02	-8.941052e-02	-8.306449e-02	-7.670516e-02	-7.033425e-02	-6.395324e-02	-5.756335e-02	-5.116559e-02	-4.476081e-02	-3.834967e-02	-3.193270e-02	-2.551027e-02	-1.908266e-02	-1.264999e-02	-6.212283e-03	2.305562e-04	6.678746e-03	1.313263e-02	1.959268e-02	2.605951e-02	3.253390e-02	3.901679e-02	4.550932e-02	5.201288e-02	5.852907e-02	6.505981e-02	7.160736e-02	7.817434e-02	8.476385e-02	9.137950e-02	9.802549e-02	1.047068e-01	1.114290e-01	1.181989e-01	1.250243e-01	1.319143e-01	1.388793e-01	1.459317e-01	1.530858e-01	1.603583e-01	1.677687e-01	1.753395e-01	1.830971e-01	1.910722e-01	1.993005e-01	2.078236e-01	2.166899e-01	2.259558e-01	2.356870e-01	2.459599e-01	2.568635e-01	2.685015e-01	2.809947e-01	2.944834e-01	3.091314e-01	3.251293e-01	3.426988e-01	
-2.565711e-01	-2.555718e-01	-2.536747e-01	-2.510065e-01	-2.476761e-01	-2.437770e-01	-2.393896e-01	-2.345828e-01	-2.294158e-01	-2.239396e-01	-2.181977e-01	-2.122278e-01	-2.060621e-01	-1.997281e-01	-1.932496e-01	-1.866472e-01	-1.799381e-01	-1.731376e-01	-1.662585e-01	-1.593119e-01	-1.523073e-01	-1.452529e-01	-1.381556e-01	-1.310215e-01	-1.238557e-01	-1.166626e-01	-1.094460e-01	-1.022092e-01	-9.495474e-02	-8.768510e-02	-8.040224e-02	-7.310782e-02	-6.580325e-02	-5.848969e-02	-5.116810e-02	-4.383924e-02	-3.650371e-02	-2.916195e-02	-2.181426e-02	-1.446079e-02	-7.101558e-03	2.635377e-04	7.634750e-03	1.501247e-02	2.239724e-02	2.978975e-02	3.719091e-02	4.460178e-02	5.202369e-02	5.945818e-02	6.690712e-02	7.437269e-02	8.185746e-02	8.936445e-02	9.689719e-02	1.044598e-01	1.120571e-01	1.196947e-01	1.273792e-01	1.351182e-01	1.429205e-01	1.507966e-01	1.587586e-01	1.668204e-01	1.749985e-01	1.833120e-01	1.917830e-01	2.004374e-01	2.093053e-01	2.184218e-01	2.278277e-01	2.375706e-01	2.477058e-01	2.582978e-01	2.694215e-01	2.811645e-01	2.936285e-01	3.069319e-01	3.212128e-01	3.366317e-01	3.533756e-01	3.716625e-01	3.917459e-01	
-2.887279e-01	-2.876028e-01	-2.854674e-01	-2.824644e-01	-2.787163e-01	-2.743283e-01	-2.693908e-01	-2.639814e-01	-2.581668e-01	-2.520042e-01	-2.455427e-01	-2.388245e-01	-2.318860e-01	-2.247581e-01	-2.174678e-01	-2.100379e-01	-2.024880e-01	-1.948353e-01	-1.870941e-01	-1.792769e-01	-1.713945e-01	-1.634560e-01	-1.554693e-01	-1.474411e-01	-1.393773e-01	-1.312828e-01	-1.231618e-01	-1.150180e-01	-1.068545e-01	-9.867380e-02	-9.047825e-02	-8.226970e-02	-7.404972e-02	-6.581963e-02	-5.758050e-02	-4.933319e-02	-4.107837e-02	-3.281654e-02	-2.454804e-02	-1.627303e-02	-7.991549e-03	2.965371e-04	8.591506e-03	1.689380e-02	2.520402e-02	3.352296e-02	4.185162e-02	5.019122e-02	5.854322e-02	6.690939e-02	7.529181e-02	8.369295e-02	9.211569e-02	1.005634e-01	1.090402e-01	1.175505e-01	1.260998e-01	1.346946e-01	1.433420e-01	1.520507e-01	1.608308e-01	1.696939e-01	1.786535e-01	1.877256e-01	1.969284e-01	2.062836e-01	2.158160e-01	2.255548e-01	2.355339e-01	2.457926e-01	2.563771e-01	2.673406e-01	2.787456e-01	2.906646e-01	3.031819e-01	3.163961e-01	3.304214e-01	3.453913e-01	3.614610e-01	3.788113e-01	3.976526e-01	4.182300e-01	4.408288e-01	
