5.066966e+16	4.601790e+16	4.227763e+16	3.913391e+16	3.641912e+16	3.404053e+16	3.194280e+16	3.008901e+16	2.845124e+16	2.700615e+16	2.573292e+16	2.461243e+16	2.362692e+16	2.275990e+16	2.199614e+16	2.132160e+16	2.072338e+16	2.018965e+16	1.970957e+16	1.927311e+16	1.887096e+16	1.849438e+16	1.813505e+16	1.778488e+16	1.743592e+16	1.708012e+16	1.670917e+16	1.631432e+16	1.588616e+16	1.541435e+16	1.488737e+16	1.429219e+16	1.361389e+16	1.283521e+16	1.193600e+16	1.089256e+16	9.676811e+15	8.255254e+15	6.587652e+15	4.625346e+15	2.309041e+15	-4.341247e+14	-3.694564e+15	-7.585762e+15	-1.225215e+16	-1.788066e+16	-2.471815e+16	-3.309863e+16	-4.348685e+16	
-9.392758e+30	-8.070519e+30	-6.935588e+30	-5.961626e+30	-5.126027e+30	-4.409399e+30	-3.795108e+30	-3.268897e+30	-2.818555e+30	-2.433629e+30	-2.105184e+30	-1.825599e+30	-1.588385e+30	-1.388035e+30	-1.219900e+30	-1.080078e+30	-9.653232e+29	-8.729728e+29	-8.008832e+29	-7.473813e+29	-7.112254e+29	-6.915764e+29	-6.879781e+29	-7.003472e+29	-7.289706e+29	-7.745128e+29	-8.380306e+29	-9.209982e+29	-1.025341e+30	-1.153482e+30	-1.308393e+30	-1.493671e+30	-1.713616e+30	-1.973332e+30	-2.278847e+30	-2.637252e+30	-3.056865e+30	-3.547425e+30	-4.120317e+30	-4.788837e+30	-5.568502e+30	-6.477406e+30	-7.536645e+30	-8.770801e+30	-1.020852e+31	-1.188317e+31	-1.383361e+31	-1.610512e+31	-1.875042e+31	
-1.876619e+31	-1.612443e+31	-1.385691e+31	-1.191099e+31	-1.024151e+31	-8.809725e+30	-7.582407e+30	-6.531069e+30	-5.631311e+30	-4.862250e+30	-4.206038e+30	-3.647443e+30	-3.173501e+30	-2.773214e+30	-2.437290e+30	-2.157934e+30	-1.928660e+30	-1.744149e+30	-1.600119e+30	-1.493225e+30	-1.420988e+30	-1.381730e+30	-1.374541e+30	-1.399254e+30	-1.456441e+30	-1.547432e+30	-1.674337e+30	-1.840102e+30	-2.048573e+30	-2.304590e+30	-2.614095e+30	-2.984269e+30	-3.423706e+30	-3.942604e+30	-4.553006e+30	-5.269078e+30	-6.107441e+30	-7.087551e+30	-8.232156e+30	-9.567822e+30	-1.112555e+31	-1.294149e+31	-1.505778e+31	-1.752356e+31	-2.039604e+31	-2.374189e+31	-2.763876e+31	-3.217711e+31	-3.746225e+31	
-2.810104e+31	-2.414519e+31	-2.074973e+31	-1.783585e+31	-1.533593e+31	-1.319194e+31	-1.135411e+31	-9.779811e+30	-8.432487e+30	-7.280873e+30	-6.298241e+30	-5.461785e+30	-4.752092e+30	-4.152690e+30	-3.649668e+30	-3.231352e+30	-2.888031e+30	-2.611740e+30	-2.396064e+30	-2.235998e+30	-2.127828e+30	-2.069042e+30	-2.058277e+30	-2.095282e+30	-2.180917e+30	-2.317169e+30	-2.507200e+30	-2.755421e+30	-3.067592e+30	-3.450960e+30	-3.914420e+30	-4.468731e+30	-5.126756e+30	-5.903768e+30	-6.817801e+30	-7.890069e+30	-9.145457e+30	-1.061310e+31	-1.232707e+31	-1.432713e+31	-1.665971e+31	-1.937895e+31	-2.254796e+31	-2.624028e+31	-3.054161e+31	-3.555178e+31	-4.138708e+31	-4.818293e+31	-5.609705e+31	
-3.737813e+31	-3.211633e+31	-2.759992e+31	-2.372407e+31	-2.039884e+31	-1.754704e+31	-1.510249e+31	-1.300846e+31	-1.121634e+31	-9.684535e+30	-8.377503e+30	-7.264905e+30	-6.320918e+30	-5.523633e+30	-4.854547e+30	-4.298130e+30	-3.841468e+30	-3.473963e+30	-3.187085e+30	-2.974176e+30	-2.830295e+30	-2.752102e+30	-2.737783e+30	-2.787006e+30	-2.900912e+30	-3.082145e+30	-3.334912e+30	-3.665078e+30	-4.080308e+30	-4.590238e+30	-5.206702e+30	-5.944009e+30	-6.819271e+30	-7.852801e+30	-9.068587e+30	-1.049485e+31	-1.216468e+31	-1.411684e+31	-1.639665e+31	-1.905700e+31	-2.215965e+31	-2.577660e+31	-2.999180e+31	-3.490308e+31	-4.062443e+31	-4.728863e+31	-5.505035e+31	-6.408974e+31	-7.461658e+31	
-4.657851e+31	-4.002155e+31	-3.439345e+31	-2.956359e+31	-2.541987e+31	-2.186612e+31	-1.881986e+31	-1.621040e+31	-1.397716e+31	-1.206832e+31	-1.043957e+31	-9.053111e+30	-7.876768e+30	-6.883238e+30	-6.049460e+30	-5.356085e+30	-4.787019e+30	-4.329055e+30	-3.971564e+30	-3.706249e+30	-3.526953e+30	-3.429514e+30	-3.411670e+30	-3.473008e+30	-3.614951e+30	-3.840794e+30	-4.155777e+30	-4.567212e+30	-5.084648e+30	-5.720093e+30	-6.488296e+30	-7.407086e+30	-8.497788e+30	-9.785714e+30	-1.130076e+31	-1.307808e+31	-1.515893e+31	-1.759161e+31	-2.043257e+31	-2.374775e+31	-2.761409e+31	-3.212133e+31	-3.737407e+31	-4.349423e+31	-5.062385e+31	-5.892840e+31	-6.860061e+31	-7.986498e+31	-9.298294e+31	
-5.568339e+31	-4.784472e+31	-4.111647e+31	-3.534250e+31	-3.038879e+31	-2.614038e+31	-2.249866e+31	-1.937911e+31	-1.670933e+31	-1.442736e+31	-1.248023e+31	-1.082276e+31	-9.416472e+30	-8.228732e+30	-7.231973e+30	-6.403060e+30	-5.722757e+30	-5.175273e+30	-4.747902e+30	-4.430725e+30	-4.216381e+30	-4.099895e+30	-4.078563e+30	-4.151891e+30	-4.321580e+30	-4.591569e+30	-4.968124e+30	-5.459984e+30	-6.078565e+30	-6.838223e+30	-7.756590e+30	-8.854980e+30	-1.015888e+31	-1.169857e+31	-1.350976e+31	-1.563451e+31	-1.812211e+31	-2.103031e+31	-2.442661e+31	-2.838982e+31	-3.301193e+31	-3.840022e+31	-4.467974e+31	-5.199623e+31	-6.051950e+31	-7.044737e+31	-8.201025e+31	-9.547652e+31	-1.111587e+32	
-6.467433e+31	-5.556998e+31	-4.775536e+31	-4.104909e+31	-3.529553e+31	-3.036114e+31	-2.613141e+31	-2.250816e+31	-1.940731e+31	-1.675688e+31	-1.449536e+31	-1.257026e+31	-1.093691e+31	-9.557386e+30	-8.399685e+30	-7.436932e+30	-6.646783e+30	-6.010899e+30	-5.514523e+30	-5.146133e+30	-4.897179e+30	-4.761885e+30	-4.737109e+30	-4.822277e+30	-5.019365e+30	-5.332948e+30	-5.770303e+30	-6.341581e+30	-7.060041e+30	-7.942358e+30	-9.009009e+30	-1.028475e+31	-1.179919e+31	-1.358748e+31	-1.569112e+31	-1.815894e+31	-2.104820e+31	-2.442598e+31	-2.837065e+31	-3.297379e+31	-3.834221e+31	-4.460052e+31	-5.189396e+31	-6.039181e+31	-7.029129e+31	-8.182217e+31	-9.525206e+31	-1.108927e+32	-1.291070e+32	
-7.353316e+31	-6.318174e+31	-5.429670e+31	-4.667183e+31	-4.013017e+31	-3.451989e+31	-2.971079e+31	-2.559124e+31	-2.206564e+31	-1.905217e+31	-1.648087e+31	-1.429208e+31	-1.243500e+31	-1.086652e+31	-9.550241e+30	-8.455614e+30	-7.557233e+30	-6.834249e+30	-6.269881e+30	-5.851030e+30	-5.567976e+30	-5.414149e+30	-5.385980e+30	-5.482814e+30	-5.706898e+30	-6.063434e+30	-6.560697e+30	-7.210226e+30	-8.027098e+30	-9.030272e+30	-1.024303e+31	-1.169352e+31	-1.341540e+31	-1.544864e+31	-1.784043e+31	-2.064628e+31	-2.393130e+31	-2.777175e+31	-3.225676e+31	-3.749041e+31	-4.359418e+31	-5.070972e+31	-5.900219e+31	-6.866404e+31	-7.991952e+31	-9.302985e+31	-1.082993e+32	-1.260823e+32	-1.467915e+32	
-8.224216e+31	-7.066475e+31	-6.072740e+31	-5.219947e+31	-4.488304e+31	-3.860830e+31	-3.322962e+31	-2.862217e+31	-2.467902e+31	-2.130864e+31	-1.843281e+31	-1.598479e+31	-1.390775e+31	-1.215351e+31	-1.068134e+31	-9.457065e+30	-8.452284e+30	-7.643672e+30	-7.012462e+30	-6.544004e+30	-6.227426e+30	-6.055381e+30	-6.023875e+30	-6.132178e+30	-6.382802e+30	-6.781565e+30	-7.337721e+30	-8.064179e+30	-8.977798e+30	-1.009978e+31	-1.145617e+31	-1.307845e+31	-1.500427e+31	-1.727832e+31	-1.995338e+31	-2.309154e+31	-2.676564e+31	-3.106093e+31	-3.607713e+31	-4.193063e+31	-4.875731e+31	-5.671559e+31	-6.599019e+31	-7.679636e+31	-8.938489e+31	-1.040480e+32	-1.211259e+32	-1.410150e+32	-1.641770e+32	
