5.179929e-17	4.704382e-17	4.322018e-17	4.000636e-17	3.723105e-17	3.479944e-17	3.265494e-17	3.075981e-17	2.908553e-17	2.760823e-17	2.630661e-17	2.516114e-17	2.415366e-17	2.326732e-17	2.248653e-17	2.179694e-17	2.118538e-17	2.063976e-17	2.014898e-17	1.970279e-17	1.929167e-17	1.890670e-17	1.853935e-17	1.818138e-17	1.782464e-17	1.746090e-17	1.708168e-17	1.667804e-17	1.624033e-17	1.575800e-17	1.521927e-17	1.461082e-17	1.391740e-17	1.312135e-17	1.220210e-17	1.113540e-17	9.892547e-18	8.439298e-18	6.734518e-18	4.728464e-18	2.360519e-18	-4.438031e-19	-3.776931e-18	-7.754880e-18	-1.252530e-17	-1.827929e-17	-2.526922e-17	-3.383654e-17	-4.445636e-17	
-9.605867e-03	-8.253628e-03	-7.092947e-03	-6.096887e-03	-5.242330e-03	-4.509442e-03	-3.881213e-03	-3.343064e-03	-2.882504e-03	-2.488844e-03	-2.152948e-03	-1.867020e-03	-1.624423e-03	-1.419527e-03	-1.247578e-03	-1.104583e-03	-9.872250e-04	-8.927793e-04	-8.190541e-04	-7.643383e-04	-7.273621e-04	-7.072673e-04	-7.035874e-04	-7.162371e-04	-7.455100e-04	-7.920854e-04	-8.570443e-04	-9.418944e-04	-1.048605e-03	-1.179653e-03	-1.338079e-03	-1.527561e-03	-1.752495e-03	-2.018104e-03	-2.330551e-03	-2.697088e-03	-3.126221e-03	-3.627911e-03	-4.213801e-03	-4.897489e-03	-5.694844e-03	-6.624370e-03	-7.707641e-03	-8.969799e-03	-1.044014e-02	-1.215278e-02	-1.414748e-02	-1.647052e-02	-1.917584e-02	
-1.921420e-02	-1.650938e-02	-1.418772e-02	-1.219534e-02	-1.048601e-02	-9.020041e-03	-7.763423e-03	-6.686987e-03	-5.765749e-03	-4.978328e-03	-4.306449e-03	-3.734519e-03	-3.249263e-03	-2.839419e-03	-2.495476e-03	-2.209450e-03	-1.974704e-03	-1.785788e-03	-1.638319e-03	-1.528873e-03	-1.454911e-03	-1.414716e-03	-1.407355e-03	-1.432658e-03	-1.491211e-03	-1.584374e-03	-1.714309e-03	-1.884031e-03	-2.097479e-03	-2.359608e-03	-2.676501e-03	-3.055513e-03	-3.505441e-03	-4.036726e-03	-4.661700e-03	-5.394868e-03	-6.253245e-03	-7.256753e-03	-8.428684e-03	-9.796236e-03	-1.139115e-02	-1.325044e-02	-1.541726e-02	-1.794190e-02	-2.088295e-02	-2.430868e-02	-2.829859e-02	-3.294528e-02	-3.835660e-02	
-2.882747e-02	-2.476936e-02	-2.128613e-02	-1.829692e-02	-1.573237e-02	-1.353296e-02	-1.164763e-02	-1.003263e-02	-8.650474e-03	-7.469090e-03	-6.461056e-03	-5.602977e-03	-4.874937e-03	-4.260041e-03	-3.744015e-03	-3.314885e-03	-2.962689e-03	-2.679255e-03	-2.458004e-03	-2.293800e-03	-2.182834e-03	-2.122528e-03	-2.111485e-03	-2.149447e-03	-2.237296e-03	-2.377070e-03	-2.572013e-03	-2.826651e-03	-3.146892e-03	-3.540170e-03	-4.015611e-03	-4.584251e-03	-5.259287e-03	-6.056385e-03	-6.994047e-03	-8.094033e-03	-9.381874e-03	-1.088746e-02	-1.264573e-02	-1.469750e-02	-1.709038e-02	-1.987991e-02	-2.313084e-02	-2.691861e-02	-3.133114e-02	-3.647083e-02	-4.245697e-02	-4.942849e-02	-5.754721e-02	
-3.844814e-02	-3.303571e-02	-2.839001e-02	-2.440321e-02	-2.098278e-02	-1.804935e-02	-1.553482e-02	-1.338084e-02	-1.153742e-02	-9.961770e-03	-8.617322e-03	-7.472874e-03	-6.501864e-03	-5.681756e-03	-4.993516e-03	-4.421170e-03	-3.951436e-03	-3.573410e-03	-3.278320e-03	-3.059317e-03	-2.911317e-03	-2.830886e-03	-2.816157e-03	-2.866788e-03	-2.983955e-03	-3.170376e-03	-3.430379e-03	-3.769997e-03	-4.197113e-03	-4.721641e-03	-5.355752e-03	-6.114166e-03	-7.014483e-03	-8.077600e-03	-9.328190e-03	-1.079528e-02	-1.251291e-02	-1.452096e-02	-1.686603e-02	-1.960254e-02	-2.279400e-02	-2.651449e-02	-3.085036e-02	-3.590224e-02	-4.178736e-02	-4.864234e-02	-5.662625e-02	-6.592441e-02	-7.675260e-02	
-4.807869e-02	-4.131055e-02	-3.550118e-02	-3.051576e-02	-2.623859e-02	-2.257038e-02	-1.942601e-02	-1.673250e-02	-1.442733e-02	-1.245701e-02	-1.077580e-02	-9.344692e-03	-8.130462e-03	-7.104931e-03	-6.244300e-03	-5.528592e-03	-4.941198e-03	-4.468484e-03	-4.099479e-03	-3.825619e-03	-3.640548e-03	-3.539971e-03	-3.521552e-03	-3.584866e-03	-3.731381e-03	-3.964497e-03	-4.289625e-03	-4.714312e-03	-5.248413e-03	-5.904325e-03	-6.697270e-03	-7.645652e-03	-8.771482e-03	-1.010089e-02	-1.166473e-02	-1.349930e-02	-1.564717e-02	-1.815820e-02	-2.109066e-02	-2.451261e-02	-2.850348e-02	-3.315589e-02	-3.857781e-02	-4.489508e-02	-5.225433e-02	-6.082635e-02	-7.081009e-02	-8.243726e-02	-9.597772e-02	
-5.772160e-02	-4.959601e-02	-4.262148e-02	-3.663616e-02	-3.150113e-02	-2.709721e-02	-2.332219e-02	-2.008845e-02	-1.732095e-02	-1.495545e-02	-1.293705e-02	-1.121891e-02	-9.761149e-03	-8.529933e-03	-7.496689e-03	-6.637435e-03	-5.932230e-03	-5.364706e-03	-4.921692e-03	-4.592905e-03	-4.370715e-03	-4.249965e-03	-4.227853e-03	-4.303865e-03	-4.479765e-03	-4.759637e-03	-5.149975e-03	-5.659839e-03	-6.301062e-03	-7.088526e-03	-8.040509e-03	-9.179103e-03	-1.053074e-02	-1.212678e-02	-1.400427e-02	-1.620678e-02	-1.878544e-02	-2.180010e-02	-2.532071e-02	-2.942899e-02	-3.422029e-02	-3.980580e-02	-4.631517e-02	-5.389947e-02	-6.273473e-02	-7.302599e-02	-8.501212e-02	-9.897130e-02	-1.152275e-01	
-6.737936e-02	-5.789422e-02	-4.975274e-02	-4.276598e-02	-3.677178e-02	-3.163101e-02	-2.722437e-02	-2.344958e-02	-2.021903e-02	-1.745774e-02	-1.510163e-02	-1.309602e-02	-1.139435e-02	-9.957128e-03	-8.751005e-03	-7.747985e-03	-6.924787e-03	-6.262308e-03	-5.745170e-03	-5.361372e-03	-5.102006e-03	-4.961053e-03	-4.935241e-03	-5.023971e-03	-5.229302e-03	-5.556001e-03	-6.011648e-03	-6.606821e-03	-7.355331e-03	-8.274551e-03	-9.385815e-03	-1.071491e-02	-1.229270e-02	-1.415578e-02	-1.634741e-02	-1.891844e-02	-2.192855e-02	-2.544760e-02	-2.955727e-02	-3.435293e-02	-3.994589e-02	-4.646595e-02	-5.406445e-02	-6.291772e-02	-7.323126e-02	-8.524442e-02	-9.923602e-02	-1.155308e-01	-1.345069e-01	
-7.705444e-02	-6.620732e-02	-5.689680e-02	-4.890680e-02	-4.205188e-02	-3.617295e-02	-3.113355e-02	-2.681673e-02	-2.312230e-02	-1.996452e-02	-1.727009e-02	-1.497649e-02	-1.303047e-02	-1.138688e-02	-1.000757e-02	-8.860528e-03	-7.919126e-03	-7.161520e-03	-6.570126e-03	-6.131218e-03	-5.834610e-03	-5.673417e-03	-5.643898e-03	-5.745369e-03	-5.980184e-03	-6.353794e-03	-6.874869e-03	-7.555502e-03	-8.411492e-03	-9.462704e-03	-1.073354e-02	-1.225348e-02	-1.405782e-02	-1.618843e-02	-1.869475e-02	-2.163496e-02	-2.507730e-02	-2.910166e-02	-3.380144e-02	-3.928571e-02	-4.568177e-02	-5.313806e-02	-6.182763e-02	-7.195216e-02	-8.374663e-02	-9.748477e-02	-1.134854e-01	-1.321200e-01	-1.538209e-01	
-8.674937e-02	-7.453747e-02	-6.405551e-02	-5.506022e-02	-4.734282e-02	-4.072420e-02	-3.505075e-02	-3.019079e-02	-2.603153e-02	-2.247644e-02	-1.944300e-02	-1.686082e-02	-1.466996e-02	-1.281957e-02	-1.126672e-02	-9.975352e-03	-8.915504e-03	-8.062577e-03	-7.396774e-03	-6.902643e-03	-6.568715e-03	-6.387241e-03	-6.354009e-03	-6.468246e-03	-6.732606e-03	-7.153223e-03	-7.739859e-03	-8.506129e-03	-9.469819e-03	-1.065329e-02	-1.208402e-02	-1.379521e-02	-1.582656e-02	-1.822524e-02	-2.104691e-02	-2.435706e-02	-2.823250e-02	-3.276320e-02	-3.805430e-02	-4.422861e-02	-5.142941e-02	-5.982384e-02	-6.960673e-02	-8.100512e-02	-9.428355e-02	-1.097502e-01	-1.277641e-01	-1.487432e-01	-1.731745e-01	
