3	180.8591901394093
5	286.3047201311095
7	385.76347863071624
9	474.04146290431964
11	549.1916690984427
13	611.1363388612313
15	660.9097671248987
17	700.1043771948133
19	730.4847888206996
21	753.7471429428961
23	771.3930644897979
25	784.6838105770496
27	794.6407445577905
29	802.0703141764345
31	807.5974167235395
33	811.7001273291075
35	814.7403146253325
37	816.9904007384889
39	818.6543897808557
41	819.8839448851664
43	820.7921654202471
45	821.4627380948929
47	821.9576867822501
49	822.3229431600226
51	822.5923763901893
53	822.7913341722859
55	822.9379124902539
57	823.0462383369909
59	823.1260720289526
61	823.1849494717859
63	823.2282650067131
65	823.2604178195382
67	823.284060915523
69	823.3014438454882
71	823.3142467543605
73	823.3237379142892
75	823.3308207177787
77	823.3359789012563
79	823.3397576393986
81	823.3425671905674
83	823.3446461157188
85	823.3460940789585
