0.00000e+00 	3.17877e-01 	
2.46914e-01 	3.40630e-01 	
4.93827e-01 	4.02367e-01 	
7.40741e-01 	4.85132e-01 	
9.87654e-01 	5.64212e-01 	
1.23457e+00 	6.15091e-01 	
1.48148e+00 	6.20805e-01 	
1.72840e+00 	5.77036e-01 	
1.97531e+00 	4.92721e-01 	
2.22222e+00 	3.85923e-01 	
2.46914e+00 	2.76938e-01 	
2.71605e+00 	1.81872e-01 	
2.96296e+00 	1.09189e-01 	
3.20988e+00 	5.98654e-02 	
3.45679e+00 	2.99470e-02 	
3.70370e+00 	1.36572e-02 	
3.95062e+00 	5.67458e-03 	
4.19753e+00 	2.14751e-03 	
4.44444e+00 	7.41577e-04 	
4.69136e+00 	2.40444e-04 	
4.93827e+00 	1.00400e-04 	
5.18519e+00 	1.42630e-04 	
5.43210e+00 	4.23186e-04 	
5.67901e+00 	1.27597e-03 	
5.92593e+00 	3.53185e-03 	
6.17284e+00 	8.90669e-03 	
