-5.955525e-16	-5.902935e-16	-5.866953e-16	-5.840101e-16	-5.818209e-16	-5.799244e-16	-5.782214e-16	-5.766612e-16	-5.752163e-16	-5.738710e-16	-5.726156e-16	-5.714441e-16	-5.703523e-16	-5.693372e-16	-5.683966e-16	-5.675287e-16	-5.667321e-16	-5.660054e-16	-5.653474e-16	-5.647570e-16	-5.642333e-16	-5.637753e-16	-5.633820e-16	-5.630526e-16	-5.627861e-16	-5.625819e-16	-5.624391e-16	-5.623570e-16	-5.623349e-16	-5.623721e-16	-5.624679e-16	-5.626218e-16	-5.628331e-16	-5.631013e-16	-5.634258e-16	-5.638062e-16	-5.642421e-16	-5.647329e-16	-5.652784e-16	-5.658780e-16	-5.665315e-16	-5.672387e-16	-5.679991e-16	-5.688126e-16	-5.696790e-16	-5.705980e-16	-5.715696e-16	-5.725936e-16	-5.736700e-16	-5.747986e-16	-5.759795e-16	-5.772127e-16	-5.784982e-16	-5.798362e-16	-5.812266e-16	-5.826697e-16	-5.841656e-16	-5.857146e-16	-5.873168e-16	-5.889725e-16	-5.906820e-16	-5.924456e-16	-5.942635e-16	-5.961361e-16	-5.980635e-16	-6.000458e-16	-6.020829e-16	-6.041744e-16	-6.063193e-16	-6.085155e-16	-6.107596e-16	-6.130455e-16	-6.153630e-16	-6.176956e-16	-6.200158e-16	-6.222792e-16	-6.244143e-16	-6.263060e-16	-6.277708e-16	-6.285206e-16	-6.281223e-16	-6.260288e-16	-6.222266e-16	
-4.230879e-02	-4.190850e-02	-4.125168e-02	-4.043569e-02	-3.952098e-02	-3.854502e-02	-3.753110e-02	-3.649364e-02	-3.544160e-02	-3.438054e-02	-3.331391e-02	-3.224384e-02	-3.117166e-02	-3.009820e-02	-2.902396e-02	-2.794926e-02	-2.687429e-02	-2.579917e-02	-2.472399e-02	-2.364877e-02	-2.257356e-02	-2.149837e-02	-2.042319e-02	-1.934806e-02	-1.827295e-02	-1.719788e-02	-1.612284e-02	-1.504783e-02	-1.397285e-02	-1.289790e-02	-1.182298e-02	-1.074809e-02	-9.673212e-03	-8.598359e-03	-7.523524e-03	-6.448705e-03	-5.373899e-03	-4.299106e-03	-3.224321e-03	-2.149544e-03	-1.074771e-03	-5.550314e-16	1.074771e-03	2.149544e-03	3.224321e-03	4.299106e-03	5.373899e-03	6.448705e-03	7.523524e-03	8.598359e-03	9.673212e-03	1.074809e-02	1.182298e-02	1.289790e-02	1.397285e-02	1.504783e-02	1.612284e-02	1.719788e-02	1.827295e-02	1.934806e-02	2.042319e-02	2.149837e-02	2.257356e-02	2.364877e-02	2.472399e-02	2.579917e-02	2.687429e-02	2.794926e-02	2.902396e-02	3.009820e-02	3.117166e-02	3.224384e-02	3.331391e-02	3.438054e-02	3.544160e-02	3.649364e-02	3.753110e-02	3.854502e-02	3.952098e-02	4.043569e-02	4.125168e-02	4.190850e-02	4.230879e-02	
-8.462588e-02	-8.382520e-02	-8.251140e-02	-8.087926e-02	-7.904965e-02	-7.709755e-02	-7.506951e-02	-7.299439e-02	-7.089011e-02	-6.876779e-02	-6.663431e-02	-6.449397e-02	-6.234941e-02	-6.020227e-02	-5.805358e-02	-5.590397e-02	-5.375383e-02	-5.160339e-02	-4.945281e-02	-4.730218e-02	-4.515154e-02	-4.300094e-02	-4.085039e-02	-3.869990e-02	-3.654948e-02	-3.439912e-02	-3.224883e-02	-3.009861e-02	-2.794844e-02	-2.579834e-02	-2.364828e-02	-2.149828e-02	-1.934832e-02	-1.719841e-02	-1.504852e-02	-1.289868e-02	-1.074885e-02	-8.599056e-03	-6.449276e-03	-4.299509e-03	-2.149752e-03	-5.555748e-16	2.149752e-03	4.299509e-03	6.449276e-03	8.599056e-03	1.074885e-02	1.289868e-02	1.504852e-02	1.719841e-02	1.934832e-02	2.149828e-02	2.364828e-02	2.579834e-02	2.794844e-02	3.009861e-02	3.224883e-02	3.439912e-02	3.654948e-02	3.869990e-02	4.085039e-02	4.300094e-02	4.515154e-02	4.730218e-02	4.945281e-02	5.160339e-02	5.375383e-02	5.590397e-02	5.805358e-02	6.020227e-02	6.234941e-02	6.449397e-02	6.663431e-02	6.876779e-02	7.089011e-02	7.299439e-02	7.506951e-02	7.709755e-02	7.904965e-02	8.087926e-02	8.251140e-02	8.382520e-02	8.462588e-02	
-1.269596e-01	-1.257583e-01	-1.237872e-01	-1.213386e-01	-1.185937e-01	-1.156651e-01	-1.126225e-01	-1.095094e-01	-1.063524e-01	-1.031684e-01	-9.996771e-02	-9.675668e-02	-9.353932e-02	-9.031810e-02	-8.709455e-02	-8.386961e-02	-8.064387e-02	-7.741770e-02	-7.419131e-02	-7.096483e-02	-6.773836e-02	-6.451193e-02	-6.128558e-02	-5.805933e-02	-5.483317e-02	-5.160711e-02	-4.838115e-02	-4.515529e-02	-4.192952e-02	-3.870383e-02	-3.547823e-02	-3.225269e-02	-2.902723e-02	-2.580183e-02	-2.257648e-02	-1.935118e-02	-1.612592e-02	-1.290069e-02	-9.675497e-03	-6.450320e-03	-3.225156e-03	-5.186275e-16	3.225156e-03	6.450320e-03	9.675497e-03	1.290069e-02	1.612592e-02	1.935118e-02	2.257648e-02	2.580183e-02	2.902723e-02	3.225269e-02	3.547823e-02	3.870383e-02	4.192952e-02	4.515529e-02	4.838115e-02	5.160711e-02	5.483317e-02	5.805933e-02	6.128558e-02	6.451193e-02	6.773836e-02	7.096483e-02	7.419131e-02	7.741770e-02	8.064387e-02	8.386961e-02	8.709455e-02	9.031810e-02	9.353932e-02	9.675668e-02	9.996771e-02	1.031684e-01	1.063524e-01	1.095094e-01	1.126225e-01	1.156651e-01	1.185937e-01	1.213386e-01	1.237872e-01	1.257583e-01	1.269596e-01	
-1.693182e-01	-1.677159e-01	-1.650872e-01	-1.618215e-01	-1.581609e-01	-1.542551e-01	-1.501975e-01	-1.460456e-01	-1.418355e-01	-1.375892e-01	-1.333206e-01	-1.290382e-01	-1.247475e-01	-1.204515e-01	-1.161525e-01	-1.118516e-01	-1.075497e-01	-1.032471e-01	-9.894430e-02	-9.464136e-02	-9.033842e-02	-8.603555e-02	-8.173277e-02	-7.743012e-02	-7.312760e-02	-6.882521e-02	-6.452295e-02	-6.022082e-02	-5.591881e-02	-5.161691e-02	-4.731512e-02	-4.301343e-02	-3.871183e-02	-3.441031e-02	-3.010886e-02	-2.580748e-02	-2.150615e-02	-1.720486e-02	-1.290362e-02	-8.602395e-03	-4.301193e-03	-5.425777e-16	4.301193e-03	8.602395e-03	1.290362e-02	1.720486e-02	2.150615e-02	2.580748e-02	3.010886e-02	3.441031e-02	3.871183e-02	4.301343e-02	4.731512e-02	5.161691e-02	5.591881e-02	6.022082e-02	6.452295e-02	6.882521e-02	7.312760e-02	7.743012e-02	8.173277e-02	8.603555e-02	9.033842e-02	9.464136e-02	9.894430e-02	1.032471e-01	1.075497e-01	1.118516e-01	1.161525e-01	1.204515e-01	1.247475e-01	1.290382e-01	1.333206e-01	1.375892e-01	1.418355e-01	1.460456e-01	1.501975e-01	1.542551e-01	1.581609e-01	1.618215e-01	1.650872e-01	1.677159e-01	1.693182e-01	
-2.117099e-01	-2.097063e-01	-2.064193e-01	-2.023360e-01	-1.977587e-01	-1.928752e-01	-1.878016e-01	-1.826103e-01	-1.773461e-01	-1.720367e-01	-1.666994e-01	-1.613449e-01	-1.559799e-01	-1.506085e-01	-1.452331e-01	-1.398554e-01	-1.344764e-01	-1.290967e-01	-1.237166e-01	-1.183364e-01	-1.129561e-01	-1.075760e-01	-1.021959e-01	-9.681605e-02	-9.143633e-02	-8.605677e-02	-8.067737e-02	-7.529814e-02	-6.991905e-02	-6.454010e-02	-5.916129e-02	-5.378260e-02	-4.840402e-02	-4.302554e-02	-3.764715e-02	-3.226884e-02	-2.689059e-02	-2.151241e-02	-1.613427e-02	-1.075616e-02	-5.378073e-03	-5.264155e-16	5.378073e-03	1.075616e-02	1.613427e-02	2.151241e-02	2.689059e-02	3.226884e-02	3.764715e-02	4.302554e-02	4.840402e-02	5.378260e-02	5.916129e-02	6.454010e-02	6.991905e-02	7.529814e-02	8.067737e-02	8.605677e-02	9.143633e-02	9.681605e-02	1.021959e-01	1.075760e-01	1.129561e-01	1.183364e-01	1.237166e-01	1.290967e-01	1.344764e-01	1.398554e-01	1.452331e-01	1.506085e-01	1.559799e-01	1.613449e-01	1.666994e-01	1.720367e-01	1.773461e-01	1.826103e-01	1.878016e-01	1.928752e-01	1.977587e-01	2.023360e-01	2.064193e-01	2.097063e-01	2.117099e-01	
-2.541431e-01	-2.517375e-01	-2.477915e-01	-2.428897e-01	-2.373950e-01	-2.315326e-01	-2.254422e-01	-2.192104e-01	-2.128911e-01	-2.065176e-01	-2.001106e-01	-1.936830e-01	-1.872427e-01	-1.807947e-01	-1.743420e-01	-1.678865e-01	-1.614294e-01	-1.549715e-01	-1.485131e-01	-1.420545e-01	-1.355959e-01	-1.291374e-01	-1.226791e-01	-1.162209e-01	-1.097629e-01	-1.033052e-01	-9.684757e-02	-9.039018e-02	-8.393296e-02	-7.747592e-02	-7.101903e-02	-6.456228e-02	-5.810567e-02	-5.164918e-02	-4.519280e-02	-3.873651e-02	-3.228030e-02	-2.582416e-02	-1.936807e-02	-1.291203e-02	-6.456006e-03	-4.137388e-16	6.456006e-03	1.291203e-02	1.936807e-02	2.582416e-02	3.228030e-02	3.873651e-02	4.519280e-02	5.164918e-02	5.810567e-02	6.456228e-02	7.101903e-02	7.747592e-02	8.393296e-02	9.039018e-02	9.684757e-02	1.033052e-01	1.097629e-01	1.162209e-01	1.226791e-01	1.291374e-01	1.355959e-01	1.420545e-01	1.485131e-01	1.549715e-01	1.614294e-01	1.678865e-01	1.743420e-01	1.807947e-01	1.872427e-01	1.936830e-01	2.001106e-01	2.065176e-01	2.128911e-01	2.192104e-01	2.254422e-01	2.315326e-01	2.373950e-01	2.428897e-01	2.477915e-01	2.517375e-01	2.541431e-01	
-2.966259e-01	-2.938178e-01	-2.892119e-01	-2.834905e-01	-2.770773e-01	-2.702350e-01	-2.631265e-01	-2.558531e-01	-2.484775e-01	-2.410386e-01	-2.335607e-01	-2.260587e-01	-2.185419e-01	-2.110161e-01	-2.034848e-01	-1.959502e-01	-1.884138e-01	-1.808764e-01	-1.733384e-01	-1.658002e-01	-1.582621e-01	-1.507240e-01	-1.431861e-01	-1.356484e-01	-1.281109e-01	-1.205737e-01	-1.130367e-01	-1.054999e-01	-9.796327e-02	-9.042686e-02	-8.289064e-02	-7.535459e-02	-6.781869e-02	-6.028293e-02	-5.274729e-02	-4.521176e-02	-3.767632e-02	-3.014096e-02	-2.260567e-02	-1.507042e-02	-7.535202e-03	-5.484535e-16	7.535202e-03	1.507042e-02	2.260567e-02	3.014096e-02	3.767632e-02	4.521176e-02	5.274729e-02	6.028293e-02	6.781869e-02	7.535459e-02	8.289064e-02	9.042686e-02	9.796327e-02	1.054999e-01	1.130367e-01	1.205737e-01	1.281109e-01	1.356484e-01	1.431861e-01	1.507240e-01	1.582621e-01	1.658002e-01	1.733384e-01	1.808764e-01	1.884138e-01	1.959502e-01	2.034848e-01	2.110161e-01	2.185419e-01	2.260587e-01	2.335607e-01	2.410386e-01	2.484775e-01	2.558531e-01	2.631265e-01	2.702350e-01	2.770773e-01	2.834905e-01	2.892119e-01	2.938178e-01	2.966259e-01	
-3.391666e-01	-3.359551e-01	-3.306883e-01	-3.241463e-01	-3.168133e-01	-3.089896e-01	-3.008617e-01	-2.925452e-01	-2.841119e-01	-2.756063e-01	-2.670560e-01	-2.584782e-01	-2.498835e-01	-2.412784e-01	-2.326671e-01	-2.240520e-01	-2.154348e-01	-2.068164e-01	-1.981975e-01	-1.895783e-01	-1.809590e-01	-1.723399e-01	-1.637210e-01	-1.551023e-01	-1.464839e-01	-1.378657e-01	-1.292478e-01	-1.206301e-01	-1.120127e-01	-1.033954e-01	-9.477842e-02	-8.616159e-02	-7.754493e-02	-6.892843e-02	-6.031207e-02	-5.169583e-02	-4.307969e-02	-3.446365e-02	-2.584768e-02	-1.723175e-02	-8.615868e-03	-5.717024e-16	8.615868e-03	1.723175e-02	2.584768e-02	3.446365e-02	4.307969e-02	5.169583e-02	6.031207e-02	6.892843e-02	7.754493e-02	8.616159e-02	9.477842e-02	1.033954e-01	1.120127e-01	1.206301e-01	1.292478e-01	1.378657e-01	1.464839e-01	1.551023e-01	1.637210e-01	1.723399e-01	1.809590e-01	1.895783e-01	1.981975e-01	2.068164e-01	2.154348e-01	2.240520e-01	2.326671e-01	2.412784e-01	2.498835e-01	2.584782e-01	2.670560e-01	2.756063e-01	2.841119e-01	2.925452e-01	3.008617e-01	3.089896e-01	3.168133e-01	3.241463e-01	3.306883e-01	3.359551e-01	3.391666e-01	
-3.817733e-01	-3.781576e-01	-3.722287e-01	-3.648647e-01	-3.566104e-01	-3.478039e-01	-3.386551e-01	-3.292939e-01	-3.198013e-01	-3.102273e-01	-3.006030e-01	-2.909477e-01	-2.812734e-01	-2.715874e-01	-2.618944e-01	-2.521972e-01	-2.424976e-01	-2.327966e-01	-2.230950e-01	-2.133931e-01	-2.036911e-01	-1.939893e-01	-1.842877e-01	-1.745864e-01	-1.648853e-01	-1.551845e-01	-1.454840e-01	-1.357838e-01	-1.260839e-01	-1.163841e-01	-1.066846e-01	-9.698535e-02	-8.728626e-02	-7.758735e-02	-6.788859e-02	-5.818996e-02	-4.849146e-02	-3.879305e-02	-2.909472e-02	-1.939645e-02	-9.698213e-03	-7.092435e-16	9.698213e-03	1.939645e-02	2.909472e-02	3.879305e-02	4.849146e-02	5.818996e-02	6.788859e-02	7.758735e-02	8.728626e-02	9.698535e-02	1.066846e-01	1.163841e-01	1.260839e-01	1.357838e-01	1.454840e-01	1.551845e-01	1.648853e-01	1.745864e-01	1.842877e-01	1.939893e-01	2.036911e-01	2.133931e-01	2.230950e-01	2.327966e-01	2.424976e-01	2.521972e-01	2.618944e-01	2.715874e-01	2.812734e-01	2.909477e-01	3.006030e-01	3.102273e-01	3.198013e-01	3.292939e-01	3.386551e-01	3.478039e-01	3.566104e-01	3.648647e-01	3.722287e-01	3.781576e-01	3.817733e-01	
